sira	karakter	saniye	kar_sn	metin
1	38	2.720	13.97	Bir filmin bavulu yoktu; bagajı vardı.
2	157	9.440	16.63	Türkiye'nin sansür kurulu yurt dışına çıkmasını yasaklayınca
3	84	5.600	15.00	Birkaç ay sonra Berlin'de Altın Ayı'yı kazandı, sonra kırk b
4	126	8.160	15.44	bin dokuz yüz altmış üç yılında İzmir'in Urla ilçesine bağlı
5	38	2.240	16.96	Bir film ekibi gelmişti ve gitmiyordu.
6	27	2.400	11.25	Çekimler dokuz aya yayıldı.
7	215	12.640	17.01	Bu, o yılların Türk sineması için akıl almaz bir süreydi; İs
8	33	2.240	14.73	mevsimlerin dönmesini bekliyordu.
9	182	11.520	15.80	Başrolü oynayacak on altı yaşındaki konservatuvar öğrencisi 
10	22	2.080	10.58	Bu, onun ilk filmiydi.
11	91	6.400	14.22	Anlatılacak hikâye Necati Cumalı'nın bin dokuz yüz altmış ik
12	141	9.120	15.46	Cumalı yalnızca yazar değil, aynı zamanda avukattı; su hakkı
13	101	6.720	15.03	Öykünün gücü de tam buradan doğuyordu: Ortada bir kötü adam 
14	84	5.600	15.00	Osman adında bir adam, kendi tarlasından çıkan pınarın suyun
15	100	7.200	13.89	Gerekçesi basittir ve kâğıt üzerinde tartışmasızdır: Su beni
16	54	3.520	15.34	Aşağıdaki köylülerin tarlaları kuruyunca kavga başlar.
17	102	7.200	14.17	Kavga büyüdükçe bir tüfek patlar ve Osman'ın işlediği suçun 
18	80	4.960	16.13	Hasan'ın içeride olduğu süre boyunca Osman, kardeşinin karıs
19	41	2.560	16.02	Sonunda Hasan'ın öldüğü yalanını uydurur.
20	64	4.640	13.79	Erksan, senaryoyu Kemal İnci ve İsmet Soydan ile birlikte ya
21	88	5.600	15.71	Filmi bir köy melodramına dönüştürebilecek bütün kolay yolla
22	114	6.880	16.57	Susuz Yaz'da uzun açıklamalar, ders veren diyaloglar, seyirc
23	96	7.680	12.50	Onun yerine tekrarlanan görüntüler vardır: taş, çit, kilit, 
24	104	6.880	15.12	Ali Uğur'un siyah beyaz görüntüleri Ege'nin yazını bir cenne
25	29	2.240	12.95	Işık güzelleştirmez, kavurur.
26	66	4.640	14.22	Kamera sık sık yerden bakar; Osman büyür, karşısındakiler kü
27	85	6.080	13.98	Suyun kesildiği set, filmin ortasında adeta bir organ gibi d
28	90	5.760	15.62	Filmin en dikkat çekici tarafı, mülkiyet fikrinin nasıl yava
29	40	2.880	13.89	Osman önce suyun sahibi olduğunu söyler.
30	15	1.280	11.72	Sonra toprağın.
31	17	1.440	11.81	Sonra kardeşinin.
32	27	1.920	14.06	Sonra kardeşinin karısının.
33	67	4.320	15.51	Erksan bu geçişi bir tez gibi anlatmaz, bir hastalık gibi gö
34	186	11.840	15.71	Su üstündeki hak iddiası ile bir kadının bedeni üstündeki ha
35	161	10.080	15.97	Bahar bir süre sonra bir kadın değil, çitin ardındaki bir va
36	104	7.200	14.44	Bu, bin dokuz yüz altmış üç Türkiye'sinde çekilmiş bir film 
37	24	1.760	13.64	Osman'ı Erol Taş oynadı.
38	119	8.800	13.52	Taş o güne kadar Yeşilçam'ın standart kötü adamıydı; kaşları
39	34	2.240	15.18	Erksan ondan başka bir şey istedi.
40	94	5.600	16.79	Susuz Yaz'daki Osman korkutucu olduğu için değil, anlaşılabi
41	73	5.440	13.42	Terler, yorulur, kendini haklı görür, bazen acınası bir yaln
42	127	7.680	16.54	Erol Taş bu rolde bir canavarı değil, kendi mantığının içine
43	154	11.520	13.37	Ulvi Doğan'ın canlandırdığı Hasan ise filmin ahlaki dengesid
44	36	2.400	15.00	Müzikte alışılmadık bir imza vardır.
45	81	4.960	16.33	Ahmet Yamacı'nın yanı sıra Yunan besteci Manos Hacidakis'in 
