sira	karakter	saniye	kar_sn	metin
1	66	4.960	13.31	Bir film düşünün: senaryosu yok, sadece üç binden fazla çizi
2	122	8.160	14.95	Yıllarca beklediği çöle sonunda gidildiğinde, tam o yıl oray
3	117	7.520	15.56	Ekip bütün dünyayı dolaşıp başka bir çöl arıyor — ve bulduğu
4	141	8.640	16.32	Bir filmin tam olarak ne zaman doğduğunu söylemek çoğu zaman
5	171	10.400	16.44	bin dokuz yüz doksan sekizde Los Angeles'ta bir caddeden kar
6	73	4.960	14.72	Alışıldık anlamda bir açılışı, bir düğümü, bir yavaşlama anı
7	66	4.000	16.50	Kamera hareket etmeye başlayacak ve iki saat boyunca durmaya
8	153	10.080	15.18	Miller bu fikri yıllar önce, ilk Mad Max üçlemesini çektiği 
9	46	2.880	15.97	Miller'ın böyle düşünmesinin bir nedeni vardı.
10	34	2.720	12.50	O, sinemaya doktorluktan gelmişti.
11	171	11.040	15.49	Acil servislerde nöbet tutarak biriktirdiği parayla bin doku
12	61	3.520	17.33	kurgunun hızının bir filmi nasıl ayakta tuttuğunu öğrenmişti
13	53	3.680	14.40	Onun için sinema, diyaloğun değil, hareketin dilidir.
14	51	3.200	15.94	Bu yüzden yeni filmin senaryosunu yazmaya oturmadı.
15	119	7.680	15.49	Bunun yerine hikâyenin diyalogsuz, birkaç sayfalık kaba bir 
16	104	6.880	15.12	Bu ekipte İngiliz çizgi roman sanatçısı Brendan McCarthy, Ma
17	87	5.760	15.10	Yaklaşık iki yıl boyunca yaptıkları şey senaryo yazmak değil
18	44	3.520	12.50	Ortaya üç bin beş yüz civarında panel çıktı.
19	92	6.240	14.74	Bu paneller bir dosyaya konulup rafa kaldırılmadı; duvarlara
20	58	3.840	15.10	Miller ve ekibi o odanın içinde yürüyerek filmi izliyordu.
21	74	5.280	14.02	Bir sahne işlemiyorsa panel duvardan sökülüyor, yerine yenis
22	128	7.520	17.02	Miller yıllar sonra, bitmiş filme bakıp o panellerin yüzde s
23	58	3.680	15.76	Buradaki tersine çevirme, filmin bütün kaderini belirledi.
24	85	5.920	14.36	Sinemada olağan sıra şudur: önce senaryo yazılır, sonra o se
25	26	1.760	14.77	Burada görüntü önce geldi.
26	142	8.640	16.44	Filmin ritmi, hangi çekimin ne kadar süreceği, kameranın han
27	137	9.760	14.04	Diyaloglar en sona kaldı; Miller senaryo metnini McCarthy ve
28	91	5.920	15.37	Yani konuşmalar hikâyeyi taşımıyordu, sadece çizimlerin aras
29	45	2.400	18.75	Miller'ın kendine koyduğu bir sınav da vardı.
30	95	6.240	15.22	Filmin, altyazısız izleyen bir seyirci tarafından bile başta
31	114	7.520	15.16	Kim kimi neden kovalıyor, kim kimin yanında, o kamyonun kasa
32	89	5.600	15.89	Bu, sessiz sinemanın mantığıydı ve bir aksiyon filmi için so
33	106	6.400	16.56	Sonradan filmin baş karakterine sayılı replik düşmesi bir ek
34	100	6.560	15.24	Ne var ki elde bir film değil, bir duvar dolusu çizim vardı 
35	93	6.240	14.90	iki binlerin başında proje yirmith Century Fox, yani Fox stü
36	67	4.800	13.96	Başrolde Mel Gibson vardı; üç filmin ardından Max rolü hâlâ 
37	57	3.680	15.49	Çekim için Afrika'nın güneybatısı, Namibya düşünülüyordu.
38	36	2.400	15.00	Sonra on bir Eylül saldırıları oldu.
39	217	13.440	16.15	Güvenlik kaygıları, dev bir araç filosunu ve ekipmanı kıtala
40	17	1.440	11.81	Proje durduruldu.
41	92	6.560	14.02	Sonraki yıllarda Miller'ın yaşı ilerledi, Gibson rolden uzak
42	175	11.040	15.85	Bu arada Miller boş durmadı; dans eden penguenlerin anlatıld
43	81	5.120	15.82	Hollywood'un gözünde artık çöl kovalamacasının değil, çocuk 
44	92	6.080	15.13	Öfkeli Yol'un finansmanını isterken karşısına çıkan şüphenin
45	97	7.200	13.47	Proje iki bin dokuzda yeniden canlandı, bu kez Warner Bros.,
46	124	8.800	14.09	iki bin onun haziran ayında Max rolü için Tom Hardy anlaşma 
47	189	11.840	15.96	Theron'ın canlandıracağı karakter, Miller'ın çizimlerinde yı
48	65	4.640	14.01	Filmin adı Max'i taşıyordu, ama hikâyenin direksiyonunda o v
49	67	4.480	14.96	On yılı aşkın beklemenin ardından her şey nihayet yerine otu
50	108	7.040	15.34	Çekim, Avustralya'nın Yeni Güney Galler eyaletindeki madenci
51	88	5.760	15.28	Miller ilk Mad Max sonrası filmlerini de oradaki kızıl, çatl
52	63	4.800	13.12	Ekip taşındı, araçlar inşa edilmeye başlandı, tarih belirlen
53	59	4.480	13.17	Ve tam o sırada, o çölde on yıllardır olmayan bir şey oldu.
54	13	1.120	11.61	Yağmur yağdı.
