sira	karakter	saniye	kar_sn	metin
1	66	4.480	14.73	Bir hükümet dosyasında o film bir yol yapım işi olarak kayıt
2	165	9.760	16.91	Çekimler para bitince aylarca durdu, ekip tarlaya döndüğünde
3	73	4.960	14.72	Kimsenin inanmadığı bu film, Hindistan'ı dünya sinemasına aç
4	126	7.840	16.07	Kalküta'nın merkezinde, İngiliz sermayeli bir reklam ajansın
5	140	8.640	16.20	Sabahları çay reklamları için tipografi çiziyor, bisküvi kut
6	20	1.600	12.50	Adı Satyacit Ray'di.
7	188	12.160	15.46	Bengal'in en tanınmış kültür ailelerinden birinden geliyordu
8	100	7.200	13.89	Ama baba oğul iki yaşındayken ölmüş, aile matbaası batmış, R
9	65	4.480	14.51	Elinde kalan tek sermaye, çizgiyle ve sayfayla kurduğu ilişk
10	63	4.480	14.06	bin dokuz yüz kırk dörtte, çalıştığı İngiliz reklam ajansı D
11	35	2.240	15.62	Keymer'in dışında bir iş geldi ona.
12	31	2.400	12.92	Signet Yayınevi'nin sahibi D.K.
13	64	4.480	14.29	Gupta, genç ressamdan bir kitap kapağı ve iç çizimler istiyo
14	208	13.440	15.48	Kitap, Bibutibuşan Bandopadhay'ın bin dokuz yüz yirmi dokuzd
15	48	3.840	12.50	Ray romanı okumaya oturdu ve bir daha kalkamadı.
16	190	12.160	15.62	Bengal kırsalında, yoksul bir Brahman ailenin çocukları Apu 
17	106	7.040	15.06	Ray, Mango Çekirdeği Düdüğü için yirmi bir tahta baskı görün
18	85	5.600	15.18	Çizerken, kendi anlatımıyla, kitabın sayfalarında hazır bir 
19	55	4.000	13.75	Bir yağmur sahnesi, bir tren, bir ihtiyar kadının yüzü.
20	111	6.720	16.52	Çizgiye döktüğü kompozisyonların bir kısmı, on bir yıl sonra
21	23	1.600	14.38	Ama araya yıllar girdi.
22	188	11.360	16.55	Ray'in sinemayla ilişkisi o sırada bir hevesliden ibaretti: 
23	91	5.920	15.37	Hint sinemasının stüdyo dekorlarına, şarkı sekanslarına, aba
24	128	8.480	15.09	bin dokuz yüz kırk dokuzda Fransız yönetmen Jan Rönuar, Hind
25	94	6.240	15.06	Ray onu köylere götürdü, çeltik tarlalarını gezdirdi, bir ya
26	105	6.880	15.26	Rönuar onu vazgeçirmeye çalışmadı; tersine, o kırsal malzeme
27	192	13.280	14.46	Ray için bu bir onaydan fazlasıydı: Nehir setinde Rönuar'la 
28	59	4.160	14.18	Asıl kırılma bir yıl sonra, bir mecburiyet sayesinde geldi.
29	62	4.480	13.84	Keymer, Ray'i altı aylığına Londra'daki merkez ofise gönderd
30	110	7.360	14.95	Ray Londra'da reklam işini bir kenara bıraktı ve sinema salo
31	60	3.840	15.62	Bunlardan biri Vittoryo Dö Sika'nın Bisiklet Hırsızları'ydı.
32	38	2.400	15.83	Salondan çıktığında kararı verilmişti.
33	157	10.720	14.65	Filmde ne yıldız vardı, ne stüdyo, ne şarkı; sokakta bulunmu
34	25	1.760	14.20	Demek ki yapılabiliyordu.
35	90	5.600	16.07	Ray Hindistan'a dönüş yolculuğunu gemide, Pater Pançali'nin 
36	133	8.800	15.11	Senaryo yerine çizim yapıyordu: sahneleri kare kare kâğıda d
37	75	5.440	13.79	Ömrü boyunca bu alışkanlığı bırakmadı; filmlerini önce defte
38	39	2.720	14.34	Karaya ayak bastığında iki engel vardı.
39	19	1.600	11.88	Birincisi haklardı.
40	65	4.480	14.51	Romanın yazarı bin dokuz yüz ellide ölmüştü; Ray dul eşine g
41	87	5.760	15.10	Kadın, yıllar önce kocasının kitabını resimleyen çizeri hatı
42	39	2.880	13.54	İkincisi paraydı, ve o kolay çözülmedi.
43	54	3.360	16.07	Ray iki yıl boyunca Kalküta'nın yapımcılarını dolaştı.
44	87	7.040	12.36	Aldığı cevaplar hep aynıydı: yıldız yok, şarkı yok, dans yok
45	110	7.200	15.28	Üstelik başrolde küçük bir çocuk, yanında seksenlik bir kadı
46	134	9.120	14.69	Bazı yapımcılar ilgilendi, sonra vazgeçti; ilgilenenlerden b
47	13	1.120	11.61	Ray reddetti.
48	38	2.720	13.97	Sonunda tek bir yol kaldı: kendi cebi.
