sira	karakter	saniye	kar_sn	metin
1	126	7.520	16.76	bin dokuz yüz seksen birde Oslo yakınlarındaki bir akıl hast
2	174	10.400	16.73	Kutular bin dokuz yüz yirmi sekizde Kopenhag'dan gönderilmiş
3	64	4.320	14.81	O kutuların bu dolaba nasıl girdiğini bugün hâlâ kimse bilmi
4	127	8.160	15.56	bin dört yüz otuz bir yılının kışında, Ruan'de, on dokuz yaş
5	25	2.080	12.02	Sorular haftalarca sürdü.
6	127	8.160	15.56	Karşısında Fransa'nın en eğitimli din adamları vardı; Latinc
7	27	1.920	14.06	Kız okuma yazma bilmiyordu.
8	26	1.920	13.54	Ama her söylediği yazıldı.
9	203	12.960	15.66	Kâtipler, sorguyu bugün elimizde duran bir tutanağa çevirdil
10	133	8.160	16.30	Beş yüz yıl sonra, Paris'te bir Danimarkalı yönetmen bu tuta
11	114	7.040	16.19	Carl Theodor Dreyer bin dokuz yüz yirmilerin ortasında Frans
12	120	8.160	14.71	Onu getiren şirket, dönemin en hırslı Fransız yapımcılarında
13	83	5.920	14.02	Şirket ona Fransız tarihinden birkaç kadın figürü önerdi; Dr
14	182	11.840	15.37	Seçimin arkasında ticari bir mantık da vardı: Katolik Kilise
15	82	5.760	14.24	Bayraklarda, heykellerde, siyasi söylevlerde bir zafer sembo
16	54	3.360	16.07	Dreyer'in kafasındaki film ise zaferle ilgili değildi.
17	47	2.880	16.32	Yönetmen bir buçuk yıl boyunca araştırma yaptı.
18	94	6.080	15.46	Mahkeme tutanaklarını satır satır okudu, dönemin el yazmalar
19	115	7.520	15.29	Ve ortaya çıkan karar, bir tarihi yapım için neredeyse intih
20	105	7.040	14.91	Orlean kuşatması yoktu, zırhlı süvari yoktu, at üstünde bayr
21	147	9.280	15.84	Kızın hayatının destanlaştırılmış on beş yılı tamamen dışarı
22	67	5.120	13.09	Dört duvar, bir sıra sandalye, bir masa, bir demir halka, bi
23	81	5.280	15.34	Sinemanın en pahalı dekorlarından biri tam da bu hiçliği çek
24	174	11.040	15.76	Dekoru tasarlayan iki isimden biri Herman Varm'dı; Alman dış
25	27	2.240	12.05	Diğeri, ressam Jan Ügo'ydu.
26	85	6.080	13.98	İkisi birlikte, Paris'in güneydoğusundaki bir tarlada Ruan k
27	45	3.200	14.06	Bu bir cephe, bir maket, bir arkalık değildi.
28	164	11.200	14.64	Sekiz köşeli, kendi içinde bağlantılı, gerçek bir yapıydı: b
29	73	4.960	14.72	Kuleler birbirine geçitlerle bağlanmıştı, çalışan bir asma k
30	113	7.040	16.05	Duvarlar ortaçağ el yazmalarındaki resimlerin mantığıyla, pe
31	101	6.560	15.40	Ve beton pembeye boyanmıştı, çünkü o dönemin siyah beyaz fil
32	56	3.840	14.58	Sonra Dreyer kamerayı kurdu ve bu devasa yapıyı çekmedi.
33	188	12.960	14.51	Filmi bugün ilk kez izleyen birinin aklına gelmeyen şey budu
34	35	2.400	14.58	Kuleler tek bir geniş plana girmez.
35	49	3.360	14.58	Asma köprü bir kez bile bütün olarak gösterilmez.
36	162	10.880	14.89	Dreyer setin gerçekliğine yalnızca oyuncular hissetsin diye 
37	46	3.680	12.50	Kameranın gördüğü şey ise hep aynıydı: yüzler.
38	95	6.720	14.14	Sorgu yargıçlarının yüzleri, kızın yüzü, bir kâtibin elindek
39	106	7.200	14.72	Yönetmen seksen beş bin metre film çekti; nihai kurguda bunu
40	74	4.960	14.92	Bütçe yedi milyon frank olarak planlanmıştı, yaklaşık dokuz 
41	122	7.520	16.22	Dönemin en pahalı Fransız yapımlarından biriydi ve bu paranı
42	72	4.480	16.07	Çekim bin dokuz yüz yirmi yedi baharında başladı, sonbahara 
43	145	10.240	14.16	Dreyer, sessiz sinemada da, sesli sinemada da alışılmadık ol
44	127	7.840	16.20	Bu, yapım açısından savurganlıktı; aynı dekorda geçen sahnel
45	73	4.960	14.72	Ama Dreyer'in kurduğu şey bir prodüksiyon değil, bir yorgunl
46	82	5.440	15.07	Sorgu ilerledikçe yıpranacak olan yüzün, gerçekten sırayla y
47	28	2.080	13.46	O yüzü bulması kolay olmadı.
48	120	8.320	14.42	Dreyer, Paris'te bir akşam, Viktor Margörit'in romanından uy
49	82	5.440	15.07	Sahnede hafif bir komedi oynanıyordu ve oyunculardan biri Re
50	31	2.080	14.90	Yönetmen ilk akşam etkilenmedi.
51	22	2.240	9.82	Ertesi gün yine gitti.
52	115	8.000	14.38	Sonra onu makyajsız, sade bir ışık altında kamera karşısına 
53	145	10.080	14.38	bin sekiz yüz doksan iki doğumlu Falkonetti tiyatroda tanına
54	62	3.840	16.15	Dreyer'in bu filmde koyduğu en radikal kural makyaj yasağıyd
55	61	4.800	12.71	Sette hiç kimse, ne kız ne yargıçlar, yüzüne bir şey sürmedi
56	166	10.240	16.21	Bu ancak o yıllarda yayılmaya başlayan yeni bir teknolojiyle
57	130	8.320	15.62	Görüntü yönetmeni Rudolf Mate'nin kamerası böylece gözeneği,
58	153	9.600	15.94	Sinema tarihinin en yakın planlarından bazıları bu filmdedir
59	49	2.880	17.01	Dreyer'in kamera açıları da bir tarafı seçiyordu.
60	158	10.400	15.19	Sorgu yargıçlarını çekerken sete çukurlar kazdırdı, kamerayı
61	90	5.760	15.62	Ekip, beton zemini delik deşik ettiği için ona takılıyor, "K
62	121	8.640	14.00	Kızın karşısında oturanlar sert, kontrastlı bir ışıkla aydın
63	46	3.520	13.07	Aynı odada, aynı anda, iki farklı dünya vardı.
64	99	6.560	15.09	Yargıçlardan birini, Piyer Koşon'u, Komedi Fransez'in kıdeml
65	208	14.240	14.61	Kıza en çok acıyan din adamı Jan Masyö rolünde ise şair ve t
66	49	3.520	13.92	Setin havası ağırdı, çünkü Dreyer bunu istiyordu.
67	122	8.160	14.95	Duygusal sahnelerde seti boşalttı, gereksiz herkesi dışarı ç
68	142	9.760	14.55	Filmin en bilinen sahnesinde kızın saçları kesilir; o saçlar
69	189	11.520	16.41	Sonuçta ortaya çıkan performans, sinema eleştirisinin en yük
70	29	2.240	12.95	Film bitince sıkıntı başladı.
71	204	12.320	16.56	Fransa'da bir kesim, ulusal bir azizenin hikâyesinin bir Dan
72	73	5.120	14.26	Paris Başpiskoposu ve resmî sansür kurulu filmi izledi ve ke
73	89	6.720	13.24	Dreyer'in yargıçları fazla acımasız, işkence fazla açık, azi
74	90	5.120	17.58	Yönetmen, filminin Fransa'da kırpılmış bir hâlde gösterilmes
75	156	10.080	15.48	İlk gösterim yirmi bir Nisan bin dokuz yüz yirmi sekizde Kop
76	109	7.520	14.49	Ve altı Aralık bin dokuz yüz yirmi sekizde, Berlin'de, Alman
77	66	4.160	15.87	Sinemanın ilk elli yılının görünmez katili buradadır: nitrat
78	92	6.400	14.38	Kolay tutuşan, söndürülmesi neredeyse imkânsız, kendi oksije
79	79	4.960	15.93	O gün yanan şeyler arasında Jan Dark'ın Tutkusu'nun orijinal
80	89	5.440	16.36	Filmin bütün kopyalarının çıkarıldığı ana kaynak, çekimin bi
81	18	1.280	14.06	Dreyer pes etmedi.
82	147	9.120	16.12	Kurgucusuyla birlikte depodaki kullanılmamış çekimlere döndü
83	44	2.720	16.18	Bu yeni kurgudan yeni bir negatif çıkarıldı.
84	46	2.880	15.97	O negatif de bir laboratuvar yangınında yandı.
85	59	4.000	14.75	Bundan sonrası, yarım yüzyıl süren bir bozulma hikâyesidir.
86	122	8.000	15.25	Elde kalan şey, kopyaların kopyalarıydı: kontrastı kaçmış, k
87	122	8.160	14.95	bin dokuz yüz elli ikide Fransa'da, yazar Lo Duka, Gomon'un 
88	190	13.280	14.31	Bu iyi haberdi, ama beraberinde bir müdahale geldi: Lo Duka 
89	53	3.840	13.80	Dreyer bu sürüme açıkça itiraz etti; kimse dinlemedi.
90	75	5.120	14.65	Onlarca yıl boyunca dünyanın çoğu yerinde bu film, işte bu h
91	204	13.440	15.18	Buna rağmen bin dokuz yüz elli ikide İngiliz sinema dergisi 
92	117	7.360	15.90	Yani seyirci ve eleştirmenler, elinde yalnızca hasarlı bir t
93	41	2.880	14.24	Dreyer bin dokuz yüz altmış sekizde öldü.
94	83	5.440	15.26	Öldüğünde, en büyük filminin kendi kurgusuyla bir daha görül
95	136	8.160	16.67	bin dokuz yüz seksen birde, Oslo'nun batısındaki Asker'de bu
96	81	5.440	14.89	Burası bir ruh sağlığı hastanesiydi; dolaptan çıkan şeyler e
97	20	1.440	13.89	Kutular açılmamıştı.
98	150	9.600	15.62	Üzerlerindeki paket, bin dokuz yüz yirmi sekizden kalma orij
99	57	3.840	14.84	Elli üç yıl boyunca kimse o paketi açmayı akıl etmemişti.
100	106	6.720	15.77	Kutular Norveç Film Enstitüsü'ne gönderildi ve orada üç yıl 
101	59	3.680	16.03	bin dokuz yüz seksen dörtte teknisyenler kutuları inceledi.
102	148	9.600	15.42	İçindeki otuz beş milimetrelik nitrat kopya şaşırtıcı derece
103	109	6.720	16.22	Kopya, Kopenhag'daki ilk gösterim için hazırlanmış olan, Fra
104	29	2.080	13.94	Yani Dreyer'in kendi kurgusu.
105	117	7.200	16.25	Yönetmenin öldüğünde kaybolduğuna inandığı film, o ölmeden o
106	78	5.440	14.34	bin dokuz yüz seksen beşte bu kopya restore edildi ve dünyay
107	42	2.880	14.58	Aradaki fark akademik bir ayrıntı değildi.
108	211	13.440	15.70	Geri gelen sahnelerde işkence araçları daha uzun ve daha açı
109	73	4.960	14.72	Filmin ritmi değişti; kızı yıkan mekanizma yeniden bütün hal
110	212	14.240	14.89	Orijinal kurgu, bin dokuz yüz yirmilerin gösterim hızıyla, y
111	87	5.440	15.99	Doğru hız tartışması bile ancak elde doğru kopya olduğu için
112	50	3.200	15.62	Restorasyondan sonra film ikinci bir hayat yaşadı.
113	150	8.800	17.05	Sessiz olduğu ve Dreyer duyduğu hiçbir müziği tam olarak ona
