sira	karakter	saniye	kar_sn	metin
1	142	9.280	15.30	Bir üniversitenin tuvaletinde iki farklı uyarı asılmış: biri
2	72	4.480	16.07	İki hafta sonra hangi duvar daha çok karalanmıştı, tahmin ed
3	68	4.640	14.66	Aynı refleks, çocuğunuza "o kızla görüşme" dediğinizde de ça
4	132	8.640	15.28	bin dokuz yüz yetmiş altıda iki psikolog, James Pennebaker v
5	69	4.160	16.59	Tabelaların üzerinde yazan şey neredeyse aynıydı, ama tonu f
6	72	4.960	14.52	Bir kısmında sert bir emir vardı: bu duvarlara kesinlikle ya
7	84	5.440	15.44	Diğerlerinde aynı isteğin yumuşak hali duruyordu: lütfen bu 
8	39	2.720	14.34	Sonra beklediler ve duvarları saydılar.
9	55	4.000	13.75	Sonuç, tabelayı asan herkesin içini acıtacak cinstendi.
10	67	4.480	14.96	En çok karalama, en sert tabelanın altındaki duvarlarda biri
11	55	4.000	13.75	Yasağın dozu arttıkça, yasaklanan davranış da artmıştı.
12	90	6.080	14.80	O duvar, üzerine yazılmasını engellemek için asılan tabela y
13	50	3.360	14.88	Bu, tuvalet duvarlarına özgü tuhaf bir kaza değil.
14	73	5.120	14.26	Aynı şey mutfakta, çocuk odasında, ofiste, yatak odasında he
15	90	5.760	15.62	Çocuğa "o dolabı açma" diyorsunuz, gün boyu ilgilenmediği do
16	86	5.280	16.29	Eşinize "bu konuyu bir daha açma" diyorsunuz, konu bir saat 
17	121	7.680	15.76	Kendinize "bu hafta şekere hiç dokunmayacağım" diyorsunuz ve
18	18	1.600	11.25	Bunun bir adı var.
19	83	5.280	15.72	bin dokuz yüz altmış altıda psikolog Jack Brehm bu kalıba ps
20	140	9.280	15.09	Fikir basit ama etkisi geniş: insan, davranış seçeneklerinde
21	80	5.440	14.71	Dikkat edin, davranışın kendisi değerlenmiyor; kaybedilen öz
22	38	2.400	15.83	Dolaptaki çikolatayı umursamıyordunuz.
23	128	8.640	14.81	"Sakın yeme" cümlesini duyduğunuz an, mesele çikolata olmakt
24	80	5.440	14.71	Çikolatayı yemek, kaybedilen özgürlüğü geri almanın en kısa 
25	86	5.280	16.29	Yani karşınızdaki kişi size inat ettiğinde, çoğu zaman gerçe
26	24	1.600	15.00	Kendi sınırını onarıyor.
27	142	8.800	16.14	Bu yüzden en mantıklı gerekçeleriniz bile işe yaramaz: siz k
28	96	6.400	15.00	Bu mekanizmanın yanında, aynı yöne iten ikinci bir şey daha 
29	130	8.480	15.33	bin dokuz yüz seksen yedide Daniel Wegner'ın yaptığı ünlü de
30	64	4.000	16.00	Sonuç, birkaç dakika içinde odayı beyaz ayılarla doldurmak o
31	122	7.520	16.22	Üstelik yasak kalktıktan sonra bile, o ayıyı düşünmemeye çal
32	139	8.320	16.71	Zihnin bir kısmı yasaklanan şeyi kovalarken, başka bir kısmı
33	45	2.720	16.54	Yoklamak için de onu akılda tutmak gerekiyor.
34	23	1.760	13.07	İkisini yan yana koyun.
35	77	5.280	14.58	Bir yanda özgürlük tepkisi, öbür yanda dikkatin yasaklanan ş
36	163	10.240	15.92	"Yapma" dediğinizde iki şeyi birden yapmış oluyorsunuz: karş
37	105	7.520	13.96	Bir çocuğa "koşma, düşeceksin" demekle, kafasının içinde düş
38	31	1.920	16.15	Peki bu tepki kimde daha güçlü?
39	34	2.560	13.28	Hepimizde var, ama dozu değişiyor.
40	39	2.720	14.34	Ergenlikte tavan yapması tesadüf değil.
41	89	5.440	16.36	Ergenlik, kimliğin "ben kendi kararlarımı veren biriyim" cüm
42	83	5.280	15.72	O yaşta bir gencin itiraz etmesi bir arıza değil, yaşına uyg
43	134	8.320	16.11	Küçük çocuklarda iki yaş civarında başlayan o meşhur "hayır"
44	149	9.920	15.02	Ve yetişkinlerde şu kural işliyor: hayatının başka alanların
45	134	8.320	16.11	İşyerinde bütün gün kendisine ne yapacağı söylenen bir insan
46	44	2.880	15.28	Orantısız olan tabak değil, o günün toplamı.
47	53	3.360	15.77	Bu kalıbı gündelik hayatın dışında da görebilirsiniz.
48	107	6.720	15.92	Bir ürüne "yalnızca yetişkinler içindir" etiketi koymak, o ü
49	115	7.360	15.62	Sert uyarı mesajlarıyla kurulan kampanyalar, hedef aldıkları
50	60	4.000	15.00	Bir şeyi sansürlemek, çoğu zaman onun en iyi reklamı oluyor.
51	117	7.840	14.92	Yasağın kendisi bir ilgi işareti: eğer bu kadar uğraşıp enge
52	25	1.760	14.20	Buraya kadarı kötü haber.
53	77	5.280	14.58	İyi haber şu: reaktansı tetikleyen şey isteğin içeriği değil
54	39	2.400	16.25	Aynı şeyi istemeye devam edebilirsiniz.
55	42	3.040	13.82	Değiştirmeniz gereken, kapıyı kapatan dil.
56	85	4.960	17.14	Birinin yanlış yaptığını gördüğümüzde içimizde çok hızlı bir
57	157	9.600	16.35	Bağımlılık alanında çalışan William Miller ve Stephen Rollni
58	25	1.600	15.62	İyi niyetli bir dürtü bu.
59	27	2.240	12.05	Sorun, sonucunda olanlarda.
60	105	6.560	16.01	Siz değişmenin gerekçelerini sıraladıkça, karşınızdaki kişi 
61	119	7.520	15.82	Ve konuşma bittiğinde ortaya şu çıkıyor: o kişi, on beş daki
62	42	2.720	15.44	Kendi kulağıyla kendi savunmasını dinledi.
63	35	2.720	12.87	İnsanı en çok kendi sesi ikna eder.
64	60	4.640	12.93	Siz farkında olmadan ona, değişmemek için prova yaptırdınız.
65	44	3.040	14.47	Kapıyı açık bırakan dilin ilk aracı gerekçe.
66	106	6.880	15.41	Emir tek yönlü bir cümledir, gerekçeli bir istek ise karşıda
67	150	9.440	15.89	"Telefonu bırak" ile "yarın erken kalkman gerekiyor, ekran u
68	90	5.760	15.62	Gerekçe, kişinin kendi kararını verebilmesi için ihtiyaç duy
69	20	1.600	12.50	İkinci araç seçenek.
70	113	7.680	14.71	Bir emri iki kapıya bölmek, reaktansı ciddi ölçüde düşürüyor
71	149	11.360	13.12	Çocuğa "hemen pijamanı giy" yerine "mavi pijama mı, kırmızı 
72	32	2.240	14.29	Yetişkinlerde de aynısı işliyor.
73	140	9.280	15.09	"Bugün konuşalım" yerine "şimdi mi konuşalım, akşam yemekten
74	82	6.240	13.14	Üçüncü araç, en tuhaf görüneni ve belki en güçlüsü: özgürlüğ
75	175	10.560	16.57	Fransız araştırmacıların sokakta yaptığı denemelerde, insanl
76	136	8.000	17.00	Hiçbir şey vaat etmeyen, hiçbir baskı eklemeyen bu ek, kabul
77	68	4.960	13.71	Sonraki yıllarda onlarca çalışmada test edildi ve etki ayakt
78	88	6.400	13.75	Sebebi şu: özgürlüğünüz elinizden alınmadığı sürece, onu sav
79	86	6.080	14.14	Savunma ihtiyacı ortadan kalkınca, isteğin kendisini değerle
80	78	5.440	14.34	"Karar senin" cümlesi, tartışmayı kaybetmek değil; tartışmay
81	154	9.280	16.59	Aynı üç aracı kendinize de uygulayabilirsiniz, çünkü reaktan
82	157	9.920	15.83	"Bir daha asla" ile başlayan cümleler, içinizde kural koyan 
83	142	9.280	15.30	Bu yüzden dilin küçük bir ayarı işe yarıyor: bir araştırmada
84	79	5.280	14.96	"Yapamam" dışarıdan gelen bir engeli anlatır, isyan edilecek
85	83	5.600	14.82	"Yapmıyorum" ise kendi tercihinizi anlatır, ortada isyan edi
86	114	7.200	15.83	Kendinize yasak koyan değil, kendi kararını söyleyen biri ol
87	37	2.560	14.45	Elbette her şey pazarlığa açık değil.
88	75	5.120	14.65	Emniyet kemeri takılacak, ilaç saatinde alınacak, kimse kims
89	62	4.160	14.90	Kapıyı açık bırakan dil, sınırdan vazgeçmek anlamına gelmiyo
90	55	4.640	11.85	Anlamı şu: kural katı olabilir, üslup yumuşak olabilir.
91	35	2.400	14.58	İkisi birbirinin alternatifi değil.
92	89	6.080	14.64	Reaktansı asıl körükleyen, kuralın varlığı değil, kuralın kü
93	146	9.440	15.47	"Kızdığını görüyorum, haklısın, can sıkıcı; yine de bu konu 
94	80	5.120	15.62	Bir de şu var: bir alanda sıkı durmak istiyorsanız, başka al
95	104	6.400	16.25	Gün içinde kendi kararlarını verebilen bir insan, gerçekten 
96	39	2.240	17.41	Bir noktayı da geçiştirmemek gerekiyor.
97	39	3.520	11.08	Her ısrarlı davranış inatla açıklanmaz.
98	132	8.320	15.87	Bir kişinin yaptığı şey kendisine ya da çevresindekilere zar
99	95	5.760	16.49	mesele dil seçiminin çok ötesindedir ve orada bir ruh sağlığ
100	65	4.480	14.51	Cümlelerinizi yumuşatmak, hekimin ya da terapistin yerini tu
101	93	5.920	15.71	Bütün bunların davranış değiştirmenin ötesinde bir kazancı v
102	44	3.200	13.75	Yasak koyan kişi, zamanla bilgiden dışlanır.
103	117	7.840	14.92	Ona söylenmez, ondan saklanır, onun yanında rol yapılır; çün
104	39	2.720	14.34	Seçenek bırakan kişiyse haberdar kalır.
105	62	4.480	13.84	Ona anlatılır, ona danışılır, hata onun yanında itiraf edili
106	110	6.880	15.99	Uzun vadede bir insanın hayatında söz sahibi olmanın tek yol
107	116	7.040	16.48	Duvara "yazmayın" yazan tabelalar değil, duvarı yazacak kada
108	49	3.200	15.31	Nöron Psikoloji'de bugünkü bölümün sonuna geldik.
109	41	2.560	16.02	Yeni bir hikâyede yeniden buluşmak üzere.
