sira	karakter	saniye	kar_sn	metin
1	72	4.960	14.52	Filmin kötü olduğunu yirminci dakikada anladın, ama koltukta
2	81	5.280	15.34	Çünkü bileti çoktan ödemiştin — oysa o para, sen ne yaparsan
3	124	7.680	16.15	Zihnimizin geçmişe ödediği faturayı geleceğe taşıma huyu, ha
4	21	1.440	14.58	Kırkıncı dakikadasın.
5	10	1.280	7.81	Film kötü.
6	35	2.240	15.62	Bunu tahmin etmiyorsun, biliyorsun.
7	138	8.320	16.59	Diyaloglar tahtadan, oyuncular birbirine değil kameraya oynu
8	50	3.360	14.88	Uzaktan kumanda elinin on santim ötesinde duruyor.
9	15	1.120	13.39	Kapatabilirsin.
10	14	1.120	12.50	Kapatmıyorsun.
11	110	6.880	15.99	Üstelik kapatmadığın için kendine biraz kızarak, biraz da aç
12	132	8.160	16.18	İki saat sonra jenerik akarken hissettiğin şey keyif değil, 
13	28	1.920	14.58	Bunun cevabı zevkinde değil.
14	14	1.120	12.50	Aritmetiğinde.
15	132	8.480	15.57	Çünkü o kırkıncı dakikada kafanın içinde çalışan hesap makin
16	85	5.280	16.10	Cümlenin kendisi bu kadar masum görünüyor, oysa içinde küçük
17	64	4.160	15.38	Zaten harcadığın kırk dakika, ne yaparsan yap harcanmış duru
18	65	4.320	15.05	Kapatsan da geri gelmiyor, izlemeye devam etsen de geri gelm
19	50	3.040	16.45	O kırk dakika artık bir seçenek değil, bir geçmiş.
20	83	5.280	15.72	Ama zihin onu hâlâ masanın üstünde duran, kurtarılabilecek b
21	131	9.120	14.36	Karar bilimcilerin batık maliyet dediği şey tam olarak bu: g
22	108	6.560	16.46	Bunun ne kadar güçlü çalıştığını en zarif gösteren çalışmala
23	144	9.280	15.52	Hal Arkes ve Catherine Blumer, Ohio Üniversitesi Tiyatrosu'n
24	107	7.040	15.20	Yaklaşık üçte biri tam fiyat olan on beş doları ödedi, üçte 
25	151	9.760	15.47	İndirim gişede, hiçbir gerekçe gösterilmeden, rastgele veril
26	154	9.920	15.52	Farkı sonradan yarattı: sezonun ilk yarısında tam fiyat ödey
27	44	3.680	11.96	Aynı koltuklar, aynı oyunlar, aynı insanlar.
28	55	4.000	13.75	Tek değişen, cebinden çıkmış olan paranın büyüklüğüydü.
