sira	karakter	saniye	kar_sn	metin
1	42	2.560	16.41	Fermuarın nasıl çalıştığını biliyor musun?
2	105	7.040	14.91	Neredeyse herkes "tabii ki" diyor; adım adım anlatmasını ist
3	120	7.520	15.96	Kafamızdaki bilgi, sandığımızdan çok daha ince bir kabuk — v
4	30	2.080	14.42	Üzerinizde bir fermuar var mı?
5	40	3.680	10.87	Ceketinizde, çantanızda, pantolonunuzda.
6	50	3.200	15.62	Hayatınız boyunca binlerce kez açıp kapadınız onu.
7	43	3.040	14.14	Karanlıkta, elinizi bile bakmadan uzatarak.
8	61	4.160	14.66	Şimdi size basit bir soru soracağım: Fermuar nasıl çalışıyor
9	79	4.960	15.93	Muhtemelen ilk refleksiniz "ne demek nasıl çalışıyor, biliyo
10	64	4.960	12.90	Dişler var, bir de o küçük metal parça, çekince kilitleniyor
11	6	0.640	9.38	Tamam.
12	27	1.920	14.06	Peki nasıl kilitleniyorlar?
13	37	2.400	15.42	O küçük metal parçanın içinde ne var?
14	61	4.160	14.66	Dişler birbirine tam olarak hangi anda, hangi açıyla giriyor
15	75	4.800	15.62	Neden aşağı çektiğinizde ayrılıyor da, iki yandan asıldığını
16	79	4.640	17.03	Cümlenin ortasında bir yerde durakladıysanız, tam da olması 
17	28	2.080	13.46	Bu duraklamanın bir adı var.
18	176	11.520	15.28	iki bin iki yılında Yale Üniversitesi'nden Leonid Rozenblit 
19	121	8.640	14.00	Katılımcılara bir nesne listesi verdiler: fermuar, silindir 
20	36	2.400	15.00	Her biri için tek bir şey istediler.
21	91	5.600	16.25	bir ile yedi arasında bir puan verin: bu şeyin nasıl çalıştı
22	26	2.240	11.61	İnsanlar rahatça puanladı.
23	11	1.440	7.64	Fermuar mı?
24	22	2.560	8.59	beş, altı, hatta yedi.
25	27	2.080	12.98	Gündelik bir nesne sonuçta.
26	24	1.760	13.64	Sonra ikinci adım geldi.
27	122	7.680	15.89	Aynı katılımcılardan, verdikleri puanı savunmalarını değil, 
28	12	0.960	12.50	Mekanizmayı.
29	35	2.880	12.15	Neyin neye ne yaptığını, sırasıyla.
30	51	3.680	13.86	Ve insanlar yazmaya başladıkları anda bir şey oldu.
31	26	1.760	14.77	İkinci cümlede takıldılar.
32	38	2.560	14.84	Üçüncüde ne yazacaklarını bilemediler.
33	178	10.880	16.36	Kafalarındaki o pürüzsüz, tamamlanmış görüntünün aslında bir
34	38	2.720	13.97	Ardından yeniden puanlamaları istendi.
35	14	1.280	10.94	Puanlar düştü.
36	42	2.880	14.58	Belirgin biçimde, sistematik olarak düştü.
37	100	6.560	15.24	Kimse onlara bir şey öğretmemişti, kimse onları yanlışlamamı
38	67	4.320	15.51	Sadece bildiklerini sandıkları şeyi dışarı çıkarmaya çalışmı
39	71	4.800	14.79	Rozenblit ve Keil bu duruma açıklama derinliği yanılsaması a
40	37	2.880	12.85	Kabaca söylersek: anlama yanılsaması.
41	116	7.360	15.76	Bir şeyi anladığımızı sanma hissinin, o şeyi gerçekten anlam
42	76	5.440	13.97	Bu deneyin en can alıcı tarafı, sonucun her tür bilgi için g
43	66	5.120	12.89	Aynı araştırmacılar insanlara olgular sordu; başkentler, tar
44	45	3.360	13.39	Prosedürler sordu; bir şeyin nasıl yapıldığı.
45	16	1.280	12.50	Hikâyeler sordu.
46	44	3.040	14.47	Bu alanlarda puanlar neredeyse hiç oynamadı.
47	73	5.120	14.26	İnsanlar Avustralya'nın başkentini bilmiyorsa, bilmediğini z
48	46	3.200	14.38	Yanılsama olguya değil, mekanizmaya bulaşıyor.
49	104	6.400	16.25	Yani bir şeyin nasıl çalıştığına, parçaların birbirini nasıl
50	55	3.360	16.37	Neden böyle olduğunun oldukça makul bir açıklaması var.
51	31	2.240	13.84	Mekanizmalar dışarıdan görünür.
52	83	5.440	15.26	Fermuarı görüyorsunuz, hareketini gözünüzle takip edebiliyor
53	66	4.800	13.75	Zihin bu görsel akıcılığı, bu tanıdıklığı, anlamayla karıştı
54	106	6.240	16.99	Bir şeyi çok kez görmüş olmak, çok kez kullanmış olmak, o şe
55	150	9.280	16.16	Üstelik mekanizmaların çoğu iç içe katmanlardan oluşuyor ve 
56	127	7.520	16.89	Aslında olan şu: kafamızda bir tür sıkıştırılmış özet dosyas
57	157	9.280	16.92	Bunun ne kadar sert bir yanılsama olduğunu görmek isterseniz
58	51	3.200	15.94	Lawson insanlardan bir bisiklet çizmelerini istedi.
59	65	4.960	13.10	Yarı çizilmiş bir iskelete zinciri, pedalı, kadroyu eklemele
60	107	6.560	16.31	Ortaya çıkan çizimlerin şaşırtıcı bir bölümü, gerçek hayatta
61	102	7.360	13.86	Zincir ön tekerlekle arka tekerleği birbirine bağlıyordu, ki
62	64	4.160	15.38	Kadro direksiyonun dönmesine izin vermeyecek şekilde çizilmi
63	56	3.680	15.22	Ve bunları çizen insanlar bisiklet sürebilen insanlardı.
64	96	6.400	15.00	Bir nesneyi kullanabilmek ile o nesneyi anlamak arasındaki m
65	101	6.240	16.19	Şimdi burada durup şunu söylemek lazım, çünkü sonraki her şe
66	43	2.560	16.80	Kimse fermuarın içini bilmek zorunda değil.
67	129	8.160	15.81	İnsan zihni zaten böyle çalışmak üzere kurulmuş; her şeyin a
68	23	1.600	14.38	Sorun bilmememiz değil.
69	32	2.240	14.29	Sorun, bilmediğimizi bilmememiz.
70	80	5.280	15.15	Kabuk çatlamadığı sürece içeride ne olduğunu kontrol etme ih
71	68	4.480	15.18	Ve kabuğu çatlatan tek şey, o cümleyi yüksek sesle kurmaya ç
72	77	4.960	15.52	Fermuar meselesinin gerçekten önemli hale geldiği yer, elbet
73	150	9.760	15.37	iki bin on üçte Philip Fernbach ve Steven Sloman'ın da arala
74	49	3.200	15.31	İnsanlara tartışmalı politika önerileri sordular.
75	140	9.120	15.35	Emisyon ticareti, tek elden yürütülen sağlık sistemi, emekli
