sira	karakter	saniye	kar_sn	metin
1	112	7.040	15.91	Araştırmacılar sinema seyircilerine bir haftalık, tadı gitmi
2	97	6.240	15.54	Salondakiler onu da bitirdi; aynı mısır toplantı odasında ve
3	68	4.320	15.74	Bir şeyi neden yaptığını sanıyorsun — ve gerçekte kim karar 
4	77	4.800	16.04	Bir sinema salonunun karanlığında, koltuklarına yerleşmiş yü
5	103	6.560	15.70	Perdede fragmanlar dönüyor, kucaklarda girişte kendilerine u
6	114	7.840	14.54	Kimsenin bilmediği bir şey var: bu kovaların bir kısmındaki 
7	149	10.080	14.78	Diğer kısmındaki ise tam yedi gün önce patlatılmış, açıkta b
8	14	1.120	12.50	Film başlıyor.
9	77	5.440	14.15	Salon boşaldıktan sonra araştırmacılar kovaları topluyor ve 
10	104	6.880	15.12	Bu düzeneği kuranlar, davranış psikolojisi üzerine çalışan D
11	161	10.080	15.97	Salona girmeden önce katılımcılara sıradan görünen birkaç so
12	134	8.640	15.51	Bu sorular aslında tek bir şeyi ölçüyordu; kişinin sinemada 
13	66	4.320	15.28	Sonuç, iştah üzerine kurulmuş bütün sezgilerimizi ters yüz e
14	192	12.800	15.00	Sinemada mısır yeme alışkanlığı zayıf olanlar, yani ara sıra
15	56	4.160	13.46	Taze mısır alanlara kıyasla belirgin biçimde az yediler.
16	51	3.200	15.94	Ağızları çalışıyordu, damakları görevini yapıyordu.
17	66	4.960	13.31	Alışkanlığı güçlü olanlar ise bayat mısırı, taze mısır kadar
18	34	2.560	13.28	Neredeyse gram gram aynı miktarda.
19	174	11.360	15.32	Üstelik kötü olduğunu fark etmedikleri için değil; film sonr
20	18	1.440	12.50	Yani beğenmediler.
21	19	1.440	13.19	Yine de bitirdiler.
22	148	10.080	14.68	Bu noktada insan şöyle düşünmek ister: demek ki bu insanlar 
23	60	4.000	15.00	Araştırmanın asıl vurucu kısmı tam da bu açıklamayı yıkıyor.
24	114	7.360	15.49	Aynı ekip aynı insan profilini bu kez bir sinema salonuna de
25	43	3.040	14.14	Perde yok, koltuk sırası yok, karanlık yok.
26	47	3.520	13.35	Ekranda film değil, birkaç müzik klibi oynuyor.
27	49	3.520	13.92	Elde yine aynı kovalar, yine taze ve bayat mısır.
28	92	6.080	15.13	Toplantı odasında sinemada mısır yeme alışkanlığı güçlü olan
29	66	4.640	14.22	Herkes gibi davrandılar; tadına baktılar, beğenmediler, yeme
30	42	3.040	13.82	Dilleri yerindeydi, dikkatleri yerindeydi.
31	23	1.760	13.07	Değişen tek şey odaydı.
32	87	6.080	14.31	Aynı araştırma hattında bir ayrıntı daha var ve o ayrıntı me
33	132	8.640	15.28	Katılımcılardan bir kısmına mısırı ters elleriyle yemeleri s
34	83	5.280	15.72	Bu küçük beceriksizlik, alışkanlığı güçlü olanların bayat mı
35	127	7.680	16.54	Elin kovaya gidiş yolu bozulunca, o otomatik döngü bir yerin
36	89	5.920	15.03	Burada anlaşılması gereken şey şu: o insanların yaptığı, "pa
37	150	9.760	15.37	Yaptıkları şey, koltuğa oturmak, ışıkların sönmesi, perdenin
38	76	5.120	14.84	Beyin, tekrarlana tekrarlana, bir sahne ile bir hareketi bir
39	51	3.200	15.94	Sahne kurulduğunda hareket kendiliğinden geliyordu.
40	46	3.200	14.38	Tat, o zincirin içinde bir yerde değildi bile.
41	105	6.720	15.62	Bu yüzden bayatlık bir fark yaratmadı; çünkü bayatlık bir ta
42	135	7.360	18.34	Wendy Wood'un öğrencileriyle yürüttüğü daha eski bir çalışma
43	188	12.000	15.67	İnsanlardan gün boyu ne yaptıklarını düzenli aralıklarla kay
44	34	2.240	15.18	aynı saatte tekrarlandığı görüldü.
45	125	7.520	16.62	Günümüzün büyük bir dilimi, her sabah yeniden karar verdiğim
46	60	4.000	15.00	Bunun en can sıkıcı tarafı, kendimize kurduğumuz cümlelerde.
47	178	11.680	15.24	Akşam dokuzda buzdolabını açan, iş çıkışı aynı sokakta sigar
48	88	5.920	14.86	Oysa bayat mısır deneyinin gösterdiği şey, iradenin o anda s
