sira	karakter	saniye	kar_sn	metin
1	43	3.040	14.14	Mutfağa girdin, elin dolapta, aklın bomboş.
2	78	4.640	16.81	Ne aradığını hatırlamak için geri dönüp o odaya bir kez daha
3	91	6.240	14.58	Bu bir dikkat dağınıklığı değil; beynin hayatı odalara böler
4	37	2.240	16.52	Elinde bir fikirle ayağa kalkıyorsun.
5	18	1.440	12.50	Çok net bir fikir.
6	46	3.040	15.13	Mutfaktaki çekmecede makas var, onu alacaksın.
7	91	6.560	13.87	Koridoru geçiyorsun, kapıdan içeri giriyorsun ve orada, tezg
8	35	2.560	13.67	Az önce dünyanın en açık niyetiydi.
9	29	2.400	12.08	Şimdi yerinde bir boşluk var.
10	78	5.440	14.34	Etrafına bakıyorsun, buzdolabını açıyorsun, sanki cevap orad
11	59	3.520	16.76	Sonunda çoğumuzun yaptığı şeyi yapıyorsun: geri dönüyorsun.
12	78	5.600	13.93	Ve tuhaf olan şu, çoğu zaman eski odaya adımını atar atmaz m
13	66	4.480	14.73	Bu, herkesin başına gelen ve herkesin kendine dert ettiği bi
14	35	2.400	14.58	İnsanlar bunu dikkatsizlik sanıyor.
15	32	2.400	13.33	Yaşlanmanın ilk işareti sanıyor.
16	79	5.440	14.52	Telefona fazla bakmanın, uykusuzluğun, kafanın dağınıklığını
17	130	8.000	16.25	Oysa laboratuvarda bakıldığında ortaya bambaşka bir şey çıkı
18	21	1.280	16.41	Gerçekten de kapıyla.
19	105	7.200	14.58	Bu fikri deneye çeviren isim, Amerika'da Notre Dame Üniversi
20	40	2.720	14.71	Kurduğu düzenek şaşırtıcı derecede sade.
21	68	4.480	15.18	Katılımcılar bilgisayar ekranında basit bir sanal mekânda do
22	129	8.960	14.40	Bir masanın üzerinde bir nesne var; onu alıp yanlarındaki ku
23	83	4.960	16.73	Sonra yürüyüp başka bir masaya gidiyor, oradaki nesneyi bıra
24	79	5.120	15.43	Yol boyunca arada bir soru çıkıyor karşılarına: şu anda taşı
25	44	3.200	13.75	Sadece hatırlama, hız ve doğruluk ölçülüyor.
26	61	4.160	14.66	İşin püf noktası, mekânın iki farklı biçimde kurulmuş olması
27	77	4.960	15.52	Bazı durumlarda katılımcı ikinci masaya aynı odanın içinde y
28	138	9.440	14.62	Bazı durumlarda tam olarak aynı mesafeyi yürüyor, aynı sürey
29	12	1.120	10.71	Tek fark bu.
30	48	4.480	10.71	Adım sayısı aynı, geçen saniye aynı, görev aynı.
31	17	1.440	11.81	Sonuç aynı değil.
32	125	8.160	15.32	Kapıdan geçenler, elindeki nesneyi hatırlamakta ölçülebilir 
33	123	8.160	15.07	Radvanski burada durmuyor, çünkü akla hemen bir itiraz geliy
34	52	3.520	14.77	Bunun üzerine deneyi gerçek binada tekrar ediyorlar.
35	59	4.320	13.66	Gerçek odalar, gerçek masalar, elde taşınan gerçek kutular.
36	17	1.440	11.81	Sonuç değişmiyor.
37	40	2.880	13.89	Kapı, insanı biraz daha unutkan yapıyor.
38	30	2.400	12.50	Asıl can alıcı deney üçüncüsü.
39	136	9.120	14.91	Eğer mesele "başka bir yerde olmak" ise, yani hafıza içinde 
40	62	4.640	13.36	Nesneyi aldığın odaya geri gel, ipuçları geri gelsin, hatırl
41	79	5.120	15.43	Deney tam da bunu yapıyor: katılımcıları başladıkları odaya 
42	27	1.920	14.06	Beklenen iyileşme gelmiyor.
43	46	3.360	13.69	Geri dönmek, kapının açtığı deliği kapatmıyor.
44	36	2.560	14.06	Yani mesele "yanlış odadasın" değil.
45	58	4.000	14.50	Mesele, kapıdan geçerken zihninde olan bitenin ta kendisi.
46	24	1.920	12.50	Peki ne oluyor o eşikte?
47	182	10.880	16.73	Buradaki en ikna edici açıklama, olay bölütleme dediğimiz fi
48	79	4.640	17.03	Kabaca şunu söylüyor: biz deneyimi kesintisiz bir film şerid
49	58	3.840	15.10	Zihin, akıp giden hayatı sürekli olarak parçalara bölüyor.
50	81	5.120	15.82	Kahvaltı yapmak bir olay, arabaya binmek başka bir olay, top
51	141	9.600	14.69	Her olayın içindeyken kafanda o ana ait küçük bir çalışma do
52	44	3.360	13.10	Bu dosya sınırsız değil, aksine oldukça dar.
53	61	3.680	16.58	Ve bir olay bittiğinde zihin dosyayı kapatıp yenisini açıyor
