sira	karakter	saniye	kar_sn	metin
1	37	2.720	13.60	İki fotoğraf uzatıldı, birini seçtin.
2	119	8.320	14.30	Deneyci kartları topladı, sana seçtiğin yüzü geri verdi ve "
3	121	8.480	14.27	Katılımcıların dörtte üçü bunu fark etmedi; dahası, hiç seçm
4	26	1.760	14.77	Bir münazara sınıfı düşün.
5	119	7.520	15.82	Konu masaya konuyor, sonra hoca cebinden bir madeni para çık
6	68	4.160	16.35	Havada dönen şey senin fikrin değil, sadece hangi tarafta du
7	63	4.320	14.58	Kart eline geliyor ve üstünde tam da inanmadığın cümle yazıy
8	33	2.240	14.73	On beş dakika hazırlık süren var.
9	134	7.840	17.09	Başlarken içinden "ben buna inanmıyorum ki" diyorsun, belki 
10	41	2.560	16.02	Kırk dakika sonra sesin yükselmiş oluyor.
11	55	3.520	15.62	Karşı tarafın bir argümanına gerçekten sinirleniyorsun.
12	94	6.240	15.06	Rakibin bir yerde açık veriyor ve o açığı gördüğünde içinde 
13	133	8.320	15.99	Münazara bitiyor, herkes dağılıyor, sen eve yürürken fark ed
14	35	2.560	13.67	Hatta bazı noktaları epey mantıklı.
15	143	8.640	16.55	Sabah inanmadığın bir cümleyi akşam yarı yarıya benimsemiş d
16	29	2.240	12.95	Sadece kart eline öyle geldi.
17	34	2.400	14.17	Bu sınıfa özgü bir tuhaflık değil.
18	57	3.840	14.84	Hayatın büyük kısmı böyle dağıtılmış kartlarla oynanıyor.
19	92	5.440	16.91	Çalıştığın şirket çoğu zaman uzun bir kıyaslamanın sonucu de
20	35	2.400	14.58	Oturduğun mahalleyi kira belirledi.
21	60	3.840	15.62	Kullandığın telefon markası, o hafta indirimde olan modeldi.
22	101	6.880	14.68	Tuttuğun takımı dedenden aldın, yakın olduğun siyasi kamp bü
23	35	2.240	15.62	Hiçbirini oturup sıfırdan seçmedin.
24	59	4.000	14.75	Ama şimdi sor bakalım: hepsi için elinde hazır gerekçe var.
25	177	11.040	16.03	Şirketinin kültürünün neden daha insani olduğunu, o mahallen
26	31	2.240	13.84	Gerekçeler gerçek gibi duruyor.
27	34	2.080	16.35	Çünkü sana gerçek gibi geliyorlar.
28	79	5.280	14.96	Psikolojinin bu işe ilk kez dikkatle bakışı bin dokuz yüz el
29	177	11.200	15.80	Jack Brehm adlı araştırmacı katılımcılardan bir dizi ev alet
30	111	6.880	16.13	Sonra onlara bunlardan birini hediye olarak alabileceklerini
31	90	6.880	13.08	Kritik nokta şu: önlerine konan iki alet, kişinin neredeyse 
32	57	3.840	14.84	Yani seçim gerçekten zordu, arada anlamlı bir fark yoktu.
33	22	1.760	12.50	Katılımcı birini aldı.
34	60	4.000	15.00	Bir süre sonra aynı listeyi bir kez daha puanlaması istendi.
35	19	1.440	13.19	Puanlar değişmişti.
36	49	3.840	12.76	Seçilen alet yükselmiş, seçilmeyen alet düşmüştü.
37	47	3.040	15.46	Arada başlangıçta olmayan bir uçurum açılmıştı.
38	71	4.640	15.30	Kimse yeni bir şey öğrenmemişti, hiç kimse o aletleri deneme
39	45	3.360	13.39	Sadece biri elde kalmıştı, diğeri kalmamıştı.
40	74	5.120	14.45	Zihin, aradaki farkı seçimden önce göremediği için, seçimden
41	146	9.280	15.73	Üç yıl sonra, bin dokuz yüz elli dokuzda Leon Festinger ve J
42	188	12.000	15.67	Katılımcılara bir saat boyunca akıl almaz sıkıcılıkta bir iş
43	164	11.040	14.86	Saat dolduğunda deneyci utanmış bir tavırla bir ricada bulun
44	87	5.280	16.48	Bazı katılımcılara bu küçük yalan için bir dolar, bazılarına
45	84	5.440	15.44	Çoğu kabul etti, dışarı çıktı, bekleyen kişiye işin epey eğl
46	78	5.760	13.54	Asıl soru en sonda geldi: sen kendin, gerçekte, bu işi ne ka
47	101	7.200	14.03	Sağduyu yirmi dolar alanların daha olumlu konuşmasını bekler
48	25	2.080	12.02	Çıkan sonuç tam tersiydi.
