sira	karakter	saniye	kar_sn	metin
1	102	6.720	15.18	Yarın sabah yedide kalkacak, spor çantasını hazırlayacak, o 
2	49	3.520	13.92	O kişi sensin — ama beynin bundan pek emin değil.
3	119	7.200	16.53	Tarayıcıda ölçtüklerinde, "gelecekteki ben"i düşünürken beyn
4	99	6.560	15.09	Gece yarısı, yatağa girmeden hemen önce telefonu elinize alı
5	35	2.400	14.58	Spor çantası kapının yanında hazır.
6	109	7.520	14.49	Yarın sabah koşuya çıkacak, dönüşte o ertelediğiniz raporu b
7	74	5.280	14.02	Bunu kurarken içinizde bir tereddüt yok; tam tersine, hafif 
8	140	8.800	15.91	Sonra sabah altıda alarm çalıyor ve yatakta gözlerini açan k
9	24	1.920	12.50	Erteleme tuşuna basıyor.
10	22	1.600	13.75	Öğlen hamburger yiyor.
11	21	1.600	13.12	Rapor akşama kalıyor.
12	123	8.480	14.50	Bu sahneyi hepimiz biliyoruz ve genellikle onu ahlaki bir di
13	124	8.000	15.50	Oysa buradaki kopukluğun beynin içinde ölçülebilen bir karşı
14	44	3.040	14.47	Dün geceki siz, bu sabahki sizi tanımıyordu.
15	58	3.840	15.10	Daha doğrusu, tanıdığı kadar tanıyordu: bir tanıdık kadar.
16	18	1.440	12.50	Bir yabancı kadar.
17	129	8.640	14.93	iki bin dokuzda Hal Hershfield ve meslektaşlarının yürüttüğü
18	135	8.000	16.88	Katılımcılar manyetik rezonans cihazına yatırıldı ve onlarda
19	148	9.280	15.95	Ama dört ayrı kipte: şu anki kendileri için, on yıl sonraki 
20	85	5.120	16.60	Beynin ön orta hattında, kendilik temsiliyle yakından ilişki
21	120	7.040	17.05	İnsan kendi hakkında düşünürken bu bölge belli bir ritimle ç
22	85	5.600	15.18	Beklenen şey, "on yıl sonraki ben" sorusunun "şimdiki ben" k
23	37	2.560	14.45	Ne de olsa aynı kişiden söz ediyoruz.
24	30	2.080	14.42	Bazı katılımcılarda öyle oldu.
25	23	1.760	13.07	Ama bazılarında olmadı.
26	100	6.400	15.62	Onların beyinleri, gelecekteki kendilerini düşünürken, bir y
27	163	10.560	15.44	Ve çalışmanın asıl çarpıcı bulgusu şuydu: bu mesafe ne kadar
28	101	6.400	15.78	Yani "gelecekteki bana yabancı gibi bakıyorum" hali bir meta
29	75	4.800	15.62	Bu bulgu felsefede çok daha eskiden dile getirilmiş bir sezg
30	155	9.760	15.88	Derek Parfit, bin dokuz yüz seksen dörtte yayımladığı uzun i
31	196	12.160	16.12	Ona göre bugünkü sizinle otuz yıl sonraki sizi birbirine bağ
32	83	5.440	15.26	Parfit bunu soğuk bir tespit olarak değil, neredeyse bir rah
33	109	7.040	15.48	Beyin görüntüleme çalışmaları, onun kalemle düşündüğü şeyi o
34	42	2.720	15.44	Peki bu yabancılık pratikte neye benziyor?
35	96	6.080	15.79	Emily Pronin ve arkadaşlarının tasarladığı bir deney, bunu r
36	155	9.920	15.62	Katılımcılara soya sosu ve ketçap karışımından yapılmış, kas
37	130	9.120	14.25	Bazılarına "şimdi sen içeceksin" dendi, bazılarına "gelecek 
38	68	5.280	12.88	İnsanlar kendilerine, hemen şimdi, olabildiğince az miktar y
39	140	8.480	16.51	Ama gelecekteki kendilerine yazdıkları miktar, bir yabancıya
40	60	4.160	14.42	Gelecekteki sizin midesi, sizin mideniz gibi hissettirmiyor.
41	77	4.960	15.52	O mide, karşıdaki sandalyede oturan bilmediğiniz birinin mid
42	36	2.400	15.00	Bu uzaklığın bir de kör noktası var.
43	168	11.360	14.79	on sekiz ile altmış sekiz yaş arasında yaklaşık on dokuz bin
44	71	4.320	16.44	kişiliğiniz ne kadar değişti ve önümüzdeki on yılda ne kadar
45	35	2.400	14.58	Her yaş grubunda aynı örüntü çıktı.
46	82	5.120	16.02	İnsanlar geçmişteki değişimlerini büyük, gelecekteki değişim
47	127	7.360	17.26	otuz yaşındaki biri, yirmisinden bu yana çok değiştiğini söy
48	34	2.240	15.18	kırkındaki de aynısını söylüyordu.
49	15	1.280	11.72	ellisindeki de.
