sira	karakter	saniye	kar_sn	metin
1	80	4.960	16.13	Gece yarısı bir arıza olsa, utanmadan arayabileceğin kaç num
2	56	3.680	15.22	Rehberin bin kişi, ama liste beş isme inince duruyorsun.
3	126	8.000	15.75	Aristoteles bunun sebebini iki bin yıl önce söylemişti: bazı
4	22	1.600	13.75	Bir iyilik yaparsınız.
5	102	6.560	15.55	Birine iş bulursunuz, taşınmasına yardım edersiniz, zor bir 
6	58	3.680	15.76	Karşınızdaki teşekkür eder, içten bir teşekkürdür üstelik.
7	136	9.120	14.91	Ve tam o anda, hiç davet etmediğiniz bir soru zihninizin bir
8	27	1.760	15.34	Bu soru utanç verici gelir.
9	51	3.200	15.94	Sanki dostluğun içine muhasebe defteri sokmak gibi.
10	85	5.440	15.62	Oysa insanlık tarihinin en ciddi düşünürleri tam da bu soruy
11	87	5.760	15.10	Bugün elimizdeki en eski ve en sistemli cevap, iki bin dört 
12	64	4.320	14.81	Aristoteles, Nikomakhos'a Etik adlı eserini on kitaba ayırmı
13	101	6.400	15.78	Bu on kitabın ikisini, sekizinci ve dokuzuncu kitapları, baş
14	107	6.880	15.55	Ahlak felsefesinin en yoğun metninde, adalete ayrılan yerden
15	82	6.400	12.81	Şöyle diyor: insan başka her şeye sahip olsa bile, dostları 
16	35	2.240	15.62	Ve daha da çarpıcı bir şey ekliyor.
17	127	8.320	15.26	Yasa koyucular, adaletten çok dostluğu gözetiyor gibidir; çü
18	39	2.560	15.23	Aristoteles işe ayrım yaparak başlıyor.
19	101	7.360	13.72	Dostluk tek bir şey değil, diyor; birbirine benzeyen ama ayn
20	25	1.920	13.02	Birincisi fayda dostluğu.
21	53	3.520	15.06	Karşınızdakini, size sağladığı yarar için seversiniz.
22	68	4.160	16.35	Aynı sokakta oturduğunuz için otopark meselesini konuştuğunu
23	88	5.760	15.28	Toplantı öncesi size bilgi sızdıran, sizin de karşılığında s
24	69	4.000	17.25	İşe girerken referans olan, sonra da sizden referans isteyen
25	40	2.880	13.89	Bunlar gerçek ilişkilerdir, sahte değil.
26	43	2.880	14.93	Ama ayakta duran şey, aradaki alışveriştir.
27	22	2.240	9.82	İkincisi haz dostluğu.
28	69	4.480	15.40	Karşınızdakini, yanınızdayken iyi vakit geçirdiğiniz için se
29	134	8.480	15.80	Esprileri komiktir, aynı takımı tutuyorsunuzdur, aynı müziği
30	24	1.760	13.64	Bu da gerçek bir bağdır.
