sira	karakter	saniye	kar_sn	metin
1	39	2.880	13.54	Evinde yasadışı hiçbir şey yapmıyorsun.
2	91	6.080	14.97	Peki neden banyonun kapısını kapatıyorsun, neden telefonunu 
3	144	9.600	15.00	"Saklayacak bir şeyim yok" diyen herkes, günde onlarca kez b
4	17	1.440	11.81	Bir bina düşünün.
5	114	7.200	15.83	Ortasında bir kule var, kulenin çevresinde halka biçiminde y
6	105	7.840	13.39	Her hücrenin iki penceresi var: biri dışarıya bakıyor, ışığı
7	123	7.840	15.69	Dışarıdan gelen ışık hücreyi baştan sona aydınlatıyor, içeri
8	77	5.280	14.58	Kulede ise perdeler, panjurlar, kırık açılarla yerleştirilmi
9	38	2.400	15.83	Kuledeki adam hücredekini görebiliyor.
10	59	3.840	15.36	Hücredeki adam kuleye baktığında yalnızca karanlık görüyor.
11	136	8.480	16.04	Bu binayı bin yedi yüz seksen yedide, Rusya'da, kardeşinin y
12	66	5.120	12.89	Hapishaneler, fabrikalar, hastaneler, okullar için düşünmüşt
13	47	3.520	13.35	Adına Panoptikon dedi, yani her şeyi gören yer.
14	68	4.640	14.66	Bentham'ın buluşu mimari değildi aslında, mimari sadece taşı
15	67	4.480	14.96	Buluş şuydu: gözetimin etkili olması için gerçekleşmesi gere
16	36	2.240	16.07	Kulede birinin bulunması gerekmiyor.
17	98	6.400	15.31	Hücredeki insanın, kulede biri olabileceğini bilmesi ve olup
18	81	5.440	14.89	Bentham bunu, zihin üzerinde zihin gücü kurmanın yeni bir yo
19	17	1.440	11.81	Maliyeti düşüktü.
20	26	1.920	13.54	Bir bekçi, yüzlerce hücre.
21	22	2.080	10.58	Hatta bazen hiç bekçi.
22	150	9.120	16.45	bin dokuz yüz yetmiş beşte Mişel Fuko, Hapishanenin Doğuşu a
23	51	3.520	14.49	Fuko'nun cümlesi şuydu: görünür olmak bir tuzaktır.
24	97	6.080	15.95	Çünkü sürekli görülebilir olan insan, bir süre sonra kendisi
25	53	3.360	15.77	Kulede kimsenin olmadığı gecelerde bile doğru oturur.
26	132	10.240	12.89	Zincir yoktur, kırbaç yoktur, ceza yoktur; ceza ihtimali var
27	29	2.240	12.95	Mahkum, kendi gardiyanı olur.
28	92	6.560	14.02	İktidar, kendini uygulayacak bir el aramaz artık; işi gören 
29	38	2.560	14.84	Bunu soyut bir Fransız fikri sanmayın.
30	70	4.480	15.62	Marketin tavanındaki yarım küre biçimli siyah plastik kubbey
31	97	6.080	15.95	İçinde kamera var mı, varsa nereye bakıyor, çalışıyor mu, ka
32	14	0.960	14.58	Bilmiyorsunuz.
33	33	2.240	14.73	Bilemeyeceğiniz için tasarlanmış.
34	145	8.960	16.18	O kubbenin altından geçerken çantanızı biraz daha yukarı çek
35	43	2.560	16.80	Otoyol kenarındaki radar levhasını düşünün.
36	70	4.800	14.58	Levhanın ardında cihaz olmadığı günlerde de ayağınız gazdan 
37	110	7.520	14.63	Açık ofisi düşünün: duvarlar kaldırıldığında verimlilik arta
38	19	1.600	11.88	Ve şimdi asıl soru.
39	23	1.760	13.07	Hiçbir suç işlemediniz.
40	92	6.560	14.02	Cebinizde çalınmış bir şey yok, hızınız sınırın altında, ekr
41	52	3.520	14.77	Peki neden o kubbenin altında yürüyüşünüz değişiyor?
42	108	6.560	16.46	Neden birinin omzunuzun üstünden telefonunuza baktığını fark
43	26	1.760	14.77	Yaptığınız şey ayıp değil.
44	12	1.120	10.71	Yasak değil.
45	25	1.760	14.20	Utanılacak bir şey değil.
46	47	3.200	14.69	Ama bakılıyor olmak, yapılan şeyi değiştiriyor.
47	31	2.720	11.40	Değişen şey suç değilse, nedir?
48	49	3.360	14.58	"Saklayacak bir şeyim yok" cümlesi masum görünür.
49	22	2.080	10.58	Hatta erdemli görünür.
50	48	3.040	15.79	İçinde bir açıklık, bir dürüstlük iddiası taşır.
51	44	2.720	16.18	Oysa bu cümle bir cevap değil, bir kabuldür.
52	56	4.320	12.96	Kabul ettiği şey şudur: mahremiyet, kötülüğün örtüsüdür.
53	47	3.360	13.99	Perde, ancak arkasında bir kusur varsa gerekir.
54	138	8.960	15.40	Bu kabulü bir kez yaptınız mı, tartışma bitmiştir; geriye sa
55	61	4.160	14.66	Oysa hayatınızdaki perdelerin neredeyse hiçbiri kusur örtmez
56	31	2.400	12.92	Banyonun kapısını kapatırsınız.
57	55	3.840	14.32	Yaptığınız şey suç değildir, herkes yapar, biyolojidir.
58	21	1.600	13.12	Yine de kapatırsınız.
59	57	4.000	14.25	Mektubunuzu zarfa koyarsınız, içinde devlet sırrı yoktur.
60	66	4.480	14.73	Maaşınızı iş arkadaşınıza söylemezsiniz, hırsızlıkla kazanma
61	116	8.160	14.22	Doktorunuza anlattığınız şeyi patronunuza anlatmazsınız; anl
62	89	6.240	14.26	Felsefeci James Rachels, bin dokuz yüz yetmiş beşte yazdığı 
63	73	5.440	13.42	Mahremiyet, bilgiyi yok etmek değildir; bilginin kime aktığı
64	112	7.040	15.91	Farklı insanlarla farklı ilişkiler kurabilmemizin tek yolu, 
65	142	9.440	15.04	Eşinizle iş arkadaşınız arasındaki fark, biriyle çalışıp öte
66	72	4.480	16.07	Herkesin her şeyi bildiği bir dünyada, dostluk diye ayrı bir
67	16	1.280	12.50	Sevgi de kalmaz.
68	54	3.840	14.06	Çünkü paylaşmanın anlamı, paylaşmama imkânından gelir.
69	73	4.640	15.73	Perdeyi kaldırdığınızda gizlediğiniz şeyi değil, yakınlığı k
70	94	6.720	13.99	Helen Nissenbaum'un iki bin onda ortaya koyduğu ölçüt buna b
71	97	6.880	14.10	Bir bilgi kendi başına mahrem ya da aleni değildir; bir bağl
72	144	9.440	15.25	Kan tahlilinizin sonucu doktorun elinde tıptır, sigorta şirk
73	17	1.760	9.66	Bilgi aynı bilgi.
74	26	2.240	11.61	Sızan şey sır değil, akış.
75	62	4.160	14.90	Bu yüzden "saklayacak bir şeyim yok" savı yanlış soruyu sora
76	70	4.960	14.11	Soru, bilginin utanç verici olup olmadığı değildir; nereye g
77	136	8.960	15.18	Hukukçu Daniel Solove, iki bin yedide tam da bu savı ele ald
78	59	4.160	14.18	Herkes Orwell'ı, tepeden bakan bir gözü, telekranı düşünür.
79	60	4.160	14.42	Oysa çağdaş gözetimin asıl benzeri Kafka'nın Dava romanıdır.
80	8	1.280	6.25	Josef K.
81	138	9.280	14.87	bir sabah tutuklanır; suçunun ne olduğunu öğrenemez, dosyası
82	37	3.200	11.56	Kimse ona bağırmaz, kimse onu dövmez.
83	61	4.000	15.25	Sadece hakkında bir dosya vardır ve o dosyaya erişimi yoktur
84	119	8.960	13.28	Bugünkü mesele budur: sizin hakkınızda, sizin göremediğiniz,
85	28	2.080	13.46	İçindeki her tek veri masum.
86	120	7.520	15.96	Nereye gittiğiniz, ne aradığınız, kiminle konuştuğunuz, ne s
87	26	1.760	14.77	Tek tek hiçbiri suç değil.
88	95	5.600	16.96	Yan yana dizildiklerinde ortaya çıkan şey ise sizin kendiniz
89	33	2.560	12.89	Bir de savın pratik sınaması var.
90	161	10.400	15.48	Gazeteci Glenn Greenwald, "saklayacak bir şeyim yok" diyen k
91	60	3.680	16.30	ben de hesaplarınızı gezip ilginç bulduklarımı yayımlayayım.
92	34	2.560	13.28	Bu teklifi kabul eden çıkmamıştır.
93	173	11.040	15.67	Edward Snowden aynı çelişkiyi tek cümlede toplar: saklayacak
94	62	4.160	14.90	Hak, onu kullandığınız için değil, var olduğu için sizi koru
95	41	2.880	14.24	Ve savın en kırılgan yeri en sonda durur.
96	108	7.040	15.34	"Yanlış bir şey yapmıyorsam korkacak bir şeyim yok" cümlesi,
97	33	2.240	14.73	Oysa tanımı yapan siz değilsiniz.
98	134	9.120	14.69	Bugün sıradan olan bir aidiyet, bir görüş, bir arkadaşlık, b
99	32	2.560	12.50	Kayıt kalıcıdır; ölçüt değildir.
100	92	5.920	15.54	Kendinizi savunurken güvendiğiniz şey masumiyetiniz değil, s
101	158	9.920	15.93	Bu itirazın çok daha eski bir biçimi var ve ilginç olan şu: 
102	60	3.840	15.62	Buna rağmen, belki de tam bu yüzden, araştırmayı yasaklıyor.
103	110	8.480	12.97	Kur'an'ın Hucurat suresinin on ikinci ayeti üç şeyi arka ark
104	105	7.040	14.91	Ortadaki kelime, tecessüs, kabaca "birinin gizli hallerinin 
105	66	4.480	14.73	Dikkat edilirse yasaklanan şey bir kusuru görmek değil, aram
106	213	13.440	15.85	Nur suresinin yirmi yedi ve yirmi sekizinci ayetleri ise gün
107	25	1.600	15.62	size dönün denirse dönün.
108	210	13.600	15.44	Bu ayetlerin etrafında oluşan hadis literatüründe kapıya vur
109	90	6.080	14.80	İzinsiz bir evin içine bakmayı, içeri girmek kadar ağır bir 
110	36	2.240	16.07	Buradaki kelimeye de bakmak gerekir.
111	57	3.840	14.84	Türkçede "mahrem" deyince aklımıza çoğu zaman ayıp gelir.
112	141	9.920	14.21	Oysa kelimenin kökü, "haram", "hürmet", "harem", "ihram" kel
113	84	5.760	14.58	Kâbe'nin çevresine Harem denmesinin sebebi orada utanılacak 
114	73	5.120	14.26	Mahrem, gizlenmesi gereken çirkinlik değil, çitle çevrilmiş 
115	46	3.360	13.69	Perde ayıbın örtüsü değil, sınırın işaretidir.
116	70	4.640	15.09	Tefsir kitaplarında sık aktarılan bir rivayet bu ayrımı sahn
117	121	8.160	14.83	Halife Ömer, geceleyin şehri dolaşırken bir evden ses duyar,
118	45	3.520	12.78	"Sen Allah'a isyan ettiğini sanıyorsan," der.
119	84	7.040	11.93	Adam cevap verir: "Ey müminlerin emiri, ben bir şeyde isyan 
120	40	2.720	14.71	Allah araştırmayın dedi, sen araştırdın.
121	53	3.840	13.80	Evlere kapılarından girin dedi, sen duvardan atladın.
122	88	6.880	12.79	İzin alıp selam verin dedi, sen izin almadın." Ömer sessiz k
123	121	7.840	15.43	Rivayetin kritik yeri, adamın haklı çıkarılması değildir; ha
124	11	1.280	8.59	Suç varmış.
125	50	3.360	14.88	Suçun varlığı, onu bulma yöntemini meşru kılmamış.
126	199	12.480	15.95	Gazzâlî, İhyâ'da iyiliği emretme ve kötülükten sakındırma ba
127	115	7.520	15.29	Kapalı kapının ardını öğrenmek için koklamak, dinlemek, duva
128	65	4.640	14.01	Aynı gelenekte bunun bir de olumlu yüzü vardır: setr, yani ö
129	111	7.360	15.08	Bir müminin kusurunu örtenin, kendi kusurunun da örtüleceğin
130	42	3.200	13.12	Gördüğünü yaymamak, bir erdem sayılmıştır.
131	94	6.560	14.33	Kısacası burada iki ayrı emir vardır ve ikisi de aynı yöne b
132	52	4.000	13.00	Bu ilke Osmanlı şehrinde taşa ve ahşaba dönüşmüştür.
133	117	7.840	14.92	Sokağa kapalı, avluya açılan ev planı; sokağa taşan cumbalar
134	146	9.600	15.21	Kafes, içerideki kadını dünyadan koparmak için değil, tek yö
135	36	2.400	15.00	Panoptikonun tam tersi bir asimetri.
136	66	4.800	13.75	Daha çarpıcısı, kadı sicillerinde bunun bir dava konusu olma
137	218	13.920	15.66	Komşusunun avlusuna ya da penceresine bakan bir pencere açan
138	85	5.600	15.18	Yani mahremiyet, dua edilecek bir değer değil, mahkemede tal
139	63	4.160	15.14	Ve talebin karşılığı, kelimenin gerçek anlamıyla, bir perded
140	70	4.640	15.09	Böylece "yanlış yapmıyorsan korkma" savına verilen cevap ort
141	78	4.960	15.73	Bu gelenek yanlışın var olduğunu kabul eder, hatta çok net b
142	41	2.560	16.02	Ama bakışın kendisini de bir eylem sayar.
143	79	5.280	14.96	Mesele senin masum olup olmadığın değildir; bakanın sınırını
144	62	4.320	14.35	Sınırsız bakış, baktığı yerde suç bulmasa bile bir şeyi boza
145	65	4.320	15.05	Şimdi o kafesli pencerenin bulunduğu yere cebinizdeki camı k
146	24	2.080	11.54	Kimse duvara tırmanmadı.
147	23	2.080	11.06	Kimse kapıyı zorlamadı.
148	18	2.400	7.50	Siz izin verdiniz.
149	145	9.440	15.36	Uygulamayı kurarken çıkan metnin sonundaki kutucuğu işaretle
150	17	1.280	13.28	Peki ne okudunuz?
151	68	4.640	14.66	Carnegie Mellon Üniversitesi'nden Aleecia McDonald ve Lorrie
152	162	9.920	16.33	bir internet kullanıcısının bir yıl içinde karşılaştığı gizl
153	26	2.080	12.50	Yılda yetmiş altı iş günü.
154	130	8.640	15.05	Kimsenin okumadığı, okumasının da beklenmediği bir metne ver
155	207	13.600	15.22	iki bin on dörtte Londra'da yapılan bir deney bunu acı bir ş
156	38	2.720	13.97	Birkaç saat içinde altı kişi imzaladı.
157	155	10.080	15.38	Türkiye'de altı bin altı yüz doksan sekiz sayılı Kişisel Ver
158	89	6.080	14.64	Bu metinler gerçek haklar getiriyor: verinize erişme, düzelt
159	141	8.160	17.28	Ama gündelik deneyimi değiştiren şey çoğu zaman şu oldu: her
160	42	3.200	13.12	Rıza, bir seçimden çok bir gişeye dönüştü.
161	183	11.200	16.34	iki bin on sekizde ortaya çıkan Cambridge Analytica olayında
162	69	4.480	15.40	O seksen yedi milyon kişinin ezici çoğunluğu hiçbir teste gi
163	44	3.040	14.47	Arkadaş listesinde birinin girmesi yetmişti.
164	62	4.640	13.36	Rızanın en tuhaf yanı buydu: sizin adınıza başkası tıklamışt
165	73	4.960	14.72	Bu düzenin asıl adaletsizliği veri toplanması değil, yönün t
166	29	2.400	12.08	Siz saydamsınız, sistem opak.
167	121	7.200	16.81	Hakkınızda ne biriktiğini, hangi puanla etiketlendiğinizi, n
168	37	2.560	14.45	Kulenin içi karanlık, hücre aydınlık.
169	62	4.320	14.35	Bentham'ın çizimi, dört asır sonra, kimse zorlamadan kurulmu
170	71	4.160	17.07	Peki hiçbir şey yapmayan insan için gerçekten hiçbir şey değ
171	198	12.960	15.28	Hukukçu Jonathon Penney, iki bin on üçteki gözetim ifşaların
172	29	2.240	12.95	oran yaklaşık yüzde yirmiydi.
173	22	1.600	13.75	Kimse tutuklanmamıştı.
174	26	1.920	13.54	Kimseye ceza kesilmemişti.
175	21	1.760	11.93	Bir yasak çıkmamıştı.
176	43	3.040	14.14	İnsanlar sadece merak etmekten vazgeçmişti.
177	72	4.800	15.00	Fuko'nun cümlesinin ölçülebilir hali budur: mahkûm kendi gar
178	65	4.000	16.25	Ve kaybedilen şey birinin suçu değil, hepimizin öğrenme alan
179	48	3.200	15.00	Üstelik mesele artık geçmişi kaydetmek de değil.
