sira	karakter	saniye	kar_sn	metin
1	103	6.880	14.97	Elinde görünmez olmanı sağlayan bir yüzük var; yakalanma iht
2	94	6.560	14.33	Buna rağmen yapmayacağın bir şey var mı — ve varsa, seni dur
3	91	5.600	16.25	Belki de vicdan sandığımız şey, içimize yerleştirilmiş bir b
4	28	2.080	13.46	Gece yarısını çoktan geçmiş.
5	8	1.120	7.14	Saat üç.
6	49	3.360	14.58	Şehrin göbeğinde, bomboş bir dört yol ağzındasın.
7	21	1.760	11.93	Kırmızı ışık yanıyor.
8	104	7.360	14.13	Sağa bakıyorsun, sola bakıyorsun: ne bir araba var, ne bir y
9	49	3.200	15.31	Kavşakta kamera var mı, ondan bile emin değilsin.
10	44	3.040	14.47	Ayağın frende, elin vitesin üstünde duruyor.
11	186	12.800	14.53	Ve o iki üç saniye boyunca, insanlığın en eski sorularından 
12	101	6.240	16.19	Bu soru ilk kez yaklaşık iki bin dört yüz yıl önce, Platon'u
13	109	6.880	15.84	Sokrates'in karşısına Glaukon adında genç bir adam geçer ve 
14	26	1.920	13.54	Lidya'da bir çoban varmış.
15	109	7.040	15.48	Bir gün büyük bir fırtına ve deprem olmuş, toprak yarılmış, 
16	35	2.400	14.58	Çoban merakına yenilip aşağı inmiş.
17	100	6.720	14.88	Aşağıda tunçtan bir at, atın böğründe bir kapak, kapağın ard
18	45	3.360	13.39	Cesedin parmağında da altın bir yüzük varmış.
19	46	3.360	13.69	Yüzüğü almış, çıkmış, sürüsünün başına dönmüş.
20	140	8.480	16.51	Bir süre sonra, çobanlar her ay olduğu gibi krala rapor verm
21	72	4.640	15.52	O anda yanındakiler ondan sanki orada değilmiş gibi söz etme
22	50	3.680	13.59	Şaşırıp kaşı geri çevirmiş, yeniden görünür olmuş.
23	59	4.800	12.29	Denemiş, denemiş; kaş içeri, görünmez; kaş dışarı, görünür.
24	45	2.880	15.62	Bunu anlar anlamaz ilk işi ne olmuş dersiniz?
25	38	2.560	14.84	Saraya giden heyete kendini seçtirmiş.
26	90	5.600	16.07	Saraya varmış, kraliçeyi baştan çıkarmış, onunla birlikte kr
27	81	4.960	16.33	Glaukon'un asıl vurucu cümlesi hikâyenin kendisi değil, arka
28	127	8.960	14.17	Diyor ki: Böyle iki yüzük olsa, birini en dürüst bildiğimiz 
29	25	1.760	14.20	İkisi de aynı yolu tutar.
30	92	5.920	15.54	Çünkü hiç kimse, cezasız kalacağından emin olduğu anda dürüs
31	125	7.680	16.28	Bu görüşe göre adalet dediğimiz şey, insanın içindeki bir gü
32	58	4.160	13.94	Yakalanma ihtimalini sıfıra indirin, ahlak da sıfıra iner.
33	69	4.640	14.87	Şimdi dürüst olalım: Glaukon'un tarif ettiği yüzük artık mas
