sira	karakter	saniye	kar_sn	metin
1	70	4.640	15.09	Bir tarlanın etrafına çit çekip "burası benim" diyen ilk ins
2	77	4.960	15.52	O cümleyi söylemesi yetmedi; asıl mesele, karşısındakilerin 
3	101	6.080	16.61	Peki bugün elindeki hiçbir şeyi kendin yaratmadıysan, onun s
4	19	1.600	11.88	Bir tarla hayal et.
5	33	2.880	11.46	Sabah erken, çiy henüz kalkmamış.
6	65	4.320	15.05	Adamın biri omzunda bir demet kazık, elinde bir tokmakla gel
7	62	4.480	13.84	Duruyor, çevresine bakıyor, sonra ilk kazığı toprağa saplıyo
8	34	2.560	13.28	Tokmağın sesi vadide yankılanıyor.
9	33	2.880	11.46	Sonra ikinci kazık, sonra üçüncü.
10	88	5.760	15.28	Akşama doğru, ayak izleriyle çizdiği o eğri büğrü dörtgenin 
11	130	8.640	15.05	Ve adam doğruluyor, terini siliyor, oradan geçmekte olan kom
12	32	2.720	11.76	İşte tarihin en tuhaf anı budur.
13	37	2.240	16.52	Çünkü o cümlenin hiçbir dayanağı yok.
14	32	2.240	14.29	Toprak adamın karnından çıkmadı.
15	79	5.120	15.43	Onu kimseden satın almadı, çünkü daha satın alma diye bir şe
16	18	1.440	12.50	Kimse ona vermedi.
17	47	3.840	12.24	Adam yalnızca bir ipi gerdi ve bir cümle kurdu.
18	25	1.920	13.02	Cümle havada asılı kaldı.
19	32	2.080	15.38	Asıl mesele bundan sonra oluyor.
20	19	1.440	13.19	Kalabalık ne yaptı?
21	45	3.360	13.39	Güldü mü, kazıkları söktü mü, adamı kovdu mu?
22	6	0.640	9.38	Hayır.
23	64	4.960	12.90	Kalabalık durdu, baktı, birbirine baktı ve o ipin dışında ka
24	180	12.160	14.80	Ruso, bin yedi yüz elli beş tarihli o ünlü metninde, İnsanla
25	87	5.920	14.70	Uygar toplumun gerçek kurucusu, çiti çeken adam değildir; on
26	148	10.080	14.68	Kazıkları söküp "toprak kimsenin değil" diyecek biri çıksayd
27	35	2.400	14.58	Bu bir masal gibi geliyor olabilir.
28	6	0.640	9.38	Değil.
29	145	9.760	14.86	Aynı sahne, ipin yerini taş duvarların ve dikenli çalı sıral
30	121	8.000	15.12	Ortak arazi diye bir şey vardı: köyün herkese açık merası, o
31	97	6.720	14.43	Zengin değildin ama bir ineğin varsa onu otlatacak yerin var
32	36	2.560	14.06	Sonra bu topraklar tek tek çevrildi.
33	125	8.480	14.74	on sekiz ve on dokuzuncu yüzyıllarda binlerce ayrı meclis ka
34	32	2.880	11.11	Yasaldı, düzenliydi, kayıtlıydı.
35	73	5.760	12.67	Sadece bir şey oldu: ineğini otlatacak yeri olmayan insan, i
36	50	3.360	14.88	İneğini satan insan, emeğini satmak zorunda kaldı.
37	65	4.160	15.62	Kırdan şehre yürüyen o kalabalık, fabrikaların kapısında bir
38	35	2.880	12.15	Çit, yalnızca toprağı ikiye bölmez.
39	19	1.600	11.88	İnsanları da böler.
40	70	4.800	14.58	İçeride kalanla dışarıda kalan, aynı anda iki ayrı sınıf ola
41	61	3.840	15.89	Ve çitin en acımasız biçimi, hiç çekilmemiş gibi davranandır
42	79	5.440	14.52	Avrupalı hukukçuların yüzyıllarca kullandığı bir kavram vard
43	174	11.360	15.32	Üzerinde insanlar yaşıyor olsa bile, o insanların toprağı Av
44	54	3.680	14.67	Avustralya kıtası yüzyıllarca bu varsayımla yönetildi.
45	190	12.320	15.42	Ancak bin dokuz yüz doksan ikide ülkenin yüksek mahkemesi, M
46	115	7.040	16.34	Yani neredeyse iki yüzyıl boyunca hukuk, "senin toprağın değ
47	36	2.400	15.00	Peki çit hiç çekilmeseydi ne olurdu?
48	172	11.680	14.73	bin dokuz yüz altmış sekizde bir biyolog, Garrett Hardin, me
49	48	3.360	14.29	Uzun süre bu, mülkiyetin kesin savunusu sayıldı.
50	154	9.920	15.52	Ta ki Elinor Ostrom, dünyanın dört bir yanındaki gerçek mera
51	154	9.440	16.31	Ostrom'un bin dokuz yüz doksanda yayımladığı çalışma ve iki 
52	45	3.360	13.39	Onları ayakta tutan şey ne devlet ne de tapu.
53	87	5.760	15.10	Kurallarını kendi koyan, ihlali kendi denetleyen, birbirinin
54	29	2.240	12.95	Demek ki çit zorunlu değildi.
55	13	1.120	11.61	Bir tercihti.
56	34	3.200	10.62	Ve her tercih gibi, gerekçe ister.
57	93	5.920	15.71	O gerekçeyi tarihin en etkili biçimde kuran adam, Ruso'dan y
58	187	11.680	16.01	John Locke, bin altı yüz seksen dokuzda yayımlanan Hükümet Ü
59	29	1.760	16.48	Locke'un çıkış noktası şudur.
60	39	2.880	13.54	Toprak başlangıçta hepimizindir, doğru.
61	74	4.480	16.52	Ama bir şeyin hiç tartışmasız senin olduğu tek bir yer var: 
62	14	1.120	12.50	Ellerin senin.
63	31	2.240	13.84	Öyleyse ellerinin işi de senin.
64	100	6.240	16.03	Ormanda yürüyen adam meşenin altına eğilip palamut topladığı
65	40	2.880	13.89	Kimseden izin almadı, kimseye danışmadı.
66	16	1.280	12.50	Yalnızca eğildi.
67	59	4.160	14.18	Emeğini doğaya kattı ve kattığı yerde doğa artık onun oldu.
68	54	4.160	12.98	Bu fikrin gücü, hâlâ hepimizin içgüdüsünde durmasında.
69	220	14.400	15.28	Bir bahçeyi üç yıl boyunca sen kazdıysan, taşlarını sen ayık
70	47	3.680	12.77	Emek, insanın kendinden kopardığı bir parçadır.
71	59	3.360	17.56	Onu bir yere kattığında oraya kendinden bir şey bırakırsın.
72	52	3.360	15.48	Ama Locke, sandığımız kadar rahat bir adam değildir.
73	43	2.880	14.93	Bu hakkın üstüne hemen iki ağır şart koyar.
74	38	3.200	11.88	Birincisi: alacağın kadar al, çürütme.
75	78	5.760	13.54	Topladığın meyve elinde bozuluyorsa, o meyve zaten senin değ
76	92	6.560	14.02	İkincisi ve daha yakıcısı: geride başkalarına yetecek kadarı
77	65	4.800	13.54	Yani senin çitin, komşunu susuz bırakıyorsa o çit meşru deği
78	13	1.440	9.03	Şimdi dikkat.
79	79	4.960	15.93	Locke'un kendisi bu iki şartın nasıl aşıldığını da anlatır: 
80	93	6.400	14.53	Çürüyen elma yerine çürümeyen altın biriktirmeye başladığın 
81	48	3.360	14.29	Sınırsız biriktirebilirsin, hiçbir şey bozulmaz.
82	116	7.200	16.11	Ve sınırsız biriktirme başladığında, ikinci şart da kendiliğ
83	98	6.240	15.71	Locke bunu bir felaket olarak değil, insanların sessizce raz
84	113	7.360	15.35	Ama itiraf ettiği şey şudur: emeğe dayanan o temiz gerekçe, 
85	19	1.600	11.88	İtirazlar da geldi.
86	128	8.960	14.29	Bunlardan en keskini, sade olduğu için unutulmaz: emeğini bi
87	49	3.200	15.31	Robert Nozick, bin dokuz yüz yetmiş dörtte sorar.
88	60	4.000	15.00	Elinde bir kutu domates suyu var ve onu okyanusa döküyorsun.
89	29	2.240	12.95	Domates suyun denize karıştı.
90	74	5.120	14.45	Şimdi okyanus senin mi oldu, yoksa sen sadece domates suyunu
91	111	6.560	16.92	Emeğini katmak, kattığın şeyin büyüklüğüne göre değil, herke
92	37	2.400	15.42	Gerekçe yine kalabalığa geri dönüyor.
