sira	karakter	saniye	kar_sn	metin
1	158	9.600	16.46	Bin yıl önce Basra'da bir grup düşünür tuhaf bir hikâye yazd
2	89	6.560	13.57	İnsanın savunması bugün hâlâ kullandığımız savunma — akıl bi
3	103	7.200	14.31	Peki bu savunma gerçekten sağlam mı, yoksa davanın hem hâkim
4	104	6.400	16.25	Onuncu yüzyılın ortalarında Basra'da, adlarını gizlemeyi ilk
5	64	4.320	14.81	Kendilerine İhvân-ı Safâ, yani Arınmışlar Kardeşliği diyorla
6	175	12.160	14.39	elli iki risaleden oluşan bir ansiklopedi bıraktılar arkalar
7	69	4.480	15.40	Bu elli iki metnin içinde bir tanesi diğerlerinin hiçbirine 
8	33	2.400	13.75	Ne bir ders kitabıdır ne bir tez.
9	24	1.600	15.00	Bir mahkeme tutanağıdır.
10	97	7.040	13.78	Adı, hayvanların insana karşı açtığı davadır ve davanın görü
11	20	1.600	12.50	Sahne şöyle kurulur.
12	70	4.800	14.58	Yeşil Deniz'in ortasında, ekvatora yakın bir yerde Sâûn adas
13	127	8.640	14.70	Adanın hükümdarı cinlerin kralı Bilge Bîvarâsp'tır; metin on
14	55	3.680	14.95	Bir gemi fırtınada parçalanır, insanlar bu adaya vurur.
15	55	4.480	12.28	Ada bereketlidir; kalırlar, yerleşirler, ekip biçerler.
16	41	3.200	12.81	Sonra adanın eski sakinlerine el atarlar.
17	73	4.960	14.72	Boyunlara ip geçer, sırtlara yük biner, ağıllar kurulur, kap
18	139	8.960	15.51	Atalarından beri o ovalarda serbest dolaşan hayvanlar bir gü
19	110	7.840	14.03	Edebiyat tarihinde pek az rastlanan bir şey olur: hayvanlar 
20	19	1.600	11.88	Önce katır konuşur.
21	175	11.200	15.63	Ağzına demir geçirilmesini, sırtına taşıyabileceğinden fazla
22	83	5.440	15.26	Öküzle eşek gün doğmadan başlayıp karanlıkta biten bir çalış
23	82	5.760	14.24	Koç, yününün her yıl alınmasından çok, sonunda kendisini bek
24	69	4.640	14.87	Deve susuzluğu, fil zinciri, tavşan eğlence için kovalanmayı
25	126	8.000	15.75	Sonra arı söz alır ve davanın en ince noktasını koyar ortaya
26	84	5.280	15.91	İnsan gelip onu aldığında bir hediyeyi kabul etmemektedir, b
27	148	9.600	15.42	Papağan en sona kalır ve insanın kendi üstünlüğünü anlatmak 
28	54	3.840	14.06	İnsan tarafı savunmasını dağınık değil, düzenli yapar.
29	103	7.040	14.63	Her milletten bilgili adamlar sırayla kalkar ve aynı iskelet
30	146	9.600	15.21	Kanıt olarak dik duruşlarını, parmaklarının kavrama yeteneği
31	55	3.360	16.37	Kutsal metinlerin insana verdiği emaneti hatırlatırlar.
32	171	11.680	14.64	Sonra en çok güvendikleri delile gelirler: sizin etiniz, süt
33	54	3.680	14.67	Hayvanların cevabı bu son delili tam ortasından keser.
34	38	2.720	13.97	Yararlanmak, sahiplik kanıtı değildir.
35	74	4.960	14.92	Aslan da insanı yer; bu, insanın aslan için yaratıldığı anla
36	68	4.800	14.17	Sivrisinek insan kanıyla beslenir; insan sivrisineğin mülkü 
37	105	7.200	14.58	Dik duruş meselesine de itiraz ederler, ama gururla değil, e
38	125	8.480	14.74	Kürkümüz üstümüzdedir, silahımız yüzümüzdedir, yolumuzu kims
39	108	8.320	12.98	İnsan yavrusu ise canlılar içinde en çaresiz doğandır; yılla
40	73	5.280	13.83	Öyleyse sizin sanatlarınız üstünlüğünüzün değil, eksikliğini
41	106	6.720	15.77	Dokumayı kürkünüz olmadığı için, evi barınağınız olmadığı iç
42	121	8.480	14.27	Ve aynı yaratıcılıkla gemi azıyı, kırbacı, kafesi ve kasap ç
43	101	6.080	16.61	Bu davanın en dikkat çekici tarafı, belki tarafların söyledi
44	29	2.080	13.94	Yargıç ne insandır ne hayvan.
45	90	5.920	15.20	Bir cindir; her iki tarafın da dışında, hiçbirinin çıkarına 
46	58	3.840	15.10	Basra'daki yazarlar bunu tesadüfen seçmemiş olsalar gerek.
47	73	5.280	13.83	Dinleme günler sürer, divan dağılır ve Bîvarâsp kararını o g
48	88	6.080	14.47	Basra'daki tartışmanın zemini şuydu: hayvana haksızlık ediyo
