sira	karakter	saniye	kar_sn	metin
1	39	2.720	14.34	Ateşi pamuğa tutuyorsun, pamuk yanıyor.
2	124	7.520	16.49	Bunu bin kez gördün — peki ateşin pamuğu yaktığını gerçekten
3	119	7.840	15.18	Dokuz yüz yıl önce bir Bağdat alimi bu soruyu sordu ve bilim
4	20	1.440	13.89	Sabah kalkıyorsunuz.
5	91	6.720	13.54	Mutfağa gidiyorsunuz, ocağın düğmesini çeviriyorsunuz, mavi 
6	31	2.240	13.84	Çaydanlığı üstüne koyuyorsunuz.
7	32	2.560	12.50	Birkaç dakika sonra su kaynıyor.
8	51	3.200	15.94	Bu işlemin hiçbir aşamasında durup düşünmüyorsunuz.
9	42	2.560	16.41	Düşünmenize gerek yok, çünkü biliyorsunuz.
10	17	1.440	11.81	Ateş suyu ısıtır.
11	31	2.720	11.40	Elinizi aleve tutarsanız yanar.
12	27	1.920	14.06	Bardağı bırakırsanız düşer.
13	31	2.240	13.84	Düğmeye basarsanız lamba yanar.
14	121	7.680	15.76	Günün belki yüzlerce kararı bu türden bir bilgiye yaslanıyor
15	54	3.360	16.07	Üstünde yürüdüğünüz şeyin varlığını sorgulamıyorsunuz.
16	33	1.920	17.19	Şimdi çok basit bir soru soralım.
17	45	2.880	15.62	Ateşin pamuğu yaktığını nereden biliyorsunuz?
18	24	2.400	10.00	İlk cevap hazır: gördüm.
19	15	1.120	13.39	Bin kez gördüm.
20	69	5.280	13.07	Çakmağı pamuk yığınına yaklaştırın, pamuk kararır, kıvrılır,
21	23	1.760	13.07	Kimse bunu tartışmıyor.
22	60	3.840	15.62	Ama biraz yavaşlatalım ve tam olarak ne gördüğünüzü soralım.
23	27	2.080	12.98	Gördüğünüz şey iki olaydır.
24	34	3.040	11.18	Birincisi: alev pamuğa temas eder.
25	22	1.920	11.46	İkincisi: pamuk yanar.
26	93	6.720	13.84	Ve bu iki olay arasında, hep aynı sırayla, hep birbirine yak
27	17	1.120	15.18	Gördüğünüz budur.
28	23	1.920	11.98	Gördüğünüz, "sonra"dır.
29	30	2.400	12.50	Oysa siz "sonra" demiyorsunuz.
30	22	1.920	11.46	"Yüzünden" diyorsunuz.
31	27	2.400	11.25	Pamuk, ateş yüzünden yandı.
32	11	1.280	8.59	Ateş yaktı.
33	73	4.800	15.21	Ateşin içinde yakma denen bir güç var ve o güç pamuğa geçip 
34	25	2.080	12.02	Peki bu gücü gördünüz mü?
35	71	5.120	13.87	Alevi gördünüz, ısıyı hissettiniz, dumanı gördünüz, kararmay
36	66	4.160	15.87	Ama "yakma gücü" diye ayrı bir şey sahnede hiçbir yerde görü
37	65	5.120	12.70	O, sahnede olan bir şey değil; sizin sahneye eklediğiniz bir
38	39	2.560	15.23	Bu, kelime oyunu gibi duruyor olabilir.
39	100	6.400	15.62	Ama sonuçları çok ağırdır, çünkü bilgi dediğimiz şeyin nered
40	194	13.120	14.79	Bir doktor ilacı yazarken, bir mühendis kirişin yükü taşıyac
41	35	2.400	14.58	Bu adımın adını koymak kolay değil.
42	15	1.280	11.72	Bir çıkarım mı?
43	18	1.440	12.50	Bir alışkanlık mı?
44	12	1.280	9.38	Bir iman mı?
45	49	3.360	14.58	Dikkat edin, mesele "acaba ateş yakmaz mı" değil.
46	38	2.720	13.97	Kimse kibritle oynamaya davet etmiyor.
47	44	3.680	11.96	Mesele, "sebep" kelimesinin neyi gösterdiği.
48	73	5.120	14.26	İki ihtimal var, ve bu ikisi birbirinden çok farklı iki düny
