sira	karakter	saniye	kar_sn	metin
1	73	4.800	15.21	Bir kâğıt değil, bir kilit değil — sadece havaya söylenmiş b
2	110	6.880	15.99	Ama o kelimeleri söylediğin an, yarınki senin elini bağlamış
3	83	5.120	16.21	Peki bir insan, artık istemediği bir şeyi sırf "söz verdim" 
4	25	1.920	13.02	Telefonda konuşuyorsunuz.
5	127	8.160	15.56	Karşınızdaki cumartesi günü taşınacağını söylüyor, siz de dü
6	16	1.280	12.50	Konuşma bitiyor.
7	27	2.240	12.05	Ortada hiçbir şey kalmıyor.
8	119	7.680	15.49	Ses dalgaları havada dağıldı, telefonun ekranı karardı, ne b
9	72	4.960	14.52	Fizik açısından dünya, o cümleyi söylemeden önceki hâliyle t
10	147	9.760	15.06	Ama cumartesi sabahı saat sekizde, hava soğukken, yorgunken,
11	15	1.600	9.38	O şeyin adı ne?
12	16	1.120	14.29	Bir polis değil.
13	23	1.760	13.07	Bir ceza tehdidi değil.
14	39	2.720	14.34	Çoğu zaman bir çıkar hesabı bile değil.
15	43	3.200	13.44	Gitmeseniz kimse sizi mahkemeye vermeyecek.
16	119	7.840	15.18	Yine de içinizde bir yerde, gitmemenin sadece tembellik deği
17	70	4.480	15.62	İşte felsefenin en eski ve en tuhaf sorularından biri burada
18	68	4.640	14.66	Ağızdan çıkan bir ses titreşimi, nasıl oluyor da bir bağa dö
19	60	4.640	12.93	Havadan bir cümle, nasıl demirden bir zincir hâline geliyor?
20	146	9.440	15.47	yirminci yüzyılın ortasında Oxford'da ders veren dil filozof
21	142	9.120	15.57	Austin, bin dokuz yüz elli beşte Harvard'da verdiği derslerd
22	130	8.640	15.05	"Kapı açık", "su yüz derecede kaynıyor", "dün yağmur yağdı."
23	38	2.720	13.97	Austin bunlara saptama cümleleri dedi.
24	99	6.560	15.09	Ama, diyordu Austin, dilin içinde bambaşka bir cümle türü va
25	77	5.440	14.15	Nikâh memurunun karşısında "evet" dediğinizde hiçbir şeyi ta
26	85	5.760	14.76	Bir geminin burnuna şişeyi çarpıp ona ad verdiğinizde ortada
27	68	4.640	14.66	"Bahse varım" dediğinizde bahsi anlatmıyorsunuz, bahsi kuruy
28	73	4.640	15.73	Ve "söz veriyorum" dediğinizde, içinizdeki bir niyeti rapor 
29	49	3.520	13.92	Sözü o anda, o cümleyi söyleyerek yaratıyorsunuz.
30	98	6.720	14.58	Austin bu cümlelere edimsel cümleler adını verdi; söylemenin
31	97	6.400	15.16	Derslerinden çıkan kitap, ölümünden sonra yayımlandı ve Türk
32	45	3.040	14.80	Bu buluş aydınlatıcı ama tek başına yetmiyor.
33	78	4.480	17.41	Çünkü Austin bize sözün nasıl kurulduğunu gösteriyor, niçin 
34	80	4.960	16.13	Bir cümlenin bir yükümlülük yaratması, sesin taşa dönüşmesi 
35	84	5.600	15.00	Dünyada başka hiçbir canlı, ağzından çıkan bir sesle geleceğ
36	133	8.480	15.68	Hiçbir kurt, hiçbir karga, hiçbir fil, üç ay sonraki bir gün
37	32	3.040	10.53	Bu, tamamen insana ait bir icat.
38	69	4.960	13.91	Ve her icat gibi, bir yerde, bir zamanda, bir bedel ödenerek
39	109	6.880	15.84	O bedelin ne olduğunu soran ilk düşünürlerden biri, sorunun 
40	176	11.840	14.86	Fridrih Niçe, bin sekiz yüz seksen yedide yayımladığı Ahlakı
41	99	6.400	15.47	Der ki, doğanın insan üzerinde kendine yüklediği asıl ödev, 
42	57	3.360	16.96	Bu cümlenin ağırlığını anlamak için bir an durup düşünün.
43	65	4.640	14.01	Söz vermek, ilk bakışta masum, hatta nazik bir edim gibi gör
44	168	10.720	15.67	Niçe ise onu bir yetiştirme işi olarak görüyor; tıpkı yabani
45	30	2.400	12.50	Ve budama işlemi acısız olmaz.
46	34	2.720	12.50	Niçe'nin muhakemesi şöyle ilerler.
47	30	2.400	12.50	İnsanın doğal hâli unutmaktır.
48	83	5.440	15.26	Unutmak bir kusur değil, bir sağlık belirtisidir; sindirim g
49	82	5.600	14.64	Bilinç, her anın çöpünü üstünde taşımak zorunda kalsaydı hiç
50	77	4.960	15.52	Ama söz vermek, tam da bu sağlıklı unutkanlığın karşısına di
51	50	3.520	14.20	Söz veren insan, kendi geleceğini şimdiden bağlar.
52	159	9.760	16.29	Bunun için iki şeye aynı anda sahip olması gerekir: dün söyl
53	44	3.200	13.75	İnsan, kendisi hakkında kefil olabilmelidir.
54	33	2.080	15.87	Peki bu bellek nasıl kazınmıştır?
55	36	3.200	11.25	Niçe'nin cevabı acımasızdır: acıyla.
56	75	4.960	15.12	Bir şeyin hafızada kalıcı olması için, onun canınızı yakmış 
57	132	9.120	14.47	İnsanlığın en eski hukuk düzenlerine bakın, der Niçe, karşın
58	162	10.880	14.89	Kesilen eller, dağlanan alınlar, meydanlarda sergilenen bede
59	73	4.640	15.73	Ve Niçe bu noktada, Alman dilinde kendisine yardım eden bir 
60	83	5.440	15.26	Almancada suç anlamına gelen Şuld ile borç anlamına gelen Şu
61	112	7.680	14.58	Niçe bunu bir tesadüf değil, bir fosil olarak okur: ahlaki s
62	59	4.160	14.18	Yani vicdan dediğimiz şeyin atası, tapınak değil, pazardır.
63	49	3.360	14.58	Alacaklıyla borçlu arasındaki en ilkel ilişkidir.
64	40	2.720	14.71	Bu ilişkinin arkeolojisi de karanlıktır.
65	136	9.280	14.66	Roma hukukunun erken dönemlerinde, borcunu ödeyemeyen kişini
66	94	5.440	17.28	ödeyemediği borç yüzünden alacaklısının evinde emeğiyle karş
67	149	9.600	15.52	Roma'nın en eski yazılı yasa metni olan On İki Levha Kanunla
68	79	5.440	14.52	hukuk tarihçileri bu maddelerin gerçekte ne ölçüde uygulandı
69	120	7.840	15.31	Ama tartışmasız olan şudur: metnin varlığı bile, bir sözün k
70	56	4.000	14.00	Borcunuz varsa, ödeyemediğinizde ödenecek olan sizsiniz.
71	39	2.880	13.54	Söz, bedenle güvence altına alınmıştır.
72	32	1.920	16.67	Yüzyıllar içinde bu bağ gevşedi.
