sira	karakter	saniye	kar_sn	metin
1	67	4.800	13.96	Zindanın kapısı açıktı, gardiyan satın alınmıştı, dostları h
2	134	8.000	16.75	Yetmiş yaşında bir adam kaçmayı reddedip zehri içti — çünkü 
3	67	4.480	14.96	Peki sen hangi sözleşmeyi imzaladın da her sabah sıraya giri
4	64	4.160	15.38	Şafak sökmeden çok önce, Atina'nın zindanında bir adam uyuyo
5	70	5.120	13.67	Yetmiş yaşındaydı, birkaç gün içinde ölecekti ve derin derin
6	103	7.040	14.63	Kapının önünde bekleyen arkadaşı Kriton, onun bu huzurlu uyk
7	85	6.560	12.96	Gardiyana rüşvet vermişti; adam kapıyı açmış, içeri almış, s
8	39	2.880	13.54	Yani o sabah, o hücrenin kapısı açıktı.
9	33	2.400	13.75	Kriton'un getirdiği haber acildi.
10	132	8.320	15.87	Atinalılar her yıl Delos adasına kutsal bir gemi gönderirdi;
11	88	5.760	15.28	Sokrates'in fazladan yaşadığı o birkaç hafta, tamamen bu gem
12	52	4.000	13.00	Kriton, geminin Sunion burnunda görüldüğünü söyledi.
13	22	1.760	12.50	Yarın burada olacaktı.
14	64	4.320	14.81	Yarın gemi limana girerse, ertesi gün baldıran zehri içilece
15	70	5.120	13.67	Sokrates uyandığında sakin sakin, geminin bugün gelmeyeceğin
16	120	8.160	14.71	Bir rüya görmüştü: beyazlar içinde güzel bir kadın ona sesle
17	9	0.960	9.38	Bu kadar.
18	65	4.160	15.62	İdamının tarihini bir rüyaya dayanarak bir gün öteleyen bir 
19	71	4.960	14.31	Kriton'un yüreği ağzındayken o, rüyasının şiirselliğinden sö
20	29	1.920	15.10	Peki Sokrates neden oradaydı?
21	171	11.520	14.84	üç yüz doksan dokuz yılında, beş yüzü aşkın yurttaştan kurul
22	112	7.200	15.56	Kıl payı bir farkla suçlu bulunmuştu; Sokrates'in kendi hesa
23	87	5.600	15.54	Yani hüküm, kesinliği olan bir hakikat değil, kalabalığın o 
24	22	1.600	13.75	Bunu herkes biliyordu.
25	20	1.440	13.89	Kriton da biliyordu.
26	47	3.520	13.35	Ve Kriton'un teklifi ciddiydi, üstelik hazırdı.
27	80	5.120	15.62	Para tamamdı; Thebaili Simmias yanında getirmişti, Kebes de 
28	46	3.200	14.38	Gardiyanlar ucuzdu, o işi halletmişlerdi bile.
29	80	4.640	17.24	Thessalya'da onu bekleyen dostlar vardı, orada bir yabancı o
30	56	4.000	14.00	Kaçış, düşünce olarak değil, lojistik olarak çözülmüştü.
31	53	3.840	13.80	Geriye tek bir şey kalıyordu: adamın kalkıp yürümesi.
32	26	1.920	13.54	Kriton üç koldan bastırdı.
33	75	5.600	13.39	Birincisi kişiseldi: seni kaybedersem bir daha asla böyle bi
34	153	9.440	16.21	İkincisi utançtı: insanlar bizim seni kurtarmaya para harcam
35	196	12.320	15.91	Üçüncüsü en ağırıydı, çünkü çocuklarla ilgiliydi: oğulların 
36	60	4.000	15.00	Sokrates'in cevabı, bir ölüm mahkûmunun cevabı gibi değildi.
37	181	12.160	14.88	Sanki hava durumunu tartışıyorlarmış gibi, Kriton'a bir soru
38	45	3.200	14.06	Eğer yanlış kişileri dinlerse bedenini bozar.
39	80	5.120	15.62	Peki adalet ve haksızlık söz konusu olduğunda, ruhumuza ne o
40	79	5.280	14.96	Kalabalığın kanaati, tıpkı bedende olduğu gibi, orada da bir
41	85	6.400	13.28	Kalabalık seni öldürebilir, evet; ama kalabalık seni bilge y
42	53	3.520	15.06	Öldürebiliyor olması, haklı olduğu anlamına gelmiyor.
43	65	5.120	12.70	Sonra o cümleyi kurdu: önemli olan yaşamak değil, iyi yaşama
44	59	4.320	13.66	İyi yaşamak, güzel yaşamak ve adaletli yaşamak aynı şeydir.
45	106	7.360	14.40	Yani tartışmanın konusu hiçbir zaman hayatta kalmak olmadı; 
46	69	4.320	15.97	Ve ardından, bugün bile insanın içini burkan bir ilkeyi orta
47	42	2.720	15.44	Hiçbir koşulda haksızlık yapmamak gerekir.
48	30	2.080	14.42	Haksızlığa uğradığımızda bile.
49	108	6.880	15.70	Bize kötülük edene kötülükle karşılık vermek, halkın gözünde
50	27	2.080	12.98	Ama Sokrates bunu reddetti.
51	53	3.040	17.43	Kötülüğe kötülükle karşılık vermek de bir kötülüktür.
52	134	8.480	15.80	Üstelik bunu söylerken, bu görüşte olanların azınlıkta olduğ
53	32	2.240	14.29	Kendi yalnızlığının farkındaydı.
54	23	1.440	15.97	Burada durup düşünelim.
55	10	1.120	8.93	Kapı açık.
56	16	1.280	12.50	Rüşvet verilmiş.
57	11	0.960	11.46	Para hazır.
58	16	1.440	11.11	Gidecek yer var.
59	17	1.600	10.62	Ve adam gitmiyor.
60	103	7.360	13.99	Bunu bir kez daha, kendi hayatımızın dilinde söyleyelim: hep
61	59	3.680	16.03	Bırakabileceğimiz işlerde, söyleyebileceğimiz sözü yutarak.
62	35	3.040	11.51	İstifa mektubunu yazıp göndermeden.
63	129	8.320	15.50	Sokrates'in hücresinde olan şey, bu gündelik deneyimin en sa
64	44	3.040	14.47	Ama dikkat: Sokrates korkusundan kalmıyordu.
65	27	2.080	12.98	Tembellikten de kalmıyordu.
66	97	6.400	15.16	Kriton'a bir gerekçe borçluydu ve o gerekçeyi vermek için, o
67	76	4.640	16.38	Atina'nın yasalarının kendisine geldiğini, karşısına dikildi
68	62	4.160	14.90	"Söyle bakalım Sokrates," diyorlardı, "ne yapmaya niyetlisin
69	114	7.680	14.84	Yasaların o hücrede kurduğu savunma, Batı siyaset düşüncesin
70	16	1.280	12.50	Dedikleri şuydu.
71	124	8.320	14.90	Önce bir tehdit sordular: bir şehir, mahkeme kararları özel 
72	59	4.480	13.17	Sen kaçarsan, sen tek başına, bizi yıkmaya kalkmış olursun.
73	136	9.760	13.93	Sonra bir akrabalık iddiasında bulundular: annen babanla evl
74	48	3.520	13.64	Biz senin ana baban gibiyiz, hatta daha fazlası.
75	38	2.720	13.97	Babana vurma hakkın yok; bize hiç yok.
76	31	2.400	12.92	Ve sonra asıl hamleyi yaptılar.
77	160	9.920	16.13	Atina'da her yurttaş reşit olduğunda, şehrin işleyişini ve b
78	28	1.920	14.58	Hiçbirimiz kimseyi tutmayız.
79	18	1.600	11.25	Sen bunu yapmadın.
80	118	7.520	15.69	Üstelik hiç kimse senin kadar az yolculuk etmedi; sen şehrin
81	46	2.880	15.97	Burada çocuk yaptın; demek ki burayı beğendin.
82	69	5.120	13.48	Mahkemede ceza olarak sürgünü önerebilirdin, önermedin, ölüm
83	81	5.600	14.46	Demek ki yetmiş yıl boyunca, her gün, kalmayı seçerek biziml
84	20	1.920	10.42	Sözle değil, fiille.
85	27	2.240	12.05	İşte bu, sözleşme fikridir.
86	71	4.480	15.85	Kimsenin imzalamadığı, ama kalarak kabul edilmiş sayıldığını
87	150	9.920	15.12	Modern siyaset felsefesinin omurgasında iki bin yıl boyunca 
88	60	4.320	13.89	Bu, mutlak iktidar iddialarına karşı devasa bir ilerlemeydi.
89	60	4.000	15.00	Çünkü rızadan doğan bir yetki, rızanın koşullarına bağlıdır.
90	84	5.440	15.44	Ama bir sorun var ve bu sorun, fikri ciddiye alan herkesin e
91	74	5.120	14.45	On sekizinci yüzyılda İskoç düşünür David Hume bu duvarı çok
92	112	7.360	15.22	Diyordu ki: yoksul bir köylüye ya da zanaatkâra, ülkesinde k
93	96	6.400	15.00	O adamın başka bir dil bilgisi yoktur, gidecek parası yoktur
94	32	2.080	15.38	Onun kalması bir seçim değildir.
95	175	10.880	16.08	Bu, uyurken bir gemiye taşınmış bir adama, gemide kalmakla k
96	39	2.240	17.41	Bu itiraz bugün için daha da keskindir.
