sira	karakter	saniye	kar_sn	metin
1	191	10.720	17.82	Think of the first human being who drew a fence around a fie
2	102	5.600	18.21	So if you made none of the things in your hands yourself, wh
3	16	1.600	10.00	Picture a field.
4	42	2.880	14.58	Early morning, the dew still on the grass.
5	78	5.120	15.23	A man comes walking, a bundle of stakes on his shoulder, a m
6	72	4.640	15.52	He stops, looks around him, then drives the first stake into
7	50	2.560	19.53	The sound of the mallet echoes through the valley.
8	34	2.560	13.28	Then a second stake, then a third.
9	98	4.960	19.76	By evening a rope is stretched around the crooked quadrangle
10	172	9.120	18.86	And the man straightens up, wipes the sweat from his face, t
11	40	2.560	15.62	This is the strangest moment in history.
12	46	3.040	15.13	Because that sentence rests on nothing at all.
13	38	2.400	15.83	The land did not come out of his body.
14	72	4.000	18.00	He did not buy it from anyone, because buying had not yet be
15	22	1.440	15.28	Nobody gave it to him.
16	51	2.880	17.71	The man only stretched a rope and spoke a sentence.
17	39	2.240	17.41	And the sentence hung there in the air.
18	34	2.240	15.18	What matters is what happens next.
19	22	2.560	8.59	What did the crowd do?
20	55	3.680	14.95	Did they laugh, tear out the stakes, drive the man off?
21	3	1.440	2.08	No.
22	78	4.640	16.81	The crowd stopped, looked, looked at one another, and stayed
23	184	10.560	17.42	In his famous text of seventeen fifty-five, the Discourse on
24	109	5.760	18.92	The true founder of civil society is not the one who puts up
25	195	10.560	18.47	Had someone stepped forward, pulled up the stakes and said t
26	28	1.920	14.58	This may sound like a fable.
27	10	1.920	5.21	It is not.
28	136	7.680	17.71	The same scene, with stone walls and lines of thorn hedge in
29	156	8.800	17.73	There was such a thing as common land: the village pasture o
30	118	6.400	18.44	You were not rich, but if you had a cow you had somewhere to
31	43	3.200	13.44	Then these lands were enclosed, one by one.
32	157	8.480	18.51	Across the eighteenth and nineteenth centuries, through thou
33	51	3.360	15.18	It was legal, it was orderly, it was on the record.
34	77	4.480	17.19	Only one thing happened: the person with nowhere to graze a 
35	59	4.000	14.75	The person who sold the cow had to sell his labour instead.
36	74	4.160	17.79	That crowd walking from countryside to city gathered at the 
37	38	3.200	11.88	A fence does not only cut land in two.
38	23	3.040	7.57	It cuts people as well.
39	100	5.920	16.89	The one left inside and the one left outside are born, in th
40	102	5.280	19.32	And the cruellest form of the fence is the one that behaves 
41	75	4.960	15.12	European jurists used a concept for centuries: land that bel
42	207	11.200	18.48	Even when people were living on it, if those people had not 
43	73	4.160	17.55	The continent of Australia was governed on that assumption f
44	198	11.040	17.93	Not until nineteen ninety-two did the country's highest cour
45	133	7.520	17.69	For nearly two hundred years, in other words, the law said: 
46	47	2.880	16.32	Well then, what if the fence had never gone up?
47	172	9.920	17.34	In nineteen sixty-eight a biologist, Garrett Hardin, wrote a
48	67	3.680	18.21	For a long time this was taken as the decisive defence of pr
49	139	8.960	15.51	Until Elinor Ostrom spent years examining real pastures, rea
50	183	9.440	19.39	The study Ostrom published in nineteen ninety, and the Nobel
51	57	2.880	19.79	What holds them up is neither the state nor a title deed.
52	114	6.080	18.75	It is people who make their own rules, who police violations
53	32	1.920	16.67	So the fence was not inevitable.
54	16	1.600	10.00	It was a choice.
55	50	3.200	15.62	And like every choice, it demands a justification.
56	118	5.920	19.93	The man who built that justification more effectively than a
57	216	10.880	19.85	In the second of his Two Treatises of Government, published 
58	31	2.080	14.90	Locke's starting point is this.
59	54	3.040	17.76	In the beginning the earth belongs to all of us, true.
60	73	4.160	17.55	But there is exactly one thing that is indisputably yours: y
61	21	1.600	13.12	Your hands are yours.
62	50	2.880	17.36	Therefore the work of your hands is yours as well.
63	122	6.560	18.60	When the man walking in the forest bends down beneath the oa
64	47	3.360	13.99	He asked no one's permission, consulted nobody.
65	18	2.240	8.04	He only bent down.
66	74	4.320	17.13	He joined his labour to nature, and where he joined it, natu
67	89	4.640	19.18	The power of this idea lies in the fact that it still sits i
68	179	9.280	19.29	If you dug a garden for three years, picked the stones out o
69	64	3.520	18.18	the thing that snaps inside you is exactly what Locke descri
70	50	3.520	14.20	Labour is a piece a person tears off from himself.
71	64	3.680	17.39	When you join it to something, you leave part of yourself th
72	51	3.040	16.78	But Locke is not as comfortable a man as we assume.
73	55	3.040	18.09	He immediately lays two heavy conditions on this right.
74	60	4.160	14.42	The first: take as much as you can use, do not let it spoil.
75	94	5.120	18.36	If the fruit you gathered is rotting in your hands, that fru
76	107	5.920	18.07	The second, and the more searing: enough must be left behind
77	97	4.800	20.21	Which means that if your fence leaves your neighbour without
78	18	1.600	11.25	Now pay attention.
79	100	5.760	17.36	Locke himself also explains how these two conditions came to
80	125	7.200	17.36	The moment you begin to accumulate gold that does not rot in
81	52	3.360	15.48	You can accumulate without limit and nothing spoils.
82	143	8.480	16.86	And once limitless accumulation begins, the second condition
83	94	5.440	17.28	Locke tells this not as a catastrophe but as an arrangement 
84	130	7.040	18.47	Yet what he is admitting is this: that clean justification r
85	20	2.560	7.81	Objections came too.
86	152	8.000	19.00	The sharpest of them is unforgettable because it is so plain
87	47	3.680	12.77	Robert Nozick asks it in nineteen seventy-four.
88	62	4.480	13.84	You have a can of tomato juice and you pour it into the ocea
89	41	2.720	15.07	Your tomato juice has mixed with the sea.
90	74	4.800	15.42	Has the ocean now become yours, or have you merely lost your
91	150	7.840	19.13	Joining your labour, then, generates a right not in proporti
92	48	3.040	15.79	The justification comes back to the crowd again.
93	34	2.400	14.17	There was a harsher voice as well.
94	133	8.000	16.62	In What Is Property?, published in eighteen forty, Pierre-Jo
95	56	3.520	15.91	But what Proudhon means is not your house or your tools.
96	205	11.680	17.55	The distinction he draws is this: property you use, you work
97	17	1.760	9.66	is quite another.
98	36	2.720	13.24	To the first he raises no objection.
99	26	1.760	14.77	The second he calls theft.
100	70	3.200	21.88	And there is a distinction that sits at the very centre of t
101	139	8.000	17.38	In eighteen seventy-nine Henry George sees it: if you made a
102	44	2.400	18.33	But the land was there before you were born.
103	29	2.080	13.94	You did not produce the land.
104	162	9.600	16.88	The value of a plot arises from nothing its owner did, but f
105	168	9.760	17.21	This is why George argued for a tax on land itself: let what
106	35	2.560	13.67	The labour justification is strong.
107	37	2.080	17.79	But left on its own it is not enough.
108	103	5.920	17.40	Because labour cannot say how far it reaches, when it ends, 
109	40	2.720	14.71	Another framework is needed to say that.
110	167	8.320	20.07	There is a tradition of thought that builds that framework f
111	67	4.160	16.11	it takes ownership out of human hands and sets it one level 
112	119	6.560	18.14	The phrase repeated in various places in the Qur'an is plain
113	139	7.680	18.10	This is not a legal sentence but a sentence about existence 
114	121	7.680	15.76	In this way of thinking, the human position is not that of m
115	68	3.520	19.32	What has been given to you is not property but the authority
116	72	4.640	15.52	It is yours because you hold it; you do not hold it because 
117	59	3.200	18.44	This distinction may sound like a subtle point of theology.
118	49	3.040	16.12	But its practical consequences are very concrete.
119	149	8.640	17.25	A saying attributed to the Prophet and recorded in the hadit
120	53	3.360	15.77	That is, the spring, the grazing ground and the fuel.
121	130	7.040	18.47	These cannot be fenced, because they are not things brought 
122	30	2.080	14.42	So how does land become yours?
123	89	5.280	16.86	The answer Islamic law gives to this question is ihya al-maw
124	170	9.600	17.71	Whoever revives an ownerless, uncultivated, dead piece of gr
125	57	3.360	16.96	This stands surprisingly close to Locke's idea of labour.
126	139	7.360	18.89	But with one critical difference: here the right arises not 
127	45	3.040	14.80	The measure is not in you; it is in the soil.
128	89	5.280	16.86	If you do not revive it, if you cannot revive it, the right 
129	65	3.520	18.47	Ownership here is not a possession but the counterpart of a 
130	43	2.880	14.93	The ripest fruit of this logic is the waqf.
131	134	7.360	18.21	According to the account, Umar acquires a valuable piece of 
132	78	4.800	16.25	The answer he receives is short: hold back the substance, gi
133	89	5.920	15.03	The land is made unsellable, un-inheritable, un-giftable; on
134	115	7.040	16.34	That is exactly what a waqf is, and it is a strange thing: p
135	128	9.920	12.90	Across Ottoman lands, soup kitchens, madrasas, bridges, foun
136	114	6.400	17.81	The person who draws up the waqf deed does not lose his prop
137	53	3.360	15.77	And this is where the answer to our question emerges.
138	22	2.240	9.82	Is ownership a burden?
139	23	1.920	11.98	In this tradition, yes.
140	72	3.840	18.75	For property to be yours means being answerable for what you
141	43	2.240	19.20	A trust is a weight that has to be carried.
142	66	3.840	17.19	The Ottoman land order applied this logic at the scale of a 
143	136	7.840	17.35	Most arable land counted as miri: the bare ownership, the ra
144	152	8.160	18.63	In the sixteenth century the Şeyhülislam Ebussuud Efendi sys
145	104	5.600	18.57	The peasant could not sell the land, could not divide it as 
146	125	6.880	18.17	Land left unsown for three years running without valid excus
147	71	4.000	17.75	The price of keeping land in your hands, in other words, was
148	50	3.200	15.62	The way this system came apart is instructive too.
149	100	5.440	18.38	With the Land Code of eighteen fifty-eight, land began to be
150	51	3.520	14.49	But a title deed also meant taxes and conscription.
151	184	9.120	20.18	Many peasants were afraid to have their names entered in the
152	29	2.720	10.66	On paper the land was theirs.
153	51	3.360	15.18	After a while, the paper became the reality itself.
154	90	4.640	19.40	Those who had tilled that soil for centuries became tenants 
155	59	3.680	16.03	A fence had been drawn not by driving stakes, but with ink.
156	57	3.840	14.84	Ibn Khaldun had seen this long before, in the Muqaddimah.
157	87	4.160	20.91	For him, the surest sign of a state's collapse is hands reac
158	178	10.720	16.60	Because the moment a person understands that what he produce
159	55	3.680	14.95	Injustice ruins umran, the flourishing of settled life.
160	123	6.560	18.75	Property appears here not as a sacred right but as a fragile
161	194	10.880	17.83	And the question beneath this entire debate is asked in two 
162	96	5.120	18.75	Asked from the graveyard, the question of who was there befo
163	62	3.840	16.15	Now get up from that first man's field and come back to toda
164	140	7.840	17.86	Because do not imagine the fence has vanished; it has only b
165	30	2.400	12.50	Let us start with inheritance.
166	137	6.400	21.41	If you have a house and that house came to you from your fat
167	34	2.720	12.50	It is yours because you were born.
168	118	7.360	16.03	Locke's entire justification is left hanging here: nobody's 
169	112	6.400	17.50	What is interesting is that almost every legal tradition, wh
170	150	7.840	19.13	The Turkish Civil Code has an institution called the reserve
171	199	11.680	17.04	Islamic inheritance law, the fara'id, goes further still and
172	73	4.800	15.21	Both systems carry the same intuition: property should dispe
173	87	5.440	15.99	Because if it does not disperse, it accumulates, and as it a
174	20	1.600	12.50	Let us come to rent.
175	59	3.840	15.36	The rental contract is the most everyday form of the fence.
176	80	5.280	15.15	Two people do not live in the same flat; one lives inside it
177	149	7.200	20.69	The money the occupant pays every month is paid not for the 
178	98	5.280	18.56	This does not mean it is a bad thing; the owner may well hav
179	177	10.720	16.51	But Henry George's distinction rings out again right here: i
180	46	2.400	19.17	the hospital that opened in the neighbourhood?
181	82	5.120	16.02	The tenant is in fact paying a value all of us produced toge
182	18	1.760	10.23	Look at copyright.
183	17	1.600	10.62	You wrote a song.
184	127	7.840	16.20	The song is yours, nobody disputes it; it is the purest Lock
185	40	2.720	14.71	But how long should the protection last?
