sira	karakter	saniye	kar_sn	metin
1	31	1.920	16.15	You do nothing illegal at home.
2	90	4.960	18.15	So why do you close the bathroom door, why do you leave your
3	166	8.960	18.53	Everyone who says "I have nothing to hide" does the opposite
4	19	1.440	13.19	Picture a building.
5	113	8.000	14.12	At its centre stands a tower, and around the tower, rising i
6	114	6.560	17.38	Every cell has two windows: one looking outward, letting the
7	150	7.680	19.53	The light coming from outside fills the cell from end to end
8	77	5.280	14.58	In the tower there are curtains, blinds, corridors laid out 
9	49	3.200	15.31	The man in the tower can see the man in the cell.
10	69	3.680	18.75	When the man in the cell looks at the tower, all he sees is 
11	128	7.200	17.78	The person who described this building was Jeremy Bentham, i
12	61	4.480	13.62	He had it in mind for prisons, factories, hospitals, schools
13	69	3.840	17.97	He called it the Panopticon, that is, the place that sees ev
14	91	4.960	18.35	Bentham's invention was not really the architecture; the arc
15	85	4.960	17.14	The invention was this: for surveillance to be effective, it
16	46	2.560	17.97	There does not have to be anyone in the tower.
17	123	6.240	19.71	It is enough that the person in the cell knows there could b
18	73	4.480	16.29	Bentham described this as a new way of obtaining power of mi
19	17	2.720	6.25	The cost was low.
20	32	3.200	10.00	One watchman, hundreds of cells.
21	29	3.040	9.54	Sometimes no watchman at all.
22	127	7.200	17.64	In 1975 Michel Foucault returned to this design in his book 
23	51	3.520	14.49	Foucault's sentence was this: visibility is a trap.
24	107	6.720	15.92	Because a person who is permanently visible eventually takes
25	73	3.520	20.74	He sits up straight even on the nights when there is nobody 
26	168	9.600	17.50	There is no chain, no whip, no punishment; there is the poss
27	35	2.400	14.58	The prisoner becomes his own guard.
28	111	6.240	17.79	Power no longer looks for a hand to apply it; the thing that
29	45	3.040	14.80	Do not take this for an abstract French idea.
30	71	3.840	18.49	Think of the black plastic half-dome on the ceiling of the s
31	130	8.000	16.25	Is there a camera inside it, and if there is, where is it po
32	16	1.760	9.09	You do not know.
33	40	2.560	15.62	It was designed so that you cannot know.
34	168	7.680	21.88	If you have pulled your bag a little higher on your shoulder
35	47	2.720	17.28	Think of the speed-camera sign at the roadside.
36	93	5.120	18.16	Your foot comes off the accelerator even on the days when th
37	149	8.320	17.91	Think of the open-plan office: it was said that productivity
38	26	2.720	9.56	And now the real question.
39	28	2.080	13.46	You have committed no crime.
40	111	5.760	19.27	There is nothing stolen in your pocket, your speed is under 
41	52	3.680	14.13	So why does the way you walk change under that dome?
42	108	5.760	18.75	Why, when you notice someone looking at your phone over your
43	35	2.400	14.58	What you are doing is not shameful.
44	20	1.280	15.62	It is not forbidden.
45	38	2.240	16.96	It is nothing to be embarrassed about.
46	53	3.200	16.56	And yet being looked at changes the thing being done.
47	48	3.360	14.29	If what changes is not a crime, then what is it?
48	53	3.680	14.40	The sentence "I have nothing to hide" looks innocent.
49	23	2.720	8.46	It even looks virtuous.
50	53	3.520	15.06	It carries within it a claim to openness, to honesty.
51	55	3.360	16.37	But this sentence is not an answer; it is a concession.
52	64	4.160	15.38	What it concedes is this: privacy is the covering of wrongdo
53	55	3.200	17.19	A curtain is needed only if there is a fault behind it.
54	161	8.640	18.63	Once you have made that concession, the argument is over; al
55	59	4.000	14.75	Yet almost none of the curtains in your life cover a fault.
56	28	2.560	10.94	You close the bathroom door.
57	67	4.480	14.96	What you are doing is not a crime, everyone does it, it is b
58	19	2.080	9.13	Still you close it.
59	71	4.160	17.07	You put your letter in an envelope; there is no state secret
60	73	4.160	17.55	You do not tell your colleague your salary; you did not earn
61	147	7.520	19.55	You do not tell your boss what you tell your doctor; what yo
62	78	5.120	15.23	The philosopher James Rachels untied this knot in an article
63	86	5.120	16.80	Privacy is not the destruction of information; it is choosin
64	128	6.240	20.51	The only way we are able to have different relationships wit
65	167	7.200	23.19	The difference between your spouse and your colleague is not
66	94	4.800	19.58	In a world where everyone knows everything, there is no sepa
67	18	1.440	12.50	Nor is there love.
68	73	3.840	19.01	Because the meaning of sharing comes from the possibility of
69	93	4.800	19.38	When you lift the curtain, what you lose is not the thing yo
70	87	5.760	15.10	The criterion Helen Nissenbaum set out in 2010 gives this a 
71	125	7.840	15.94	A piece of information is not in itself private or public; t
72	194	9.440	20.55	The result of your blood test is medicine in the hands of yo
73	40	2.880	13.89	The information is the same information.
74	39	2.720	14.34	What leaks is not a secret, but a flow.
75	74	4.160	17.79	This is why the "I have nothing to hide" argument asks the w
76	81	5.120	15.82	The question is not whether the information is embarrassing;
77	165	9.600	17.19	The legal scholar Daniel Solove, in an article from 2007 tha
78	80	5.120	15.62	Everyone thinks of Orwell, of an eye looking down from above
79	81	4.480	18.08	But the true counterpart of contemporary surveillance is Kaf
80	8	1.920	4.17	Josef K.
81	172	10.400	16.54	is arrested one morning; he cannot learn what his crime is, 
82	39	3.040	12.83	Nobody shouts at him, nobody beats him.
83	61	3.840	15.89	There is simply a file about him, and he has no access to it
84	112	6.880	16.28	This is today's problem: a file is accumulating about you th
85	49	3.040	16.12	Every single piece of data inside it is innocent.
86	118	6.720	17.56	Where you go, what you search for, who you talk to, what you
87	40	3.360	11.90	Taken one by one, none of it is a crime.
88	91	4.800	18.96	What emerges when they are lined up side by side is more tha
89	49	2.400	20.42	Then there is the practical test of the argument.
90	169	9.120	18.53	The journalist Glenn Greenwald describes a simple offer he m
91	76	3.840	19.79	and I will go through your accounts and publish whatever I f
92	36	2.400	15.00	Nobody has ever accepted this offer.
93	203	10.880	18.66	Edward Snowden gathers the same contradiction into a single 
94	67	4.000	16.75	A right protects you not because you use it, but because it 
95	66	3.840	17.19	And the most fragile point of the argument stands at the ver
96	118	7.200	16.39	The sentence "if I am not doing anything wrong, I have nothi
97	50	2.720	18.38	But you are not the one who makes that definition.
98	153	8.160	18.75	A belonging, an opinion, a friendship, a search history that
99	46	3.680	12.50	The record is permanent; the criterion is not.
100	119	5.760	20.66	What you are relying on as you defend yourself is not your i
101	180	9.920	18.15	This objection has a far older form, and the interesting thi
102	67	4.640	14.44	Even so, and perhaps for exactly that reason, it forbids sea
103	145	9.120	15.90	The twelfth verse of the Hujurat chapter of the Qur'an forbi
104	108	6.720	16.07	The middle word, tecessüs, means roughly "to go after someon
105	73	3.840	19.01	Notice that what is forbidden is not seeing a fault, but loo
106	216	11.360	19.01	The twenty-seventh and twenty-eighth verses of the Nur chapt
107	81	4.960	16.33	do not enter until permission is given; if you are told to g
108	192	10.240	18.75	In the hadith literature that grew up around these verses, e
109	74	3.840	19.27	so that when the door opens the eye does not fall straight i
110	108	5.600	19.29	There are reports that count looking into a house without pe
111	41	2.720	15.07	The word itself is also worth looking at.
112	70	5.120	13.67	In Turkish, when we say "mahrem", what usually comes to mind
113	173	9.760	17.73	Yet the root of the word is the same as the root of the word
114	103	5.600	18.39	The reason the area around the Kaaba is called the Haram is 
115	89	5.120	17.38	Mahrem is not an ugliness that must be concealed; it is a di
116	71	3.680	19.29	The curtain is not the covering of a shame, but the mark of 
117	81	4.960	16.33	A report often quoted in the commentaries brings this distin
118	157	8.800	17.84	The caliph Umar, walking through the city at night, hears a 
119	44	3.040	14.47	"You think you have disobeyed God," he says.
120	107	7.840	13.65	The man answers: "Commander of the Faithful, if I have disob
121	41	3.040	13.49	God said do not search, and you searched.
122	62	3.680	16.85	He said enter houses by their doors, and you climbed the wal
123	122	8.480	14.39	He said ask permission and give greeting, and you did not as
124	134	6.720	19.94	The critical point of the report is not that the man is prov
125	21	1.440	14.58	There was an offence.
126	78	4.160	18.75	The existence of the offence did not make the method of find
127	189	11.040	17.12	Al-Ghazali, in the Ihya, dealing with the question of comman
128	45	2.560	17.58	at what has become visible of its own accord.
129	140	7.840	17.86	To sniff, to listen, to climb a wall, to plant a spy in some
130	85	5.440	15.62	The same tradition has a positive face to this as well: setr
131	123	6.400	19.22	The hadith saying that whoever covers the fault of a believe
132	59	3.200	18.44	Not spreading what you have seen has been counted a virtue.
133	136	7.200	18.89	In short, there are two separate commands here, and both loo
134	64	4.640	13.79	This principle turned into stone and timber in the Ottoman c
135	165	8.480	19.46	The house plan closed to the street and opening onto a court
136	182	9.760	18.65	The lattice is there not to cut the woman inside off from th
137	58	4.000	14.50	An asymmetry that is the exact opposite of the Panopticon.
138	94	4.800	19.58	More striking still is that this became a matter for litigat
139	180	9.280	19.40	A complaint is brought against a person who has opened a win
140	45	3.040	14.80	or placing a curtain or a lattice in between.
141	91	5.440	16.73	That is, privacy is not a value to be prayed for, but a righ
142	76	4.640	16.38	And the answer to the claim is, in the literal sense of the 
143	97	5.920	16.39	So the answer to the "if you are doing nothing wrong, do not
144	90	5.920	15.20	This tradition accepts that wrongdoing exists; it even descr
145	45	3.200	14.06	But it also counts the gaze itself as an act.
146	87	4.800	18.12	The issue is not whether you are innocent; it is whether the
147	62	4.000	15.50	A limitless gaze ruins something even where it finds no crim
148	71	3.680	19.29	Now put the glass in your pocket where that latticed window 
149	22	1.920	11.46	Nobody climbed a wall.
150	21	1.920	10.94	Nobody forced a door.
151	20	1.440	13.89	You gave permission.
152	184	10.240	17.97	While installing the application you ticked the box at the e
153	21	1.920	10.94	So what did you read?
154	209	11.200	18.66	Aleecia McDonald and Lorrie Cranor of Carnegie Mellon Univer
155	23	2.240	10.27	76 working days a year.
156	138	8.160	16.91	Calling the approval given to a text that nobody reads, and 
157	153	8.640	17.71	An experiment carried out in London in 2014 turned this into
158	71	4.000	17.75	stating that the user was handing over their first-born chil
159	38	3.200	11.88	Within a few hours 6 people signed it.
160	18	3.040	5.92	In Turkey, Law No.
161	103	7.520	13.70	6698 on the Protection of Personal Data came into force in 2
162	100	6.240	16.03	These texts bring real rights: the right to access your data
163	146	8.160	17.89	But what changed everyday experience was most often this: a 
164	56	4.000	14.00	Consent turned less into a choice than into a turnstile.
165	183	10.240	17.87	In the Cambridge Analytica affair that came to light in 2018
166	78	4.800	16.25	The overwhelming majority of those 87 million people had nev
167	61	3.200	19.06	It was enough that someone on their friend list had taken it
168	81	4.960	16.33	That was the strangest side of consent: somebody else had cl
169	106	5.760	18.40	The real injustice of this arrangement is not that data is c
170	42	2.880	14.58	You are transparent, the system is opaque.
171	141	7.520	18.75	You cannot find out what is accumulating about you, what sco
172	49	3.200	15.31	The inside of the tower is dark, the cell is lit.
173	84	5.120	16.41	Bentham's drawing, four centuries later, has been built with
174	63	3.200	19.69	But does nothing really change for the person who does nothi
175	199	12.000	16.58	The legal scholar Jonathon Penney examined the view counts o
176	30	1.920	15.62	the rate was about 20 percent.
177	25	2.080	12.02	Nobody had been arrested.
178	22	1.920	11.46	Nobody had been fined.
179	23	2.400	9.58	No ban had been issued.
180	40	2.720	14.71	People had simply stopped being curious.
181	86	4.800	17.92	This is the measurable form of Foucault's sentence: the pris
182	85	4.800	17.71	And what was lost was not one person's crime, but the space 
183	68	4.320	15.74	What is more, the issue is no longer even the recording of t
184	203	11.520	17.62	In the order described by Shoshana Zuboff in her study The A
185	205	11.360	18.05	Your clicks, what time you go to sleep at night, how long yo
186	19	1.920	9.90	That model is sold.
187	92	5.280	17.42	The product is not the advertisement you watch; it is the fo
188	65	4.160	15.62	The man in the tower of the Panopticon is no longer watching
189	22	1.600	13.75	He is calculating you.
190	70	3.680	19.02	And here is where the real answer to the question of the cur
191	151	10.240	14.75	Erving Goffman, in his work The Presentation of Self in Ever
192	90	6.240	14.42	On the front stage we play a role; you are a teacher, a doct
193	150	8.640	17.36	Backstage we put the role down; the tie is loosened, the sen
194	142	7.360	19.29	What Goffman is really saying is this: the back stage is not
195	44	2.560	17.19	There is no performance without a rehearsal.
196	79	4.640	17.03	For a person to be able to change, they need a room in which
197	175	9.120	19.19	A place where they can get an idea wrong and then correct it
198	107	5.440	19.67	A person whose every moment is recorded does not try anythin
199	127	6.560	19.36	A person whose every sentence is archived does not change th
200	74	4.160	17.79	In such a life a person does not make mistakes, but neither 
201	62	3.840	16.15	The price of surveillance is not being caught; it is freezin
202	41	2.720	15.07	When evening comes, you draw the curtain.
203	25	2.080	12.02	There is no crime inside.
204	123	7.200	17.08	On most evenings there is not even a secret; there are the d
205	64	3.520	18.18	That curtain is not a confession, and it is certainly not a 
206	107	5.760	18.58	That curtain is the drawing of a boundary: this is mine, and
207	84	4.640	18.10	And when that line is removed, what you lose will not be the
208	71	4.000	17.75	It will be the idea that a person with nothing to hide also 
209	50	3.520	14.20	Nöron Philosophy'de bugünkü bölümün sonuna geldik.
210	41	3.680	11.14	Yeni bir hikâyede yeniden buluşmak üzere.
