sira	karakter	saniye	kar_sn	metin
1	140	7.520	18.62	If someone asked you why you love the person you love, you w
2	120	6.560	18.29	But if tomorrow someone turns up with more of those very sam
3	102	5.600	18.21	If your answer is "no," then those qualities you listed are 
4	151	7.520	20.08	If someone asked you why you love the person you love, you w
5	95	5.120	18.55	But suppose that tomorrow somebody turns up carrying more of
6	56	3.040	18.42	Are you then obliged to transfer your love over to them?
7	87	4.640	18.75	If your answer is no, then those qualities you listed are no
8	11	1.600	6.88	So what is?
9	184	10.560	17.42	At a dinner table one evening, after a long silence, someone
10	47	2.880	16.32	for that stubbornness nobody else can pull off.
11	71	3.840	18.49	It sounds like one of the most beautiful sentences a person 
12	21	2.400	8.75	The other one smiles.
13	107	6.400	16.72	But listen to that sentence again, this time taking it serio
14	135	7.200	18.75	Because there, inside the compliment, there is a crack that 
15	98	4.960	19.76	If you love me for my intelligence, what happens when you me
16	118	5.760	20.49	If you love me for my sense of humour, shouldn't the address
17	151	7.200	20.97	The logic is mercilessly clean: if you love a thing on accou
18	72	4.960	14.52	If you choose a fabric for its softness, you will prefer the
19	99	4.960	19.96	If you rent a house for its view, you move out when a house 
20	154	8.640	17.82	In philosophy this is called the problem of replaceability, 
21	21	1.600	13.12	Think of it this way.
22	26	2.080	12.50	You go to a job interview.
23	58	3.040	19.08	What is asked of you there is to enumerate your qualities.
24	62	4.320	14.35	I learn quickly, I speak 3 languages, I work well with a tea
25	54	3.520	15.34	Nobody in that room loves you; they are assessing you.
26	136	6.560	20.73	And if the following day somebody walks through the same doo
27	29	2.080	13.94	Nobody calls that a betrayal.
28	20	2.880	6.94	It is called hiring.
29	149	8.320	17.91	Now here is the genuinely uncomfortable question: when we de
30	81	4.480	18.08	Is the beloved merely the temporary carrier of the qualities
31	137	7.200	19.03	Is the appearance of those same qualities in another body, i
32	70	3.840	18.23	There is a thought experiment that tightens this to the poin
33	116	6.080	19.08	Suppose a duplicate of the person you love turned up, someon
34	117	8.000	14.62	The same voice, the same humour, the same walk, the same imp
35	51	3.040	16.78	Not one line on the list of qualities is different.
36	118	6.240	18.91	If your love is truly a response given to that list, then yo
37	28	1.760	15.91	You may as well flip a coin.
38	46	3.200	14.38	And yet almost nobody accepts this conclusion.
39	71	5.280	13.45	Everyone, even when they cannot explain why, says: no, I wan
40	85	5.600	15.18	And right there, in that stubbornness we cannot account for,
41	55	3.360	16.37	But suppose we go over to the other end of the dilemma.
42	110	7.040	15.62	Suppose we reverse the answer and say: I love you for none o
43	36	2.880	12.50	It sounds more romantic, doesn't it.
44	45	2.880	15.62	But take that seriously for a second as well.
45	83	4.960	16.73	If I love you for no reason, then my love has nothing to do 
46	131	7.200	18.19	The kind of person you are, the things you care about, the w
47	88	4.160	21.15	It could have been someone else; it could have been whoever 
48	119	6.880	17.30	My love says nothing about you at all, it says only somethin
49	111	5.920	18.75	At first glance this looks like unconditional love, but look
50	58	3.520	16.48	What is taken for praise turns out to be a failure to see.
51	44	3.040	14.47	And there is a third case, the quietest one.
52	27	2.400	11.25	Properties do not stay put.
53	128	8.000	16.00	A traffic accident, a diagnosis, a person who has lost their
54	129	6.880	18.75	The one you spent years describing as the funniest person in
55	88	4.800	18.33	Where the quality you listed as the reason for your love use
56	93	5.120	18.16	If the grounds have been removed, must the thing that rested
57	76	4.480	16.96	When the clause you signed the contract for disappears, the 
58	46	3.520	13.07	If love is also a contract, it ought to lapse.
59	51	3.680	13.86	And yet people stay precisely during those periods.
60	152	8.160	18.63	Someone sitting in a hospital corridor, holding the hand of 
