sira	karakter	saniye	kar_sn	metin
1	56	3.840	14.58	You tell a child not to lie, and the child asks you why.
2	32	2.240	14.29	Because it's forbidden, you say.
3	152	8.480	17.92	But is it bad because it's forbidden, or forbidden because i
4	126	7.040	17.90	The porch of the official the Athenians called the king arch
5	134	6.720	19.94	In the spring of three ninety-nine B.C., a man of seventy wa
6	123	6.880	17.88	A young poet named Meletus had charged him with showing no r
7	68	4.000	17.00	The man was Socrates, and within a few weeks he would drink 
8	36	3.200	11.25	On the steps he met an acquaintance.
9	117	6.080	19.24	Euthyphro was a man who took himself for a seer, mocked in t
10	25	1.760	14.20	He had a case of his own.
11	37	2.720	13.60	But the defendant was his own father.
12	24	2.080	11.54	The story ran like this.
13	100	5.920	16.89	A day laborer working on family land on the island of Naxos 
14	148	8.000	18.50	Euthyphro's father had the man bound and thrown into a ditch
15	80	4.640	17.24	Before the messenger returned, the man in the ditch had died
16	50	3.200	15.62	Now the son was prosecuting his father for murder.
17	40	3.040	13.16	In Athens this was beyond comprehension.
18	82	4.320	18.98	To bring your own father to court was to trample on the sacr
19	169	9.120	18.53	What was more, the dead man was neither a relative nor a fre
20	110	6.400	17.19	Euthyphro's answer was perfectly clear: what he was doing wa
21	44	3.520	12.50	That is exactly what Socrates fastened onto.
22	63	3.840	16.41	If you are so certain, he said, then teach me what holiness 
23	46	3.520	13.07	Do not give me examples; give me a definition.
24	55	3.840	14.32	Euthyphro's first answer was: that which the gods love.
25	176	9.600	18.33	Socrates reminded him that the gods are forever quarreling a
26	68	6.240	10.90	So Euthyphro corrected his definition: that which all the go
27	117	5.920	19.76	And when the dialogue reaches its tenth section, perhaps the
28	114	7.040	16.19	Socrates asked: is the holy loved by the gods because it is 
29	62	3.840	16.15	Looked at carelessly, that sentence resembles a play on word
30	10	1.440	6.94	It is not.
31	75	4.000	18.75	It builds two separate worlds, and it leaves no room to stan
32	31	2.720	11.40	Consider the first possibility.
33	35	2.400	14.58	Goodness exists before the command.
34	61	4.160	14.66	A thing is good in itself, and the gods, being good, love it
35	74	4.320	17.13	In that case the command is not the cause of goodness but it
36	61	3.840	15.89	God is like a seal: confirming a truth that is already there
37	32	2.240	14.29	Consider the second possibility.
38	32	2.240	14.29	Goodness is born of the command.
39	54	3.040	17.76	What makes a thing good is that it has been commanded.
40	123	6.240	19.71	Before the command there is no such thing as good or evil; t
