sira	karakter	saniye	kar_sn	metin
1	121	7.200	16.81	A thousand years ago in Basra, a group of thinkers wrote a s
2	157	8.640	18.17	"why do you imagine that we are your property?" The human de
3	111	5.760	19.27	But is that defence really sound, or do we win only because 
4	134	7.200	18.61	In the middle of the tenth century, in Basra, there worked a
5	66	4.000	16.50	They called themselves the Ikhwan al-Safa, the Brethren of P
6	197	10.880	18.11	They left behind an encyclopaedia made up of fifty-two epist
7	62	4.480	13.84	Among those fifty-two texts, one resembles none of the other
8	40	2.720	14.71	It is neither a textbook nor a treatise.
9	21	2.240	9.37	It is a court record.
10	136	6.400	21.25	Its subject is the case the animals bring against humankind,
11	27	2.560	10.55	The scene is set like this.
12	85	4.800	17.71	In the middle of the Green Sea, somewhere near the equator, 
13	136	8.800	15.45	Its ruler is Biwarasp the Wise, king of the jinn; the text p
14	75	4.480	16.74	A ship breaks apart in a storm and human beings are cast up 
15	65	4.480	14.51	The island is fertile; they stay, they settle, they sow and 
16	58	3.200	18.12	And then they lay hands on the island's older inhabitants.
17	74	5.280	14.02	Ropes go around necks, loads onto backs, pens are built, gat
18	177	9.280	19.07	The animals, who had roamed freely on those plains since the
19	159	8.160	19.49	Something happens that is rarely found in the history of lit
20	22	2.400	9.17	The mule speaks first.
21	202	11.040	18.30	It describes the iron forced into its mouth, the loads piled
22	93	4.960	18.75	The ox and the donkey describe a working day that begins bef
23	102	5.120	19.92	The ram speaks less of its wool being taken every year than 
24	87	5.120	16.99	The camel speaks of thirst, the elephant of chains, the hare
25	141	7.200	19.58	Then the bee takes the floor and lays out the finest point i
26	97	5.600	17.32	When a human being comes and takes it, he is not accepting a
27	171	10.080	16.96	The parrot is left for last, and it imitates the sentences h
28	72	4.160	17.31	The human side makes its defence in an orderly way, not a sc
29	123	6.720	18.30	Learned men of every nation rise in turn and build the same 
30	153	8.480	18.04	As proof they point to their upright posture, the gripping p
31	64	4.000	16.00	They recall the trust that the sacred texts placed in humank
