sira	karakter	saniye	kar_sn	metin
1	121	8.000	15.12	Gümüş ile altın periyodik tabloda alt alta durur, elektron d
2	102	6.400	15.94	Bu farkı açıklamak için kimya yetmiyor — Aynştayn'ın bin dok
3	108	7.040	15.34	Çünkü altının en içteki elektronları saniyede yüz altmış bin
4	80	5.280	15.15	Bir kuyumcu vitrininde, aynı kadifenin üstünde yan yana dura
5	83	5.600	14.82	İkisi de aynı biçimde dövülmüş, aynı çarkta parlatılmış, ayn
6	22	2.080	10.58	Biri beyaz, biri sarı.
7	78	4.640	16.81	Bu farkı çocukluğumuzdan beri o kadar doğal karşılarız ki so
8	58	4.000	14.50	Oysa kimya, bu iki metalin neredeyse ikiz olmasını bekler.
9	55	3.840	14.32	Periyodik cetvelde gümüş ile altın aynı sütunda oturur.
10	51	3.840	13.28	Bakır da onlarla birlikte, aynı sütunun en üstünde.
11	127	8.480	14.98	Üçünün de dış elektron düzeni aynı biçimdedir: tamamen dolu 
12	56	3.840	14.58	Periyodik cetvelin bütün gücü tam da bu vaatte saklıdır.
13	37	2.880	12.85	Aynı sütun, benzer davranış demektir.
14	66	4.640	14.22	Sodyum ve potasyum suya atıldığında ikisi de aynı öfkeyle kö
15	55	4.000	13.75	Flor ve klor, önlerine çıkan her şeyden elektron kapar.
16	20	1.760	11.36	Sütun mantığı işler.
17	47	3.360	13.99	Altın ile gümüş de bu vaadi büyük ölçüde tutar.
18	66	4.640	14.22	İkisi de son derece yumuşaktır, çekiç altında yırtılmadan ya
19	113	7.520	15.03	İkisi de elektriği olağanüstü iyi iletir; gümüş bilinen en i
20	78	4.960	15.73	İkisi de katı halde aynı kristal düzenine, yüzey merkezli kü
21	88	5.600	15.71	Hatta atom yarıçapları bile neredeyse birebir aynıdır, yakla
22	157	9.280	16.92	Bu tek başına tuhaftır, çünkü altın periyodik cetvelde gümüş
23	9	0.800	11.25	Değildir.
24	158	10.560	14.96	Aynı hacme çok daha fazla kütle sığdığı için de altın, gümüş
25	26	2.240	11.61	Ama biri beyaz, biri sarı.
26	45	3.040	14.80	Bir metalin rengi ne demek, önce ona bakalım.
27	127	8.000	15.88	Metaller parlaktır çünkü içlerinde hiçbir atoma bağlı kalmay
28	144	8.960	16.07	Üstlerine düşen ışığın hangi frekansta olduğu bu denizi ilgi
29	53	3.360	15.77	Görünür ışığın her rengi eşit ölçüde geri gönderilir.
30	32	2.080	15.38	Sonuç, renksiz bir parlaklıktır.
31	66	4.960	13.31	Ayna böyle çalışır, çelik böyle gri görünür, gümüş böyle bey
32	121	7.520	16.09	Bir metalin renk kazanması için bu eşitliğin bozulması, yani
33	75	5.120	14.65	Serbest elektron denizinin biraz altında, tamamen dolu bir d
34	107	6.400	16.72	Buradaki bir elektron yukarı sıçrayıp denize katılabilir, am
35	46	3.040	15.13	Gümüşte bu eşik yaklaşık dört elektronvolttur.
36	72	4.960	14.52	Dalga boyuna çevirdiğinizde üç yüz on nanometre eder ki bu, 
37	71	4.320	16.44	Yani gümüşün yutabileceği ışık, gözümüzün göremediği bir böl
38	68	4.320	15.74	Görünür ışığın tamamı dokunulmadan geri döner ve gümüş beyaz
39	71	4.640	15.30	Altında aynı sıçramanın eşiği yaklaşık iki virgül dört elekt
40	104	7.040	14.77	Bu, beş yüz yirmi nanometre demektir ve tam olarak görünür ı
41	139	9.440	14.72	Altın, üstüne düşen ışığın mor ve mavi bölümünü yutar; geri 
42	47	3.360	13.99	Gözümüz bu karışımı sıcak bir sarı olarak okur.
43	69	4.960	13.91	Altının sarısı, aslında altının geri veremediği mavinin eksi
44	27	2.080	12.98	Böylece soru keskinleşiyor.
