sira	karakter	saniye	kar_sn	metin
1	87	6.240	13.94	Bir doktor koluna şeffaf bir sıvı veriyor; on saniye sonra "
2	95	6.400	14.84	Saatler sonra geri geldiğinde arada hiçbir şey yok — rüya bi
3	102	6.720	15.18	Tıbbın en çok kullandığı mucizelerden birinin nasıl çalıştığ
4	92	6.080	15.13	Periyodik cetvelin en sağ sütununda, kimyanın neredeyse hiçb
5	11	1.120	9.82	Soy gazlar.
6	156	9.440	16.53	Dış elektron kabukları dolu olduğu için başka atomlarla bağ 
7	43	3.040	14.14	Ksenon da bu ailenin ağır üyelerinden biri.
8	45	3.840	11.72	Renksiz, kokusuz, tepkimeye girmeyen bir gaz.
9	172	11.040	15.58	bin dokuz yüz elli birin Mayıs ayında, Iowa'daki bir ünivers
10	72	4.800	15.00	Biri seksen bir yaşında bir erkek, diğeri otuz yedi yaşında 
11	23	1.760	13.07	İkisi de ameliyat oldu.
12	55	4.000	13.75	İkisi de bilincini yitirdi, ağrı duymadı, sonra uyandı.
13	41	3.040	13.49	Dolaşımları bozulmadı, nabızları düşmedi.
14	114	7.360	15.49	Hiçbir moleküle bağlanmayan, vücutta hiçbir kimyasal tepkime
15	31	2.080	14.90	Bu tek başına çarpıcı bir olgu.
16	123	8.160	15.07	Ama asıl rahatsız edici tarafı şu: eğer bilinci kapatmak içi
17	43	2.880	14.93	Soru bin dokuz yüz elli birde yeni değildi.
18	141	9.280	15.19	Genel anestezi bin sekiz yüz kırk altıda, Boston'da bir amel
19	97	6.240	15.54	O günden bu yana insanlık, ne yaptığını tam olarak bilmediği
20	183	10.720	17.07	Bugün dünyada yılda üç yüz milyonun üzerinde ameliyat yapılı
21	62	4.480	13.84	Kalp durmuyor, solunum destekleniyor, beyin hücreleri ölmüyo
22	75	5.120	14.65	Sadece "orada biri olma hâli" kayboluyor ve birkaç saat sonr
23	79	5.600	14.11	Modern tıbbın en rutin işlemlerinden biri, aynı zamanda en a
24	76	4.640	16.38	On dokuzuncu yüzyılın sonunda bu soruya çok zarif görünen bi
25	187	12.160	15.38	bin sekiz yüz doksan dokuzda Marburg'da çalışan Hans Horst M
26	133	8.640	15.39	Eter, kloroform, azot protoksit, çeşitli alkoller, birbirine
27	66	4.320	15.28	Sonra aynı maddelerin zeytinyağında ne kadar çözündüğüne bak
28	30	2.240	13.39	İki liste üst üste oturuyordu.
29	89	5.760	15.45	Bir madde yağda ne kadar iyi çözünüyorsa, o kadar az miktarı
30	113	7.200	15.69	Üstelik bu ilişki dar bir aralıkta değil, gücün on binlerce 
31	46	2.880	15.97	Biyolojide bu temizlikte bir bağıntı nadirdir.
32	75	4.480	16.74	Fizik yasalarına benzediği için de öyle adlandırıldı: Mayer-
33	30	2.080	14.42	Yorum kendiliğinden geliyordu.
34	40	2.560	15.62	Hücrelerin dış zarı yağlı bir tabakadır.
35	86	6.080	14.14	Anestezikler kana karışıyor, beyne ulaşıyor ve bu yağlı zarı
36	169	10.880	15.53	İçeride biriken yabancı moleküller zarı hafifçe şişiriyor, k
37	60	3.840	15.62	Bilinç, bir bakıma, beyin zarlarının şişmesiyle kapanıyordu.
38	34	2.240	15.18	Buna kritik hacim varsayımı dendi.
39	41	2.560	16.02	Bu fikrin ikna edici bir kanıtı da vardı.
40	94	5.920	15.88	Anestezik verilerek uyutulmuş kurbağa larvaları yüksek basın
41	85	5.760	14.76	Basınç, şişmiş zarı geri sıkıştırıyor gibi görünüyordu; tam 
42	118	8.320	14.18	Yirminci yüzyılın büyük bölümünde ders kitaplarındaki cevap 
43	121	7.680	15.76	Ksenonun hiçbir tepkimeye girmeden bayıltması da bu resme ku
44	35	2.720	12.87	Tek sorun şuydu: bu cevap yanlıştı.
45	51	3.840	13.28	Çatlaklar, kuralın en güçlü göründüğü yerden geldi.
46	131	8.480	15.45	Mayer-Overton bağıntısını sınamak için kimyacıların kullandı
47	151	9.280	16.27	Alkollerde bunu yaparsınız: her eklenen karbon molekülü bira
48	24	1.920	12.50	Deney tam da bunu verir.
49	15	1.120	13.39	Bir yere kadar.
50	101	6.720	15.03	Zincir on iki-on üç karbona ulaştığında, bayıltıcı etki kade
51	71	4.640	15.30	Yağda çözünürlük artmaya devam eder, ama molekül artık kimse
52	161	10.240	15.72	Buna kesme etkisi dendi ve tam olarak neden rahatsız edici o
53	28	2.080	13.46	Ona her boyda molekül girer.
54	64	4.480	14.29	Belli bir boyu geçince kapanan bir şey, tabaka değil, boşluk
55	30	1.920	15.62	Belirli ölçüleri olan bir cep.
56	33	2.080	15.87	İkinci çatlak daha da doğrudandı.
57	112	7.200	15.56	Kimyagerler, zeytinyağı kuralına göre güçlü birer anestezik 
58	79	4.960	15.93	Bunlar yağda beklendiği gibi çözünüyordu ama denekleri harek
59	142	9.120	15.57	Literatürde bunlara hareketsizleştirmeyenler denir ve varlık
60	48	3.360	14.29	Üçüncü çatlak, kuralın tabutuna çakılan çividir.
61	114	7.360	15.49	İzofluran adlı yaygın bir anestezik, birbirinin ayna görüntü
62	88	5.920	14.86	İki biçimin atom sayısı, ağırlığı, kaynama noktası ve yağda 
63	39	2.560	15.23	Yağ için bu iki molekül ayırt edilemez.
64	90	5.920	15.20	Ama sinir hücrelerinin iyon kanalları üzerinde biri diğerind
65	65	4.480	14.51	Bu farkı yağ açıklayamaz, çünkü yağ tabakasının sağı solu yo
66	20	1.600	12.50	Proteinlerin vardır.
67	142	9.440	15.04	bin dokuz yüz seksen dörtte Nicholas Franks ve William Lieb 
68	69	4.800	14.38	Ateşböceklerinin ışık üretmesini sağlayan enzimi, lusiferazı
69	75	5.120	14.65	Bu enzim bir hücre zarında durmaz; suda çözünen, yalıtılmış 
70	23	1.760	13.07	Ona anestezik verdiler.
71	153	10.240	14.94	Enzim, ameliyatta kullanılan derişimlerde, tam da beklenen s
72	17	1.600	10.62	Ortada zar yoktu.
73	22	1.760	12.50	Şişecek bir şey yoktu.
74	52	3.520	14.77	Sadece bir proteinin üzerindeki yağsı bir cep vardı.
75	49	3.040	16.12	Mayer-Overton kuralı böylece anlamını değiştirdi.
76	57	4.000	14.25	Yanlış bir ölçüm değildi; yanlış yorumlanmış bir ölçümdü.
77	135	7.840	17.22	Yağda çözünürlük, bir molekülün bilinci kapattığını değil, p
78	51	3.680	13.86	Kural bir hedefi değil, bir adresi tarif ediyormuş.
79	34	2.560	13.28	Ardından hedefler tek tek bulundu.
80	161	10.880	14.80	Propofol ve etomidat, beynin başlıca fren sistemi olan GABA-
81	179	11.520	15.54	Ketamin, azot protoksit ve evet, ksenon, bambaşka bir kapıda
82	117	7.200	16.25	Bazı uçucu anestezikler ise sinir hücrelerinin dinlenme duru
83	86	5.600	15.36	Bunun sadece bir laboratuvar korelasyonu olmadığını gösteren
84	108	7.040	15.34	Araştırmacılar GABA-A alıcısının belirli bir alt biriminde t
85	27	1.920	14.06	Tek bir harflik değişiklik.
86	134	8.480	15.80	Bu farelerde etomidat ve propofol hareketsizleştirme gücünü 
87	108	6.880	15.70	Yani "anestezi" tek bir mekanizma değil; her ilaç kendi kapı
88	162	10.400	15.58	Son yıllarda yüksek çözünürlüklü görüntüleme yöntemleri, pro
89	68	4.320	15.74	Yağ fikri de tam anlamıyla ölmedi; değiştirilmiş biçimde ger
90	184	11.360	16.20	iki bin yirmide Ulusal Bilimler Akademisi Bildirileri dergis
91	74	4.800	15.42	açığa çıkan sinyal molekülünün de potasyum kanallarını açtığ
92	105	7.040	14.91	Yani yol yine zardan geçiyor olabilir, ama zar şiştiği için 
