sira	karakter	saniye	kar_sn	metin
1	83	5.600	14.82	Bir tabakta yulaf ezmesinden yapılmış minyatür bir Japonya v
2	201	12.960	15.51	Ortasına bırakılan sarı, tek hücreli bir leke birkaç saat so
3	54	3.840	14.06	Bu şeyin ne beyni var ne siniri — hatta tek bir hücre.
4	106	6.400	16.56	Hokkaido Üniversitesi'nin bir laboratuvarında, düz bir tepsi
5	152	10.240	14.84	Agar, laboratuvarlarda kullanılan jölemsi bir besiyeri; deni
6	40	2.880	13.89	Bu tepsi sıradan bir petri kabı değildi.
7	104	6.880	15.12	Üzerindeki jölenin kenarları özenle kesilmişti ve kesilen bi
8	115	8.160	14.09	Tokyo körfezinin girintisi, denizin kıyıya vurduğu hat, dağl
9	139	8.480	16.39	Denizin ve dağların üzerine besiyeri konmamıştı ya da güçlü 
10	77	4.800	16.04	Yani araştırmacılar, coğrafyanın kendisini bir engel olarak 
11	27	1.920	14.06	Sonra yulaf ezmeleri geldi.
12	123	7.840	15.69	otuz altı küçük yulaf parçası, Tokyo çevresindeki şehirlerin
13	123	7.840	15.69	Yokohama'nın olduğu yere bir tane, Chiba'nın olduğu yere bir
14	60	4.640	12.93	Harita hazırdı, şehirler yerindeydi, arada hiçbir şey yoktu.
15	93	6.240	14.90	Tokyo'nun olduğu noktaya ise bir yulaf değil, sarımsı, damar
16	72	5.120	14.06	Bu doku parçasının adı Fizarum polisefalum, yani çok başlı c
17	70	4.960	14.11	Adında mantar geçer ama mantar değildir; bitki de değildir, 
18	43	3.360	12.80	Amipsi canlılar denen ayrı bir kola aittir.
19	134	9.280	14.44	En şaşırtıcı yanı da şu: gördüğünüz o el kadar, bazen tabak 
20	48	3.200	15.00	Bölünmemiş, duvarlarla ayrılmamış tek bir hücre.
21	67	4.800	13.96	İçinde milyonlarca çekirdek yüzer, ama hepsi aynı zarın altı
22	21	1.760	11.93	Sinir hücresi yoktur.
23	13	1.280	10.16	Beyni yoktur.
24	29	2.560	11.33	Gözü, kulağı, merkezi yoktur.
25	105	6.720	15.62	Ormanda çürüyen kütüklerin altında yaşar, bakteri ve mantar 
26	62	3.680	16.85	Bu canlının böyle bir masaya oturtulmasının bir geçmişi vard
27	155	10.240	15.14	iki bin yılında, aynı ekibin başındaki Toşiyuki Nakagaki, İn
28	63	4.480	14.06	Yazının başlığındaki iddia sertti: bir amip labirent çözüyor
29	14	1.120	12.50	Deney basitti.
30	116	7.520	15.43	Plastik duvarlarla bölünmüş küçük bir labirentin içine cıvık
31	110	7.840	14.03	Girişten çıkışa giden dört olası yol vardı; en kısası yaklaş
32	76	4.800	15.83	Başlangıçta canlı labirentin her yerindeydi, bütün koridorla
33	55	3.520	15.62	Yaklaşık dört saat sonra çıkmaz sokaklardan çekilmişti.
34	122	8.000	15.25	Dört saat daha geçtiğinde geriye yalnızca tek bir şey kalmış
35	48	3.680	13.04	Diğer üç yol terk edilmiş, emilmiş, yok olmuştu.
36	121	7.840	15.43	Beyinsiz bir hücre, insanın kâğıt üzerinde çizerek çözdüğü b
37	43	2.880	14.93	Tokyo tepsisi bu fikrin büyütülmüş haliydi.
38	98	6.400	15.31	Labirentte iki nokta vardı; burada otuz altı nokta vardı ve 
39	59	4.320	13.66	Kamera zaman aralıklı çekime ayarlandı ve bekleyiş başladı.
40	49	3.200	15.31	İlk saatlerde leke doymak bilmez biçimde yayıldı.
