sira	karakter	saniye	kar_sn	metin
1	198	13.120	15.09	Bir sabah laboratuvarda mikroskoptan bakan adam gördüğü şeye
2	116	7.200	16.11	Bulgusunu anlattığında grubundan atıldı, iki Nobel ödüllü ki
3	97	6.400	15.16	Yirmi dokuz yıl sonra aynı bulgu ona Nobel'i kazandırdı — çü
4	72	4.800	15.00	Elinizde tek bir kalıp var ve bir zemini o kalıpla kaplamanı
5	48	3.520	13.64	Boşluk kalmayacak, parçalar üst üste binmeyecek.
6	116	8.160	14.22	Eşkenar üçgenle yaparsınız: bir köşede altı tanesi buluşur, 
7	72	5.440	13.24	Kareyle yaparsınız: dördü buluşur, doksan çarpı dört yine üç
8	75	5.120	14.65	Düzgün altıgenle yaparsınız: üçü buluşur, yüz yirmi çarpı üç
9	52	3.680	14.13	Sonra düzgün beşgeni denersiniz ve iş orada bozulur.
10	122	7.680	15.89	Beşgenin iç açısı yüz sekiz derecedir; üç yüz altmışı yüz se
11	87	5.600	15.54	Üç beşgeni bir köşede birleştirirseniz otuz altı derecelik i
12	49	3.680	13.32	Dördüncüyü sokmaya kalkarsanız üst üste binerler.
13	23	1.760	13.07	Beşgen zemini kaplamaz.
14	153	9.920	15.42	Bunu ilk ciddi ciddi denemiş adamlardan biri Kepler'di; bin 
15	116	6.880	16.86	boşlukları başka şekillerle doldurmak zorunda kaldı ve sayfa
16	41	2.720	15.07	Bu, bir dekorasyon meselesi gibi görünür.
17	9	1.440	6.25	Değildir.
18	89	5.760	15.45	Çünkü bir kristal, tam olarak budur: uzayı boşluksuz kaplaya
19	88	5.280	16.67	Kristalografi biliminin bütün binası tek bir varsayımın üzer
20	119	8.000	14.88	Bir birim hücre alırsınız, içinde birkaç atom vardır, sonra 
21	45	3.520	12.78	Tuz kristali de, elmas da, demir de böyledir.
22	133	8.160	16.30	Ve bir yapı ötelemeyle kendini tekrar ediyorsa, o yapının ha
23	21	1.760	11.93	Geometri karar verir.
24	34	2.400	14.17	Kanıtı şaşırtıcı derecede kısadır.
25	113	7.200	15.69	Diyelim ki kristalinizde bir dönme ekseni var ve yapıyı bell
26	84	5.440	15.44	Örgüdeki en kısa iki komşu nokta arasındaki mesafeye bakın; 
27	139	8.640	16.09	Şimdi ilk noktayı merkez alıp ikinciyi o açı kadar döndürün,
28	86	6.240	13.78	Elinizde iki yeni nokta var ve simetri gerçekse bunların da 
29	65	4.320	15.05	Yani aralarındaki mesafe, birim adımın tam katı olmak zorund
30	138	8.960	15.40	Hesabı yaptığınızda dönme yüz seksen derecelik, yüz yirmi de
31	99	7.040	14.06	Beş katlı simetride, yani yetmiş iki derecelik dönmede, çıka
32	18	1.440	12.50	Tam sayı değildir.
33	50	3.520	14.20	Hiçbir zaman da olmayacaktır, çünkü irrasyoneldir.
34	30	2.400	12.50	Örgü kendi kendisiyle çelişir.
35	70	4.320	16.20	O bir virgül altı yüz on sekiz sayısını aklınızın bir kenarı
36	25	2.080	12.02	Bu hikâye onunla bitecek.
37	86	6.720	12.80	Sonuç şuydu: bir kristal iki, üç, dört ve altı katlı dönme s
38	11	1.280	8.59	beş olamaz.
39	12	1.280	9.38	yedi olamaz.
40	13	1.280	10.16	sekiz olamaz.
41	125	8.320	15.02	Buna kristalografik kısıtlama teoremi denir ve bir görüş, bi
42	43	3.040	14.14	Bir kere kanıtlanmıştır, tartışması yoktur.
43	60	4.000	15.00	Peki bir kristalin içine bakıp simetrisini nasıl ölçersiniz?
44	10	0.960	10.42	Kırınımla.
45	162	10.560	15.34	bin dokuz yüz on ikide fon Laue bir kristalin üzerine X ışın
46	186	12.160	15.30	Bunun nedeni şuydu: düzenli aralıklarla dizilmiş atomlardan 
47	57	4.320	13.19	Keskin noktalar, yani Bragg noktaları, düzenin imzasıydı.
48	71	4.640	15.30	Ve o noktaların oluşturduğu desen, kristalin kendi simetrisi
49	84	4.960	16.94	Dört katlı simetrili bir kristale baktığınızda ekranda dörtl
50	67	4.320	15.51	Böylece yirminci yüzyılın ortasına gelindiğinde denklem kapa
51	50	3.360	14.88	Keskin kırınım noktaları periyodikliğin kanıtıydı.
52	46	3.200	14.38	Periyodiklik beş katlı simetriyi yasaklıyordu.
53	127	7.840	16.20	Dolayısıyla hiçbir malzeme, hiçbir koşulda, keskin noktalard
54	48	3.520	13.64	Bu bir tahmin değildi, bir imkânsızlık ilanıydı.
55	135	8.000	16.88	Kırınım fotoğrafında eşit aralıklarla dizilmiş on parlak nok
56	26	2.240	11.61	Ölçüm değil, hata demekti.
57	123	8.000	15.38	Ve sekiz Nisan bin dokuz yüz seksen iki sabahı, Maryland'de 
58	162	10.720	15.11	Gaithersburg'daki Amerikan Ulusal Standartlar Bürosu'nun, bu
59	131	8.480	15.45	kırk bir yaşında, İsrail Teknoloji Enstitüsü Teknion'dan gel
60	60	3.680	16.30	İşi havacılık için hafif alüminyum alaşımları geliştirmekti.
61	193	11.200	17.23	Yöntem, hızlı katılaştırmaydı: erimiş metali dönen soğuk bir
62	148	9.440	15.68	O gün baktığı numunenin defterindeki sırası bin yedi yüz yir
63	72	4.960	14.52	Elektron demetini numuneden geçirdi ve ekrandaki kırınım des
64	58	3.840	15.10	Bir halka boyunca dizilmiş, keskin, parlak noktalar vardı.
65	6	0.800	7.50	Saydı.
66	8	0.960	8.33	On tane.
67	14	1.280	10.94	Eşit aralıklı.
68	73	4.800	15.21	Deseni bir kez çevirdiğinde tıpatıp aynı görüntü geri geliyo
69	39	2.560	15.23	Saydığı şeyin var olmaması gerekiyordu.
70	15	1.120	13.39	Bir daha saydı.
71	32	2.560	12.50	Numuneyi değiştirdi, aynı sonuç.
72	78	5.760	13.54	Defterine o günkü kaydı düştü: "on kat" yazdı ve yanına üç s
73	94	5.760	16.32	Aynı sayfaya İbranice bir not düştü, kabaca "böyle bir hayva
74	32	2.400	13.33	Sonraki günlerde asıl işi yaptı.
75	104	6.400	16.25	Numuneyi mikroskobun içinde kademe kademe eğdi ve bulduğu bü
76	105	7.680	13.67	Ortaya çıkan tablo şuydu: altı tane beş katlı eksen, on tane
77	42	2.880	14.58	Bu, herhangi bir rastgele karmaşa değildi.
78	92	6.400	14.38	Bu, ikosahedronun, yani yirmi eşkenar üçgenden oluşan Platon
79	91	5.760	15.80	Malzeme yalnızca yasak simetriyi göstermiyordu; onu kusursuz
80	40	3.200	12.50	İtirazın adı baştan belliydi: ikizlenme.
