sira	karakter	saniye	kar_sn	metin
1	96	6.240	15.38	Ayağınızın beş bin kilometre altında, Ay'ın dörtte üçü büyük
2	116	7.520	15.43	Yirmi yıl boyunca gezegenin geri kalanından biraz daha hızlı
3	98	6.400	15.31	Kimse onu görmedi; sadece aynı yerde tekrar tekrar olan depr
4	87	5.440	15.99	İnsanlığın yer kabuğunda açtığı en derin delik, Kola Yarımad
5	198	12.640	15.66	Yıllarca süren çalışmanın sonunda bin dokuz yüz seksen dokuz
6	56	4.000	14.00	matkap adeta plastikleşmiş bir hamurun içinde dönüyordu.
7	17	1.600	10.62	on iki kilometre.
8	56	3.680	15.22	Dünya'nın yarıçapı altı bin üç yüz yetmiş bir kilometre.
9	84	5.440	15.44	Yani insan eli, gezegenin kabuğunu bir elmanın kabuğu kadar 
10	205	12.320	16.64	Buna rağmen bugün, beş bin yüz elli kilometre derinde başlay
11	34	2.400	14.17	Bu bilgi oraya gidilerek alınmadı.
12	31	2.240	13.84	Depremlerden dinlenerek alındı.
13	112	7.680	14.58	Bir deprem olduğunda, kırılan fay yalnızca yüzeyi sarsmaz; g
14	122	8.160	14.95	Bunların en hızlısına P dalgası denir; havada sesin yaptığı 
15	44	3.520	12.50	P dalgaları katıdan da sıvıdan da geçebilir.
16	146	9.440	15.47	İkinci tür olan S dalgası ise maddeyi yana doğru makaslar ve
17	88	5.440	16.18	Gezegenin içi, bu iki dalganın nereden geçip nereden geçemed
18	43	3.040	14.14	İlk büyük ipucu bin dokuz yüz altıda geldi.
19	104	6.400	16.25	Richard Oldham, dünyanın dört bir yanındaki istasyonlardan g
20	130	7.840	16.58	depremin olduğu noktadan yaklaşık yüz dereceden fazla açısal
21	74	4.960	14.92	Sanki gezegenin ortasında, dalgaları yutan ya da saptıran bi
22	31	2.400	12.92	Bu bölgeye gölge bölgesi dendi.
23	205	12.480	16.43	bin dokuz yüz on üçte Beno Gutenberg, gölgenin sınırlarını d
24	73	4.800	15.21	S dalgalarının bu sınırın ötesine hiç geçmemesi tek bir anla
25	79	5.120	15.43	Ayağımızın altında, kabuğun ve mantonun altında, sıvı bir me
26	95	6.560	14.48	Otuz yıl boyunca tablo bu şekilde kaldı: katı bir kayaç kabu
27	121	8.000	15.12	Sonra Kopenhag'daki sismoloji servisinin başındaki Danimarka
28	149	8.800	16.93	Leman yıllarca deprem kayıtlarını elle işlemiş, verileri kar
29	70	4.800	14.58	Dikkatini çeken şey şuydu: gölge bölgesi tam anlamıyla sessi
30	75	5.280	14.20	Orada olmaması gereken, zayıf ama inkâr edilemez P dalgası v
31	176	10.720	16.42	Özellikle bin dokuz yüz yirmi dokuzda Yeni Zelanda'nın güney
32	166	10.400	15.96	Leman'ın bin dokuz yüz otuz altıda yayımladığı yorum, bilim 
33	50	3.680	13.59	Açıklaması sadeydi ve tam da bu yüzden sarsıcıydı.
34	178	12.160	14.64	Eğer sıvı çekirdeğin içinde, ondan daha katı, ses hızı daha 
35	54	3.840	14.06	Yani gölgede duyulan o zayıf fısıltılar, bir yankıydı.
36	28	1.920	14.58	İçerideki bir topun yankısı.
37	33	2.560	12.89	Bugün o topa iç çekirdek diyoruz.
38	155	9.920	15.62	Yarıçapı yaklaşık bin iki yüz yirmi kilometre; Ay'ın yarıçap
39	92	6.080	15.13	Neredeyse tamamen demir, yanında bir miktar nikel ve daha ha
40	87	5.280	16.48	Sıcaklığı beş bin derecenin üzerinde, Güneş'in yüzeyiyle kar
41	83	5.440	15.26	Böylesine sıcak bir demir neden buhar değil de katı diye sor
42	120	8.160	14.71	Orada basınç üç milyon atmosferi aşıyor ve bu basınç, atomla
43	147	9.760	15.06	İç çekirdek her zaman orada değildi; gezegen soğudukça sıvı 
44	143	9.280	15.41	Bu donma, dışarıdaki sıvı metali karıştıran ısı ve madde akı
45	35	2.560	13.67	Şimdi tabloyu kafanızda tamamlayın.
46	120	7.840	15.31	Katı bir demir küre, kendisinden çok daha akışkan, elektrik 
47	59	4.000	14.75	Üstündeki manto ona kayıtsız değil, çekim alanıyla tutuyor.
48	75	4.960	15.12	Altındaki sıvı ona kayıtsız değil, manyetik alan çizgileriyl
49	95	6.240	15.22	Böyle bir cismin, gezegenin geri kalanıyla tam olarak aynı h
50	66	4.160	15.87	Ve yirminci yüzyılın sonunda birileri tam da bunu sormaya ba
51	52	3.520	14.77	Soruyu sormak kolaydı, cevaplamak imkânsıza yakındı.
52	126	8.160	15.44	Yerin beş bin kilometre altındaki bir kürenin dönüşünü ölçme
53	32	2.400	13.33	Elinizde yalnızca depremler var.
54	51	3.520	14.49	Ama bir püf noktası var: iç çekirdek homojen değil.
55	154	9.760	15.78	İçindeki demir kristalleri belirli yönlerde daha düzenli diz
56	64	4.160	15.38	Yani iç çekirdeğin, dokusu yer yer değişen bir iç manzarası 
57	127	8.160	15.56	Eğer bu manzara mantoya göre dönüyorsa, aynı yoldan geçen bi
58	39	2.720	14.34	Varış zamanı milisaniyeler kadar kayar.
59	32	2.240	14.29	Dalga biçimi hafifçe başkalaşır.
60	93	6.560	14.18	Bunu yakalamanın yolu, doğanın nadiren sunduğu bir armağanda
61	117	8.000	14.62	Aynı fay parçası, on yıllar boyunca neredeyse aynı yerde, ay
62	104	6.240	16.67	Bu depremlerin ürettiği dalgalar, kaynakları neredeyse tıpat
63	107	7.040	15.20	Böyle bir çifti aynı istasyonda üst üste koyduğunuzda, arada
64	77	4.640	16.59	Güney Sandviç Adaları, bu iş için dünyadaki en cömert labora
65	139	8.640	16.09	Oradaki depremlerin dalgaları gezegenin tam ortasından, iç ç
66	69	4.160	16.59	Elinizde bin dokuz yüz altmışlardan bu yana biriken bir arşi
67	171	10.560	16.19	bin dokuz yüz doksan altıda Şiaodong Song ve Paul Richards b
68	23	1.600	14.38	Buna aşırı dönüş dendi.
69	44	2.880	15.28	İlk tahminleri yılda yaklaşık bir dereceydi.
70	166	10.400	15.96	Sonraki yıllarda başka ekipler aynı veriye başka yöntemlerle
71	27	1.920	14.06	Üstelik itirazlar da vardı.
72	159	9.600	16.56	Bazı araştırmacılar, gözlenen değişimin dönüşten değil, iç ç
73	92	6.240	14.74	Yani dönen bir top mu görüyorduk, yoksa yerinde duran ama yü
74	55	4.160	13.22	Tartışma yaklaşık otuz yıl sürdü ve hâlâ tam kapanmadı.
75	86	6.080	14.14	iki bin yirmi üçte Yi Yang ve Şiaodong Song, tartışmaya bekl
76	135	8.320	16.23	Onlarca yıllık kayıtlarda, daha önce belirgin biçimde değişe
77	23	1.920	11.98	Sanki bir şey durmuştu.
78	113	7.680	14.71	Yorumları şuydu: iç çekirdeğin mantoya göre dönüşü iki bin d
79	204	12.480	16.35	Daha da ilgi çekicisi, verideki ritim tek seferlik bir olaya
80	111	6.880	16.13	iki bin yirmi dörtte John Vidale ve Vey Vang'ın başını çekti
81	187	12.000	15.58	bin dokuz yüz doksan bir ile iki bin yirmi üç arasında Güney
82	63	3.680	17.12	bir dalga biçimi değişip sonra eski haline geri dönebiliyor 
83	13	1.280	10.16	Cevap evetti.
84	121	7.200	16.81	Bazı depremlerin kaydı, yıllar boyunca yavaşça başkalaştıkta
85	97	6.080	15.95	Bunun anlamı çok doğrudan: iç çekirdek, mantoya göre bir zam
86	152	10.080	15.08	Sonuçlarına göre iki bin üç ile iki bin sekiz arasında hızla
87	125	7.520	16.62	Burada çok net olmak gerekiyor, çünkü bu bulgu duyulduğu and
88	34	2.240	15.18	Dünya'nın dönüşü tersine dönmüyor.
89	23	1.920	11.98	Güneş batıdan doğmuyor.
90	46	3.040	15.13	Manyetik kutuplar bir sabah yer değiştirmiyor.
91	144	9.280	15.52	Ölçülen şey, iç çekirdeğin mantoya göre bağıl hareketidir; y
92	107	6.560	16.31	Bu fark o kadar küçüktür ki, iç çekirdeğin bir tam turu mant
93	114	8.320	13.70	Küre de duraksamaz, sarsılmaz, çarpmaz; kendi ekseni etrafın
94	102	6.720	15.18	Değişen tek şey, o dönüşün yüzeydeki saatimize göre saçın ka
95	90	6.080	14.80	Felaket senaryosu yoktur; ortada yalnızca bir sarkacın salın
96	21	1.440	14.58	Peki neden salınıyor?
97	68	4.800	14.17	Sorunun cevabı, iç çekirdeğin iki komşusuyla kurduğu iki ayr
98	81	5.760	14.06	Alttan, daha doğrusu çevresinden, sıvı dış çekirdek onu many
99	42	2.720	15.44	Erimiş demir elektriği ileten bir akışkan;
100	194	12.160	15.95	içinden geçen manyetik alan çizgileri iç çekirdeğe tutunmuş 
101	49	3.520	13.92	Üstten ise manto, yalnızca kütlesiyle iş görüyor.
102	67	4.640	14.44	Manto homojen değil; içinde daha yoğun ve daha seyrek bölgel
103	92	5.760	15.97	Bu düzensiz kütle dağılımı, iç çekirdeğin de düzensiz şekliy
104	79	5.120	15.43	İç çekirdek bir yöne fazla kaysa, çekim onu geri çeken bir y
105	82	5.120	16.02	Manyetik itiş ve çekimsel yay birlikte, tam da salınım ürete
106	63	3.840	16.41	Bu düzeneğin ilginç yanı, kapalı bir sistemin içinde çalışma
107	159	10.720	14.83	Gezegenin toplam açısal momentumu korunur; iç çekirdek yavaş
108	114	6.720	16.96	Yani ayağımızın altındaki demir topun temposu değiştiğinde, 
109	124	8.640	14.35	Ölçüsü milisaniyelerle ifade edilir: on yıllar ölçeğinde gün
110	125	7.200	17.36	iç çekirdek için önerilen yetmiş yıllık periyoda ve manyetik
111	120	8.000	15.00	Üç ayrı yerden, üç ayrı yöntemle bakıldığında aynı tempoyu g
112	55	3.040	18.09	Yine de burada bir yanlış anlamayı düzeltmek gerekiyor.
113	94	5.920	15.88	Son yıllarda dünyanın alışılmadık biçimde hızlı döndüğüne da
114	145	8.960	16.18	kayıtlardaki en kısa gün beş Temmuz iki bin yirmi dörtte yaş
115	180	11.680	15.41	Bu tür günlük ve mevsimlik rekorların başlıca sorumlusu iç ç
