sira	karakter	saniye	kar_sn	metin
1	52	3.360	15.48	Beş kurallı, iki simgeli oyuncak bir makine düşünün.
2	220	13.760	15.99	Bu makinelerden biri tam kırk yedi milyon yüz yetmiş altı bi
3	86	5.280	16.29	Bir sonraki sayıyı ise artık kimse bilmiyor; çünkü orada mat
4	141	8.640	16.32	bin dokuz yüz altmış iki yılında, Ohio Eyalet Üniversitesi'n
5	111	7.040	15.77	Oyunun kuralları bir çocuk oyunu kadar basitti, sonuçları is
6	42	3.200	13.12	Elinizde sonsuza uzanan boş bir şerit var.
7	107	7.040	15.20	Şeridin üzerinde tek tek karelere ayrılmış hücreler ve bu hü
8	125	8.480	14.74	Kafa altındaki hücreye bakıyor, orada sıfır mı bir mi var di
9	148	9.280	15.95	Tablo ona üç şey söylüyor: o hücreye ne yazacağını, sağa mı 
10	9	0.960	9.38	Hepsi bu.
11	111	7.520	14.76	Bu makineye Turing makinesi diyoruz ve teorik olarak dünyada
12	22	2.080	10.58	Rado'nun sorusu şuydu.
13	105	6.560	16.01	Diyelim ki bu makinenin sadece beş farklı durumu var, yani k
14	47	2.880	16.32	Bu tabloyu doldurmanın sınırlı sayıda yolu var.
15	95	5.760	16.49	Bazı tablolar makineyi sonsuz bir döngüye sokar, makine sons
16	43	2.720	15.81	Bazıları ise bir noktada makineyi durdurur.
17	36	3.040	11.84	İşte Rado, duranlara odaklanın dedi.
18	47	3.360	13.99	Duranlar arasında en uzun süre çalışan hangisi?
19	14	1.280	10.94	Kaç adım atar?
20	42	2.880	14.58	Kapanmadan önce kâğıda kaç tane bir yazar?
21	43	2.560	16.80	Bu sayıya meşgul kunduz sayısı adını verdi.
22	146	8.320	17.55	Çünkü makine, sonsuz boş şeridin üzerinde, tıpkı bir kunduzu
23	178	10.880	16.36	Rado'nun bin dokuz yüz altmış ikide yayımladığı ve hesaplana
24	12	0.960	12.50	Bomba şuydu.
25	105	7.040	14.91	Eğer beş durumlu makinelerin en fazla kaç adım atabildiğini 
26	100	6.560	15.24	Size beş durumlu, hiç görmediğiniz bir makine verilse, onu ç
27	18	1.280	14.06	Durursa durmuştur.
28	79	5.120	15.43	O sayıya kadar durmadıysa, bir daha asla durmayacağını kesin
29	57	4.160	13.70	Çünkü tanım gereği o sayı, duran makinelerin en uzunuydu.
30	132	8.480	15.57	Böylece hiç programı incelemeden, sadece saate bakarak, herh
31	87	5.760	15.10	Oysa Alan Turing bin dokuz yüz otuz altıda tam da bunun imkâ
32	87	5.280	16.48	Bir programın durup durmayacağını her durumda söyleyen genel
33	107	6.560	16.31	Yani meşgul kunduz sayılarının tamamını veren bir formül, bi
34	26	2.240	11.61	Bu fonksiyon hesaplanamaz.
35	62	4.160	14.90	Üstelik sadece hesaplanamaz değil, akıl almaz bir hızla büyü
36	96	5.920	16.22	Aklınıza gelebilecek her hesaplanabilir fonksiyonu, yeterinc
37	102	6.240	16.35	Ama işin can alıcı noktası şu: hesaplanamaz olması, hiçbir d
38	58	4.480	12.95	Tek tek, elle, alın teriyle bazı değerleri bulabilirsiniz.
39	53	3.200	16.56	Ve matematikçiler tam olarak bunu yapmaya giriştiler.
40	23	2.080	11.06	İlk basamaklar kolaydı.
41	38	2.240	16.96	bir durumlu makinenin rekoru bir adım.
42	39	3.360	11.61	iki durumlu makinenin rekoru altı adım.
43	34	2.400	14.17	Üçüncü basamak zorlanmaya başladı.
