sira	karakter	saniye	kar_sn	metin
1	164	10.080	16.27	Hint Okyanusu'nun ortasındaki bir adada nöbetçi subay, uzakt
2	85	5.440	15.62	Oysa ses dört bin sekiz yüz kilometre öteden, artık var olma
3	63	4.320	14.58	O sabah yeryüzü, tarihinde çıkardığı en yüksek sesi çıkarmış
4	79	5.600	14.11	Sunda Boğazı, Cava ile Sumatra adalarını birbirinden ayıran 
5	201	12.640	15.90	Dünyanın en işlek deniz geçitlerinden biridir; on dokuzuncu 
6	92	6.080	15.13	Boğazın ortasında, iki büyük adanın arasında, kimsenin pek u
7	103	6.560	15.70	Yaklaşık dokuz kilometre uzunluğunda, beş kilometre genişliğ
8	17	1.440	11.81	Adı Krakatoa'ydı.
9	110	7.200	15.28	Ada aslında bir ada değildi; üç ayrı volkan konisinin denizi
10	99	7.040	14.06	Kuzey ucunda Perbuwatan yükseliyordu, alçak ve geniş, denizd
11	44	3.040	14.47	Ortada Danan vardı, dört yüz kırk beş metre.
12	122	8.160	14.95	Güneyde ise adanın efendisi duruyordu: Rakata, sekiz yüz on 
13	62	4.000	15.50	Gemiciler için Rakata bir işaret noktasıydı, bir tehdit deği
14	77	5.440	14.15	Boğazdan geçerken ona bakar, rotalarını ona göre düzeltir, s
15	29	2.080	13.94	Unutmak için sebepleri vardı.
16	108	7.680	14.06	Krakatoa'nın son büyük öfkesi bin altı yüz seksenlere dayanı
17	32	2.400	13.33	İki yüzyıl boyunca dağ uyumuştu.
18	78	5.280	14.77	Ormanı geri gelmişti, kuşlar yerleşmişti, balıkçılar kıyısın
19	98	6.080	16.12	Adada kalıcı bir yerleşim yoktu ama Sumatra'dan gelenler zam
20	100	6.880	14.53	Jeoloji henüz genç bir bilimdi; bir volkanın iki yüzyıl susm
21	123	8.000	15.38	tam tersine bastırılmış basıncın biriktiği anlamına gelebile
22	60	4.480	13.39	İlk işaret bin sekiz yüz seksen üçün yirmi Mayıs'ında geldi.
23	75	5.440	13.79	Perbuwatan, yani adanın en alçak ve en kuzeydeki konisi, gür
24	102	6.240	16.35	Batavia'da, yani bugünkü Cakarta'da pencereler titredi; şehi
25	32	2.400	13.33	Gökyüzüne kül ve buhar yükseldi.
26	143	9.280	15.41	O sıralarda boğazdan geçen Elisabeth adlı Alman savaş gemisi
27	57	4.320	13.19	Bu, ciddi bir püskürme demekti ama felaket demek değildi.
28	143	9.280	15.41	Endonezya takımadaları volkanlarla doludur; bölgede yaşayan 
29	89	6.560	13.57	Sonrasında olan şey, bugün geriye dönüp bakıldığında insanın
30	47	3.520	13.35	Krakatoa bir turistik cazibe merkezine dönüştü.
31	113	7.200	15.69	Batavia'daki Hollandalı tüccarlar ve memurlar, hafta sonları
32	123	8.000	15.38	Sıcak külün üstünde yürüdüler, kraterin kenarına kadar çıkıp
33	20	1.280	15.62	Fotoğraflar çekildi.
34	98	6.080	16.12	Bir mühendis, kraterin ağzından yükselen buhar sütununun içi
35	49	3.520	13.92	Ada, tehlikeli olmaktan çok pitoresk görünüyordu.
36	31	2.880	10.76	Haziran geldi, Danan da uyandı.
37	35	2.880	12.15	Artık iki koni birden püskürüyordu.
38	181	11.040	16.39	Temmuzda boğazdan geçen gemiler, suyun yüzeyinde yüzen sünge
39	88	5.920	14.86	Ağustos başında, adaya çıkan bir Hollandalı mühendis on bir 
40	113	6.720	16.82	Adanın yüzeyi artık yeşil değildi; kül ve taş tozundan oluşa
41	33	2.560	12.89	Yine de kimse bölgeyi boşaltmadı.
42	76	4.640	16.38	Boşaltmayı düşünen de olmadı, çünkü neyin geldiğini bilmenin
43	137	8.960	15.29	O dönemde volkan izleme diye bir şey yoktu: sismograf ağı yo
44	74	4.800	15.42	Elde olan tek veri, insanların gözüyle gördüğü ve kulağıyla 
