sira	karakter	saniye	kar_sn	metin
1	78	5.440	14.34	Bir kral düşünün: yenilmiş, ordusu yok, ülkesine bin beş yüz
2	112	7.200	15.56	Ama eve dönmüyor — düşmanının düşmanının topraklarına yerleş
3	66	4.480	14.73	Osmanlı onu göndermek için sonunda evini basmak zorunda kala
4	109	7.040	15.48	bin yedi yüz yılının otuz Kasım günü, öğleden sonra saat iki
5	93	6.240	14.90	Rüzgâr batıdan esiyordu ve tipi, Narva Kalesi'ni kuşatan Rus
6	106	6.880	15.41	Siperlerin ardındaki askerler on adım ötesini göremez hâle g
7	73	4.640	15.73	Önlerinde yürüyen ordunun başında, henüz on sekiz yaşında bi
8	86	5.760	14.93	Bugün İsveç dendiğinde akla gelen şeyle, o günün İsveci aras
9	70	4.960	14.11	On yedinci yüzyılın sonunda Baltık Denizi neredeyse bir İsve
10	135	9.120	14.80	Finlandiya, Estonya, Livonya, İngria, Pomeranya'nın bir bölü
11	99	6.560	15.09	Bu imparatorluğu ayakta tutan şey nüfus değildi; İsvecin ins
12	122	8.160	14.95	Onu ayakta tutan şey, disiplinli bir ordu, merkezî bir vergi
13	75	4.960	15.12	bin altı yüz doksan yedide Kral On Birinci Karl öldüğünde ta
14	157	9.760	16.09	On İkinci Karl on beş yaşındaydı, avı ve matematiği seviyord
15	84	5.280	15.91	Üç yıl sonra o kurul dağılmış, kral tek başına karar veren b
16	51	3.200	15.94	Aynı yıl komşuları da onun gençliğini fırsat saydı.
17	174	11.680	14.90	Danimarka Kralı Dördüncü Frederik, Saksonya Elektörü ve Polo
18	113	7.520	15.03	Karl'ın verdiği karşılık, ondan sonraki bütün hayatının özet
19	177	12.000	14.75	bin yedi yüz yazında Kopenhag'ın kuzeyine asker çıkardı, Dan
20	34	2.400	14.17	Ekim ayında Estonya kıyısına indi.
21	83	5.920	14.02	Kasım sonunda, çamura saplana saplana, yaklaşık on bin adaml
22	95	5.920	16.05	Karşısında kalenin çevresine uzun bir hilal gibi yayılmış ot
