sira	karakter	saniye	kar_sn	metin
1	78	4.800	16.25	Bir kuşatma düşünün: başladığında doğan çocuk, bittiğinde su
2	148	10.240	14.45	Yirmi bir yıl boyunca aynı şehrin önünde iki ordu birbirini 
3	68	4.480	15.18	Ve sonunda kapıyı açan şey top değil, bir mühendisin ihaneti
4	196	12.320	15.91	yirmi sekiz Eylül bin altı yüz kırk dört sabahı, Rodos açıkl
5	169	10.720	15.76	Kadırgalar Malta Şövalyeleri'ne aitti; Akdeniz'de Osmanlı ge
6	110	7.840	14.03	Konvoyun en büyük gemisi ağır yüklüydü: hacca gidenler, Mısı
7	97	5.920	16.39	Güvertede dönemin en nüfuzlu saray adamlarından biri vardı, 
8	51	3.840	13.28	Yanında Mekke kadısı, kadınlar, çocuklar, tacirler.
9	22	1.760	12.50	Çarpışma uzun sürmedi.
10	59	3.840	15.36	Osmanlı gemisi savunma için değil taşıma için donatılmıştı.
11	31	2.240	13.84	Sünbül Ağa güvertede öldürüldü.
12	99	6.400	15.47	Şövalyeler yaklaşık üç yüz elli erkeği ve otuz kadını köle o
13	167	10.400	16.06	Buraya kadar olan kısım, o yüzyılın Akdeniz'inde neredeyse r
14	30	2.080	14.42	Asıl mesele bundan sonra oldu.
15	89	5.600	15.89	Ganimet yüklü filo, su almak ve yaralılarını indirmek için G
16	121	7.840	15.43	Girit, bin iki yüz dörtteki Dördüncü Haçlı Seferi'nin dağıtt
17	100	7.200	13.89	Adanın valileri gelenleri kovmadı, ama açıkça ağırlamadı da;
18	37	2.400	15.42	İstanbul için tartışmaya gerek yoktu.
19	160	10.240	15.62	Sultan İbrahim'in sarayında olayın okunuşu netti: Malta kors
20	99	7.040	14.06	Venedik elçisi suçlamayı reddetti, şövalyelerle hiçbir bağla
21	70	4.480	15.62	Bir yıl boyunca Osmanlı tersaneleri çalıştı ve kimse hedefi 
22	150	9.120	16.45	Avrupa başkentlerinde herkes Malta'nın vurulacağını konuşuyo
23	102	6.400	15.94	otuz Nisan bin altı yüz kırk beşte dört yüzü aşkın gemiden o
24	67	5.120	13.09	Başında padişahın damadı, kaptan-ı derya Silahdar Yusuf Paşa
25	82	5.920	13.85	Filo batıya ilerledi, Mora sularında bir süre oyalandı, sonr
26	70	4.480	15.62	yirmi üç Haziran'da elli binden fazla asker Girit kıyısına a
27	35	2.400	14.58	Hedef hiçbir zaman Malta olmamıştı.
28	18	1.600	11.25	Seçim mantıklıydı.
29	165	10.560	15.62	Girit, İstanbul ile Mısır arasındaki hattın tam ortasında du
30	167	10.560	15.81	Kıbrıs bin beş yüz yetmiş birde alınmıştı; Girit, Venediğin 
31	21	1.760	11.93	İlk hedef Hanya oldu.
32	90	5.760	15.62	Kale elli altı günlük kuşatmanın ardından yirmi iki Ağustos 
33	203	14.080	14.42	Venediğin Girit'teki hesabı daha en baştan bozuktu: ada nüfu
34	80	4.960	16.13	Köylerin bir kısmı direnmedi, bir kısmı doğrudan yeni gelenl
35	107	7.360	14.54	Ertesi yıl Resmo kuşatıldı; şehir yirmi Ekim bin altı yüz kı
36	44	3.520	12.50	Araya bir de veba girdi ve kırsalı boşalttı.
37	30	2.080	14.42	Yusuf Paşa bu zaferi göremedi.
38	170	10.400	16.35	Hanya'nın fethinden sonra kışı geçirmek üzere donanmayla İst
39	80	5.280	15.15	Girit seferi daha ikinci yılında, kendi kumandanını yiyen bi
40	42	2.720	15.44	Bu, gelecek yirmi yılın da özeti olacaktı.
41	29	2.240	12.95	Geriye adanın kalbi kalmıştı.
42	87	5.920	14.70	Venediklilerin Kandiya, Osmanlıların Kandiye dediği, bugün İ
43	134	9.440	14.19	Adanın başkenti, limanı, hazinesi, arşivi, piskoposluğu orad
44	195	12.320	15.83	bin altı yüz kırk sekiz baharında Osmanlı ordusu şehrin önün
45	59	3.840	15.36	Kuşatma resmen bir Mayıs bin altı yüz kırk sekizde başladı.
46	68	5.120	13.28	Kumandan, adada yıllarını geçirecek olan Gazi Deli Hüseyin P
47	93	6.240	14.90	Elinde deneyimli bir ordu, ağır toplar ve Hanya ile Resmo'yu
48	67	4.160	16.11	Karşısında duran şey ise bir şehir değil, bir mühendislik es
49	173	10.560	16.38	Kandiye surları, Venediğin en iyi askeri mimarlarından Mikel
50	58	3.840	15.10	Ortaçağ kalelerinin ince, yüksek duvarları değildi bunlar.
51	93	6.720	13.84	Alçak, kalın, toprak dolgulu bedenler; gülle isabet ettiğind
52	132	8.320	15.87	Kara tarafında yedi tabya, önlerinde derin ve geniş bir hend
53	127	8.640	14.70	Top çağı için tasarlanmış bir sistemdi ve tam olarak tasarla
54	123	8.320	14.78	Osmanlı ordusu şehre su getiren kemerli su yolunu kesti, çev
55	133	8.640	15.39	Ama kuşatmanın en tuhaf gerçeği buydu: Kandiye kara tarafınd
56	43	3.360	12.80	Venedik donanması Akdeniz'de hâlâ güçlüydü.
57	78	5.760	13.54	Limana erzak, barut, para, asker ve taze kumandan taşıyan ge
