sira	karakter	saniye	kar_sn	metin
1	69	4.800	14.38	Bir ordu, kendinden elli kat küçük bir ülkeye girdi ve kar o
2	112	7.040	15.91	Ormanda kayaklarla süzülen beyaz gölgeler, kilometrelerce uz
3	109	7.200	15.14	Finlandiya o savaşı kaybetti — ama Berlin'de yanlış bir ders
4	202	12.640	15.98	yirmi üç Ağustos bin dokuz yüz otuz dokuzda Moskova'da imzal
5	98	6.560	14.94	Asıl önemli olan, imzanın altına iliştirilen ve yıllarca var
6	93	5.760	16.15	O protokol, Baltık'tan Karpatlar'a uzanan bir şeridi cetvell
7	74	4.800	15.42	Finlandiya, Estonya, Letonya ve Besarabya Sovyet nüfuz alanı
8	101	5.920	17.06	Helsinki'de kimse bu satırları okumamıştı, ama sonbahar boyu
9	87	5.760	15.10	Sovyetler Birliği'nin kaygısı, en azından resmî dille anlatı
10	134	9.440	14.19	Leningrad, ülkenin ikinci başkenti, sanayi kalbi ve Baltık F
11	98	6.240	15.71	Karelya Kıstağı'na yerleştirilecek uzun menzilli bir topçu b
12	140	8.320	16.83	Moskova'nın gözünde bu, düşman bir büyük devletin Finlandiya
13	220	13.440	16.37	Helsinki'nin gözündeyse aynı harita bambaşka bir şey söylüyo
14	76	5.120	14.84	beş Ekim bin dokuz yüz otuz dokuzda Finlandiya hükümeti Mosk
15	156	10.240	15.23	Görüşmelere gönderilen isim, ülkenin en deneyimli diplomatla
16	31	2.240	13.84	Masaya konulan istekler açıktı.
17	179	11.040	16.21	Karelya Kıstağı'ndaki sınır birkaç düzine kilometre batıya ç
18	118	6.880	17.15	Helsinki'nin girişini kontrol eden Hanko Yarımadası otuz yıl
19	104	6.240	16.67	Karşılığında Sovyetler Birliği, Doğu Karelya'da talep ettiği
20	173	11.520	15.02	Ama teklif edilen topraklar ıssız ormandı; istenenler ise Fi
21	23	1.600	14.38	Üç tur görüşme yapıldı.
22	110	7.360	14.95	Fin heyeti adalar konusunda ve sınırın bir miktar geri çekil
23	89	5.440	16.36	Bir deniz üssünü başkentin kapısına yerleştirmek, onlara gör
24	67	4.480	14.96	on üç Kasım'da müzakereler kesildi, heyet trenle Helsinki'ye
25	50	3.360	14.88	İki taraf da diğerinin blöf yaptığını düşünüyordu.
26	109	6.720	16.22	yirmi altı Kasım öğleden sonra sınırın Sovyet tarafındaki Ma
27	144	8.640	16.67	Moskova radyosu birkaç saat içinde Fin topçusunun Sovyet bir
