sira	karakter	saniye	kar_sn	metin
1	34	2.240	15.18	Roma denizde savaşmayı bilmiyordu.
2	43	3.040	14.14	Kartaca ise yüzyıllardır denizin sahibiydi.
3	100	6.400	15.62	Romalılar bu farkı kapatmak için daha iyi denizci olmayı değ
4	133	8.480	15.68	MÖ iki yüz altmış dört yılının bir gecesinde, İtalya'nın top
5	155	9.600	16.15	Roma'nın lejyonerleri, müttefik Yunan şehirlerinden ödünç al
6	37	2.560	14.45	Ellerinde tek bir savaş gemisi yoktu.
7	85	5.920	14.36	Karanlıkta, biraz ötede, devriye gezen Kartaca gemilerinin k
8	164	10.080	16.27	Geçiş oldu, asker karaya çıktı; ama o gece suyun üstünde yaş
9	49	4.000	12.25	O tarihte Roma, İtalya yarımadasının efendisiydi.
10	91	6.080	14.97	Epir kralı Pirus'u savuşturmuş, güneydeki son büyük Yunan şe
11	189	11.520	16.41	Lejyon, Akdeniz dünyasının en disiplinli kara ordusuydu: yak
12	52	3.680	14.13	Sicilya'ya geçme sebebi ise hiç de görkemli değildi.
13	186	11.200	16.61	Messana, yani bugünkü Messina şehrini, İtalya'dan gelip para
14	59	4.640	12.72	Senato tereddüt etti, halk meclisi oyladı, ordu yola çıktı.
15	89	4.960	17.94	Küçük bir şehir için verilen bu karar, Akdeniz'in iki büyük 
16	34	2.720	12.50	Kartaca ise bambaşka bir devletti.
17	131	8.160	16.05	Bugünkü Tunus kıyısında kurulmuş, zenginliğini toprakla deği
18	187	12.800	14.61	Sicilya'nın batısında yüzyıllardır tutunduğu üsleri vardı: L
19	38	2.720	13.97	Bu limanlar bir zincirin halkalarıydı.
20	94	6.080	15.46	Afrika'dan çıkan bir filo, birkaç gün içinde Marsala'ya aske
21	38	2.720	13.97	İşte Roma'nın tıkandığı yer burasıydı.
22	64	4.160	15.38	Savaşın ilk yıllarında Romalılar kara muharebelerini kazandı
23	152	10.080	15.08	iki yüz altmış iki yılında Akragas şehrini, yani bugünkü Agr
24	126	8.480	14.86	Ama şehrin savunucuları bir gece sessizce çekilip gitti ve K
25	59	3.840	15.36	Çünkü kaybettiği şey bir şehirdi; kaybetmediği şey denizdi.
26	156	9.760	15.98	Filoları Sicilya'nın kıyılarını istediği gibi dolaşıyor, kuş
27	65	4.320	15.05	Roma her kara savaşını kazanabilir ve savaşı yine de bitirem
28	64	4.160	15.38	Peki neden bu kadar güçlü bir devlet denizde bu kadar çaresi
29	74	4.480	16.52	Çünkü o çağın deniz muharebesi, Roma'nın bildiği hiçbir şeye
30	129	8.160	15.81	Savaş gemisinin asıl silahı güvertedeki asker değil, su hatt
31	95	6.240	15.22	Muharebe, düşmanın böğrünü ya da kürek sıralarını bulmak içi
32	171	10.880	15.72	Bir kaptan, gemisini bir atlı gibi döndürebilmeli; yüzlerce 
33	143	8.800	16.25	Düşmanın yanından sıyrılırken kürekleri kırmak, dar bir aral
34	81	5.280	15.34	Kartacalı denizciler bu işi babalarından, onlar da kendi bab
35	28	2.080	13.46	Romalılar bunun farkındaydı.
36	30	2.240	13.39	Ve karşı taraf da farkındaydı.
37	177	10.720	16.51	Sonraki yüzyıllarda Kassius Dio'nun aktardığı bir söze bakıl
38	59	3.840	15.36	Bu, kaba bir alay değil, soğuk bir teknik değerlendirmeydi.
39	57	3.680	15.49	Denizcilik bir gelenek işiydi ve Roma'nın geleneği yoktu.
40	25	2.080	12.02	Önünde iki seçenek vardı.
41	126	8.320	15.14	Ya Kartaca'nın oyununu, Kartaca'nın kurallarıyla, belki bir 
42	76	4.800	15.83	Ya da suyun üstünde kendi güçlü olduğu oyunu oynamanın bir y
43	23	1.760	13.07	Roma ikinci yolu seçti.
44	144	9.280	15.52	Ve bu seçimin kilidini açan şey, bir strateji dehası ya da k
45	125	8.160	15.32	O gemi, boğazdan geçen Roma birliklerini taciz etmeye çalışı
46	79	5.120	15.43	Romalılar onu ele geçirdiklerinde ellerinde bir ganimet deği
47	76	5.920	12.84	Kartaca'nın ana savaş gemisi tipi, Yunanca adıyla "penteres"
48	117	7.360	15.90	Bu ad, beş sıra kürek anlamına gelmiyordu; her kürek grubund
49	140	9.120	15.35	Yaklaşık kırk beş metre uzunluğunda, üç yüz kadar kürekçi ve
50	152	9.760	15.57	Polibios'un anlattığına göre Romalı ustalar bu gemiyi parça 
51	165	10.560	15.62	Ortaya çıkan rakam, antik dünyanın en çok tartışılan sayılar
52	37	2.880	12.85	Bu, bugün bile insana abartılı gelir.
53	195	12.960	15.05	Ama antik gemi yapımının mantığını bilince daha anlaşılır ol
54	40	2.880	13.89	Yani her tahtanın yeri önceden bellidir.
55	194	11.520	16.84	Nitekim Marsala açıklarında sular altında bulunan bir Kartac
56	72	4.960	14.52	Bu, atölyede ayrı ayrı üretilip sahilde birleştirilen bir ge
57	80	5.280	15.15	Roma'nın yaptığı, ele geçirdiği bu bilgiyi kendi devasa insa
58	52	3.520	14.77	Gemiler inşa edilirken kürekçiler de boş durmuyordu.
59	156	10.240	15.23	Kıyıya, gerçek geminin oturma düzenini taklit eden sıralar k
60	113	7.840	14.41	Bu görüntü, Roma'nın bütün yaklaşımını özetler: eksiği olan 
61	45	3.200	14.06	Filo hazır olunca sonuç, ilk denemede acıydı.
62	103	6.400	16.09	iki yüz altmış yılında konsül Gneus Kornelius Sipiyo, on yed
63	116	8.000	14.50	Şehrin teslim olacağı vaadine kandı, limana girdi ve Kartaca
64	18	2.240	8.04	Konsül esir düştü.
65	58	4.320	13.43	Roma tarihinde ona "Asina", yani dişi eşek lakabı yapıştı.
66	159	10.240	15.53	Birkaç gün sonra Kartacalı komutan Hannibal, elli gemiyle ke
67	103	6.880	14.97	İki olay birlikte okununca Roma'nın öğrendiği ders netti: ge
68	61	4.000	15.25	Açık denizde manevra yarışına girildiği anda kaybediyorlardı
69	117	6.880	17.01	Ve tam bu noktada, adını bilmediğimiz biri, Roma'nın bütün d
70	102	6.880	14.83	Geminin pruvasına, yaklaşık yedi metre boyunda, bir insan bi
71	35	2.560	13.67	Direğin tepesinde bir makara vardı.
72	185	11.520	16.06	Makaraya bağlı halat, direğin etrafında dönebilen bir köprüy
73	57	4.160	13.70	İki yanında, adamın dizine gelen alçak korkuluklar vardı.
74	82	5.600	14.64	Ve köprünün serbest ucunun altına, ağır, sivri, demirden bir
75	145	9.760	14.86	Halat bırakıldığında köprü bütün ağırlığıyla düşüyor, o demi
76	51	3.520	14.49	Polibios bu düzeneğe Yunanca "korax" diyor: kuzgun.
77	55	3.680	14.95	Latince karşılığıyla bugün onu Korvus adıyla tanıyoruz.
78	60	4.000	15.00	Ad, gagasını ete geçiren o leş kuşu görüntüsünden geliyordu.
79	59	4.960	11.90	Kuzgunun dehası, yaptığı işte değil, iptal ettiği şeydeydi.
80	94	6.880	13.66	Bir Kartaca gemisi güvertesine kanca yemişse, artık dönemez,
81	73	4.160	17.55	Kürekçilerinin kuşaklar boyu biriktirdiği ustalık bir anda d
82	112	7.200	15.56	Geriye kalan şey, birbirine kilitlenmiş iki tahta platformda
83	50	3.680	13.59	Yani Roma lejyonerinin dünyadaki en iyi olduğu iş.
84	152	9.440	16.10	Köprüden iki adam yan yana geçebiliyor, öndekiler kalkanları
85	85	5.760	14.76	Kuzgun, denizi bir savaş alanı olmaktan çıkarıp yüzen bir ka
86	92	6.080	15.13	Sınav, iki yüz altmış yılının yazında, Sicilya'nın kuzey kıy
87	58	3.840	15.10	Burası, Messina'nın biraz batısındaki bugünkü Milatso'dur.
88	106	7.200	14.72	Roma filosunun başında konsül Gayus Duilius vardı; asker kök
89	80	4.960	16.13	Karşısında yüz otuz gemilik bir Kartaca filosu ve komutanı H
90	137	9.120	15.02	Hannibal'in amiral gemisi, yıllar önce Epir kralı Pirus'a ai
91	45	2.880	15.62	Kartacalılar düzen almaya bile gerek görmedi.
92	99	6.080	16.28	Kaynakların tarif ettiği tablo, ciddiye alınmayan bir düşman
93	43	3.040	14.14	Onlar için bu bir muharebe değil, bir avdı.
94	74	5.120	14.45	Yaklaştıklarında Roma gemilerinin burunlarında o tuhaf direk
95	71	4.320	16.44	Ne olduklarını anlamadılar; anlamalarını sağlayacak hiçbir ö
96	142	9.280	15.30	Kartaca gemisi hücum için yaklaştı, mahmuzunu yönlendirmek ü
97	30	2.080	14.42	Demir gaga güverteye saplandı.
98	50	3.520	14.20	Kürekler hâlâ suyu döverken gemi artık gitmiyordu.
99	41	3.040	13.49	Ve köprüden, üzerlerine adamlar iniyordu.
100	117	7.200	16.25	Kartacalı denizciler bunun karşısında yapabilecek bir şey bi
101	74	4.800	15.42	İlk temasta otuz kadar gemi, içindeki mürettebatla birlikte 
102	107	6.240	17.15	Hannibal'in o görkemli amiral gemisi de alınanlar arasındayd
103	116	7.520	15.43	Toparlanan Kartacalılar taktiğini değiştirdi, kancanın erişe
104	40	2.880	13.89	Ama kuzgun, direğin etrafında dönüyordu.
105	63	3.680	17.12	Hangi yönden yaklaşılırsa yaklaşılsın gagasını indirebiliyor
106	77	5.120	15.04	Kartaca filosu o gün elli gemisini kaybetti ve savaş alanını
107	70	4.640	15.09	Roma'da bu haberin yarattığı etki, kazanılan gemi sayısıyla 
108	66	4.320	15.28	Duilius, Roma tarihinin ilk deniz zaferi töreniyle onurlandı
109	197	12.160	16.20	Forum'a onun adına bir sütun dikildi ve sütun, ele geçirilen
110	126	8.160	15.44	Duilius'a ayrıca ömrünün sonuna kadar, akşam yemeğinden evin
111	105	6.720	15.62	Her gece, sokaktan geçen o küçük alay, şehre aynı şeyi hatır
112	53	3.360	15.77	Bu psikolojik kırılma, savaşın geri kalanını açıklar.
113	55	4.320	12.73	Roma, denizi kendi yöntemleriyle yenebileceğine inandı.
114	73	4.480	16.29	O inanç hem gelecek zaferlerin hem de gelecek felaketin kayn
115	87	5.760	15.10	Çünkü kuzgun bir muharebe silahıydı ve Roma onu bir deniz st
116	47	3.200	14.69	Bir geminin işi ise yalnızca dövüşmek değildir.
117	19	1.600	11.88	Asıl işi yüzmektir.
118	31	2.080	14.90	Dört yıl boyunca kanca çalıştı.
119	190	11.840	16.05	iki yüz elli altı yılında, Sicilya'nın güney kıyısında, Ekno
120	193	13.280	14.53	Polibios, Roma tarafında üç yüz otuz, Kartaca tarafında üç y
121	100	6.720	14.88	Sonuç yine aynıydı: Kartaca otuz gemisini batmış, altmış dör
122	11	0.960	11.46	Yol açıktı.
123	61	4.320	14.12	Roma o yolu sonuna kadar kullandı ve savaşı Afrika'ya taşıdı
124	210	13.440	15.62	Konsül Markus Atilius Regulus, Kartaca'nın hemen yanı başına
125	112	7.520	14.89	Ardından Kartaca, Yunanistan'dan gelen Ksantippus adında bir
126	91	6.720	13.54	iki yüz elli beş yılında Tunis önlerinde Regulus'un ordusu i
127	132	8.960	14.73	Sonraki yüzyılların Roma edebiyatı bu esareti bir erdem efsa
128	80	5.280	15.15	Roma, Afrika kıyısında sıkışan sağ kalanları almak için büyü
129	124	8.320	14.90	Dönüş yolunda Kartaca donanmasıyla bir kez daha karşılaştı v
130	108	7.840	13.78	Filo şimdi üç yüz altmış dört gemiye ulaşmıştı, kurtardığı a
131	14	1.280	10.94	Temmuz ayıydı.
132	142	8.800	16.14	Kılavuzlar, Sicilya'nın güney kıyısını, Kamarina ile Passero
133	117	8.000	14.62	Burası sığınılacak limanı olmayan, açık denize dönük, rüzgâr
134	112	7.360	15.22	Komutanlar uyarıyı dinlemedi; kıyıyı izlemek daha kısaydı ve
135	41	2.720	15.07	Fırtına, filoyu tam da o kıyıda yakaladı.
136	81	5.440	14.89	Polibios'un anlatımına göre üç yüz altmış dört geminin yalnı
137	88	6.080	14.47	Kamarina'dan Passero Burnu'na kadar uzanan sahil şeridi, enk
138	51	3.200	15.94	Modern tahminler ölü sayısını yüz bine yakın verir.
139	124	8.000	15.50	Polibios bunu, o güne dek bilinen en büyük deniz felaketi ol
140	24	1.920	12.50	Ama yalnızca inat mıydı?
141	61	3.840	15.89	İşte kuzgunun hikâyesindeki asıl dönüm noktası burada başlar
142	135	8.800	15.34	Bir geminin pruvasına, güvertenin çok üstüne uzanan, tahtası
143	62	4.160	14.90	Bu ağırlık, teknenin ağırlık merkezini yukarı ve öne kaydırı
144	27	2.080	12.98	Sakin suda fark etmezsiniz.
145	148	9.280	15.95	Ama dalga büyüdüğünde, burnunu kaldırıp dalganın üstüne tırm
