sira	karakter	saniye	kar_sn	metin
1	86	6.080	14.14	on üç Ocak beş yüz otuz ikide bir cellat işini beceremedi; i
2	96	6.880	13.95	Altı gün sonra dünyanın en büyük şehrinin yarısı kül, Hipodr
3	122	8.320	14.66	Aradaki o beş günde bir imparator tahtını bıraktı, geri aldı
4	101	6.400	15.78	Konstantinopolis'te siyaset, senato salonunda değil, bir yar
5	129	8.160	15.81	Şehrin kalbinde, Büyük Saray'ın duvarına neredeyse yapışık d
6	195	11.840	16.47	Ortasındaki alçak set boyunca imparatorluğun her köşesinden 
7	40	3.200	12.50	Basamaklarda on binlerce insan otururdu.
8	97	6.240	15.54	Ve o basamakların tam karşısında, saraydan dönen bir merdive
9	59	4.000	14.75	İmparator halkı orada görür, halk imparatoru orada görürdü.
10	68	4.320	15.74	Yılda yalnızca birkaç kez, ama hiçbir yerde olmadığı kadar y
11	66	4.000	16.50	Bu yakınlık tehlikeliydi, çünkü Hipodrom'un kalabalığı örgüt
12	134	8.640	15.51	Roma dünyasının yarış kulüpleri olan takımlar, yüzyıllar içi
13	87	5.920	14.70	Zamanla Beyazlar Mavilere, Kırmızılar Yeşillere karıştı ve g
14	62	4.160	14.90	Bu blokların işi sanıldığı gibi yalnızca araba yarışı değild
15	146	8.800	16.59	Arabacıları ve atları finanse ediyor, gösterileri düzenliyor
16	63	4.320	14.58	En önemlisi de imparatoru alkışlamanın resmî diline sahipler
17	162	10.080	16.07	Locadaki adamı selamlayan tezahürat bir protokoldü; ama teza
18	59	4.640	12.72	Başkentte basın yoktu, meclis tartışması yoktu, grev yoktu.
19	49	3.360	14.58	Şikâyetin ulaşabileceği tek mikrofon Hipodrom'du.
20	186	12.640	14.72	Renkler mahalle, meslek ve mezhep tercihleriyle de iç içe ge
21	42	3.520	11.93	Genç, silahlı, kavgaya hazır bir çekirdek.
22	154	9.920	15.52	Gece sokaklarında adam bıçaklayan, kaçırma ve haraçla anılan
23	81	5.120	15.82	beş yüz on sekizde ölen İmparator Anastasios, Yeşillere yakı
24	66	4.640	14.22	Onun yerine geçen Justinos ve yeğeni, Mavilerin tarafında gö
25	97	6.400	15.16	O yeğen, beş yüz yirmi yedi yılının Ağustos ayında tek başın
26	155	9.600	16.15	Balkanlar'ın Latince konuşulan taşrasından gelmiş, amcasının
27	175	10.880	16.08	Yanında, sirk dünyasının içinden çıkmış, bir ayı terbiyecisi
28	50	3.360	14.88	İkisi de imparatorluğu yeniden kurmaya niyetliydi.
29	45	2.720	16.54	Bu niyetin bir bedeli vardı ve bedel nakitti.
30	48	3.200	15.00	Doğuda Sasanilerle süren savaş hazineyi yiyordu.
31	137	9.120	15.02	Jüstinyen aynı anda hem Roma hukukunun bütün mirasını tek bi
32	158	10.400	15.19	Parayı bulmakla görevli adam, doğu eyaletlerinin maliyesini 
33	87	5.920	14.70	Şehirlerin eski ayrıcalıklarını budadı, memurların sayısını 
34	130	8.160	15.93	Hukuk reformunun başındaki Tribonianus ise parlak bir hukukç
35	98	6.400	15.31	Şehrin asayişinden sorumlu vali Eudaimon da sokaktaki şiddet
36	81	5.280	15.34	Böylece beş yüz otuz birin sonuna gelindiğinde başkentte üç 
37	44	3.360	13.10	Taşra ve tüccar çevreleri vergiden bıkmıştı.
38	82	5.600	14.64	Senato çevresi, kendilerini hiçe sayan ve taşradan gelmiş bu
39	88	6.240	14.10	Sokak ise, imparatorun uzun süre kayırdığı Maviler dahil, va
40	43	2.880	14.93	Bu üç öfkenin buluşabileceği tek yer vardı.
41	76	5.280	14.39	Ve o yerde, beş yüz otuz iki yılının Ocak ayında yarışlar ba
42	55	3.520	15.62	İşin başlangıcı aslında yarıştan önceki bir konuşmaydı.
43	104	6.560	15.85	Yeşiller, bir yarış gününde locadaki imparatora, onun sesi o
44	81	5.440	14.89	Kayıtlara geçen o diyalog, imparatorluk tarihinin en tuhaf b
45	200	12.480	16.03	Yeşiller önce uzun yaşam dilekleriyle başladılar, sonra şikâ
46	71	5.280	13.45	Haberci önce oyalamaya çalıştı, sonra sertleşti; Yeşiller de
47	71	5.440	13.05	Konuşma, saygı formüllerinden hakarete, oradan dinî imalara 
48	178	10.560	16.86	Sonunda Yeşiller basamakları terk ederken imparatorun tarafı
49	33	2.240	14.73	Karşılıklı köprüler o gün atıldı.
50	57	4.000	14.25	Ardından sokaktaki şiddet için toplu bir yargılama geldi.
51	67	4.800	13.96	Vali, iki renkten de adam topladı ve yedi kişiyi ölüme mahkû
52	71	5.600	12.68	Cezalar Haliç kıyısındaki Sikay'de, yani karşı yakada infaz 
53	15	1.120	13.39	Birkaçı asıldı.
54	43	3.200	13.44	Sonra darağacı, iki mahkûmun altında çöktü.
55	38	2.880	13.19	Bu ikisinden biri Mavi, öbürü Yeşildi.
56	125	8.480	14.74	Cellatlar onları yeniden astı, ip yine kopunca kalabalık art
57	119	7.680	15.49	Yakındaki manastırın keşişleri iki adamı kayığa bindirip Hal
58	30	2.400	12.50	Vali kiliseyi askerle kuşattı.
