sira	karakter	saniye	kar_sn	metin
1	93	6.560	14.18	Dünyanın en zengin imparatorluğunun başkenti, bir öğleden so
2	109	7.200	15.14	İçeri giren adam ne taç istedi ne toprak — sadece hazineyi i
3	98	6.400	15.31	Delhi o baharda öyle bir boşaldı ki, iki yüzyıllık bir impar
4	38	2.880	13.19	Delhi'de bahar sabahları erken başlar.
5	156	9.920	15.73	bin yedi yüz otuz dokuz yılının Şubat ayında, Yamuna Nehri'n
6	77	4.640	16.59	İmparator Muhammed Şah geceyi genellikle uyuyarak değil dinl
7	216	13.920	15.52	Sarayın baş müzisyeni Niyamat Han, sanat adında Sadarang, ye
8	79	5.280	14.96	Şairler Farsçadan Urducaya geçiyor, saray dili bir edebiyat 
9	85	5.600	15.18	İmparatorun lakabı Rangila'ydı; kabaca renkli, hayatın tadın
10	73	5.120	14.26	Bu lakabı ona düşmanları takmadı, çağdaşları taktı ve o da i
11	74	5.440	13.60	Muhammed Şah tahta bin yedi yüz on dokuzda, on yedi yaşınday
12	116	7.680	15.10	O yıl Babür tahtına dört ayrı kişi oturmuştu; imparatorlar b
13	80	5.440	14.71	Onu tahta çıkaran Seyyid kardeşler, gerçek iktidarı ellerind
14	126	8.640	14.58	Genç imparator birkaç yıl içinde onları tasfiye etmeyi başar
15	32	2.080	15.38	Sonrası bir çözülme hikâyesidir.
16	181	12.320	14.69	bin yedi yüz yirmi dörtte imparatorluğun en yetenekli idarec
17	79	5.440	14.52	Bengal, Avad, Racputana birer birer merkeze vergi göndermeyi
18	111	7.200	15.42	bin yedi yüz otuz yedide Maratha ordusu Delhi'nin varoşların
19	62	3.840	16.15	Başkentte kimse buna karşılık verecek bir sefer düzenleyemed
20	99	6.400	15.47	Yine de imparatorluğun görüntüsü ihtişamlıydı, çünkü elinde 
21	50	3.360	14.88	Ve o hazinenin merkezinde tek bir nesne duruyordu.
22	166	10.880	15.26	Şah Cihan, Taç Mahal'i yaptıran imparator, tahta çıktıktan k
23	47	3.200	14.69	İşin başında Said Gilani adında bir usta vardı.
24	15	1.120	13.39	Yedi yıl sürdü.
25	129	8.640	14.93	Taht, yirmi iki Mart bin altı yüz otuz beşte, Ramazan Bayram
26	105	6.880	15.26	Saray tarihçisinin verdiği ölçülere göre boyu yaklaşık iki b
27	112	7.040	15.91	On iki zümrüt sütun mücevher kaplı bir gölgeliği taşıyor, sü
28	54	4.320	12.50	Adı buradan geliyordu: Taht-ı Tavus, yani Tavus Tahtı.
29	85	5.760	14.76	Maliyeti on milyon rupi olarak kayda geçti; bu, Taç Mahal'in
30	119	8.160	14.58	Bir tahtın, bir anıt mezardan iki kat pahalıya mal olması, o
31	126	7.360	17.12	bin altı yüz altmış beşte Delhi'ye gelen Fransız mücevher tü
32	112	7.360	15.22	Not defterine yüz sekiz iri lâl yakut ve yüz on altı zümrüt 
33	72	4.960	14.52	Tahtın alt yüzeyinin baştan aşağı elmas ve inciyle kaplı old
34	174	11.840	14.70	Aynı salonun duvarında, iki yüzyıl önce yaşamış şair Emir Hü
35	73	5.280	13.83	O cennetin batı sınırında, aynı yıllarda, bambaşka bir adam 
36	13	1.120	11.61	Adı Nadir'di.
37	148	9.280	15.95	Kuzeydoğu İran'da, Horasan'da, Afşar Türkmen boyuna mensup y
38	133	9.280	14.33	Safevi Devleti Afgan istilasıyla çöktüğünde, Nadir önce bir 
39	206	14.080	14.63	Afganları kovdu, Osmanlılarla ve Ruslarla savaştı, kaybedile
40	19	1.600	11.88	Sonra doğuya döndü.
41	112	7.200	15.56	bin yedi yüz otuz sekiz baharında Kandehar'ı aldı, Gazne'yi 
42	33	2.720	12.13	Kabil o tarihte Babür toprağıydı.
43	162	10.880	14.89	Nadir Şah'ın resmi gerekçesi hazırdı: İran'dan kaçan Afgan i
44	73	4.960	14.72	Elçilerden biri aylarca başkentte bekletilmiş, sonra eli boş
45	90	5.440	16.54	Bu, bir imparatorluğun bir başkasını ciddiye almadığını göst
46	34	2.560	13.28	Nadir Şah bunu bir davetiye saydı.
47	60	4.160	14.42	Kasım bin yedi yüz otuz sekizde ordusu Hayber geçidini aştı.
48	30	2.560	11.72	Ocak ayında Lahor teslim oldu.
49	114	7.520	15.16	Şubat ayının ortasında, Delhi'nin yüz kilometre kadar kuzeyi
50	42	3.040	13.82	Sayılar bakıldığında meseleyi kapatıyordu.
51	40	3.040	13.16	Babür ordugâhında üç yüz bin kişi vardı.
52	98	6.720	14.58	Fillerin sayısı binlerle ifade ediliyordu, toplar ağırdı ve 
53	40	2.880	13.89	Karşı tarafta elli beş bin süvari vardı.
54	152	9.600	15.83	Ama bu elli beş bin kişi, on beş yıldır Afganistan'dan Kafka
55	173	11.360	15.23	Babür ordugâhındaki üç yüz bin kişinin ancak dörtte biri, ya
56	36	2.720	13.24	Bir ordu değil, yürüyen bir şehirdi.
57	21	1.600	13.12	Komuta da bölünmüştü.
58	76	5.280	14.39	Emir Han Devran'daydı; imparatorun eski dostu, cesur ama ted
59	85	5.440	15.62	Dekkan'dan çağrılan Nizamülmülk savunmada kalmayı, siper kaz
60	112	8.000	14.00	Avad valisi Saadet Han ise kendi birlikleriyle sonradan yeti
61	197	12.480	15.79	Nadir Şah'ın öncü birlikleri yirmi dört Şubat bin yedi yüz o
62	32	2.240	14.29	kendi birliğiyle dışarı fırladı.
63	43	2.880	14.93	Amacı Han Devran'dan önce zafer kazanmaktı.
64	37	2.400	15.42	Nadir Şah tam olarak bunu bekliyordu.
65	44	3.360	13.10	Onun taktiği basitti ve yıllardır işliyordu.
66	97	6.560	14.79	Hafif süvarisi düşmana yaklaşıyor, tüfek ateşi açıyor, sonra
67	152	9.280	16.38	Bu geri çekilme sırasında da ateş etmeye devam ediyorlardı; 
68	127	7.840	16.20	Peşine düşen ağır Babür süvarisi düzenini bozup ordugâhın to
69	131	8.800	14.89	Nadir Şah'ın elinde ayrıca zemburek denen bir silah vardı: d
70	135	9.120	14.80	Ağır Babür topları bir mevziden diğerine öküzlerle taşınıyor
71	30	2.240	13.39	Asıl yıkımı fillerde yaptılar.
72	126	8.320	15.14	Savaş filleri, önlerinde duran her şeyi ezmek üzere yetiştir
73	63	4.320	14.58	Zemburek ateşi ve ateşe verilen düzenekler sürüyü paniğe sok
74	38	3.040	12.50	Filler döndü ve kendi saflarına daldı.
75	75	5.280	14.20	Bir ordunun en ağır silahı, o ordunun içinde açılan bir gedi
76	60	4.160	14.42	Savaş öğle namazı vaktinde başladı, ikindiye varmadan bitti.
77	16	1.440	11.11	Üç saat sürmedi.
78	48	3.520	13.64	Han Devran ağır yaralandı ve iki gün sonra öldü.
79	83	5.760	14.41	Saadet Han'ın fili kontrolden çıkıp İran saflarının içine da
80	88	5.600	15.71	Babür tarafında yirmi bine yakın ölü vardı ve dört yüz kadar
81	53	4.480	11.83	Nadir Şah'ın kaybı, yaralılar dahil, bin yüz kişiydi.
82	58	4.480	12.95	Ertesi gün Nizamülmülk müzakere için karşı ordugâha gitti.
83	125	8.800	14.20	Anlaşma şuydu: Nadir Şah yirmi milyon rupi savaş tazminatı a
84	60	4.000	15.00	Bu, imparatorluk için pahalı ama katlanılabilir bir sonuçtu.
85	58	4.480	12.95	Anlaşmayı bozan şey, savaş meydanında değil, çadırda oldu.
86	198	13.280	14.91	Esir düşen Saadet Han'ın gözü, ölen Han Devran'ın makamınday
87	81	5.120	15.82	Delhi'de bunun on katı vardır, bizzat kendisi iki yüz milyon
88	116	7.520	15.43	Bir imparatorluğun en zengin şehrinin kapısını, dışarıdan ge
89	107	6.880	15.55	Nadir Şah tazminat anlaşmasını rafa kaldırdı ve Muhammed Şah
90	111	7.840	14.16	İki hükümdar yan yana gidiyordu; biri misafir, diğeri esirdi
91	61	4.640	13.15	Yol boyunca ordu, gösteriş için değil, düzen içinde ilerledi
92	58	4.000	14.50	Nadir Şah askerinin yağma yapmasına henüz izin vermiyordu.
93	36	3.040	11.84	Saadet Han, on dokuz Mart günü öldü.
94	69	4.480	15.40	Kaynakların çoğu zehir içtiğini, birkaçı hastalıktan gittiği
95	119	8.160	14.58	Ertesi gün, yirmi Mart bin yedi yüz otuz dokuzda, Nadir Şah 
96	57	4.160	13.70	Cuma hutbesi onun adına okundu, onun adına sikke kesildi.
97	28	1.920	14.58	İlk gün hiçbir olay çıkmadı.
98	79	5.120	15.43	Bir şehrin iki yüz bin kişilik bir orduyu bir gecede besleme
99	59	3.840	15.36	yirmi bir Mart sabahı Delhi'de tahıl fiyatları katlanmıştı.
100	100	6.240	16.03	İran askerleri pazarlara girip fiyat listesi dayatmaya kalkı
101	45	3.200	14.06	Tartışma kavgaya, kavga sokak dövüşüne döndü.
102	75	5.280	14.20	O saatlerde şehre bir söylenti yayıldı: Nadir Şah kalede vur
103	54	3.360	16.07	Söylentinin nereden çıktığı hiçbir zaman anlaşılamadı.
104	15	1.120	13.39	Ama işe yaradı.
105	72	4.960	14.52	Delhi halkı, iki gündür sokaklarında dolaşan yabancı askerle
106	70	5.440	12.87	Dar sokaklarda, damlardan, avlulardan, hamam kapılarından sa
107	70	4.960	14.11	Gece boyunca süren bu ayaklanmada üç bine yakın İran askeri 
108	69	4.800	14.38	Şehir, kaybettiği savaşı sokak aralarında geri kazanmaya çal
109	100	6.880	14.53	yirmi iki Mart sabahı, güneş doğarken, Nadir Şah atına bindi
110	74	5.760	12.85	Şehrin ana caddesi Çandni Çovk'a, yani Ay Işığı Çarşısı'na d
111	101	6.560	15.40	Ölü olduğu söylenen adamın canlı ve at üstünde görünmesi, sö
112	93	6.400	14.53	Caddenin ortasındaki Sunehri Mescidi'nin, yani Altın Cami'ni
113	34	2.240	15.18	Aşağıda bir kalabalık toplanmıştı.
114	39	2.400	16.25	Kalabalığın içinden bir el ateş edildi.
115	65	4.960	13.10	Kurşun Nadir Şah'a isabet etmedi; yakınındaki bir subayı öld
116	25	1.760	14.20	Nadir Şah kılıcını çekti.
117	22	2.240	9.82	Saat dokuza geliyordu.
118	107	7.680	13.93	Verdiği emir, o coğrafyanın hukuk dilinde adı olan bir emird
119	117	7.680	15.23	Bir kentin cezalandırılmasının en eski ve en acımasız biçimi
120	81	5.120	15.82	Sonraki altı saat, Delhi'nin bin yıllık tarihindeki en karan
121	34	2.400	14.17	Askerler mahalle mahalle ilerledi.
