sira	karakter	saniye	kar_sn	metin
1	157	9.440	16.63	bin dokuz yüz doksan yedide bir Japon tasarımcı, beş yıl boy
2	136	8.160	16.67	On bir yıl sonra bir otomobil şirketi çılgın bir soru sordu:
3	36	2.240	16.07	Cevabı Lö Man'ın podyumunda aldılar.
4	134	8.160	16.42	bin dokuz yüz doksan ikinin ikinci yarısında, Tokyo'da bir o
5	106	6.720	15.77	Sony'nin oyun bölümünde çalışan genç bir tasarımcı, Kazunori
6	55	3.520	15.62	Ama istediği şey o güne kadar yapılanlara benzemiyordu.
7	139	9.120	15.24	Piyasadaki yarış oyunları renkli, hızlı ve abartılıydı; arab
8	180	11.200	16.07	Yamauçi'nin aklındaki oyunda ise arabalar gerçek markaların 
9	17	1.280	13.28	Ekip beş kişiydi.
10	23	1.920	11.98	Yamauçi dahil beş kişi.
11	72	4.640	15.52	Stüdyonun adı önce Polys Entertainment'tı, sonra Polyphony D
12	173	10.080	17.16	Bu insanların çoğu daha önce Motor Toon Grand Prix adlı çizg
13	135	8.800	15.34	Yani tuhaf bir biçimde, oyun tarihinin en ciddi araba simüla
14	14	1.280	10.94	Beş yıl sürdü.
15	156	9.920	15.73	Doksanlı yıllarda bir oyunun beş yılda çıkması neredeyse duy
16	186	11.840	15.71	Yamauçi sonradan o beş yılı anlatırken bitiş çizgisini hiçbi
17	137	8.800	15.57	Sony'de o sıralar yapımcılık yapan Şuhei Yoşida, sabah ofise
18	25	1.760	14.20	Bütçe beş milyon dolardı.
19	109	7.520	14.49	Ekip zamanla büyüdü ama sonuna kadar yirmi kişiye bile ulaşm
20	133	8.800	15.11	Bu beş yılın büyük bölümü, aslında çok basit görünen ama son
21	31	2.400	12.92	Görüntüsünü değil, davranışını.
22	178	11.040	16.12	Ağırlığının frende öne nasıl bindiğini, gazı kestiğinizde ar
23	35	2.240	15.62	Bunun için gerçek rakamlar lazımdı.
24	56	3.520	15.91	Yamauçi ve ekibi otomobil üreticilerinin kapısını çaldı.
25	103	7.360	13.99	Bazı markalar tasarım ve ölçüm verilerini paylaştı; o arabal
26	41	3.040	13.49	Bazıları ise verilerini vermeyi reddetti.
27	134	8.480	15.80	Yamauçi bunu yıllar sonra açık açık itiraf etti: o arabalar 
28	28	1.760	15.91	Donanım da yardım etmiyordu.
29	192	11.520	16.67	Oyun, PlayStation'ın standart yazılım kütüphaneleriyle yapıl
30	96	5.440	17.65	Yamauçi oyunun konsolun kapasitesinin yaklaşık yüzde yetmiş 
31	119	7.360	16.17	Buna rağmen bazı hayaller feda edildi: pistte aynı anda on i
32	46	3.040	15.13	Ve tasarımın kendisi de bir denge meselesiydi.
33	123	8.320	14.78	Ekip, oyunu araba meraklısı olmayan insanlara test ettirdiği
34	45	3.040	14.80	Gerçekçilik, oynanamazlığa dönüşmek üzereydi.
35	97	5.920	16.39	Yamauçi orada geri adım attı ve direksiyon tepkisini sıradan
36	88	6.080	14.47	Ama başka bir yerde hiç taviz vermedi: oyuna başlayan kimse 
37	43	2.880	14.93	Önce ehliyet sınavlarını geçmek zorundaydı.
38	115	7.200	15.97	Bir virajı belli bir sürenin altında almak, bir arabayı bell
39	107	6.240	17.15	Bir yarış oyununun oyuncusuna "sen henüz hazır değilsin" dem
