sira	karakter	saniye	kar_sn	metin
1	152	9.440	16.10	bin dokuz yüz yetmiş ikide Kaliforniya'da bir otelde, bir ad
2	72	4.960	14.52	O imza, birkaç ay sonra kurduğu şirketin başına gelecek en p
3	109	6.560	16.62	Çünkü kutuyu yapan mühendis, bütün bunları altı yıl önce bir
4	171	9.920	17.24	bin dokuz yüz altmış altı yılının bir Eylül'ünde, New York'u
5	97	6.400	15.16	İş için şehre inmişti, buluşacağı adam gecikmişti ve elinde 
6	93	7.520	12.37	Etrafında sıradan bir eylül sabahı akıyordu: valizler, otobü
7	35	2.240	15.62	Adam bunların hiçbirine bakmıyordu.
8	107	6.560	16.31	Defteri açmış, aylardır kafasının bir köşesinde duran soruyu
9	183	11.360	16.11	Soru şuydu: Amerikan evlerindeki milyonlarca televizyon alıc
10	114	6.880	16.57	Adamın adı Ralf Ber'di ve bu soruyu sormak için gereken tuha
11	121	8.160	14.83	Almanya'nın güneybatısında, Rodalben adında küçük bir kasaba
12	82	5.600	14.64	On dört yaşındayken, bin dokuz yüz otuz altıda, Yahudi olduğ
13	140	9.600	14.58	Ailesi bin dokuz yüz otuz sekizde, Kristal Gece diye anılan 
14	100	7.040	14.20	Ber'in Amerika'daki ilk işi bir deri atölyesindeydi; haftada
15	140	8.480	16.51	Akşamları posta yoluyla ders veren Ulusal Radyo Enstitüsü'nü
16	94	5.920	15.88	Savaş çıkınca Amerikan ordusuna alındı ve Avrupa'ya, askeri 
17	72	4.800	15.00	Bir zamanlar kovulduğu ülkeye, üniformalı bir istihbaratçı o
18	150	9.120	16.45	Savaştan sonra Chicago'daki Amerikan Televizyon Teknolojisi 
19	124	8.160	15.20	Yani Ber, televizyon denen aygıtı, o aygıt daha Amerikan evl
20	59	3.840	15.36	Aslında fikir ona ilk kez o otobüs terminalinde gelmemişti.
21	136	8.640	15.74	bin dokuz yüz elli birde, Loral adlı bir elektronik şirketin
22	96	6.240	15.38	Ber o sırada patronuna, bu kutunun içine oyun oynanabilecek 
23	68	4.800	14.17	Karşılık soğuktu: sen bize en iyi televizyonu yap, gerisini 
24	37	2.400	15.42	Fikir on beş yıl boyunca rafta kaldı.
25	69	4.640	14.87	Bu on beş yıl boyunca Ber'in mesaisi tamamen başka bir dünya
26	171	11.040	15.49	bin dokuz yüz elli altıda New Hampshire eyaletinin Nashua ka
27	74	5.280	14.02	Radar, elektronik harp sistemleri, askeri görüntüleme donanı
28	101	6.400	15.78	Ber burada yükseldi ve bir noktada yaklaşık beş yüz mühendis
29	131	8.320	15.75	Günleri, ordunun ve hava kuvvetlerinin istediği kutuların bü
30	60	4.800	12.50	Oyuncakla, eğlenceyle, çocuklarla hiçbir mesleki bağı yoktu.
31	57	3.840	14.84	Ama tam da bu yüzden fikri kimse ondan önce düşünmemişti.
32	132	8.320	15.87	Sanders'ın koridorlarında ekranlar vardı; askeri ekranlar, ü
33	80	4.800	16.67	Ber o noktaların bir hedef uçağı ya da bir füze izini temsil
34	164	10.560	15.53	Aynı noktanın pekâlâ bir top, bir oyuncu, bir kovalayan ya d
35	57	3.360	16.96	O sabah otobüs terminalinin basamağında yaptığı da buydu.
36	55	3.520	15.62	Eve döndüğünde defterdeki karalamaları daktiloya çekti.
37	37	2.400	15.42	Ortaya dört sayfalık bir belge çıktı.
38	68	4.480	15.18	Belgede bir oyun tarifi yoktu; bir aygıt kategorisinin tarif
39	78	6.080	12.83	Ber, televizyona takılacak, ucuz, kutu biçiminde bir ek ciha
40	152	8.960	16.96	Bu cihaz kendi görüntüsünü üretecek, ekranda kontrol edilebi
41	153	9.440	16.21	Fikrin can alıcı yanı maliyet hesabıydı: cihaz, herhangi bir
42	84	4.960	16.94	O yıllarda bilgisayarlar oda büyüklüğündeydi ve bir üniversi
43	146	9.440	15.47	Ber'in önerdiği şey bilgisayar değildi; birkaç dolarlık tran
44	80	5.120	15.62	Şimdi asıl zor kısım geliyordu: bunu savunma sanayii yapan b
45	99	6.560	15.09	Ber, belgeyi şirketin araştırma geliştirme işlerinden soruml
46	34	2.880	11.81	Anlatım kısa sürdü, tepki de öyle.
47	43	3.200	13.44	Campman fikri saçma bulmadı ama coşmadı da.
48	110	6.560	16.77	Bir savunma yüklenicisinin televizyon oyuncağı geliştirmesi,
49	99	6.240	15.87	Yine de Ber'e küçük bir bütçe açtı: toplamda iki bin beş yüz
50	68	4.800	14.17	Sonradan bir sanayinin doğum belgesi sayılacak proje, böyle 
51	92	5.600	16.43	Bir savunma şirketinin bütçesinde, yuvarlanmış bir kalem gid
52	25	1.920	13.02	Ber'in ekibi iki kişiydi.
53	126	8.000	15.75	Biri, elinden her şey gelen bir teknisyen olan Bill Harrison
54	57	3.840	14.84	Diğeri, tasarım tarafında çalışan mühendis Bill Rusch'tı.
55	61	4.160	14.66	Üçü, Sanders binasında ayrı tutulmuş küçük bir odada çalıştı
56	195	11.520	16.93	Proje şirket içinde gürültü çıkarmadan yürüdü; bunun bir kıs
57	108	6.720	16.07	Çalışma yöntemi baştan sona deneyseldi ve ortaya tek bir cih
58	106	6.720	15.77	İlk kutu bin dokuz yüz altmış altının sonlarında hazırdı ve 
59	93	5.600	16.61	Noktalardan birini bir oyuncu, diğerini başka bir oyuncu yat
60	37	2.560	14.45	Oyun, birinin diğerini kovalamasıydı.
61	35	2.400	14.58	Kural yoktu, puan yoktu, ses yoktu.
62	183	11.040	16.58	Ama Ber'in on beş yıl önce söylediği şey artık bir masanın ü
63	53	3.520	15.06	Sonraki prototipler bu iskelete tek tek organ ekledi.
64	24	1.600	15.00	Renk denemeleri yapıldı.
65	116	7.200	16.11	Ekrana kâğıt ve şeffaf plastik kaplamalar yapıştırılarak, ci
66	172	10.880	15.81	Bir aşamada Ber, askeri bir sezgiyle ışıklı tüfek üzerinde ç
67	54	3.840	14.06	Böylece cihazın hedef atışı yapan bir aksesuarı doğdu.
