sira	karakter	saniye	kar_sn	metin
1	112	7.040	15.91	bin dokuz yüz seksen birde Atari, oyunlarını izinsiz kurcala
2	133	8.960	14.84	O öğrenciler davadan çıkar çıkmaz bu kez Pac-Man'i kurcaladı
3	56	3.680	15.22	Peki bugün onun adını neden hiçbir yerde göremiyorsunuz?
4	191	11.200	17.05	bin dokuz yüz seksen birin başında, Massachusetts Teknoloji 
5	73	4.320	16.90	İmparatorluk, kampüse yayılmış yaklaşık yirmi jetonlu makine
6	216	13.440	16.07	İş, bin dokuz yüz yetmiş sekizde ağabeyinin ona verdiği bir 
7	82	4.800	17.08	Öğrencinin uzattığı bir dolarlık banknotu dört değil beş çey
8	139	8.480	16.39	Fazladan verilen o çeyreklik bir cömertlik jesti değildi; bi
9	88	6.080	14.47	O makinelerin en kârlısı Atari'nin Missile Command, yani Füz
10	63	4.320	14.58	Üç kabin, ilk zamanlar haftada altı yüz elli dolar getiriyor
11	28	2.400	11.67	Sonra rakam düşmeye başladı.
12	75	4.640	16.16	Bir yıl kadar sonra aynı üç makine haftada yüz elli doların 
13	40	3.200	12.50	Sebep basitti: oyuncular oyunu çözmüştü.
14	105	6.400	16.41	Kampüsteki herkes Füze Komutanlığı'nın ne zaman hızlandığını
15	78	4.960	15.73	Sıradan bir işletmeci bu noktada makineyi satar, yerine yeni
16	136	8.640	15.74	Ama yeni bir kabin binlerce dolardı ve iki mühendislik öğren
17	45	3.200	14.06	Bu, kulağa geldiğinden çok daha zor bir işti.
18	118	7.520	15.69	Oyunun kodu, kabinin içindeki devre kartına lehimlenmiş yong
19	113	7.360	15.35	Macrae ve Curran, çevrelerine topladıkları bir avuç arkadaşl
20	79	5.600	14.11	Satır satır, komut komut, oyunun ne yaptığını tersine mühend
21	133	8.960	14.84	Ekibin çekirdeğinde Steve Golson, Chris Rode, Mike Horowitz 
22	136	8.960	15.18	otuz Mart bin dokuz yüz seksen birde işi resmileştirip bir ş
23	84	5.920	14.19	Ürettikleri şey, o güne kadar sektörde pek görülmemiş bir şe
24	127	7.680	16.54	Kabinin içine takılan küçük bir ek kart, orijinal oyunun kod
25	82	5.600	14.64	Oyun artık daha hızlıydı, yeni bir düşman gemisi vardı, yeni
26	62	4.800	12.92	Adına Super Missile Attack, yani Süper Füze Saldırısı dedile
27	31	2.080	14.90	Maliyeti yaklaşık otuz dolardı.
28	38	2.880	13.19	Satış fiyatı iki yüz doksan beş dolar.
29	114	7.040	16.19	Ve piyasada tam olarak istenen şeydi: işletmeciler, ölmüş bi
30	87	5.920	14.70	altmış gün içinde bin civarında kit sattılar ve çeyrek milyo
31	138	8.160	16.91	Genel Bilgisayar'ın kendi kitini kopyalanmaya karşı korumak 
32	184	12.000	15.33	Golson yıllar sonra bu tercihi anlatırken meselenin özünü sö
33	47	3.040	15.46	Ama piyasadaki korsanlar en küçük sorunlarıydı.
34	37	2.560	14.45	Asıl sorun Kaliforniya'dan geliyordu.
35	112	7.200	15.56	Atari, kendi oyununun kendi izni olmadan değiştirilip satıld
36	64	4.480	14.29	Ağustos bin dokuz yüz seksen birde Genel Bilgisayar'a dava a
37	83	5.920	14.02	Telif hakkı ihlali, marka değerinin zedelenmesi, ürünün kayn
38	118	7.840	15.05	Talep edilen tazminat milyonlarca dolardı ve dava yalnızca ş
39	138	8.640	15.97	Yani yurt bodrumunda başlayan iş, iki genç adamın kişisel ol
40	44	2.880	15.28	Ortada gerçekten yeni bir hukuki soru vardı.
41	61	3.680	16.58	Bir işletmeci satın aldığı makinenin içini değiştirebilir mi
42	75	4.320	17.36	Değiştirilmiş bir oyun, orijinalin kopyası mıdır yoksa yeni 
43	108	7.040	15.34	bin dokuz yüz seksen birde bu sorunun net bir cevabı yoktu, 
44	71	4.800	14.79	Genel Bilgisayar karşı dava açtı ve şaşırtıcı biçimde geri a
45	59	4.000	14.75	Sonuç, sektör tarihinin en tuhaf uzlaşmalarından biri oldu.
46	67	4.320	15.51	Atari davayı kazanmak yerine karşı tarafı satın almayı terci
47	130	8.160	15.93	Anlaşmaya göre davalar düşecek, Atari iki yıl boyunca Genel 
48	146	9.120	16.01	Bu paranın karşılığında ilerleyen yıllarda Food Fight ve Qua
49	86	5.760	14.93	Atari cephesinde bazıları bu çocukların parayı alıp ortadan 
50	80	4.960	16.13	Ama anlaşmanın içinde, o an kimsenin ağırlığını tam kavramad
51	109	6.880	15.84	Genel Bilgisayar bundan böyle hiçbir yükseltme kitini, oyunu
52	10	0.960	10.42	Hiçbirini.
53	56	3.680	15.22	Bu cümle, bir davanın kapanış maddesi olarak yazılmıştı.
54	39	2.720	14.34	Oysa bir oyunun doğum belgesi olacaktı.
55	80	5.280	15.15	Çünkü Genel Bilgisayar, Atari davası sürerken çoktan ikinci 
56	136	8.320	16.35	Haziran bin dokuz yüz seksen birde ekip, o sırada dünyanın e
57	58	4.160	13.94	Yine kimse yardım etmiyordu; yine satır satır ilerlediler.
58	84	5.120	16.41	Ve başkasının kodunu bu kadar yakından okumanın getirdiği tu
59	128	8.000	16.00	Pac-Man'in köşe dönerken hafifçe kaydığını, hayaletlerin dön
60	75	4.800	15.62	Oyuncunun fark etmeden hissettiği, ama tarif edemediği ayrın
61	60	3.680	16.30	Yeni karakteri tasarlarken pratik bir sorunla karşılaştılar.
62	143	8.800	16.25	Bir hareketli grafiği ekranda görmek için önce kareli kâğıda
63	23	1.760	13.07	Saatler alan bir döngü.
64	38	2.880	13.19	Çözümü ekipten biri buldu: Lite-Brite.
65	119	7.520	15.82	Renkli plastik çivileri ışıklı bir levhaya batırdığınız o ço
66	76	4.800	15.83	Karakterler önce bir çocuk oyuncağının üzerinde belirdi, son
67	52	3.200	16.25	Ekim bin dokuz yüz seksen birin başında iş bitmişti.
68	57	4.480	12.72	Ortaya çıkan oyunun adı Crazy Otto, yani Çılgın Otto idi.
69	64	4.320	14.81	Çılgın Otto sarı bir daireydi, ama bacakları vardı ve koşuyo
70	42	2.720	15.44	Peşindeki hayaletlerin de bacakları vardı.
71	60	3.840	15.62	Labirentler yenilenmişti, hayaletlerin davranışı değişmişti.
72	44	2.880	15.28	Bir yükseltme kiti olarak müthiş bir üründü.
73	66	4.800	13.75	Ve satılması yasaktı, çünkü Atari'yle imzalanan o madde orta
74	62	4.480	13.84	Bu noktada Kevin Curran, kariyerinin en cesur telefonunu açt
75	118	7.360	16.03	Pac-Man'in Kuzey Amerika dağıtımcısı olan Midway'in başkanı 
76	156	10.080	15.48	Konuşmada Atari'yle yaşananların da payı vardı: karşılarında
77	60	4.000	15.00	yirmi dokuz Ekim bin dokuz yüz seksen birde anlaşma yapıldı.
78	113	7.200	15.69	Midway, Çılgın Otto'yu bir kit olarak değil, kendi adıyla pi
79	42	2.720	15.44	Ama Midway'in aklında başka bir şey vardı.
80	126	7.840	16.07	Ellerinde dünyanın en tanınmış oyun karakterinin devam oyunu
81	28	1.920	14.58	Çılgın Otto rafa kaldırıldı.
82	101	6.240	16.19	Golson'ın anlattığına göre iki hafta içinde oyun önce Süper 
83	187	12.000	15.58	Süper Pac-Man adının Namco tarafından zaten kullanılıyor olm
84	48	3.360	14.29	üretim başlamasına yetmiş iki saat kala yapıldı.
85	102	6.880	14.83	Sorun şuydu: oyunun ara sahnelerinde bu karakter Pac-Man'le 
86	24	1.760	13.64	Evli miydi, değil miydi?
87	58	4.320	13.43	Cevabı olmayan soruyu, medeni hal belirtmeyen "Ms." çözdü.
88	44	2.880	15.28	Karar, telaffuz kolaylığıyla da desteklendi.
89	58	3.680	15.76	Karaktere kırmızı bir fiyonk, ruj ve bir yüz beni eklendi.
90	116	7.680	15.10	Namco'nun kurucusu Masaya Nakamura tasarımı gördüğünde konse
91	70	4.640	15.09	Ekip de o günlerin bir alışkanlığıyla, koda görünmeyen bir i
92	64	4.160	15.38	Kırk yıl sonra o izin ne işe yarayacağını o an kimse bilmiyo
93	66	4.800	13.75	Oyunun kendisi, bir devam oyunundan beklenmeyecek kadar radi
94	109	6.720	16.22	Pac-Man tek bir labirentte geçiyordu; burada dört farklı lab
95	86	5.280	16.29	Pac-Man'de bir çift geçit tüneli vardı; buradaki labirentler
96	143	8.480	16.86	Meyveler artık labirentin ortasında sabit durmuyor, tüneller
97	48	3.360	14.29	Turuncu hayaletin adı Clyde'dan Sue'ya çevrildi.
98	36	2.560	14.06	Ama asıl devrim görünmeyen yerdeydi.
99	58	4.000	14.50	Pac-Man'in hayaletleri tamamen öngörülebilir davranıyordu.
100	76	5.120	14.84	Aynı hamleleri aynı sırayla yaparsanız hayaletler de aynı te
101	189	12.160	15.54	bin dokuz yüz seksen bire gelindiğinde bu ezberler kitap hal
102	60	3.840	15.62	Genel Bilgisayar hayaletlerin davranışına rastgelelik kattı.
