sira	karakter	saniye	kar_sn	metin
1	154	10.240	15.04	bin dokuz yüz seksende Atari'nin en çok satan oyunlarını yaz
2	114	7.520	15.16	Bir programcı, kimseye sormadan oyununun içine kimsenin bula
3	57	4.480	12.72	O odayı Salt Lake City'de on beş yaşında bir çocuk buldu.
4	148	9.440	15.68	Siyah Kale'nin yeraltı geçitlerinde, ekranın neredeyse hiçbi
5	26	1.760	14.77	Gözle görmek mümkün değil.
6	126	8.160	15.44	Onu bulmanın tek yolu, karanlıkta el yordamıyla ilerlerken k
7	162	10.560	15.34	Noktayı alıp Altın Kale'nin altındaki geçide, yanınızda başk
8	67	4.000	16.75	içeri giriyorsunuz ve ekranda parlak harflerle bir cümle bel
9	33	2.240	14.73	Bu oyunu Warren Robinett yarattı.
10	33	2.240	14.73	Bugün bu cümle sıradan görünüyor.
11	41	3.200	12.81	bin dokuz yüz seksende ise bir sabotajdı.
12	80	5.280	15.15	Çünkü o yıllarda oyunları kimin yaptığı bilinmiyordu, bilinm
13	149	10.240	14.55	Atari'nin ev konsolu için çıkan kartuşların kutularında görk
14	61	4.640	13.15	Ne kapakta, ne kullanım kılavuzunda, ne de oyunun kendisinde
15	56	3.840	14.58	Şirketin politikası netti: programcı görünmez kalacaktı.
16	36	3.040	11.84	Bunun sebebi ihmal değildi, hesaptı.
17	92	5.760	15.97	Bir oyunu tek başına yazan bir programcının adı kutuya basıl
18	51	3.200	15.94	Rakip şirketler kimi transfer edeceklerini bilirdi.
19	102	6.240	16.35	Programcının kendisi de, satış rakamlarıyla adı yan yana gel
20	70	5.280	13.26	İsimsizlik, bir şirketin çalışanına karşı elindeki en ucuz k
21	59	3.520	16.76	Warren Robinett bunu değiştirmeye niyetlenmiş biri değildi.
22	126	8.320	15.14	Atari'nin Sunnyvale'deki ofisinde çalışan genç bir programcı
23	70	4.160	16.83	Atari iki bin altı yüzün kartuşunda dört kilobayt program al
24	57	4.000	14.25	Konsolun kendi geçici belleği ise yüz yirmi sekiz bayttı.
25	21	1.760	11.93	Yüz yirmi sekiz bayt.
26	180	11.840	15.20	Bu, bir cümlelik metnin kapladığı yer kadar bir alanda bütün
27	54	3.360	16.07	Robinett bu alana bir macera oyunu sığdırmaya çalıştı.
28	210	13.760	15.26	Adventure, yani Macera adını taşıyan bu oyun, o ana kadar ya
29	26	1.760	14.77	Yaklaşık bir yılını verdi.
30	94	6.240	15.06	Kodu bin dokuz yüz yetmiş dokuz Haziran'ında teslim etti ve 
31	66	4.160	15.87	Ama teslim ettiği kodun içinde, kimseye söylemediği bir şey 
32	45	3.520	12.78	O görünmez gri nokta, o gizli oda ve o cümle.
33	100	6.400	15.62	Yalnızca kendi adını yazmak için ayırdığı yer, kartuşun topl
34	52	3.520	14.77	dört kilobaytlık bir dünyada bu, küçük bir servetti.
35	68	4.640	14.66	Oyun tamamlandığında kartuşta boşta kalan alan sadece on beş
36	98	5.920	16.55	Yani Robinett, imzasını saklayabilmek için oyunun geri kalan
37	105	7.200	14.58	Macera bin dokuz yüz seksende raflara çıktı ve yaklaşık bir 
38	145	9.280	15.63	Robinett'in eline satıştan tek kuruş geçmedi; yıllık maaşı y
39	35	2.720	12.87	Zaten o sırada şirkette de değildi.
40	20	1.440	13.89	Sonra beklenen oldu.
41	179	11.520	15.54	Salt Lake City'de yaşayan on beş yaşındaki Adam Clayton, kim
42	33	2.400	13.75	Şirkette küçük bir panik yaşandı.
43	96	6.400	15.00	Kodu yazan adam gitmişti; kalan programcılar oturup kaynağı 
44	107	6.560	16.31	Çıkarmak teknik olarak mümkündü ama kartuşun üretim kalıbını
45	63	4.320	14.58	İşte tam burada, hikâyenin yönünü değiştiren bir karar veril
46	74	4.640	15.95	Yazılım geliştirme yöneticisi Steve Wright, mesajın silinmem
47	157	10.400	15.10	Gerekçesi pazarlamacı gerekçesiydi: oyuncular böyle gizli şe
48	66	4.160	15.87	Bunlar oyuncular için saklanmış paskalya yumurtalarına benzi
49	141	9.760	14.45	Bu benzetme sektörün diline yerleşti; bugün oyunlarda, filml
50	39	2.560	15.23	Ama bu kararın çözmediği bir şey vardı.
