sira	karakter	saniye	kar_sn	metin
1	128	6.720	19.05	The war was over, the treaty was signed, and the empire they
2	164	8.480	19.34	Fifty men inside a stone church went on holding a country th
3	62	3.520	17.61	What does it take to make a soldier believe his war has ende
4	130	6.560	19.82	The 57 men behind the walls of the church feared the newspap
5	145	8.480	17.10	Because those newspapers said only one thing: the country yo
6	96	6.560	14.63	The lieutenant decided the pages were a trap, tore them up, 
7	149	7.840	19.01	On the eastern shore of the island of Luzon, at the edge of 
8	56	4.320	12.96	Today you can drive there, and surfers know its beaches.
9	94	5.120	18.36	But at the end of the 19th century, Baler was one of the lon
10	161	8.800	18.30	The Sierra Madre mountains cut the town off from the rest of
11	114	6.240	18.27	The only reasonable way to travel from Manila to Baler was b
12	127	6.880	18.46	Between November and February the swells rolling in from the
13	123	7.200	17.08	For part of every year, in other words, Baler was a dot that
14	59	3.520	16.76	Spain had governed the Philippines for more than 300 years.
15	150	8.320	18.03	In the towns at the far edge of that government, the state m
16	23	2.400	9.58	Baler was no different.
17	116	6.880	16.86	In the middle of the town stood a church of stone, thick-wal
18	136	7.360	18.48	In a tropical climate a stone building is a luxury; the Bale
19	60	4.160	14.42	No one had designed it as a fortress, but it stood like one.
20	22	2.080	10.58	The town was not calm.
21	111	7.520	14.76	The Philippine revolution that began in 1896 had spread acro
22	120	7.200	16.67	In the autumn of 1897 revolutionaries stormed the Spanish de
23	37	3.040	12.17	Madrid wanted the lost position back.
24	106	7.520	14.10	So in February of 1898, on the 12th, a steamer dropped ancho
25	95	4.800	19.79	These were the men the whole world would eventually talk abo
26	161	9.440	17.06	At their head was Captain Enrique de las Morenas y Fossi, ap
27	79	5.600	14.11	He had two lieutenants with him: Juan Alonso Zayas and Satur
28	59	4.160	14.18	A military physician came along, Rogelio Vigil de Quiñones.
29	38	4.480	8.48	And a chaplain, Cándido Gómez Carreño.
30	47	3.200	14.69	Counting the enlisted men, they were 57 in all.
31	142	7.840	18.11	Most were young, most were peasants, most had been conscript
32	43	2.880	14.93	The first months passed in a strange quiet.
33	95	5.440	17.46	The soldiers traded with the townspeople, children ran acros
34	83	4.960	16.73	Captain Las Morenas saw to the town's affairs, kept his ledg
35	173	9.440	18.33	Martín Cerezo looked at the church's walls, its door, its be
36	31	2.560	12.11	It was the reflex of a soldier.
37	71	4.800	14.79	That reflex would be the reason 57 men stayed alive a few mo
38	80	5.120	15.62	Meanwhile, thousands of kilometers away, the wheel of histor
39	110	6.880	15.99	In February an American battleship blew up in Havana harbor;
40	127	8.000	15.88	On the morning of May 1, 1898, the Spanish squadron faced th
41	105	6.080	17.27	Spain's 300-year presence in the Pacific was shaken to its f
42	63	3.840	16.41	Baler heard about it weeks later, in broken fragments of rum
43	117	6.400	18.28	The news reaching the town now came from one direction only:
44	97	6.560	14.79	No official notice, no order, no mail arrived from Manila, b
45	96	4.320	22.22	The detachment was left at the end of the empire with no one
46	44	2.880	15.28	When June came the mood of the town changed.
47	71	4.960	14.31	Trade fell off, greetings grew short, the streets began empt
48	70	4.480	15.62	At night the soldiers listened to the sounds coming out of t
49	118	8.960	13.17	Captain Las Morenas ordered the supplies carried into the ch
50	156	8.000	19.50	The townspeople packed up their houses and withdrew in ones 
51	50	3.360	14.88	In the last days of June, Baler was all but empty.
52	47	2.720	17.28	The only solid thing left was the stone church.
53	118	6.880	17.15	Fifty-seven men, with no idea that an empire on the other si
54	93	6.400	14.53	On the morning of June 30, 1898, Martín Cerezo went out towa
55	42	2.400	17.50	He wanted to see why the town had emptied.
56	154	9.280	16.59	The reason showed itself soon enough: fire opened from among
57	98	5.600	17.50	That withdrawal was no longer the beginning of a garrison's 
58	64	3.360	19.05	The detachment closed the church door behind them and barred
59	55	4.800	11.46	The next day, July 1, came the first call to surrender.
60	179	9.760	18.34	The Filipino commanders sent a written letter: Spanish rule 
61	155	8.640	17.94	One of the names at the head of the siege was a son of the t
62	94	5.600	16.79	The force under their orders varied between 800 and 1000 men
63	73	4.320	16.90	Inside there were 57, and their number would fall with every
64	37	3.040	12.17	Captain Las Morenas refused the call.
65	161	7.840	20.54	The reasoning behind the refusal was a piece of military log
66	128	7.360	17.39	A Spanish officer could surrender a besieged position only o
67	139	8.800	15.80	The sentence "the war is over," spoken by the enemy, was by 
68	169	10.240	16.50	The tragedy of Baler was born precisely there: these men did
69	43	2.880	14.93	The church quickly became a fortified work.
70	146	8.000	18.25	Loopholes were cut into the walls, the door and windows were
71	110	5.600	19.64	The houses around the church gave cover to the attackers, so
72	63	4.320	14.58	To stay alive, they burned their own town with their own han
73	145	8.000	18.12	When the fires had burned out there was an empty, level, ope
74	54	3.840	14.06	Then the siege settled into its own monotonous rhythm.
75	76	5.920	12.84	Firing before dawn, a sniper's duel through the day, silence
76	116	5.760	20.14	The besiegers could not batter the wall with artillery; the 
77	81	4.320	18.75	When they tried a direct assault they took heavy losses cros
78	167	10.080	16.57	Over the 337 days of the siege, Filipino losses in dead and 
79	69	4.000	17.25	The relationship between the two sides was not made of bulle
80	142	8.480	16.75	From time to time the firing stopped, men met under a white 
81	67	3.360	19.94	Then everyone went back to his position and started shooting
82	130	7.840	16.58	This strange courtesy, common enough in sieges, lasted at Ba
83	44	2.880	15.28	In August the world outside picked up speed.
84	51	3.680	13.86	On August 13 Manila surrendered to American forces.
85	64	3.840	16.67	Spain no longer even had a capital to defend in the Philippi
86	110	5.920	18.58	The Spanish authorities in Manila did not forget Baler; on t
87	113	6.880	16.42	Ranking officers, signed letters, even two Spanish friars he
88	124	6.240	19.87	The friars were let inside and stayed there until the end of
89	100	5.600	17.86	Because for the men inside, every emissary was an emissary w
90	78	4.160	18.75	Every letter was a piece of paper that had come from behind 
91	130	7.040	18.47	Signatures could be imitated, seals could be manufactured, a
92	75	4.800	15.62	Martín Cerezo considered each of these possibilities and rej
93	172	9.120	18.86	In the memoir he would write years later he describes the on
94	24	2.080	11.54	There was no such proof.
95	90	5.120	17.58	And inside the church, an enemy far more patient than any bu
96	47	2.560	18.36	The real killer of the siege was not the rifle.
97	105	6.400	16.41	The provisions had been weighed out from the start: rice, dr
98	83	4.640	17.89	As the months passed the rations were cut, then halved, then
99	54	3.360	16.07	But the real problem was not quantity, it was variety.
100	70	4.160	16.83	For months the men in the church ate almost nothing but poli
101	175	10.080	17.36	Today we know what that means: when the bran is stripped fro
102	22	1.920	11.46	Beriberi comes slowly.
103	42	3.200	13.12	First numbness in the legs, then weakness.
104	35	3.200	10.94	A man can no longer lift his rifle.
105	85	6.080	13.98	Starting at the ankles the body swells, the edema climbs upw
