sira	karakter	saniye	kar_sn	metin
1	42	3.360	12.50	A king had his best admiral put in chains.
2	148	8.000	18.50	Months later, when only thirteen ships were left of a fleet 
3	72	5.280	13.64	The admiral's answer was a single sentence: "I still have tw
4	120	9.280	12.93	1597 yılının ilk aylarında, Joseon başkentindeki bir sorgu o
5	17	2.080	8.17	Adı Yi Sunsin'di.
6	146	8.640	16.90	Beş yıl önce, Japon ordularının Kore yarımadasına ayak bastı
7	57	3.680	15.49	Şimdi bilekleri bağlıydı ve suçlaması emre itaatsizlikti.
8	81	4.800	16.88	Olayın nasıl bu noktaya geldiğini anlamak için birkaç ay ger
9	96	6.880	13.95	Toyotomi Hideyoshi'nin 1592'de başlattığı istila, karada hız
10	163	10.720	15.21	Yi Sunsin'in komuta ettiği güney donanması, Japon lojistik h
11	95	6.400	14.84	Karada ilerleyen Japon ordusu, denizden gelmesi gereken erza
12	78	5.120	15.23	Savaş bir ateşkese, ateşkes de uzun ve verimsiz bir müzakere
13	59	4.000	14.75	O müzakereler çökünce Hideyoshi ikinci bir sefer hazırladı.
14	73	4.800	15.21	Ama bu kez Japon komutanlar, önlerindeki asıl engelin adını 
15	113	6.720	16.82	Konishi Yukinaga'nın hizmetindeki Yoshira adlı bir aracı, Jo
16	131	8.640	15.16	Getirdiği haber şuydu: Kato Kiyomasa filan tarihte, filan gü
17	18	2.080	8.65	Yi Sunsin gitmedi.
18	183	10.400	17.60	Tarif edilen suyun batık kayalarla dolu olduğunu, bilginin k
19	23	1.920	11.98	Askeri olarak haklıydı.
20	54	3.680	14.67	Siyasi olarak bunu söylemek için en kötü anı seçmişti.
21	51	3.840	13.28	Sarayda onu uzun süredir çekemeyen bir çevre vardı.
22	108	7.040	15.34	Bir donanma komutanının kraldan gelen bir emri kendi muhakem
23	60	5.120	11.72	Yi Sunsin zincire vuruldu, başkente getirildi ve sorgulandı.
24	80	6.400	12.50	Dönemin sorgu yöntemleri kayıtlarda açıkça yazılıdır: kırbaç
25	30	2.560	11.72	Kral Seonjo idamı düşünüyordu.
26	104	6.560	15.85	Yaşlı devlet adamı Jeong Tak'ın araya girmesi ve geçmiş hizm
27	64	4.800	13.33	Verilen ceza idamdan hafifti ama bir subay için taşıması ağı
28	99	6.560	15.09	Yi Sunsin bütün rütbelerinden ve unvanlarından çıkarıldı, sı
29	132	8.960	14.73	Koreliler bu duruma "beyaz elbiseyle askerlik" diyordu: rütb
30	118	7.200	16.39	Beş yıl boyunca üç eyaletin donanmasını yöneten adam, komuta
31	59	3.840	15.36	Nisan ayında, güneye doğru yola çıktığı sırada haberi aldı.
32	145	9.120	15.90	Annesi Byeon Hanım, oğlunun tutuklandığını duyduktan sonra h
33	111	7.680	14.45	Yi Sunsin yıllardır tuttuğu günlüğe, Nanjung Ilgi'ye, yani S
34	34	2.240	15.18	Bir er olarak yürümeye devam etti.
35	67	4.480	14.96	Bu günlük, onun hakkında bildiklerimizin büyük kısmının kayn
36	148	11.040	13.41	Yi Sunsin 1592'den ölümüne kadar neredeyse her gün not tuttu
37	38	3.040	12.50	Duygusal patlamalar azdır, ama vardır.
38	99	6.560	15.09	Annesinin ölümünü yazdığı satırlarda kalemin nasıl titrediği
39	64	4.000	16.00	Savaş Günlüğü 2013'te UNESCO'nun Dünya Belleği listesine alı
40	35	2.560	13.67	Boşalan koltuğa Won Gyun getirildi.
41	106	6.720	15.77	Won Gyun deneyimsiz değildi; savaşın ilk yılında Yi Sunsin'l
42	148	9.440	15.68	Ama ikisinin arası yıllardır bozuktu ve saraya yazdığı rapor
43	43	3.040	14.14	Şimdi kendi tezini uygulama sırası ondaydı.
44	69	4.640	14.87	Devraldığı şey, o güne kadar Doğu Asya'nın en etkili savaş f
45	94	7.520	12.50	Yüzden fazla panokseon, yani üst güvertesi kalkanlarla çevri
46	18	1.920	9.38	Eğitimli topçular.
47	45	4.000	11.25	Hansan adasındaki üsler, tersaneler, depolar.
48	74	4.800	15.42	Yi Sunsin'in beş yılda kurduğu her şey, eksiksiz biçimde tes
49	38	2.880	13.19	Bir yıl geçmeden hiçbiri kalmayacaktı.
50	81	5.600	14.46	Won Gyun'un üzerindeki baskı, göreve başladığı ilk günden it
51	156	9.600	16.25	Saraydan gelen mesajlar açıktı: donanma denize açılacak, Jap
52	155	9.440	16.42	Won Gyun bu emrin sakıncalarını gördüğünde geri adım atmayı 
53	104	7.680	13.54	Ağustos 1597'de, hava ve akıntı koşullarına rağmen filosunu 
54	30	2.720	11.03	Sefer daha ilk günden bozuldu.
55	111	7.520	14.76	Japon donanması muharebeye girmedi; hafif gemilerle taciz et
56	40	2.720	14.71	Kürekçiler günlerce dinlenmeden çalıştı.
57	20	2.560	7.81	Su ve erzak tükendi.
58	45	3.520	12.78	Rüzgâr ters döndü, birkaç gemi filodan koptu.
59	136	8.320	16.35	Busan önlerine varıldığında Japon ana kuvveti ortada yoktu v
60	22	2.720	8.09	Won Gyun batıya döndü.
61	123	7.840	15.69	27 Ağustos gecesi filoyu Geoje adasının kuzeyindeki dar bir 
62	27	2.240	12.05	Karar felaketin kendisiydi.
63	95	6.240	15.22	Boğaz dardı, çıkışları sınırlıydı, gemiler birbirine yakın y
64	43	2.880	14.93	Devriye çıkarılmadı, gözcü hattı kurulmadı.
65	38	3.040	12.50	Mürettebat, haftalardır ilk kez uyudu.
66	42	3.520	11.93	Japon komutanlar bu fırsatı bekliyorlardı.
67	98	6.880	14.24	Todo Takatora, Wakizaka Yasuharu ve Kato Yoshiaki'nin gemile
68	38	2.560	14.84	Saldırı gece yarısından sonra başladı.
69	74	4.640	15.95	Çilçonyang Boğazı'nda olan şey bir deniz muharebesi değil, b
70	126	8.160	15.44	Kore donanmasının en büyük üstünlüğü topçuluğuydu: uzaktan, 
71	43	3.360	12.80	Bunun için mesafe ve manevra alanı gerekir.
72	22	4.160	5.29	O gece ikisi de yoktu.
73	158	11.040	14.31	Japon gemileri bordaya yanaştı, kancalar attı ve o dönemin J
74	70	4.800	14.58	Demirini kesip kaçmaya çalışan gemiler dar boğazda birbirine
75	43	4.320	9.95	Ateş, rüzgârla bir gemiden diğerine atladı.
76	76	5.120	14.84	Şafak söktüğünde Joseon donanmasının büyük bölümü ya batmış 
77	27	2.240	12.05	Komutan Yi Eokgi öldürüldü.
78	140	8.640	16.20	Won Gyun karaya çıkmayı başardı ama adamlarına yetişemedi; k
79	50	3.360	14.88	Beş yılda inşa edilen filo bir gecede yok olmuştu.
80	38	3.040	12.50	Ve bu, sadece gemilerin kaybı değildi.
81	136	8.800	15.45	O gemilerde, savaşın ilk yıllarında yetişmiş topçular, dümen
82	81	5.760	14.06	Yeni bir gemi altı ayda yapılabilir; onu kullanacak müretteb
83	86	5.760	14.93	O gece boğazda tam bir yıkım olmasını engelleyen tek şey, bi
84	113	7.840	14.41	Kanat komutanı Bae Seol, saldırıdan önce filodan ayrılmış, 1
85	50	3.680	13.59	Sabah olup ne yaşandığını gördüğünde geri dönmedi.
86	170	10.400	16.35	Hansan adasındaki üsse gitti, depoları ve tersaneleri Japonl
87	68	4.960	13.71	Bu davranış, savaştan sonra Bae Seol'ün yargılanmasına yol a
88	59	4.480	13.17	Ama o 12 gemi, Joseon donanmasından geriye kalan her şeydi.
89	62	4.000	15.50	Çilçonyang'ın sonuçları birkaç hafta içinde karada da görüld
90	44	3.040	14.47	Beş yıldır kapalı olan deniz yolu açılmıştı.
91	68	5.120	13.28	Japon orduları, artık denizden beslenerek batıya ve kuzeye i
92	99	7.840	12.63	Jeolla eyaleti, savaşın başından beri istiladan kurtulmuş ol
93	20	2.080	9.62	Namwon kalesi düştü.
94	40	2.880	13.89	Başkentin yolu yeniden açılıyor gibiydi.
95	20	1.760	11.36	Sarayda panik vardı.
