sira	karakter	saniye	kar_sn	metin
1	174	9.600	18.12	On one morning the British cavalry astonished everyone twice
2	124	6.880	18.02	That afternoon, four lines on a piece of paper drove six hun
3	155	8.000	19.38	The man who wrote the order, the man who carried it, and the
4	170	8.480	20.05	On the northern shore of the Black Sea, at the southern tip 
5	193	10.400	18.56	Its mouth is so tight that anyone passing by from the sea wo
6	126	8.960	14.06	In the autumn of 1854 the name of this inlet began to be spo
7	35	2.400	14.58	The war had not in fact begun here.
8	228	11.680	19.52	The conflict that broke out in 1853 between Russia and the O
9	64	4.320	14.81	In the spring of 1854 Britain and France declared war on Rus
10	81	5.920	13.68	After long argument, the allied staffs settled on a single o
11	120	5.920	20.27	If the great naval base that sheltered Russia's Black Sea fl
12	164	8.960	18.30	In September the allied armies landed on the western coast o
13	193	10.240	18.85	But instead of taking the city by assault they decided to be
14	38	2.880	13.19	A besieging army also needs a harbour.
15	70	4.480	15.62	The French took the inlets to the west; Balaclava fell to th
16	20	2.080	9.62	Balaclava was small.
17	179	10.080	17.76	This inlet, where only a handful of ships could tie up at an
18	84	4.320	19.44	The road from the harbour up to the siege lines climbed in c
19	90	5.120	17.58	The entire British army was fed through a single artery, and
20	21	1.760	11.93	The Russians knew it.
21	137	6.400	21.41	Understanding the ground that stretches inland to the north 
22	94	4.480	20.98	Picture a flat plain with a low, long ridge running across t
23	129	6.560	19.66	A cart track called the Woronzoff Road runs along the top of
24	42	2.880	14.58	The Causeway Heights cut the plain in two.
25	90	4.320	20.83	The hollow ground to the south is the South Valley, and it l
26	51	2.880	17.71	The long corridor to the north is the North Valley.
27	90	5.440	16.54	On the far side of the North Valley, this time from the nort
28	131	7.200	18.19	So the North Valley is a corridor squeezed between two walls
29	27	2.240	12.05	Keep that corridor in mind.
30	94	5.120	18.36	Six earth redoubts had been dug along the Causeway Heights t
31	44	2.720	16.18	Their defence was given to Ottoman soldiers.
32	202	11.360	17.78	The easternmost, Number 1, the one nearest the enemy, stood 
33	41	3.040	13.49	The other three redoubts held 300 apiece.
34	117	7.360	15.90	As for guns, there were nine 12-pounders landed from the Bri
35	101	4.960	20.36	A single British artillery sergeant who knew how to work the
36	13	1.280	10.16	That was all.
37	84	4.640	18.10	The most critical line on the plain was held by light earthw
38	50	4.320	11.57	The morning of 25 October 1854 was misty and cold.
39	171	9.920	17.24	The Russian commander Pavel Liprandi, with a force of roughl
40	51	3.040	16.78	Towards 6 o'clock the guns in Number 1 opened fire.
41	34	2.880	11.81	The Battle of Balaclava had begun.
42	47	3.040	15.46	The Russian artillery bore down on the redoubt.
43	69	4.000	17.25	Under heavy round shot the earth parapets turned into clouds
44	169	9.120	18.53	The men inside held on for nearly an hour and a half, which 
45	82	4.480	18.30	Towards half past seven the Russian infantry came into the w
46	128	7.680	16.67	About 170 of the garrison were killed; the rest went over th
47	37	3.200	11.56	Cossack horsemen followed after them.
48	55	3.360	16.37	Once Number 1 had fallen, the others could not be held.
49	42	3.520	11.93	Numbers 2, 3 and 4 were abandoned in turn.
50	170	8.960	18.97	As the men withdrew they tried to hammer spikes into the tou
51	163	8.960	18.19	This was a far more important detail than it looks; in that 
52	130	6.880	18.90	For a reader with a newspaper in London, the phrase losing g
53	42	2.720	15.44	At half past eight the situation was this.
54	43	2.880	14.93	The Causeway Heights were in Russian hands.
55	27	2.720	9.93	The Woronzoff Road was cut.
56	55	2.880	19.10	There was no defensive line in the middle of the plain.
57	143	7.680	18.62	And between the harbour of Balaclava and the Russian cavalry
58	80	4.960	16.13	That regiment was the 93rd Highlanders, under the command of
59	103	7.200	14.31	Campbell was 62, not an aristocrat, a soldier who had earned
60	114	6.080	18.75	His regiment was posted on a low hummock a little beyond the
61	198	10.400	19.04	He had under his hand some 550 Highlanders, about a hundred 
62	161	8.960	17.97	About 400 horsemen detached themselves from the Russian cava
63	129	6.880	18.75	What infantry were supposed to do in the face of a cavalry c
64	104	5.920	17.57	Closed in on itself in four ranks, infantry became a kind of
65	29	2.080	13.94	Campbell did not form square.
66	55	3.840	14.32	He left his regiment in two ranks, as a long thin line.
67	183	9.600	19.06	The reason was simple: in square his frontage would shrink, 
68	17	1.440	11.81	He took the risk.
69	196	10.240	19.14	The words he spoke to his men as he rode along the line beca
70	39	3.520	11.08	The Russian horsemen came on at a trot.
71	56	3.360	16.67	The first volley was fired at long range and did little.
72	68	4.960	13.71	The second came at closer range; horses stumbled, the line b
73	95	4.800	19.79	At that very moment a part of the Highlanders made as if to 
74	87	5.440	15.99	What Campbell shouted at them also went into the record: 93r
75	104	5.920	17.57	The men stayed where they were, fired a third volley, and th
76	35	2.400	14.58	The whole thing took a few minutes.
77	209	10.720	19.50	There was a civilian watching those few minutes from the slo
78	142	7.520	18.88	Russell was one of the first war correspondents in the moder
79	96	5.600	17.14	Describing the sight of that morning, he spoke of a thin red
80	150	7.520	19.95	Over the years the phrase shortened into the thin red line, 
81	61	3.360	18.15	But the real cavalry achievement of the day had not yet come
82	134	7.680	17.45	The main body of the Russian cavalry, some 3 thousand horsem
83	88	4.640	18.97	Just at that moment the British Heavy Brigade was on the mar
84	137	7.520	18.22	The Heavy Brigade was made up of cavalry on big horses, in b
85	95	6.400	14.84	Its commander, Major General James Scarlett, was 55 and had 
