sira	karakter	saniye	kar_sn	metin
1	88	5.280	16.67	Two giant empires from opposite ends of the world met face t
2	120	6.880	17.44	When that clash, lasting a few days, was over, the losing si
3	100	5.280	18.94	A handful of men walking among the prisoners would change th
4	172	11.360	15.14	Kanal yönergesi gereği bu bir çeviri kanalı: metin sıfırdan 
5	87	5.120	16.99	Kanal dili `en` olduğu ve Türkçe okunuş zinciri atlandığı iç
6	198	9.600	20.62	If you could have looked down on the map of the world in the
7	35	2.720	12.87	In the east stood the Tang dynasty.
8	210	12.480	16.83	Its capital, Chang'an, was the most crowded city on the plan
9	166	8.160	20.34	The reign of Emperor Xuanzong had passed its fortieth year, 
10	220	12.640	17.41	Tang's western frontier now lay far beyond the Great Wall: t
11	74	4.000	18.50	extending the empire's arm all the way to the foot of the Pa
12	53	3.040	17.43	In the west there was an altogether different energy.
13	133	7.360	18.07	In the year seven hundred fifty, the Damascus-based Umayyad 
14	91	5.440	16.73	The engine of that revolution had run not in Arabia but prec
15	117	6.560	17.84	The man at the head of the movement was an extraordinary org
16	142	7.360	19.29	When his black banners set out from Merv and overturned the 
17	156	9.120	17.11	For the Abbasids, Transoxiana — the lands beyond the river O
18	128	7.840	16.33	The country caught between these two worlds was the territor
19	51	3.040	16.78	In that age this was nobody's provincial backwater.
20	179	11.200	15.98	Samarkand, Bukhara, Panjikent, Tashkent and Ferghana were we
21	84	4.640	18.10	Most of their people were Sogdians: the undisputed merchant 
22	116	6.240	18.59	Sogdian was a language of trade valid from Dunhuang on the C
23	119	8.320	14.30	These cities carried silk, glass, paper, horses, slaves, mus
24	133	8.160	16.30	Which pass lay under snow, where which khan's army stood, in
25	85	4.800	17.71	There was a third power in the region, and it is often forgo
26	144	7.520	19.15	In the seventh and eighth centuries Tibet had spilled over t
27	95	5.760	16.49	The whole of Tang's military calculation in Central Asia was
28	107	6.240	17.15	And the most fearless executor of that calculation was the c
29	132	6.880	19.19	Gao Xianzhi was the son of a family that had entered Tang se
30	81	5.280	15.34	Like his father he became a soldier, rose quickly, and maste
31	46	2.880	15.97	He made his name in seven hundred forty-seven.
32	163	8.640	18.87	That year he crossed the Pamirs to bring into line the kingd
33	155	8.480	18.28	With thousands of soldiers he marched through passes above f
34	107	6.240	17.15	The military logic of the campaign may be argued over, but i
35	115	5.760	19.97	archaeologists who combed the region hand's breadth by hand'
36	105	5.600	18.75	When Gao returned, his name was circulating at the Tang cour
37	51	2.880	17.71	But that success brought a dangerous habit with it.
38	129	6.880	18.75	Gao Xianzhi had begun to build his relations with the small 
39	112	5.920	18.92	The reports that went to Chang'an counted victories, and the
40	108	6.080	17.76	The court's distance was a reward: no one could supervise wh
41	210	10.240	20.51	As the distance between a caliphate marching east and a dyna
42	46	2.560	17.97	Where the spark would come from was not clear.
43	44	2.400	18.33	The only clear thing was that it would come.
44	60	4.320	13.89	The spark came in the year seven hundred fifty, in Tashkent.
45	195	11.200	17.41	In that age the city's name appears in Chinese records as Sh
46	102	5.760	17.71	It had its own ruler, and it had declared its loyalty to Tan
47	194	10.400	18.65	According to Gao Xianzhi's reports, the ruler of Tashkent wa
48	39	3.040	12.83	Gao came before the city with his army.
49	87	4.800	18.12	The siege did not last long, because an agreement was reache
50	97	5.280	18.37	The ruler of Tashkent accepted surrender in exchange for a g
51	22	1.600	13.75	The gates were opened.
52	25	1.440	17.36	Then the word was broken.
53	124	7.360	16.85	The Chinese sources themselves — even sources not hostile to
54	50	2.880	17.36	The troops that entered the city began to plunder.
55	90	5.280	17.05	The treasury was emptied, the arsenals taken, those in no co
56	79	4.480	17.63	The ruler was put in chains and sent thousands of kilometers
57	122	6.560	18.60	And there, as a ruler who had surrendered and been protected
58	45	3.040	14.80	That execution brought no military advantage.
59	33	2.240	14.73	Politically it was a catastrophe.
60	119	7.200	16.53	For until that day, every minor dynasty of Transoxiana had b
61	127	6.400	19.84	The promise given at the gate of Tashkent and not kept had a
62	105	7.360	14.27	In the Sogdian cities the news spread at the speed of a cara
63	44	3.040	14.47	The son of the dead ruler managed to escape.
64	62	3.680	16.85	And the direction in which he fled determined the whole stor
65	59	4.160	14.18	He did not go east and take refuge with Tang; he went west.
66	128	6.240	20.51	First he traveled among the neighboring principalities of th
67	183	10.240	17.87	Sitting in Samarkand at that time as governor for the Abbasi
68	80	4.480	17.86	For Ziyad ibn Salih this invitation was the opportunity he h
69	102	5.760	17.71	The Abbasids had only just come to power and needed to prove
70	150	8.480	17.69	And what had arrived was not merely a refugee's complaint; b
71	93	6.080	15.30	From Samarkand an army began to be prepared, moving northeas
72	130	6.560	19.82	The backbone of this army was formed by the Khurasani troops
73	59	3.680	16.03	To them were joined local cavalry gathered from the region.
74	58	4.000	14.50	When Gao Xianzhi learned of the movement, he did not wait.
75	109	5.760	18.92	That was his character: rather than meeting a threat on his 
76	43	2.560	16.80	He set out westward from his base at Kucha.
77	167	8.960	18.64	The distance he would cover was more than seven hundred kilo
78	72	4.000	18.00	The composition of his army is critical for understanding wh
79	147	8.160	18.01	At the core were the professional Tang soldiers of the Anxi 
80	51	4.160	12.26	Alongside them marched allied troops from Ferghana.
81	86	4.640	18.53	And the most numerous group were the Karluks, one of the Tur
82	69	3.680	18.75	According to some records the Karluks made up two thirds of 
83	166	9.440	17.58	In other words, Gao Xianzhi's army bore the name of a Tang a
84	141	7.680	18.36	The two armies met in the month of July in the year seven hu
85	167	9.280	18.00	This is the area around the border of present-day Kazakhstan
86	185	9.760	18.95	The figures for the total number of soldiers are complete ch
87	105	6.080	17.27	The estimate modern historians find plausible is far more me
88	86	5.440	15.81	But this much was certain: neither army knew the other, and 
89	83	4.320	19.21	The plain on the bank of the Talas river was too narrow for 
90	61	3.360	18.15	Perhaps that is why the fighting did not end in a single day
91	20	2.080	9.62	It lasted five days.
92	57	3.680	15.49	Five days is an unusual span for the battles of that age.
93	78	4.160	18.75	It meant two armies probing each other without being able to
94	171	9.600	17.81	The days probably passed in mutual raids by mounted archers,
95	136	8.800	15.45	Tang's advantage lay in discipline: tight blocks of infantry
96	103	5.760	17.88	The Abbasid side's advantage lay in heavy cavalry and in the
97	44	2.080	21.15	For five days neither could break the other.
98	92	4.800	19.17	At night the fires of the two camps burned facing each other
99	36	2.400	15.00	On the fifth day everything changed.
100	26	1.920	13.54	The Karluks changed sides.
101	63	3.680	17.12	This is one of the most cold-blooded recalculations in histo
102	149	7.840	19.01	The Karluk chiefs decided, most likely, on the basis of exac
103	118	6.400	18.44	And what had happened at Tashkent was still in their memory;
104	157	8.640	18.17	They looked at their own pastures, their own trade routes, t
105	45	3.040	14.80	The Karluk cavalry was inside the Tang lines.
106	71	4.160	17.07	They did not need to cross the front or break through enemy 
107	103	5.280	19.51	They simply turned their horses' heads and attacked the rear
108	63	4.000	15.75	At that moment Gao Xianzhi's army was caught between two fir
109	201	11.360	17.69	In front, Ziyad ibn Salih's troops increased the pressure; b
110	78	4.160	18.75	Tight blocks of infantry are strong only so long as they can
111	84	5.120	16.41	The blow from behind broke the order, and once the order bro
112	42	2.240	18.75	The rest was not fighting but dissolution.
113	160	8.160	19.61	The Chinese sources give the losses as between twenty thousa
114	112	6.880	16.28	Arab records write far larger figures: up to forty-five thou
115	115	6.080	18.91	None of these numbers is reliable; as with all medieval armi
116	116	6.400	18.12	What is reliable is the outcome: Tang's expeditionary army i
117	72	4.480	16.07	The flight produced a scene recounted more often than the ba
118	45	3.040	14.80	The retreating crowd jammed in a narrow pass.
119	192	10.400	18.46	Li Siye, one of Gao Xianzhi's commanders, began beating the 
120	172	10.240	16.80	According to the records, another commander, Duan Xiushi, tu
121	80	4.160	19.23	Li Siye stopped, and the two of them together brought the re
122	128	6.240	20.51	The number of Tang soldiers who came out of that pass alive 
123	21	2.240	9.37	Gao Xianzhi survived.
124	39	2.880	13.54	He returned east, to the lands of Anxi.
125	69	4.640	14.87	But he left behind not only an army; he left a policy behind
126	103	5.760	17.88	After the summer of seven hundred fifty-one, Tang armies nev
127	75	4.960	15.12	The face Transoxiana turned toward China closed, and it did 
128	92	5.760	15.97	And on the battlefield, among the dead, a long line of human
129	38	2.560	14.84	The prisoners were being marched west.
130	179	9.600	18.65	Among them were ordinary soldiers; and among the soldiers, a
131	8	0.960	8.33	Weavers.
132	9	1.440	6.25	Painters.
133	11	2.080	5.29	Goldsmiths.
134	50	3.200	15.62	And a clerk who would carry the rest of the story.
135	39	2.560	15.23	One of the prisoners was named Du Huan.
136	46	3.840	11.98	That we know of him today is pure coincidence.
137	94	5.920	15.88	After the battle Du Huan was taken to Abbasid territory, and
138	93	6.080	15.30	What he saw he recounted, after his return, in a book: the J
139	18	1.440	12.50	The book was lost.
140	179	10.240	17.48	But Du Huan's relative, the statesman Du You, took excerpts 
141	99	5.760	17.19	What remains in our hands today is those excerpts: a residue
142	117	6.400	18.28	The only surviving direct testimony written by a Chinese pri
143	101	5.760	17.53	The city Du Huan describes was Kufa, one of the administrati
144	50	3.360	14.88	His account is curious and surprisingly impartial.
145	214	11.200	19.11	He notes the local faith, the order of worship, the month of
146	67	4.960	13.51	He does not belittle, he does not mock; he writes like an ob
147	81	4.320	18.75	But for our story the most valuable lines are the ones in wh
148	131	7.200	18.19	Du Huan writes that in Kufa he met Chinese craftsmen who, li
149	57	3.680	15.49	Two painters from the capital region, Fan Shu and Liu Ci.
150	49	3.680	13.32	Weavers from the Hedong region, among them Lü Li.
151	53	3.040	17.43	He also speaks of masters who worked gold and silver.
152	163	8.640	18.87	So among the prisoners of the battle of Talas there really w
153	62	3.520	17.61	Now let us come to the most striking aspect of this testimon
154	29	2.240	12.95	Du Huan counted the painters.
155	23	1.760	13.07	He counted the weavers.
156	26	2.560	10.16	He counted the goldsmiths.
157	31	2.080	14.90	He never mentioned papermakers.
158	212	10.880	19.49	In the text of the only eyewitness who was taken prisoner at
159	42	3.360	12.50	So where does that famous story come from?
160	20	1.760	11.36	Its source is known.
161	109	6.240	17.47	About three centuries after the battle, in the eleventh cent
162	153	8.480	18.04	in his book Lata'if al-Ma'arif — a collection of curious inf
163	83	4.800	17.29	this art was brought to the city by the Chinese prisoners ta
164	18	1.760	10.23	A single sentence.
165	81	5.920	13.68	Written three hundred years later — pleasant, memorable, an 
166	98	4.800	20.42	That single sentence passed into every history of paper writ
167	92	5.120	17.97	Modern research approaches this sentence with caution, and t
168	127	6.560	19.36	Paper cannot have come to Central Asia in seven hundred fift
169	106	6.080	17.43	The clearest proof of this is the archive found in the ruins
170	177	8.960	19.75	The documents that the ruler of Panjikent, Devashtich, carri
