sira	karakter	saniye	kar_sn	metin
1	78	5.280	14.77	The capital of the richest empire on earth opened its own ga
2	120	6.880	17.44	The man who rode in wanted no crown and no land — only the t
3	100	5.120	19.53	Delhi was emptied so completely that spring that a two-hundr
4	132	9.440	13.98	1635 yılının bahar başında, Agra Sarayı'nın kabul salonunda 
5	127	7.840	16.20	Şah Cihan tahta çıktığında, Babür hazinesinde biriken mücevh
6	95	5.600	16.96	Bunları görünür kılacak, imparatorluğun servetini tek bakışt
7	61	3.840	15.89	İşin başına saray kuyumcularının reisi Bebadel Han getirildi
8	155	10.880	14.25	Ortaya çıkan şey bir sandalye değil, mimari ölçekte bir müce
9	124	8.160	15.20	sütunların tepesinde ikişer tavus kuşu ve her tavus çiftinin
10	73	4.800	15.21	Bu tavuslar yüzünden nesne Takht-e Tavus, yani Tavus Tahtı a
11	84	6.560	12.80	Saray vakanüvisi Abdülhamid Lahori tahtın maliyetini 10 mily
12	114	7.360	15.49	Aynı hükümdarın Agra'da eşi için yaptırdığı türbe, yani Tac 
13	103	7.040	14.63	Yani Şah Cihan, dünyanın en ünlü mezar anıtına harcadığının 
14	107	7.200	14.86	Tavus Tahtı'nı gören ve tarif eden yabancılardan biri, Frans
15	163	14.080	11.58	1665'te Babür sarayına kabul edilen Tavernier, mesleği gereğ
16	41	2.720	15.07	Bunlar sadece görünen yüzeyin taşlarıydı.
17	157	9.920	15.83	Tahtın üzerinde, kaynakların çoğunun aktardığına göre, Babür
18	67	4.960	13.51	1648'de imparatorluk merkezi Delhi'ye taşındığında taht da t
19	146	9.440	15.47	Yeni başkentin surlarla çevrili sarayı, kırmızı kum taşından
20	121	8.800	13.75	O salonun duvarında bugün hâlâ okunabilen bir beyit vardır: 
21	36	2.720	13.24	Taht, bu cümlenin altında duruyordu.
22	29	2.720	10.66	Aradan seksen dört yıl geçti.
23	162	12.000	13.50	1719'da, Kızıl Kale'de art arda tahta çıkarılıp indirilen, k
24	20	2.080	9.62	Adı Muhammed Şah'tı.
