sira	karakter	saniye	kar_sn	metin
1	119	8.000	14.88	Five kilometres down, where sunlight has never reached, the 
2	120	6.880	17.44	The news travelled the world: the assumption that life depen
3	39	2.560	15.23	But what was really inside those boxes?
4	115	7.520	15.29	Pasifik Okyanusu'nun ortasında, Hawaii ile Meksika arasında,
5	125	8.800	14.20	Işığın hiçbir dalga boyunun ulaşmadığı, suyun sıfırın biraz 
6	30	2.880	10.42	Yüzeyden bakınca sadece çamur.
7	113	7.040	16.05	Ama o çamurun üzerine, milyonlarca yılda birikmiş, patates b
8	34	2.880	11.81	Bunlara polimetalik nodül deniyor.
9	45	4.320	10.42	İçlerinde manganez, nikel, kobalt, bakır var.
10	81	5.600	14.46	Bir nodülün bugünkü boyutuna ulaşması, çoğu tahmine göre mil
11	65	4.800	13.54	Yani elinizde tuttuğunuz şey, insanlık tarihinden çok daha y
12	42	3.680	11.41	Bu düzlüğün adı Clarion-Clipperton Kuşağı.
13	171	10.560	16.19	Ve son on yıldır bilim dünyasının değil, madencilik şirketle
14	98	6.240	15.71	Deniz dibinde ne olup bittiğini anlamanın en temel yollarınd
15	216	13.600	15.88	Kabaca şöyle çalışır: gemiden bırakılan ağır bir çerçeve dib
16	79	5.440	14.52	Sonra o kapalı hacimdeki oksijenin saatler içinde nasıl deği
17	90	5.920	15.20	Beklenen sonuç her zaman aynıdır ve yüz yıla yakın ölçümle d
18	45	3.360	13.39	Çünkü dipte oksijen üreten hiçbir şey yoktur.
19	31	2.720	11.40	Işık yoktur, fotosentez yoktur.
20	71	5.280	13.45	Orada yaşayan bakteriler, solucanlar, deniz hıyarları yalnız
21	16	2.240	7.14	Eğri aşağı iner.
22	14	1.280	10.94	Her seferinde.
23	176	11.040	15.94	2013 yılında İskoç Deniz Bilimleri Derneği'nden, yani İskoçy
24	65	5.440	11.95	Kapalı odacıktaki oksijen, saatler geçtikçe azalmıyor, artıy
25	126	8.480	14.86	Sweetman'ın o ana dair anlattığı tepki, bilimsel refleksin k
26	133	8.320	15.99	Deniz dibinde şimdiye kadar yapılmış her çalışma yalnızca ok
27	59	4.800	12.29	Sensörler geri gönderildi, kalibre edildi, yeniden kuruldu.
28	48	4.000	12.00	Veri gelmeye devam etti, eğri yine yukarı çıktı.
29	48	3.680	13.04	Sonraki yıllarda aynı düzlüğe defalarca dönüldü.
30	98	6.720	14.58	Sweetman'ın anlatımına göre kritik eşik, ölçümün ikinci ve b
31	107	7.520	14.23	Optik sensörler bir yana bırakıldı, suyun oksijeni doğrudan 
32	27	1.920	14.06	İki yöntem birbirini tuttu.
33	82	5.600	14.64	İşte o noktada Sweetman, elindekinin bir arıza değil, bir ol
34	104	7.840	13.27	22 Temmuz 2024'te Nature Geoscience, yani Nature grubunun ye
35	80	5.600	14.29	Başlığı doğrudandı: derin deniz tabanında karanlık oksijen ü
36	117	7.680	15.23	Metinde, kapalı odacıklardaki oksijenin 2 gün içinde başlang
37	50	3.680	13.59	Yazarların önerdiği ad da tuttu: karanlık oksijen.
38	26	2.720	9.56	Güneşsiz üretilen oksijen.
39	87	5.120	16.99	Bu ifadenin neden bomba etkisi yaptığını anlamak için lise b
40	157	10.560	14.87	Dünya atmosferindeki serbest oksijenin hikâyesi, yaklaşık 2,
41	29	3.360	8.63	Oksijen demek, ışık demektir.
42	87	6.400	13.59	Bir kayanın, karanlıkta, canlı olmadan oksijen üretmesi bu z
