sira	karakter	saniye	kar_sn	metin
1	164	9.280	17.67	In a French enrichment plant, a sample of ore came up a frac
2	62	3.520	17.61	because every rock in the solar system carries the same rati
3	70	4.000	17.50	The explanation was that someone had already burned the miss
4	94	5.760	16.32	Two billion years before anyone built a reactor, a seam of r
5	152	7.840	19.39	In the spring of nineteen seventy-two, in the south of Franc
6	81	4.800	16.88	for short — a measurement was under way that nobody expected
7	197	11.200	17.59	The raw uranium arriving at the plant moved through the pipe
8	64	3.680	17.39	This check was less a quality test than an accounting operat
9	110	5.600	19.64	Because the natural abundance of uranium two thirty-five was
10	52	3.840	13.54	That constant was zero point seven two zero percent.
11	208	11.840	17.57	Ore dug in Australia gave it, so did the shield rocks of Can
12	53	3.360	15.77	roughly seven point two were uranium two thirty-five.
13	34	2.240	15.18	There was an explanation for this.
14	163	9.760	16.70	In the cloud that formed the solar system, the two isotopes 
15	110	6.400	17.19	Whichever planet, whichever continent, whichever rock you ha
16	153	8.320	18.39	Geologists treated that ratio as so solid that when a sample
17	67	4.480	14.96	That day the screen did not read zero point seven two zero p
18	35	3.360	10.42	It read zero point seven one seven.
19	54	3.520	15.34	The difference was zero point zero zero three percent.
20	25	2.880	8.68	On paper, nothing at all.
21	161	8.320	19.35	But the instrument taking the measurement was sensitive enou
22	160	9.120	17.54	Henri Bouzigues, on the team that took the reading, first di
23	26	1.600	16.25	The number would not move.
24	86	4.960	17.34	Then the shipment records were examined, and a far more unco
25	196	10.720	18.28	Spread across the whole mass of uranium arriving at the plan
26	179	10.080	17.76	In nineteen seventy-two, in the very middle of the Cold War,
27	72	4.640	15.52	The first scenarios anyone reached for were not nature's but
28	34	2.400	14.17	Had someone mixed up the material?
29	125	6.560	19.05	Had uranium that had already been through the fuel cycle, ur
30	71	4.640	15.30	Because only one known thing depletes uranium two thirty-fiv
31	10	1.440	6.94	A reactor.
32	115	7.200	15.97	A chain reaction consumes uranium two thirty-five and leaves
33	80	5.600	14.29	What was showing on the screen was precisely that — the sign
