sira	karakter	saniye	kar_sn	metin
1	161	8.960	17.97	When a secondary school student said his hot ice cream mix f
2	145	7.680	18.88	Sixty years later the most careful measurements made on wate
3	86	5.120	16.80	The answer to the question is neither yes nor no; the questi
4	181	14.720	12.30	The science channel's own config (`podcast-science.json`: `"
5	163	7.200	22.64	not a new Turkish text — so I'm delivering it in English, wi
6	197	10.240	19.24	In nineteen sixty-three, in the Tanga region of northern Tan
7	154	8.800	17.50	The recipe was simple: boil the milk, stir in sugar, wait un
8	127	6.400	19.84	There was only room for a few containers in that compartment
9	68	4.160	16.35	That day a student named Erasto Mpemba decided not to wait h
10	113	5.600	20.18	He mixed the boiling milk with sugar and put the container s
11	83	4.800	17.29	An hour and a half later, when the freezer was opened, Mpemb
12	60	3.040	19.74	The containers that had been cooled first were still liquid.
13	32	2.240	14.29	This was not supposed to happen.
14	173	9.440	18.33	To cool down, a hot body must first pass through the tempera
15	90	5.120	17.58	When Mpemba described what he had seen in his physics lesson
16	74	5.120	14.45	This was not physics, the teacher said; it was, at most, Mpe
17	27	2.240	12.05	His classmates laughed too.
18	29	2.400	12.08	But Mpemba did not let it go.
19	156	8.000	19.50	He asked about the method used by an ice cream seller in a n
20	136	7.520	18.09	A few years later, while Mpemba was studying at Mkwawa High 
21	209	11.680	17.89	After Denis Osborne finished his talk, during the questions,
22	87	6.560	13.26	and put them both in the freezer, why does the one at one hu
23	23	1.760	13.07	The hall laughed again.
24	16	1.440	11.11	Osborne did not.
25	93	5.120	18.16	He said he did not know the answer, and decided to try it in
26	47	2.880	16.32	He asked a technician to set up the experiment.
27	120	6.560	18.29	When the technician brought him the results, he was surprise
28	212	12.000	17.67	Osborne repeated the experiment himself, refined the measure
29	116	6.880	16.86	From that day on, the oddity carried the surname of a school
30	53	3.360	15.77	The curious part is that the observation was not new.
31	147	7.840	18.75	Aristotle, in his book on the phenomena of the weather, had 
32	128	7.680	16.67	Francis Bacon, in his work of sixteen twenty, Novum Organum,
33	32	2.400	13.33	Descartes made a similar remark.
