sira	karakter	saniye	kar_sn	metin
1	182	10.400	17.50	Cool helium to two degrees above absolute zero and it stops 
2	55	4.800	11.46	No pump, no tilt, no leak — and no friction to stop it.
3	70	3.360	20.83	The reason is that the atoms have stopped being separate ato
4	29	1.920	15.10	Picture a small glass vessel.
5	44	2.560	17.19	Open at the mouth, no bigger than a thimble.
6	120	6.400	18.75	Inside it sits a clear liquid, so clear that when you look a
7	124	6.880	18.02	The vessel hangs in the middle of an evacuated glass jar, an
8	23	1.760	13.07	Then you start waiting.
9	87	5.280	16.48	After a while a droplet gathers on the outer surface of the 
10	13	1.280	10.16	Then another.
11	72	4.480	16.07	Nobody tilted it, there is no crack in the glass, no hole in
12	83	4.960	16.73	The liquid climbed its own wall, crossed the rim, ran down t
13	165	9.120	18.09	Lower that same vessel into the liquid while it is empty and
14	39	2.560	15.23	No container without a lid can hold it.
15	22	1.760	12.50	This liquid is helium.
16	130	8.000	16.25	More precisely, helium below two point one seven kelvin; hel
17	88	5.760	15.28	And the secret behind those droplets is a rule of nature we 
18	67	4.000	16.75	The story starts in nineteen oh eight, in the Dutch city of 
19	70	4.800	14.58	After years of work, Heike Kamerlingh Onnes managed to lique
20	124	7.040	17.61	What he had in his hands boiled at four point two kelvin, wa
21	74	5.280	14.02	When he kept cooling it, the oddities began: the helium refu
22	162	8.480	19.10	Every known substance crystallises if you chill it far enoug
23	119	6.560	18.14	But something larger was hiding in those days that nobody ha
24	217	12.000	18.08	In nineteen thirty-two, when the Leiden team measured helium
25	115	5.760	19.97	Because the shape of that peak resembled the Greek letter la
26	73	4.960	14.72	The liquid above it was named helium one, the liquid below i
27	103	6.240	16.51	The same atoms, the same vessel, the same pressure; and yet 
28	106	5.760	18.40	The first visible signature of helium two had been sitting i
29	161	8.960	17.97	As you cool boiling liquid helium, exactly at two point one 
30	56	3.840	14.58	The boiling has not ended; the liquid keeps evaporating.
31	105	5.920	17.74	It simply no longer makes bubbles, because the way it carrie
32	176	8.960	19.64	In the mid nineteen thirties, working in Oxford, Bernard Rol
33	43	2.400	17.92	The walls of the vessel were carrying heat.
34	105	5.600	18.75	The only explanation was a thin film of liquid covering ever
35	125	6.560	19.05	The film that carries his name today is about thirty nanomet
36	131	7.040	18.61	It climbs the wall, flows at speeds reaching twenty centimet
37	27	2.240	12.05	There is a fine point here.
38	55	3.680	14.95	A liquid wetting a wall is not in itself extraordinary.
39	108	6.080	17.76	Water too creeps a few microns up the side of a glass; the w
40	53	3.200	16.56	What is extraordinary is that the film does not stop.
41	135	8.480	15.92	In an ordinary liquid a layer that thin is pinned in place b
42	37	2.720	13.60	In helium two there is no such brake.
43	176	9.920	17.74	The film stuck to the wall sees the smallest difference in l
44	110	5.920	18.58	Two separate groups proved that the friction really had vani
45	25	2.080	12.02	In his Moscow laboratory,
46	198	9.920	19.96	Pyotr Kapitza pushed helium two through the gap between two 
47	187	10.400	17.98	In those same days, in the English city of Cambridge, John A
48	61	3.360	18.15	the flow rate barely depended on the applied pressure at all
49	97	5.600	17.32	The harder you push a liquid, the faster it ought to move; h
50	107	6.080	17.60	In the January issue of a weekly science journal published i
51	73	5.120	14.26	Borrowing from superconductivity, Kapitza named this state s
