sira	karakter	saniye	kar_sn	metin
1	98	6.400	15.31	Take two metal plates and empty out everything between them:
2	94	5.280	17.80	Bring them within a micron of each other and the plates begi
3	51	2.560	19.92	In the middle of nothingness, what is pushing them?
4	25	1.760	14.20	Picture two metal plates.
5	36	3.040	11.84	Flat as mirrors, facing one another.
6	55	3.360	16.37	Both are electrically neutral, neither one is a magnet.
7	102	6.240	16.35	Now pump out all the air between them; leave behind not a sp
8	81	4.640	17.46	By textbook logic, these two plates have nothing whatsoever 
9	57	4.160	13.70	No charge, no current, no matter, and therefore no force.
10	96	5.280	18.18	And yet, when you shrink the gap between them far enough, th
11	33	2.720	12.13	Something is pressing in on them.
12	92	5.600	16.43	And the name of that something, at least as the story was fi
13	96	6.080	15.79	The place where this idea was born was not a theoretical ins
14	162	8.640	18.75	In nineteen forty-eight, Hendrik Casimir was working on an u
15	149	7.680	19.40	That is, the question of why very small particles suspended 
16	143	7.520	19.02	The company's interest in the question was not philosophical
17	178	9.920	17.94	The force pulling the particles toward each other was alread
18	84	4.640	18.10	and this momentary imbalance provokes a response in a neighb
19	130	7.520	17.29	When Casimir, together with his young colleague Dirk Polder,
20	68	4.480	15.18	As the distance grew, the attraction died away faster than e
21	90	4.800	18.75	The reason was simple but subtle: electromagnetic influence 
22	120	6.560	18.29	By the time one molecule's message reaches its neighbour, th
23	60	4.160	14.42	When the reply comes back, the coordination has broken down.
24	129	6.880	18.75	Because of this delay, the interaction between two atoms wea
25	63	3.520	17.90	What was truly unsettling, though, was the shape of the resu
26	153	8.160	18.75	The expression that emerged was astonishingly clean; none of
27	85	4.960	17.14	Recounting it years later, Casimir said that this very clean
28	55	3.680	14.95	During a walk with Niels Bohr, he described the matter.
29	96	5.440	17.65	Bohr, as if muttering to himself, said that it must have som
30	60	3.520	17.05	That single sentence rebuilt the problem from the ground up.
31	68	4.320	15.74	Because according to quantum field theory, empty space is no
32	209	12.640	16.53	The electromagnetic field exists at every point in space, an
33	91	5.760	15.80	The vacuum is not the name of nothingness; it is the name of
34	24	1.920	12.50	And that state trembles.
35	77	4.160	18.51	Casimir took the problem away from atoms and handed it direc
36	155	9.600	16.15	Only certain wavelengths fit between two conducting plates; 
37	74	4.320	17.13	Outside the plates there is no such restriction; every wavel
38	65	4.000	16.25	So the variety of vibration inside is sparser than it is out
39	129	6.720	19.20	The surplus pressing in from outside is greater than what pu
40	192	10.240	18.75	The numerical form of the result is just as spare: the force
41	23	2.720	8.46	No material, no charge.
42	63	4.640	13.58	That fourth power is what creates the real drama in this sto
43	89	4.960	17.94	At a gap of one micrometre the force is so small that measur
44	186	9.760	19.06	Drop the gap to ten nanometres, that is, shorten the distanc
45	66	3.520	18.75	the very air pressure bearing down on your shoulders at sea 
46	63	3.360	18.75	Nothingness, at the right scale, behaves like tonnes of weig
47	149	8.800	16.93	Sailors had known of an observation resembling this effect f
48	134	6.880	19.48	because in the narrow stretch of water between the hulls the
49	73	4.160	17.55	The analogy is not perfect, but it puts the intuition in the
50	46	3.360	13.69	Measurement, however, was a craft all its own.
51	113	6.720	16.82	The first attempt came in nineteen fifty-eight, from Marcus 
52	194	9.760	19.88	Using a spring balance he caught a force, and reported that 
53	173	8.800	19.66	Holding two plates perfectly parallel, and cleaning off the 
54	34	2.560	13.28	Real proof came forty years later.
55	187	10.880	17.19	In nineteen ninety-seven, at the University of Washington, S
56	82	4.320	18.98	because the closest point between a sphere and a plane is si
57	156	8.480	18.40	With a torsion pendulum he measured across separations from 
58	220	12.640	17.41	A year later, at the University of California's Riverside ca
59	30	1.920	15.62	down to the one percent level.
60	57	3.360	16.96	The debate was no longer about whether the force existed.
61	42	2.880	14.58	The debate was about whose problem it was.
62	131	6.560	19.97	Because by the nineteen nineties the Casimir force had stopp
63	104	6.080	17.11	Micromachines, carved into silicon wafers by chemical etchin
64	205	11.200	18.30	The accelerometers that trigger a car's airbag, the gyroscop
65	98	5.440	18.01	They all shared one chronic ailment: once a moving part touc
66	9	2.240	4.02	It stuck.
67	164	9.440	17.37	Some of the culprits were familiar: the capillary pull of th
68	142	7.520	18.88	But when the gaps dropped below one hundred nanometres, one 
69	34	2.240	15.18	Sticking was not the only problem.
70	129	6.720	19.20	When you bring a spring-held part close to its neighbour, if
71	96	5.440	17.65	a point of instability is crossed and the part collapses irr
72	116	6.560	17.68	From then on, anyone designing a micromachine had to enter a
73	149	8.640	17.25	In two thousand one, Ho Bun Chan and his colleagues, on a te
