sira	karakter	saniye	kar_sn	metin
1	128	8.000	16.00	Bir liman kasabasında, iskelenin dibinde paslı balıkçı tekne
2	93	6.400	14.53	Aynı çölde, kimsenin uğramadığı bir müzede, Moskova'da yasak
3	86	5.120	16.80	Kaybolan bir denizin ve saklanan bir hazinenin aynı toprakta
4	83	4.960	16.73	Moynak'a giden yolun son otuz kilometresinde manzara bir şey
5	132	8.960	14.73	Ne dağ vardır ne orman; sadece alçak, tuz lekeli bir düzlük,
6	129	8.960	14.40	Kasabaya girdiğinizde önce sıradan bir Orta Asya taşra yerle
7	54	3.680	14.67	Sonra kuzey ucuna yürürsünüz ve toprak birden kesilir.
8	48	3.360	14.29	Ayağınızın altındaki düzlük aslında bir kıyıdır.
9	49	3.520	13.92	Aşağıda, kumun içinde, on kadar gemi yatmaktadır.
10	77	5.280	14.58	Pas rengine dönmüş gövdeler, boşalmış güverteler, açık kalmı
11	20	1.600	12.50	Hiçbiri batmamıştır.
12	34	2.560	13.28	Denizleri altlarından çekilmiştir.
13	59	3.840	15.36	Bu kasaba altmış yıl önce Özbekistan'ın tek liman şehriydi.
14	209	13.760	15.19	Aral Denizi bin dokuz yüz altmışta altmış sekiz bin kilometr
15	42	3.360	12.50	balık için son derece elverişli bir suydu.
16	132	8.160	16.18	Aral balıkçılığı kırk bine yakın insanı geçindiriyor, Sovyet
17	69	4.800	14.38	Moynak'ın konserve fabrikası vardiyalarla, geceli gündüzlü ç
18	95	6.400	14.84	Kasabanın günlük ritmi vapur düdüğüne, ağ onarımına, buz dep
19	44	2.560	17.19	Buranın çocukları yüzmeyi denizde öğrenirdi.
20	49	3.520	13.92	Denizi öldüren şey bir felaket değil, bir plandı.
21	106	7.040	15.06	bin dokuz yüz altmışların başında Sovyet tarım politikası Or
22	117	7.840	14.92	Aral'ı besleyen iki büyük nehir, güneyden gelen Amu Derya ve
23	191	12.800	14.92	Bunların en büyüğü olan Karakum Kanalı çıplak toprağa kazılm
24	34	2.400	14.17	Nehirler ağızlarına ulaşamaz oldu.
25	93	5.760	16.15	Deniz, kimsenin fark edemeyeceği bir yavaşlıkla, her yıl bir
26	32	2.080	15.38	Moynak'ta ilk tepki inatçılıktı.
27	139	8.480	16.39	Balıkçılar suyun peşinden gitmek için kanal kazdılar; limanı
28	20	1.440	13.89	Bir süre işe yaradı.
29	61	4.320	14.12	Sonra mesafe kilometrelerle ölçülmeye başlayınca yarış bitti
30	181	11.360	15.93	bin dokuz yüz seksen yediye gelindiğinde Aral'da ticari balı
31	33	2.400	13.75	Ama konserve fabrikası kapanmadı.
32	41	3.040	13.49	Kapatmak, planı yanlış ilan etmek olurdu.
33	101	7.040	14.35	Bunun yerine Moynak'a soğutmalı vagonlarla balık getirilmeye
34	97	5.920	16.39	Denizini kaybetmiş bir limanda, binlerce kilometre ötedeki s
35	54	3.360	16.07	Fabrika ancak bin dokuz yüz doksan dolaylarında sustu.
36	51	3.680	13.86	Geriye kalan şey artık bir göl değil, bir coğrafya.
37	65	4.320	15.05	Aral'ın doğu havzası iki bin on dört Ağustos'unda tamamen ku
38	159	10.400	15.29	Kuzeyde, Kazakistan tarafında iki bin beşte tamamlanan Kokar
39	78	6.080	12.83	Güneyde ise deniz yatağının yerini yeni bir çöl aldı: Aralku
40	109	7.520	14.49	Yaklaşık altmış bin kilometrekarelik bu düzlük, dünyanın en 
41	85	5.440	15.62	Toprağında onlarca yıl boyunca nehirlerin taşıdığı tarım ila
42	124	7.840	15.82	Rüzgâr estiğinde bunların bir kısmı havalanıyor; tahminler y
43	193	11.680	16.52	Bu bulutlar Moynak'ın sokaklarından geçiyor, pencere pervazl
44	43	2.720	15.81	Deniz gittiğinde iklimi de yanında götürdü.
45	73	5.280	13.83	Su, koca bir termostat gibi çalışıyor, yazı yumuşatıyor, kış
46	68	4.800	14.17	Şimdi yazlar daha sıcak, kışlar daha sert, büyüme mevsimi da
47	111	7.680	14.45	Delta'nın kamışlıkları, misk sıçanı avcılığı, sazlıktan yapı
48	36	2.240	16.07	Ama Moynak bir hayalet kasaba değil.
49	45	3.040	14.80	Bugün on beş bine yakın insan burada yaşıyor.
50	117	7.360	15.90	Kurumuş yatağa saksavul dikiliyor; kökleri on metreden derin
51	109	6.720	16.22	tozu yerinde tutmanın en gerçekçi yolu olarak görülüyor ve e
52	160	10.560	15.15	iki bin on sekizden beri her yaz gemi mezarlığının yanında S
53	80	5.280	15.15	Kasabanın en acı simgesi, aynı zamanda oraya insan getiren t
