sira	karakter	saniye	kar_sn	metin
1	138	9.440	14.62	Sardinya deyince akla mavi koylar gelir; oysa adanın kalbind
2	140	9.280	15.09	Ocak ayının on yedisinde o dağ köylerinden birinde on iki ad
3	90	5.440	16.54	Çünkü bu bir gösteri değil, kimin kim olduğunun yılda bir ke
4	94	5.920	15.88	Akdeniz'in ikinci büyük adasını düşündüğünüzde aklınıza büyü
5	71	4.800	14.79	Beyaz kumlu, rüzgârsız, fotoğraflarda hep aynı açıdan çekilm
6	82	4.960	16.53	Sardunya'nın bin sekiz yüz kilometreyi aşan kıyısı bu resmi 
7	55	3.840	14.32	Ama adanın kendi kendine anlattığı hikâye orada geçmez.
8	61	4.160	14.66	Sardunya, tuhaf bir biçimde denize sırtını dönmüş bir adadır
9	108	7.840	13.78	Yüzyıllar boyunca kıyı, gelen tehlikenin adıydı: Kartacalı, 
10	28	1.920	14.58	Kim geldiyse denizden geldi.
11	51	3.360	15.18	Böyle bir yerde güvenlik aşağıda değil yukarıdadır.
12	56	4.000	14.00	Adanın ağırlık merkezi bu yüzden içeriye kaydı, dağlara.
13	23	1.920	11.98	O dağların adı Barbaca.
14	114	7.200	15.83	Adanın tam ortasında, Cennarcentu kütlesinin eteklerine yasl
15	66	4.800	13.75	En yüksek noktası Punta La Marmora, bin sekiz yüz otuz dört 
16	154	9.920	15.52	Akdeniz'in ortasında karşınıza çıkmasını beklemeyeceğiniz bi
17	34	2.720	12.50	Yollar burada düz gitmez, dolanır.
18	74	5.120	14.45	İki köy arasındaki kuş uçuşu on kilometre, arabayla kırk dak
19	79	5.280	14.96	Bu coğrafya bir kusur değil, Barbaca'nın bütün tarihini açık
20	36	2.240	16.07	Bölgenin adını ona düşmanları verdi.
21	179	10.720	16.70	Romalılar adanın verimli ovalarını, tuzlalarını, tahıl liman
22	73	5.760	12.67	Buraya "Barbaria" dediler: barbarların ülkesi, yani sözümüz 
23	52	3.680	14.13	Roma bu direnci kırmak için ağır seferler düzenledi.
24	159	10.560	15.06	Romalı tarihçilerin aktardığına göre milattan önce yüz yetmi
25	103	6.720	15.33	o kadar çok köle pazara sürüldü ki Roma'da "Sardunyalı" sözc
26	30	2.240	13.39	Buna rağmen sonuç yarım kaldı.
27	98	6.720	14.58	Kıyı Romalılaştı, iç bölge kendi dilini, kendi tanrılarını, 
28	56	3.360	16.67	Bunun ne kadar sürdüğünü gösteren çok net bir belge var.
29	105	6.560	16.01	beş yüz doksan dört yılında Papa Büyük Gregorius, Barbaca'nı
30	79	5.440	14.52	Hospito Hristiyandır, bu yüzden övülür; ama mektubun devamı 
31	72	5.440	13.24	Papa, adanın iç kesimindeki halkın hâlâ "ağaca ve taşa taptı
32	121	7.680	15.76	Yani Roma'nın adayı almasının üzerinden sekiz yüz yıldan faz
33	142	9.120	15.57	Bu inatçılık dilde de kaldı: bugün Sardunyacanın Latinceye e
34	50	3.840	13.02	Barbaca'nın ekonomisi tek bir şeye dayandı: koyun.
35	194	12.000	16.17	Ada bugün hâlâ İtalya'nın koyun sürüsünün yaklaşık yarısını,
36	53	3.520	15.06	Çobanlık burada bir meslek değil, bir toplumsal yapı.
37	77	5.440	14.15	Mülkiyetin, akrabalığın, itibarın, husumetin hepsi sürü üzer
38	180	10.720	16.79	Hukukçu Antonio Pilyaru bin dokuz yüz elli dokuzda bu bölgen
39	90	5.440	16.54	aslında dışarıdan "kanunsuzluk" diye bakılan şeyin içeriden 
40	130	8.320	15.62	Barbaca'nın yirminci yüzyılda ünlendiği hikâyelerin çoğu, ha
41	23	1.760	13.07	Bölgenin merkezi Nuoro.
42	169	11.200	15.09	Küçük, sarp, kendi halinde bir kasaba; ama buradan çıkan Gra
43	109	7.040	15.48	Dışarıdan barbarlık diye adlandırılan şeyin, içeriden bakınc
44	120	7.840	15.31	Barbaca'nın bugün turistten saklamadığı, aksine ortaya koydu
45	56	4.000	14.00	Ve bu yerin kendini en açık anlattığı an yaz değil, kış.
46	167	10.560	15.81	Ocak ayının ortasında, henüz kimsenin tatil düşünmediği, dağ
47	75	5.280	14.20	Ateşler on altı Ocak akşamı yakılır, on yedi Ocak Aziz Anton
48	84	6.080	13.82	Şarap dağıtılır, kuru incir ve ekmek elden ele geçer, alev i
49	77	5.760	13.37	Sonra, ateşin çıtırtısının arasından, tamamen başka bir ses 
50	47	3.520	13.35	Ses önce uzaktan gelir ve ne olduğu anlaşılmaz.
51	33	3.040	10.86	Metalik, derin, ağır bir gürültü.
52	58	4.000	14.50	Tek tek çanlar değil, bir yığın çanın aynı anda vurulması.
53	59	4.160	14.18	Sesin geldiği sokakta hiçbir şey görünmez, sadece yaklaşır.
54	55	4.000	13.75	Yaklaştıkça insanlar kenara çekilir ve konuşmayı keser.
55	63	5.120	12.30	Sahne iki bin üç yüz küsur nüfuslu bir köyde geçiyor: Mamoia
56	138	9.120	15.13	Deniz seviyesinden altı yüz metre yukarıda, taş evleri birbi
57	110	7.200	15.28	Burada ocak ayının o gecesine hazırlık haftalar önce başlar 
58	90	6.080	14.80	Giyinme işi bir evin içinde, kapalı kapı ardında yapılır ve 
59	87	6.560	13.26	Önce kalın siyah koyun postu geçirilir sırta ve göğse; ağır,
60	21	1.920	10.94	Sonra asıl yük gelir.
61	119	7.360	16.17	Sardunyalıların "sa carriga" dediği çan takımı, deri kayışla
62	43	2.720	15.81	En büyükleri bir insan kafası büyüklüğünde.
63	30	2.080	14.42	Bütün takım otuz kiloyu bulur.
64	106	6.720	15.77	Bunu sırta tek başına yerleştirmek mümkün değildir; iki kişi
65	93	7.360	12.64	Çanlar bağlandığı anda adamın duruşu değişir; omuzlar öne dü
66	21	1.760	11.93	En son maske takılır.
67	173	11.520	15.02	Yabani armut ağacından oyulmuştur, kimi zaman kızılağaç ya d
68	16	1.440	11.11	Yüz ifadesizdir.
69	38	3.040	12.50	Gülmez, bağırmaz, korkutmaya çalışmaz.
70	13	1.600	8.12	Sadece bakar.
71	64	4.160	15.38	Maskenin üstüne siyah bir başörtüsü çenenin altından düğümle
72	53	3.680	14.40	O düğüm atıldıktan sonra maskeyi takan adam konuşmaz.
73	37	2.400	15.42	Bütün tören boyunca tek kelime etmez.
74	42	3.520	11.93	Bu kural değil, âdettir; ama kimse bozmaz.
75	33	2.560	12.89	Bu kılığa girene mamuthone denir.
76	69	4.800	14.38	Geleneksel kadro on iki kişidir, altışarlı iki sıra halinde 
77	141	9.760	14.45	Yanlarında ve önlerinde sekiz issohadore vardır: kırmızı cek
78	120	8.000	15.00	Ellerinde "sa soha" denen bir kement bulunur; kalabalığın iç
79	68	4.800	14.17	Yakalanmak uğur sayılır, insanlar kaçmaz, yakalanmak için ön
80	57	4.000	14.25	Asıl mesele yürüyüşün kendisidir ve bu bir dans değildir.
81	169	11.360	14.88	Mamuthone'ler ağır, düzenli, neredeyse zorlanan bir adımla i
82	53	3.840	13.80	Sonra sessizlik, sonra yine adım, yine tek bir darbe.
83	81	4.960	16.33	Bunun ustalığı tam olarak burada: on iki adamın çanı tek bir
84	54	4.160	12.98	Biri yarım saniye geç kalırsa meydandaki herkes duyar.
85	104	7.360	14.13	Ateşin çevresinde üç tur atılır, sonra sokaklara girilir, so
86	109	7.360	14.81	Bu görüntünün ne anlattığı konusunda kesin bir cevap yok ve 
87	91	5.920	15.37	Mamuthone'leri etnografya literatürüne sokan kişi Nuorolu ar
88	188	12.960	14.51	bin dokuz yüz elli birde Sardunya'ya ayrılmış bir dergi sayı
89	91	5.760	15.80	çan yüklü ve zincirlenmiş gibi yürüyen mamuthone'ler ise esi
90	188	12.320	15.26	Bir başka yorum ekibi tamamen tersini söyledi: mamuthone hay
