sira	karakter	saniye	kar_sn	metin
1	90	5.760	15.62	Avrupa'ya on dört kilometre uzaklıkta bir şehir düşünün: kim
2	179	10.880	16.45	Otuz üç yıl boyunca burada ne tek bir bayrak dalgalandı ne d
3	81	5.440	14.89	Sonra bir sabah bayraklar indi ve şehir, kendisini dünyaya b
4	56	3.520	15.91	Bir şehri anlamak için bazen haritaya bakmak yeterlidir.
5	129	8.000	16.12	Afrika'nın kuzeybatı ucunda, kıtanın Avrupa'ya doğru uzattığ
6	112	7.680	14.58	Batısında Atlas Okyanusu'nun ağır, soğuk, yosun kokulu suyu;
7	91	6.400	14.22	İkisinin arasındaki kapı, Cebelitarık Boğazı, en dar yerinde
8	82	5.120	16.02	Açık bir günde, Tanca'nın tepelerinden bakan biri karşı kıyı
9	17	1.920	8.85	İspanya oradadır.
10	62	4.480	13.84	Evlerin pencereleri, akşamüstü ışık düştüğünde tek tek parla
11	98	7.040	13.92	on dört kilometre, iyi bir yüzücünün hayal edebileceği, ama 
12	44	3.040	14.47	Şehir bu boğaza sırtını değil, yüzünü döner.
13	203	13.920	14.58	Tanca bir amfitiyatro gibi kurulmuştur: liman en altta, körf
14	80	5.760	13.89	en tepede ise kasba, yani kale mahallesi, sultanların ve val
15	138	8.320	16.59	Medinada yön bulmak imkânsıza yakındır, çünkü sokaklar bir p
16	94	6.400	14.69	Ama bir kural vardır: yokuş aşağı inerseniz denize, yokuş yu
17	34	2.560	13.28	Aradaki bütün kararlar önemsizdir.
18	27	2.240	12.05	Medinanın iki kalbi vardır.
19	92	6.080	15.13	Biri, kapıların hemen dışındaki geniş meydan, Fransızca adıy
20	153	10.080	15.18	Haftanın belli günlerinde Rif dağlarından inen kadınlar bura
21	57	4.160	13.70	Diğeri ise surların içindeki küçük kardeşi, Küçük Meydan.
22	122	9.280	13.15	Orası bir alışveriş yeri değil, bir bekleme yeridir: üç beş 
23	150	9.920	15.12	Tanca'nın en meşhur kahvesi, Hafa Kahvesi, bin dokuz yüz yir
24	87	5.600	15.54	Bahçesindeki basamaklı taraçalarda oturursunuz, önünüzde nan
25	85	5.440	15.62	Yüz yıldır insanların bu şehirde en çok yaptığı şey budur: o
26	60	4.640	12.93	Ama Tanca yalnızca bakanların değil, gidenlerin de şehridir.
27	107	7.040	15.20	bin üç yüz dört yılının şubat ayında, medinanın bu sokakları
28	20	1.760	11.36	Adı İbn Battuta'ydı.
29	89	5.440	16.36	yirmi bir yaşına geldiğinde, bin üç yüz yirmi beşte, hacca g
30	95	6.400	14.84	Tek başına, bir eşekle yola çıktı ve kendi anlatımına göre a
31	28	2.400	11.67	Mekke'ye vardı, ama dönmedi.
32	136	9.920	13.71	Irağa, İran'a, Anadolu'ya, Kırım'a, Hindistan'a geçti; Delhi
33	72	4.480	16.07	Tanca'ya ancak bin üç yüz kırk dokuzda, yani yirmi dört yıl 
34	128	8.960	14.29	Anlattıkları, dönüşünden sonra Fas sarayında bir kâtibe yazd
35	63	4.000	15.75	İçindeki yolculukların toplamı yüz yirmi bin kilometreyi bul
36	79	5.280	14.96	Bu şehrin dünyaya verdiği ilk büyük şey, bir liman değil, bi
37	81	5.440	14.89	Tanca'nın kimin olduğu sorusu ise İbn Battuta'dan çok önce s
38	111	7.360	15.08	Fenikeliler buraya bir ticaret durağı kurdu, Romalılar şehre
39	30	2.240	13.39	Ortaçağ boyunca el değiştirdi.
40	54	3.840	14.06	bin dört yüz yetmiş birde Portekizlilerin eline geçti.
41	194	12.320	15.75	bin altı yüz altmış birde daha da tuhaf bir şey oldu: Portek
42	198	13.120	15.09	İngilizler şehirde yirmi üç yıl kaldılar, limana devasa bir 
43	34	2.400	14.17	Şehir Fas sultanlarına geri döndü.
44	77	5.120	15.04	On dokuzuncu yüzyılda ise Tanca sultanların diplomatik başke
45	142	9.120	15.57	Avrupalı devletler elçiliklerini Fas'ın iç şehirlerine değil
46	93	5.920	15.71	Ve bin sekiz yüz altmış dörtte, şehrin batısındaki Spartel B
47	218	15.840	13.76	Fener sultanın parasıyla yapıldı, ama işletmesi başka türlü 
48	108	6.880	15.70	Hollanda, İsveç ve Avusturya, her biri yılda bin beş yüz fra
49	122	7.040	17.33	Tarihte bir devletin toprağındaki bir yapının, o kadar çok d
50	35	2.240	15.62	Küçük bir ayrıntı gibi görünüyordu.
51	21	1.600	13.12	Aslında bir provaydı.
52	74	4.960	14.92	Asıl sözleşme on sekiz Aralık bin dokuz yüz yirmi üçte Paris
53	132	8.800	15.00	Fransa, İspanya ve Britanya, Tanca'yı ve çevresindeki üç yüz
54	159	9.280	17.13	Düzenleme bin dokuz yüz yirmi beşte yürürlüğe girdi; sonraki
55	138	9.440	14.62	Ortaya, dünyada eşi olmayan bir şey çıktı: kâğıt üzerinde Fa
56	81	5.280	15.34	Nasıl işlediğini anlatmak, neden bu kadar tuhaf olduğunu anl
57	183	12.640	14.48	Şehri bir Yönetici çalıştırırdı, ama yasaları yirmi altı kiş
58	71	4.480	15.85	bir Portekizli ve yerli halkı temsilen altı Müslüman ile üç 
59	73	5.280	13.83	Meclise sultanın temsilcisi, mendup başkanlık ederdi; ama oy
60	105	6.080	17.27	Polis bir başka ülkenin subaylarınca eğitilirdi, mahkemelerd
61	175	11.040	15.85	Şehirde tek bir postane değil, ayrı ayrı Fransız, İspanyol v
62	61	4.480	13.62	Ve bir şey daha vardı, asıl mıknatıs: kambiyo denetimi yoktu
63	103	7.200	14.31	Altın serbestçe alınıp satılırdı, döviz serbestti, vergi ner
64	121	7.360	16.44	Avrupa önce Büyük Buhran'ın, sonra bir dünya savaşının paras
65	138	9.280	14.87	bin dokuz yüz ellilerin başında bu üç yüz yetmiş üç kilometr
66	74	4.800	15.42	Bunların büyük kısmının yaptığı iş, kendi ülkelerinde suç sa
67	85	5.440	15.62	Limandan çıkan hızlı tekneler İspanya ve İtalya kıyılarına A
68	152	10.240	14.84	Şehrin nüfusu bin dokuz yüz otuz dokuzda altmış bin civarınd
69	52	3.520	14.77	Savaş, sistemin ne kadar kırılgan olduğunu gösterdi.
70	110	7.200	15.28	on dört Haziran bin dokuz yüz kırkta, Fransa çökerken, İspan
71	81	5.280	15.34	Hiçbir direnişle karşılaşmadılar; uluslararası yönetim bir s
72	83	5.440	15.26	Sonraki beş yıl boyunca şehir, savaşın en yoğun istihbarat s
73	153	9.760	15.68	Almanya burada büyük bir konsolosluk açtı; Britanya bu binay
74	172	11.040	15.58	Aynı sokaklarda Müttefik ajanları, Alman ajanları, İspanyol 
75	103	7.200	14.31	bin dokuz yüz kırk dörtte Müttefiklerin baskısıyla İspanya A
76	202	12.800	15.78	Savaş bittikten sonra, bin dokuz yüz kırk beş yazında Paris'
77	34	2.560	13.28	Geri gelen sadece yönetim değildi.
78	48	3.200	15.00	Tanca'nın efsanesi asıl bu son on yılda kuruldu.
79	170	11.840	14.36	Amerikalı mağazalar zincirinin varisi Barbara Hutton, kasban
80	77	4.800	16.04	dar sokaklardan geçemeyen konuklar konağa yürüyerek çıkmak z
81	200	13.760	14.53	Amerikalı yazar Paul Bowles bin dokuz yüz kırk yedide şehre 
82	50	3.040	16.45	bin dokuz yüz elli dörtte William Burroughs geldi.
83	205	13.760	14.90	Uyuşturucu bağımlılığının en ağır yıllarını burada geçirdi, 
84	81	6.880	11.77	Ardından başkaları geldi: şairler, ressamlar, besteciler, mi
85	21	1.600	13.12	Ama bu iki Tanca'ydı.
86	95	6.240	15.22	Konaklarda dünyanın en ucuz viskisi içilirken, medinada aynı
87	131	8.320	15.75	O çocuklardan biri, Rif dağlarındaki kıtlıktan kaçıp şehre s
88	22	1.760	12.50	Adı Mohamed Şukri'ydi.
89	74	5.120	14.45	Yıllar sonra o çocukluğu yazacak ve efsanenin altındaki şehr
90	44	3.040	14.47	Son perde beklenmedik biçimde sessiz açıldı.
91	201	12.640	15.90	Fas bin dokuz yüz elli altıda bağımsızlığını kazandı ve aynı
92	173	10.560	16.38	Yeni yönetim geçişi yumuşatmak istedi: bin dokuz yüz elli ye
93	62	4.160	14.90	Ama Nisan bin dokuz yüz altmışta o ayrıcalıklar da kaldırıld
94	23	1.920	11.98	Sonrası çok hızlı oldu.
95	67	5.600	11.96	Bankalar taşındı; paranın gittiği yer Cenevre, Madrid ve Bey
96	54	4.160	12.98	Şirketler kapandı, ofisler boşaldı, tabelalar söküldü.
97	38	2.560	14.84	Yabancı nüfus birkaç yıl içinde eridi.
98	193	12.320	15.67	Şehrin ekonomisinin tamamı, dünyanın geri kalanının yasaklad
99	188	12.000	15.67	bin dokuz yüz altmışların Tanca'sında kiralar düştü, oteller
100	38	2.720	13.97	Devlet de uzun süre bu şehre ısınmadı.
101	151	9.440	16.00	Bağımsızlıktan hemen sonra Rif bölgesinde çıkan ayaklanma se
102	54	3.840	14.06	Büyük tiyatro binası kapandı ve yıllarca kapalı kaldı.
103	31	2.400	12.92	Limanın yolcu terminali eskidi.
104	96	6.880	13.95	Şehir, kendi geçmişinin hatırasıyla yaşayan, giderek daha uc
105	14	1.440	9.72	Kalanlar oldu.
106	20	1.280	15.62	Paul Bowles gitmedi.
107	147	9.440	15.57	bin dokuz yüz elli dokuzda Fas'ın dağ köylerini dolaşıp yere
108	52	3.520	14.77	Yerli yazarları çevirdi, en çok da Mohamed Şukri'yi.
109	119	7.840	15.18	Şukri çocukluğunu bin dokuz yüz yetmiş ikide Arapça yazdı; k
110	120	7.360	16.30	Metin önce bin dokuz yüz yetmiş üçte Bowles'ın İngilizce çev
111	98	6.720	14.58	Arapça basımı ise bin dokuz yüz seksen üçte Fas'ta yasakland
112	55	3.840	14.32	Kitap, yıllarca elden ele dolaşan fotokopilerle okundu.
113	95	6.400	14.84	Bowles bin dokuz yüz doksan dokuzda Tanca'da öldü; Şukri iki
114	113	7.360	15.35	Yabancıların hayal ettiği Tanca ile burada doğanların yaşadı
115	104	6.880	15.12	Şehrin ikinci hayatı iki binlerde başladı ve bu kez hikâyeni
116	107	7.840	13.65	Tanca'nın tek gerçek sermayesi hep aynıydı: dünyanın en yoğu
117	97	6.880	14.10	iki bin yedide şehrin doğusunda, boğaza bakan kıyıda Tanje M
118	33	2.560	12.89	Yolcu değil, konteyner limanıydı.
119	30	2.400	12.50	Büyüdü, sonra bir daha büyüdü.
120	178	12.000	14.83	iki bin yirmi dörtte Tanca Akdeniz Limanı'ndan on milyon iki
121	151	9.920	15.22	iki bin on ikide Fransız otomobil üreticisi Reno, yani Reno,
122	161	10.720	15.02	iki bin on sekizde Afrika kıtasının ilk yüksek hızlı treni, 
123	126	8.320	15.14	iki bin yirmi dört sayımında şehrin nüfusu bir milyon iki yü
124	45	3.680	12.23	Yine de boğaz aynı boğaz, mesafe aynı mesafe.
125	90	5.760	15.62	Bir zamanlar bu on dört kilometre, Avrupa'nın parasının Afri
126	133	8.160	16.30	Bugün aynı suyun üstünde yılın her gecesi ters yönde bir tra
127	112	7.200	15.56	Spartel Burnu'ndaki fener hâlâ çalışıyor; on bir devletin or
128	111	7.360	15.08	Işığı önce Atlas Okyanusu'na, sonra Akdeniz'e, sonra karanlı
129	125	8.640	14.47	Hafa Kahvesi'nin taraçalarında ise akşamları hâlâ aynı şey y
130	47	3.360	13.99	Nöron Seyahat'de bugünkü bölümün sonuna geldik.
131	41	2.560	16.02	Yeni bir hikâyede yeniden buluşmak üzere.
