sira	karakter	saniye	kar_sn	metin
1	79	5.120	15.43	Bu şehirde bir cenaze alayı mezarlığa doğru ağır ağır, ağıt 
2	105	6.720	15.62	Dönüşte aynı bandolar aynı sokakta tempoyu değiştirir ve ark
3	100	6.240	16.03	Suyun her an geri alabileceği bir toprakta yaşayan insanları
4	75	5.120	14.65	Mississippi, Meksika Körfezi'ne dökülmeden önce son bir kez 
5	113	7.200	15.69	Kıtanın yarısından topladığı çamuru ve ağırlığı taşıyarak ge
6	124	8.000	15.50	İşte o kavisin içine, suyun yüzyıllar boyunca kıyıya bırakar
7	52	4.160	12.50	Kentin en eski lakabı da buradan gelir: Hilal Şehri.
8	185	11.360	16.29	bin yedi yüz on sekizde Fransız subay Jan Batist lö Muayn dö
9	49	3.200	15.31	Ayağının altındaki toprak toprak bile sayılmazdı.
10	144	8.960	16.07	Nehrin binlerce yıl boyunca taşıyıp bıraktığı alüvyonla, çür
11	31	2.400	12.92	Yağmur yağınca su çekilmiyordu.
12	53	3.520	15.06	Bir çukur kazdığınızda çukur kendi kendine doluyordu.
13	57	4.160	13.70	Yılın yarısında hava, insanın ciğerine su gibi doluyordu.
14	57	3.680	15.49	Ama Biyanvil'in aklındaki mühendislik değil, coğrafyaydı.
15	133	8.640	15.39	Nehrin bu kavisinin hemen arkasında, kentin kuzeyindeki büyü
16	76	4.960	15.32	Yani buradan körfeze de çıkabiliyordunuz, göl üzerinden kıta
17	78	4.960	15.73	Kim burayı tutarsa, Kuzey Amerika'nın orta kolunun bütün tic
18	62	4.160	14.90	Biyanvil, kenti Orlean Dükü'nün adına adadı ve sonucu bekled
19	27	2.080	12.98	Sonuç bir yıl bile sürmedi.
20	73	4.960	14.72	bin yedi yüz on dokuz ilkbaharında nehir kabardı ve yeni yer
21	93	6.400	14.53	Kolonistler o gün, bugüne kadar bitmeyecek bir işe başladıla
22	80	4.960	16.13	bin yedi yüz yirmilerin sonuna gelindiğinde kentin önünde il
23	69	4.320	15.97	O günden sonra New Orleans'ın hayatı hep aynı denklemin için
24	118	8.160	14.46	Su her zaman kentten yüksekte duracaktı, kent ise suyun altı
25	62	4.000	15.50	Bu pazarlığın en tuhaf maddesi ise mezarlıklarda ortaya çıkt
26	98	6.240	15.71	Yer altı suyu o kadar yüzeye yakındı ki, açılan mezar çukurl
27	75	4.960	15.12	Tabutlar suyun üstünde yükseliyor, bazen delinip batırılmala
28	40	2.560	15.62	Bir kent, ölülerini toprağa gömemiyordu.
29	149	10.240	14.55	Çözüm, bin yedi yüz seksen dokuzda açılan bir numaralı Saint
30	71	5.120	13.87	Kireç ve tuğladan, insan boyundan yüksek, kapılı, çatılı mez
31	92	6.240	14.74	Bunlar aile mezarlarıydı; bir cenaze konur, bir yıl beklenir
32	66	4.320	15.28	Mezarlıkların arasında sokaklar oluştu, sokakların adresleri
33	65	4.960	13.10	Ziyaretçilerin "ölüler şehri" demesi bir benzetme değil, tar
34	95	5.600	16.96	Yirminci yüzyılın başında New Orleans, suyla yaptığı pazarlı
35	186	12.480	14.90	bin dokuz yüz on üçte kentli bir mühendis olan Albert Baldwi
36	49	3.360	14.58	Bu pompalar kentin arkasındaki bataklığı kuruttu.
37	105	6.720	15.62	New Orleans nehir kıyısındaki dar şeritten çıkıp, o zamana k
38	43	3.680	11.68	Yeni mahalleler, yeni sokaklar, yeni evler.
39	151	9.920	15.22	Zafer gibi görünen şey, faturayı sessizce yazıyordu: kuruyan
40	72	5.120	14.06	Kentin pompalarla kazandığı arazi, tam da pompalar yüzünden 
41	99	6.560	15.09	Bugün New Orleans'ın kabaca yarısı, bazı ölçümlere göre daha
42	55	3.680	14.95	Bazı mahalleler yılda birkaç milimetre daha aşağı iner.
43	148	9.440	15.68	Kent, kenarları setlerden, dibi çamurdan bir çanağın içinde 
44	68	4.160	16.35	Burada yaşamak, kirasını her gün ödediğiniz bir toprakta yaş
45	104	6.240	16.67	Ölümün mimarisi bu kadar görünür olduğunda, ölüm de gündelik
46	95	6.880	13.81	New Orleans, ölülerini saklayamayan bir kenttir; onları göz 
47	113	7.520	15.03	Ve bu kent, ölüyü uğurlamanın yolunu bambaşka bir yerde, haf
48	124	8.960	13.84	Fransız yönetimi bin yedi yüz yirmi dörtte Louisiana için Ko
49	72	4.480	16.07	Köleliği kurumsallaştıran, insanları mülk olarak tanımlayan 
50	120	8.000	15.00	Ama Katolik takvimini esas aldığı için tuhaf bir madde içeri
51	114	7.840	14.54	Bu madde, sahiplerinin insafına göre esneyip bükülse de, ken
52	123	8.000	15.38	O gün, yetiştirdikleri sebzeyi sattıkları, kendi paralarını 
53	154	9.440	16.31	Kent yönetimi bin sekiz yüz on yedide bu buluşmaları tek bir
54	41	3.200	12.81	Adı Congo Square, yani Kongo Meydanı'ydı.
55	64	4.320	14.81	Denetim amacıyla alınmış bir karardı, ama sonucu tam tersi o
56	104	6.560	15.85	Dağınık haldeki bir kültürü haftada bir kez, aynı yerde, yüz
57	116	7.040	16.48	O kalabalığı görüp yazıya geçiren adamlardan biri, Amerika'n
58	52	3.040	17.11	bin sekiz yüz on dokuz şubatında meydana denk gelir.
59	48	3.360	14.29	Defterine beş yüz ila altı yüz kişiden söz eder.
60	106	6.720	15.77	İnsanlar iri halkalar kurmuştur; her halkanın ortasında bir 
61	149	10.400	14.33	Latrobe davulları çizer: oyulmuş kütüklerden yapılmış, birin
62	39	2.720	14.34	Bir kişi söyler, kalabalık cevap verir.
63	37	2.560	14.45	Kadınlar ellerinde mendillerle döner.
64	89	5.760	15.45	Latrobe bütün bunları beğenmez, duyduğu şeyi gürültü diye ta
65	20	1.760	11.36	Ama defterine yazar.
66	78	5.280	14.77	Bugün o meydanın en ayrıntılı tanığı, orada olan biteni sevm
67	73	4.480	16.29	Bu sahnenin önemi, kıtanın geri kalanıyla karşılaştırıldığın
68	118	7.680	15.36	İngiliz kolonilerinin çoğunda davul yasaklanmıştı; ayaklanma
69	147	9.440	15.57	New Orleans'ta ise, izin verilen tek meydanda, izin verilen 
70	209	14.080	14.84	Kent buraya bir de dışarıdan takviye aldı: bin sekiz yüz dok
71	54	3.680	14.67	Bu tek dalga, kentin nüfusunu neredeyse ikiye katladı.
72	131	8.160	16.05	Yanlarında Karayip ritmini, Katolik ayin biçimlerinin içine 
73	116	7.040	16.48	On dokuzuncu yüzyıl Amerika'sı bando çılgınlığı içindeydi; h
74	75	4.960	15.12	New Orleans'ta bu nefesli çalgılar, meydandan gelen o ritmin
75	81	5.120	15.82	Trompet ve trombon, halkanın ortasındaki dansçının söylediği
76	75	4.960	15.12	Kentin sesi tam olarak burada, iki geleneğin birbirine geçti
77	59	3.840	15.36	Ama bir cenaze alayını asıl kuran şey müzik değil, paraydı.
78	136	8.960	15.18	Kölelik kaldırıldıktan sonra da siyah New Orleans'lılar sigo
79	73	4.640	15.73	Bir insan hastalandığında ya da öldüğünde ona bakacak hiçbir
80	158	10.240	15.43	Bunun üzerine kendi kurumlarını kurdular: yardımlaşma dernek
81	29	2.400	12.08	Üyeler her ay aidat ödüyordu.
82	111	7.360	15.08	Bu aidat hastalıkta doktor parası, ölümde tabut, mezar odası
83	150	9.600	15.62	bin sekiz yüz seksen dörtte kurulan ve bugün hâlâ ayakta ola
84	87	5.920	14.70	Bir insanın hakkıyla gömülmesi, kendi cemaatinin kendi cebin
85	22	1.760	12.50	Ve alay şöyle yürürdü.
86	59	4.000	14.75	Bando, kulüp binasının ya da cenaze evinin önünde toplanır.
87	42	3.040	13.82	Trampete bir bez sarılır, sesi boğuklaşır.
88	141	10.240	13.77	Yürüyüş mezarlığa doğru ağır ağır başlar; çalınan şey ilahil
89	66	4.320	15.28	Tempo insanın adımını zorla yavaşlatacak kadar geriye çekilm
90	29	2.560	11.33	Aile arkada, siyahlar içinde.
91	20	1.600	12.50	Kalabalık sessizdir.
