sira	karakter	saniye	kar_sn	metin
1	130	8.480	15.33	Bir halk düşünün: çocuğu teknede doğuyor, düğünü teknede kur
2	89	5.600	15.89	Şimdi de üç ülkenin ortasındaki bu denizde, hiçbir ülkenin n
3	67	4.480	14.96	Sınırlar suyun üstünden geçince, yurdu deniz olan insana ne 
4	140	8.800	15.91	Sulavesi Denizi'nin kuzeyinde, Borneo'nun doğu ucuyla Filipi
5	118	7.520	15.69	Mercan resiflerinin üstünde duran bir avuç tekne, halatlarla
6	150	9.120	16.45	Her teknenin ortasında yükseltilmiş bir platform, platformun
7	39	2.720	14.34	Bir kadın o ocağın yanında doğum yapar.
8	128	8.480	15.09	Bebek ilk sesini çıkardığında altında toprak yoktur; birkaç 
9	21	1.760	11.93	Bu teknenin adı lepa.
10	105	7.520	13.96	Tek direkli, tahta kaplamalı, uzun ve dar bir gövde; gelenek
11	74	4.800	15.42	Baş tarafında ve küpeştesinde, okil denen kıvrımlı oyma beze
12	92	5.600	16.43	Boyu bir aileyi taşıyacak kadardır, fazlasını değil: karı ko
13	122	8.640	14.12	Yağmura ve güneşe karşı hasırdan bir tente, ortada uyunan pl
14	159	10.720	14.83	Bir ailenin sahip olduğu her şey bu birkaç metrekareye sığar
15	28	2.240	12.50	Lepalar tek başına dolaşmaz.
16	151	9.280	16.27	On ila yirmi tekne, birbirine akraba ailelerden oluşan küçük
17	32	2.240	14.29	Filonun keyfi bir rotası yoktur.
18	151	9.760	15.47	Sambuangan denen demirleme noktaları vardır: rüzgârdan korun
19	94	5.760	16.32	Bir topluluk genellikle kendi "ana" demirleme yerinin kırk k
20	146	9.440	15.47	Yani bu göçebelik, haritada uçsuz bucaksız bir serserilik de
21	24	1.760	13.64	Kendilerine Sama derler.
22	96	6.560	14.63	Bu sözcük, Avustronezya dillerinde "birlikte", "aynı", "akra
23	136	8.960	15.18	Denizde yaşayanlar için Sama Dilaut, yani "denizin Sama'sı" 
24	129	8.160	15.81	"Bacau" ise dışarıdan verilmiş bir addır; Malayca "uzaklaşma
