sira	karakter	saniye	kar_sn	metin
1	142	10.240	13.87	Yılın bir gecesi, bu dağ köyünde karılar kocalarını, kocalar
2	72	4.800	15.00	Ertesi sabah herkes kendi evine döner ve o geceden bir daha 
3	65	4.320	15.05	Peki bir toplum, kendi kuralını yılda bir saat nasıl askıya 
4	80	5.120	15.62	Vietnam haritasının en tepesinde, Çin sınırına yaslanmış bir
5	13	1.280	10.16	Adı Ha Giang.
6	136	8.160	16.67	Oraya yaklaşan biri önce rengin değiştiğini fark eder: delta
7	20	1.600	12.50	Sonra biçim değişir.
8	121	7.840	15.43	Yeryüzü, dondurulmuş bir denizin dalgaları gibi yükselip alç
9	134	8.800	15.23	Milyonlarca yıl önce sığ bir tropik denizin dibinde çöken ka
10	64	4.160	15.38	Bugün ayağınızın bastığı her yer, bir zamanlar suyun altında
11	39	2.720	14.34	Şimdi buranın en büyük sorunu susuzluk.
12	68	4.640	14.66	Bu platoda tarlanın nasıl göründüğünü anlatmak zor, çünkü ta
13	11	0.960	11.46	Toprak yok.
14	67	4.800	13.96	Taşın arasında, avuç içi kadar, bazen bir şapka kadar çukurl
15	57	4.160	13.70	Yağmur kireçtaşını oymuş, oradan buradan birer cep açmış.
16	59	4.160	14.18	Burada yaşayan Hmong halkı yüzyıllardır o ceplerin peşinde.
17	184	11.520	15.97	Vadi diplerinden, dere yataklarından, bulabildikleri her yer
18	58	4.000	14.50	Sonra o bir avuç toprağa iki üç mısır tanesi bırakıyorlar.
19	91	5.920	15.37	Sağanak yağmur toprağı alıp götürdüğünde, ertesi yıl aynı çu
20	151	9.920	15.22	Vietnam bu tekniği iki bin on dörtte ulusal somut olmayan kü
21	68	4.480	15.18	Doğru bir karar, çünkü bu bir tarım yönteminden çok bir inat
22	69	4.640	14.87	O mısırın büyük kısmı pirince dönüşmez, çünkü burada pirinç 
23	69	5.120	13.48	Mısır kurutulur, taş değirmende un edilir, iki kez buharda p
24	63	4.640	13.58	Çıkan şeyin adı men men: sarı, kuru, hafif tanecikli bir ham
25	57	4.320	13.19	Platoda büyüyen bir çocuk için ekmek neyse, men men odur.
26	65	4.320	15.05	Geri kalan mısır kaynatılır, mayalanır ve mısır rakısına dön
27	56	3.360	16.67	Bu iki ürünün ikisi de aynı avuç toprağın üstünde durur.
28	19	1.440	13.19	Su ayrı bir mesele.
29	149	9.600	15.52	Kireçtaşı suyu tutmaz; yağmur düşer düşmez taşın içindeki ça
30	61	3.840	15.89	Kurak aylarda bir ailenin günlük suyu için saatlerce yürünür
31	152	9.600	15.83	Devletin son yirmi yılda yamaçlara serptiği beton yağmur hav
