sira	karakter	saniye	kar_sn	metin
1	84	5.120	16.41	Elinize küçücük bir fincan tutuştururlar, içinde kapkara, şe
2	140	8.960	15.62	İçip fincanı yere bırakırsanız ayıp edersiniz; onu getirenin
3	135	8.800	15.34	Ovaya bakan bu taş şehirde İsa'nın konuştuğu dil hâlâ fısıld
4	79	4.800	16.46	Mardin'e hangi yönden gelirseniz gelin, şehri önce bir yamaç
5	145	10.240	14.16	Ova düzdür, öyle bir düzlüktür ki gözün tutunacak yeri yoktu
6	165	12.640	13.05	Ve tam o düzlüğün bittiği yerde toprak birden kalkar, kireçt
7	50	3.680	13.59	Mardin ovaya bakmaz sadece; ovanın üzerine eğilir.
8	31	2.400	12.92	Bunun mimari bir karşılığı var.
9	81	5.120	15.82	Evler tepenin güney yamacına, birbirinin üstüne binen terasl
10	49	3.040	16.12	Alttaki evin damı üsttekinin avlusu gibi çalışır.
11	105	7.200	14.58	Şehrin kendi içinde dolaşan meşhur bir ölçüsü vardır: hiçbir
12	81	5.440	14.89	Bu, romantik bir söz olarak anlatılır ama aslında son derece
13	98	6.400	15.31	Yılın yarısında güneşin acımasız olduğu bir coğrafyada, kışı
14	86	5.760	14.93	Kuzeyde kalan evin ışığını kesmemek, komşuluk nezaketinden ö
15	21	1.760	11.93	Taş da tesadüf değil.
16	169	10.720	15.76	Mardin'in sarı kireçtaşı ocaktan çıktığında şaşırtıcı derece
17	29	2.080	13.94	Havayla tanıştıkça sertleşir.
18	95	6.560	14.48	Yani bir ev yapılırken en kolay işlendiği an, ömrünün en gen
19	122	7.680	15.89	Bu yüzden Mardin cephelerinde gördüğünüz o inanılmaz işçilik
20	38	3.200	11.88	Taş "beni oy" demiştir, usta oymuştur.
21	13	1.280	10.16	Sokaklar dar.
22	75	4.800	15.62	Dar olmak zorundalar, çünkü eğim serttir ve her karış yatay 
23	107	6.720	15.92	Ana caddeden aşağı inen o merdivenli aralıkların bir kısmı ü
24	99	6.560	15.09	Abbara, iki evin, çoğu zaman akraba iki ailenin yapılarını b
25	106	6.720	15.77	Altından geçen yolcu için yazın gölge, kışın Mezopotamya'nın
26	206	13.760	14.97	İçine girdiğinizde ses değişir, ışık bir anda çekilir, birka
27	50	3.680	13.59	Mardin'de manzara size hep böyle, ansızın verilir.
28	68	4.640	14.66	Şehirde yürürken kulağınıza gelen şey de benzer biçimde katm
29	159	10.560	15.06	Bir kahvehanenin önünde Türkçe konuşulur, iki adım ötedeki b
30	63	3.840	16.41	Mardin'in eskiliği kitabelerinden çok bu ses karışımında dur
31	157	9.280	16.92	Burada farklı dillerde konuşmak bir kimlik beyanı değil, gün
32	21	1.600	13.12	Ve bir de fincan var.
33	74	4.960	14.92	Mardin'de size mırra ikram edilirse, bu bir içecek teklifind
34	104	7.520	13.83	Adı Arapça acı anlamına gelen kökten gelir ve gerçekten acıd
35	92	6.400	14.38	Çekirdek koyu kavrulur, iri dövülür, sonra saatlerce kaynatı
36	63	5.120	12.30	Ortaya çıkan şey kahveden çok bir öz, koyu ve ağır bir sıvıd
37	63	4.640	13.58	Kulpsuz, küçücük bir fincana, dibini ancak örtecek kadar kon
38	30	2.400	12.50	Bir yudumluktur, en fazla iki.
39	32	2.560	12.50	Asıl mesele bundan sonra başlar.
40	88	5.600	15.71	Mırrayı ikram eden kişi ayaktadır; sağ elinde fincan, sol el
41	45	3.200	14.06	Siz içersiniz ve fincanı ona geri verirsiniz.
42	10	1.280	7.81	Elden ele.
43	60	4.320	13.89	Masaya bırakmazsınız, tepsiye koymazsınız, yere koymazsınız.
44	135	8.320	16.23	Geleneğin dilinde fincanı bırakmak ağır bir şeydir; bırakan 
45	208	13.280	15.66	Bunun anlatılan bir de hikâyesi vardır: zengin bir misafir, 
46	48	3.200	15.00	sonra da özrü olarak o fincanı altınla doldurur.
47	49	3.360	14.58	Hikâye doğru da olabilir, sonradan uydurulmuş da.
48	105	6.720	15.62	Kuralın kendisi ayakta duruyor, çünkü çok net bir şey söylüy
49	62	4.480	13.84	Fincanı masaya bırakmak, aradaki bağı bir eşyaya devretmekti
50	87	6.080	14.31	Elden ele vermek ise şunu söyler: bu şey bana senden geldi, 
51	65	3.680	17.66	Mardin'i anlamak isteyen biri için bundan daha iyi bir giriş
52	48	3.360	14.29	Burada hiçbir şey ortada bırakılmaz; devredilir.
53	41	2.560	16.02	Devredilen şeylerin en eskisi de bir dil.
54	70	5.920	11.82	Ve o dilin evi şehrin biraz doğusunda, ovanın değil, platonu
55	177	11.680	15.15	Mardin'den doğuya doğru yol alırsanız, yamaç biter, arazi ye
56	54	3.680	14.67	Mardin ile Cizre arasındaki bu bölgenin adı Tur Abdin.
57	100	7.520	13.30	Süryanice bir ad ve "kulların dağı" demek; buradaki kullar, 
