sira	karakter	saniye	kar_sn	metin
1	125	8.640	14.47	Bir ağacın gövdesini çizersiniz, akan sıvı kırmızıdır — ada 
2	85	5.760	14.76	Yılda dört ay rüzgâr o kadar sertleşir ki hiçbir tekne yanaş
3	70	4.800	14.58	Şimdi o dört ay kırılıyor, ve adaya rüzgârdan başka şeyler d
4	44	3.200	13.75	Yılın dört ayı boyunca bu adaya gidilemezdi.
5	209	12.320	16.96	Haziranın ilk günlerinde güneybatıdan gelen muson rüzgârı Hi
6	135	8.480	15.92	Dalgalar limanları kullanılmaz hale getirir, tekneler kumsal
7	34	3.040	11.18	Ada, dünyanın takviminden düşerdi.
8	164	10.560	15.53	Eylül sonunda rüzgâr yön değiştirip yumuşayınca kapı yeniden
9	28	1.920	14.58	Bu ritim yüzlerce yıl sürdü.
10	107	6.720	15.92	Sokotra'yı bugün olduğu şeye dönüştüren de bu ritimdir: yaln
11	27	1.760	15.34	Haritada yeri şaşırtıcıdır.
12	146	8.800	16.59	Arap Yarımadası'nın güney kıyısından üç yüz seksen kilometre
13	123	7.520	16.36	Siyaseten Yemen'e bağlıdır, coğrafi olarak Afrika'ya daha ya
14	171	10.720	15.95	Yaklaşık üç bin altı yüz kilometrekarelik ana ada, yanındaki
15	70	4.640	15.09	Bu adalar bir yanardağın denizden yükselttiği yeni topraklar
16	178	10.560	16.86	Tam tersi: Aden Körfezi kabaca yirmi milyon yıl önce yarılıp
17	60	4.160	14.42	Yani Sokotra bir ada olarak doğmadı; ada olarak terk edildi.
18	46	3.200	14.38	Üzerindeki canlılar da o kopuşun içinde kaldı.
19	55	4.480	12.28	Karaya çıkınca göze ilk çarpan, ölçeklerin uymamasıdır.
20	175	11.680	14.98	Kuzeyde granit bir dağ silsilesi, Hagir Dağları, denizden bi
21	53	3.680	14.40	Güneyinde kireçtaşı platolar basamak basamak alçalır.
22	207	13.760	15.04	Doğuda, Arher'de, bembeyaz kum tepeleri kıyıdan başlayıp dağ
23	161	10.400	15.48	Batıda, Kalensiya kasabasının yanında Detvah lagünü uzanır: 
24	38	2.880	13.19	Asıl mesele ise yerde biten şeylerdir.
25	136	8.960	15.18	Botanikçiler adada sekiz yüzün üzerinde bitki türü sayıyor v
26	172	10.880	15.81	Gövdesi şişmiş bir fıçıya benzeyen, dallarının ucunda pembe 
27	96	7.360	13.04	Dünyanın tek ağaç formundaki salatalık akrabası buradadır: k
28	45	3.200	14.06	Sürüngenlerin neredeyse tamamı adaya özgüdür.
29	19	1.440	13.19	Kurbağa hiç yoktur.
