sira	karakter	saniye	kar_sn	metin
1	92	5.920	15.54	Bir imparatorluk, kıtanın yarısını yönetirken bataklıktaki ü
2	92	6.240	14.74	Sonunda toplarını çekip masaya oturdu ve kaçtıkları için ast
3	85	5.920	14.36	O köy hâlâ orada — ve hâlâ dünyada başka hiç kimsenin konuşm
4	122	7.520	16.22	Kolombiya'nın Karayip kıyısında, Kartahena'nın elli kilometr
5	43	3.200	13.44	Adı San Basilio de Palenke, kısaca Palenke.
6	44	2.880	15.28	Yaklaşık üç bin beş yüz kişi yaşıyor burada.
7	76	6.080	12.50	Toprak sıcak ve kırmızı, evler alçak, sokaklarda yazın toz, 
8	93	5.920	15.71	Sabahları hoparlörlerden gelen müzik, öğlene doğru tarladan 
9	44	2.880	15.28	Bakınca sıradan bir Karayip köyü görürsünüz.
10	175	10.560	16.57	Oysa bu köy, İspanya Kralı'nın masasına kadar giden bir sava
11	65	4.320	15.05	Hikâye on altıncı yüzyılın sonunda, Kartahena limanında başl
12	69	4.640	14.87	O yıllarda Kartahena, İspanyol Amerikası'nın en büyük köle l
13	179	12.000	14.92	Atlantiği aşan gemiler yükünü buraya boşaltır, Afrika'dan ge
14	113	8.320	13.58	Liman, bir şehirden çok bir sıralama makinesiydi: insanlar s
15	82	5.600	14.64	bin beş yüz doksan dokuzda bu makineden bir kişi çıktı ve bi
16	21	1.760	11.93	Adı Benkos Biohó'ydu.
17	199	12.960	15.35	Afrika'daki kökeni konusunda kaynaklar ayrılıyor: kimi anlat
18	70	5.280	13.26	Kesin olan şu ki Kartahena'ya köle olarak getirildi, satıldı
19	28	2.240	12.50	Kaçtığı ilk sefer yakalandı.
20	121	8.000	15.12	İkincisinde eşi Viva ve çocuklarıyla birlikte, yanına aldığı
21	50	3.360	14.88	Bulunamamasının sebebi cesaretten çok coğrafyaydı.
22	109	7.520	14.49	Kartahena'nın güneyi, Magdalena Irmağı'nın taşkın ovasıyla i
23	65	3.840	16.93	Suyun nerede bitip karanın nerede başladığı mevsime göre değ
24	167	11.520	14.50	Ardında Montes de María, yani Maria Tepeleri uzanır: ormanla
25	47	3.360	13.99	Benkos Biohó bu araziyi bir kale gibi kullandı.
26	45	3.360	13.39	İspanyol askeri bataklıkta ağırdı, o hafifti.
27	51	3.520	14.49	İspanyol askeri patikaları bilmiyordu, o biliyordu.
28	45	3.040	14.80	Kaçanlar buralarda korunaklı köyler kurdular.
29	90	5.760	15.62	Bu köylere İspanyolca "Palenke" deniyordu; kelime, kazıklard
30	66	4.800	13.75	Ahşap kazıklar, dikenli çalılar, tuzak çukurları, gözcü nokt
31	72	5.120	14.06	Zamanla bataklığın içinde birbirine haber uçuran bir Palenke
32	116	7.520	15.43	Anlatılara göre Benkos Biohó bu ağı örgütledi, kaçmak isteye
33	171	10.880	15.72	Köle sahipleri için bu, mülkün kaybından fazlasıydı: bataklı
34	102	7.200	14.17	İspanyollar defalarca sefer düzenledi ve her seferinde aynı 
35	69	4.480	15.40	bin altı yüz beşte Kartahena valisi savaşmak yerine anlaşmay
36	130	7.680	16.93	Palenke halkına belli bir özerklik tanıyan, silahlarını taşı
37	48	3.360	14.29	Anlaşma bin altı yüz on ikide yeniden onaylandı.
38	82	5.280	15.53	Benkos Biohó artık şehre girip çıkabiliyor, İspanyol yetkili
39	65	4.480	14.51	Ama barış, imzalayanların onu ne kadar taşıyabildiği kadar s
40	110	7.520	14.63	bin altı yüz on dokuzda Benkos Biohó, elindeki güvence belge
41	133	9.120	14.58	İki yıl sonra, bin altı yüz yirmi birde, Vali Garsiya Hiron'
42	142	9.440	15.04	Gerekçe açıktı: adamın ünü, daha yaşarken tarlalardaki insan
43	10	0.960	10.42	Kesilmedi.
44	201	13.120	15.32	Benkos Biohó'nun ölümünden sonra bataklıktaki köyler yok olm
45	28	2.240	12.50	Sonunda Madrid hesabı yaptı.
46	109	7.360	14.81	bin altı yüz doksan birde Kral İkinci Carlos, bu topluluğun 
47	129	7.840	16.45	Ferman, bataklıktaki insanların artık köle olmadığını, kendi
48	88	5.760	15.28	Karşılığında tek bir şart vardı: bundan böyle kaçan hiç kims
49	136	9.120	14.91	Ferman kâğıt üzerinde kaldı; Kartahena'nın köle sahipleri uy
50	70	4.960	14.11	Gerçek düzen, uzun pazarlıkların sonunda bin yedi yüz on üçt
51	134	8.640	15.51	O yıl Piskopos Antonio Maria Kasyani köye geldi, toprak hakl
52	56	4.000	14.00	Kayıtlara göre o tarihte köyde yüz otuz yedi hane vardı.
53	188	12.000	15.67	Palenke bugün kendini "Amerika'nın ilk özgür kasabası" diye 
54	202	12.640	15.98	Ama tartışmanın dışında kalan bir şey var: yüz otuz yedi han
55	76	5.760	13.19	Özgürlüğün kâğıda geçmesi hikâyenin sonu değil, asıl kısmını
56	106	6.720	15.77	Çünkü o fermanla birlikte bataklığın içindeki köy, dışarıyla
57	38	3.040	12.50	Yol yoktu, elektrik yoktu, okul yoktu.
58	61	4.000	15.25	Bu yalnızlık zorluktu; ama aynı zamanda bir koruma kabuğuydu
59	60	4.000	15.00	Kabuğun içinde, dünyada başka örneği olmayan bir şey oluştu.
60	44	3.040	14.47	Palenke'de konuşulan dile palenkero deniyor.
61	96	6.400	15.00	Kelimelerinin büyük bölümü İspanyolcadan gelir, ama cümlenin
62	112	7.200	15.56	Dilbilimciler palenkero'yu, Amerika kıtasında hâlâ konuşulan
63	85	5.600	15.18	Altında yatan yapı, Orta Afrika'nın Bantu dillerinden, özell
64	123	7.840	15.69	İspanyolcada çokluk eki kelimenin sonuna gelir; palenkero'da
65	100	6.560	15.24	İspanyolcada olumsuzluk fiilin önündedir; palenkero'da cümle
66	130	9.280	14.01	Sözlükte Kikongo kökeni açıkça izlenebilen iki yüze yakın ke
67	118	7.520	15.69	Yani bir Afrika dilinin iskeleti, İspanyolcanın kelimeleriyl
68	100	6.080	16.45	Bu dilin başına yirminci yüzyılda gelen şey, İspanyol seferl
69	106	6.720	15.77	Köy dışarıya açıldıkça, Kartahena'ya çalışmaya giden gençler
70	114	7.360	15.49	Bozuk İspanyolca konuştukları söylendi, okullarda düzeltilme
71	92	6.240	14.74	Anneler babalar, çocukları zorluk çekmesin diye onlarla sade
72	82	5.600	14.64	Bir dilin ölümü genellikle böyle olur: yasakla değil, iyi ni
