sira	karakter	saniye	kar_sn	metin
1	84	6.080	13.82	Burada balık pazarında balıklar tezgahta yatmaz; buz gibi se
2	117	7.520	15.56	Şehrin binaları toprağa değmez, kazıkların üstünde havada as
3	82	6.080	13.49	Ve son yıllarda o zemin ısınmaya başladı; içinden çıkanlar d
4	65	5.120	12.70	Ocak ayında Yakutsk'un üzerine bir sis çöker ve günlerce kal
5	63	4.960	12.70	Bu sis denizden gelmez, gökten inmez; şehrin kendisinden çık
6	219	14.240	15.38	Kalorifer bacalarından yükselen su buharı, egzozlardan çıkan
7	65	4.480	14.51	Sokak lambaları bu buz sisinin içinde birer sarı leke gibi d
8	42	2.720	15.44	Yayalar birbirini iki adım kala fark eder.
9	197	12.160	16.20	Motorunu susturan bir arabanın yeniden çalışması saatler sür
10	89	5.920	15.03	Kentin merkezindeki dijital termometre, turistlerin fotoğraf
11	113	7.520	15.03	Ama Yakutsk'u dünyanın öbür soğuk şehirlerinden ayıran şey h
12	109	6.880	15.84	Şehre ilk gelen biri, binaların yere değmediğini fark ettiği
13	131	8.640	15.16	Beton apartmanlar, okullar, hastaneler, hepsi kalın betonarm
14	46	3.040	15.13	Binaların altından soğuk hava serbestçe geçer.
15	157	10.240	15.33	Su ve ısıtma boruları toprağa gömülmez; yalıtımlı metal kutu
16	71	4.480	15.85	Şehrin görüntüsü, üzerine dev bir devrenin çizildiği bir mak
17	160	10.240	15.62	Bunun tek bir nedeni var: Yakutsk sürekli donmuş zeminin, ya
18	148	10.080	14.68	Kentin altındaki don tabakası iki yüz elli ila dört yüz elli
19	53	3.680	14.40	Bu zemin, içindeki buz sayesinde betondan sert durur.
20	57	4.160	13.70	Ama ısınırsa, taşıdığı her şeyi yutan bir çamura dönüşür.
21	181	12.160	14.88	Doğrudan toprağa oturtulmuş bir binanın kendi ısısı, altında
22	73	4.960	14.72	Bu yüzden bin dokuz yüz altmışlardan itibaren şehir kendini 
23	188	11.840	15.88	Kazıklar donmuş toprağın on metre içine çakıldı, binalar bu 
24	88	5.440	16.18	Yakutsk'un mimarisi bir estetik tercih değil, zeminle yapılm
25	83	4.960	16.73	Bu anlaşmanın nasıl öğrenildiğinin de bir hikayesi var ve şe
26	95	6.240	15.22	bin sekiz yüz yirmi sekizde Fyodor Şergin adında bir tüccar,
27	25	2.080	12.02	Amacı basitti: su bulmak.
28	27	2.400	11.25	Metreler geçti, su çıkmadı.
29	30	2.880	10.42	Toprak sert, kuru ve buzluydu.
30	196	12.320	15.91	Kazı yıllarca sürdü, işin masrafını bir noktadan sonra bilim
31	210	12.800	16.41	Şergin Kuyusu su vermedi ama bundan çok daha değerli bir şey
32	104	6.720	15.48	Kuyuda yapılan ilk sıcaklık ölçümleri, yeraltının mevsimlerd
33	126	8.160	15.44	Bugün o kuyu korunuyor, ve şehirde bin dokuz yüz altmışta ku
34	98	5.760	17.01	kendi binasının altındaki yeraltı laboratuvarında bu soğuğu 
35	170	10.560	16.10	Ziyaretçiler merdivenlerden inip duvarları buz damarlarıyla 
36	42	3.200	13.12	Şehrin kendisi bu topraktan çok daha genç.
37	177	11.200	15.80	bin altı yüz otuz ikide Kazak komutan Pyotr Beketov'un Lena 
38	51	3.680	13.86	Yüzyıllar boyunca kürk, sürgün ve altın şehri oldu.
39	118	7.840	15.05	Bugün iki bin yirmi bir sayımına göre üç yüz elli beş binden
40	75	5.440	13.79	Ne var ki Yakutsk, bu büyüklüğüne rağmen hâlâ bir yarımadada
41	65	4.160	15.62	Lena Nehri kentin yanından geçer ve nehrin üzerinde köprü yo
42	158	10.720	14.74	Yazın araçlar feribotla karşıya geçer, kışın nehir metrelerc
43	154	10.560	14.58	Ama yılda iki kez, nehir donmaya başlarken ve buz çözülürken
44	109	6.560	16.62	Bu kopukluğu bitirmek için iki bin yirmi dört sonbaharında L
45	200	12.640	15.82	Kablolarla taşınan asıl geçiş dört virgül altı kilometre, ba
46	44	3.360	13.10	Hedeflenen bitiş tarihi iki bin yirmi sekiz.
47	45	3.040	14.80	Bu zemin sadece bir mühendislik sorunu değil.
48	96	6.400	15.00	Isınan bir dünyada, kimsenin kazmadığı yerlerde bile kendili
49	31	2.240	13.84	Yakutistan'ın toprağı ısınıyor.
50	192	13.760	13.95	Yazın çözülen yüzey tabakası her yıl biraz daha kalınlaşıyor
51	210	12.640	16.61	Bunun en dramatik örneği kentin çok uzağında, kuzeydeki bir 
52	107	6.720	15.92	Yamaçlarından her yaz toprak akıyor ve akan toprağın içinden
53	56	3.520	15.91	Çünkü donmuş zemin bir mezarlıktan çok bir dondurucudur.
54	131	8.160	16.05	Buzul çağında bu topraklarda yaşayan mamutlar, yünlü gergeda
55	103	7.040	14.63	Ve şimdi zemin gevşedikçe, nehir kıyıları yaz yağmurlarıyla 
56	98	6.880	14.24	Bir mamut dişi, kavis çizen, bazen üç metreyi aşan, onlarca 
57	55	3.840	14.32	Ve fildişi, dünyanın en eski lüks malzemelerinden biri.
58	181	11.200	16.16	Fil dişi ticareti yasaklarla kuşatıldıkça, özellikle Çin iki
59	112	6.880	16.28	on binlerce yıl önce ölmüş bir hayvandan gelen diş, hiçbir u
60	106	6.080	17.43	Bugün Yakutistan'dan çıkan mamut dişinin büyük bölümü, tahmi
61	50	3.680	13.59	Bu talep, tundrada kendine has bir meslek yarattı.
62	108	6.880	15.70	Her yaz, kısa erime mevsiminde yüzlerce kişi teknelerle uzak
63	45	3.200	14.06	Kural, yalnızca yüzeye çıkmış olanı toplamak.
64	39	2.240	17.41	Ama sabırlı olmak isteyenler azınlıkta.
65	109	6.400	17.03	Çoğu, itfaiye için üretilmiş yüksek basınçlı su pompalarını 
66	95	6.400	14.84	Su, buzlu toprağı saatler içinde eritip yıkıyor; yamacın içi
67	66	4.640	14.22	Bu tünellerde göçük altında kalan, boğulan, donan insanlar o
68	26	1.920	13.54	Kimse tam sayıyı bilmiyor.
69	166	9.920	16.73	Riski göze aldıran şey basit bir hesap: iyi durumda bir diş,
70	81	5.760	14.06	Bir mevsimde bir dişe rastlamak, on yıllık kazancı bir yaz i
71	47	3.200	14.69	Rastlamamak ise yakıt ve pompa borcuyla dönmek.
72	120	7.840	15.31	Yakutistan yönetimi bu ekonomiyi kayıt altına almaya çalışıy
73	45	2.880	15.62	Yine de işin büyük bölümü gri alanda dönüyor.
74	51	3.040	16.78	Eleştirenlerin en çok altını çizdiği iki nokta var.
75	166	10.560	15.72	Birincisi, yasal mamut dişinin, yasadışı fil dişini aklamak 
76	96	6.240	15.38	İkincisi ve bilim açısından daha ağır olanı, hortumla yıkana
77	190	12.480	15.22	Bir mamut dişi tek başına bir süs eşyasıdır; toprağın hangi 
78	73	4.960	14.72	Su o katmanları söküp nehre akıttığında geriye yalnızca tica
79	86	5.280	16.29	Buranın böyle bir kayba dayanacak lüksü olmadığını en iyi bi
80	158	10.080	15.67	Kuzeydoğu Federal Üniversitesi bünyesindeki Mamut Müzesi, bi
81	176	12.000	14.67	Koleksiyonunda iki binden fazla kalıntı var: mamut, yünlü ge
82	178	12.000	14.83	Müzenin araştırmacıları son yirmi yılda bölgede bulunan önem
83	82	5.600	14.64	En ünlüsü ise iki bin onda kuzey kıyısında bulunan ve Yuka a
84	141	9.600	14.69	Öldüğünde on yaş civarında bir gençti ve yaklaşık otuz dokuz
