sira	karakter	saniye	kar_sn	metin
1	13	1.280	10.16	İyi akşamlar.
2	99	6.080	16.28	Nöron Haber akşam bülteninde bugünün öne çıkan gelişmelerini
3	44	3.200	13.75	Bugün on Eylül iki bin yirmi altı, Perşembe.
4	10	1.120	8.93	Ben Pınar.
5	10	1.280	7.81	Ben Barış.
6	125	7.360	16.98	Bu akşam dünyadan ekonomiye, teknolojiden Türkiye gündemine 
7	17	2.240	7.59	Pınar, söz sende.
8	91	7.200	12.64	Dünya ve ABD masasında bugün başlıklar yine Ortadoğu eksenin
9	44	2.880	15.28	Gündemin en üst sırasında Hürmüz Boğazı var.
10	102	7.840	13.01	ABD'nin beş İran tankerini batırmasının ardından İran, boğaz
11	98	6.400	15.31	Tankerlerden birinde en az bir denizci hayatını kaybetti, bi
12	155	10.240	15.14	Piyasa tarafındaki yansıması hızlı oldu: küresel referans fi
13	61	4.480	13.62	ABD ile İran arasındaki çatışma yedinci ayına girmiş durumda
14	136	9.760	13.93	Trump, savaşın kasım ayındaki ara seçimlerin ardından sona e
15	129	7.680	16.80	Buna karşılık bazı danışmanlarının, çatışmanın iki bin yirmi
16	151	10.400	14.52	Ayrıca CBS muhabirinin aktardığına göre, Ürdün'deki Muvaffak
17	42	2.880	14.58	Nükleer dosyada da kritik bir adım atıldı.
18	170	11.840	14.36	International Atomic Energy Agency, yani Uluslararası Atom E
19	53	4.000	13.25	Bu, son yirmi yılın ilk kararı olma özelliği taşıyor.
20	163	11.040	14.76	Gerekçe olarak, denetçilerin beyan dışı sahalarda tespit ett
21	74	5.760	12.85	Oylamada Çin, Rusya ve Nijer karşı oy kullandı, sekiz ülke ç
22	39	3.200	12.19	Kızıldeniz hattında da tablo değişiyor.
23	188	12.960	14.51	Dört Yemenli askeri kaynağa dayandırılan bilgilere göre, İra
24	96	6.400	15.00	Bu, dünya deniz ticaretinin dar geçitlerinden biri üzerinde 
25	120	7.680	15.62	Pakistan'ın İran'a grubu frenleme çağrısı yaptığı, Tahran'ın
26	73	5.920	12.33	Gazze cephesinde ise ateşkes tabelası duruyor, ama sahadaki 
27	175	13.120	13.34	Ekim iki bin yirmi beşten bu yana yürürlükte olan ateşkese r
28	164	11.840	13.85	Sahadaki değerlendirmelerde tablo, ne savaş ne barış olarak 
29	117	7.360	15.90	Trump ise dün, İngiltere ve bazı ülkelerin yerleşimlere yöne
30	40	2.880	13.89	Ukrayna cephesinde hareketlilik sürüyor.
31	85	5.760	14.76	Askeri kaynaklara göre Ukrayna güçleri Liman çevresinde Rus 
32	170	11.360	14.96	Zelenski Kanada'da temaslarda bulunurken Rusya'nın saldırıla
33	174	13.920	12.50	Rusya tarafında ise Voronej'de bir kadın insansız hava aracı
34	138	9.440	14.62	Norveç Başbakanı'nın aktardığına göre, Zelenski'nin uçağı Mo
35	51	3.680	13.86	Kuzeyde ise az konuşulan ama önemli bir başlık var.
36	212	13.760	15.41	Norveç, İngiltere ve ABD'nin ortak yürüttüğü bir operasyonda
37	100	6.720	14.88	Aynı hatta Finlandiya, Rusya sınırı boyunca iki yüz kilometr
38	181	13.440	13.47	Diplomatik kanalda ise Trump, Putin'in bir barış anlaşması i
39	51	4.160	12.26	Ekonomi tarafında günün kararı Frankfurt'tan geldi.
40	140	9.760	14.34	European Central Bank, yani Avrupa Merkez Bankası, temmuzdak
41	207	14.880	13.91	Mevduat faizi yüzde iki virgül elli, temel refinansman faizi
42	178	11.520	15.45	Banka gerekçesinde, Ortadoğu'daki çatışmanın enflasyon baskı
43	94	5.760	16.32	Lagard'ın basın toplantısı ve güncellenen ekonomik projeksiy
44	53	4.000	13.25	ABD iç siyasetinde ise ara seçim takvimi konuşuluyor.
45	179	11.680	15.33	Trump, Cumhuriyetçilerin kasımdaki seçimlerde başarılı olmas
46	92	7.040	13.07	söz konusu programın tahmini maliyeti bir virgül otuz beş tr
47	158	11.200	14.11	Yönetim ayrıca, sağlık sigortası kapsamında fazla ücretlendi
48	198	12.320	16.07	Bunun yanında Ticaret Bakanlığı, nüfus sayımının yalnızca va
49	173	12.160	14.23	Son olarak iklim başlığı: küresel ölçekte ağustos iki bin yi
50	107	7.520	14.23	Nepal ise iklim kaynaklı afetin ardından ilk aşama yeniden i
51	101	6.400	15.78	Barış, bugün masada birbirinden bağımsız görünen ama aslında
52	32	2.720	11.76	Sen bu tabloyu nereden tutarsın?
53	77	5.440	14.15	Ben bugünün ortak paydasını coğrafyada değil, dar geçitlerde
54	197	13.920	14.15	Hürmüz'de on gemiye yapılan saldırı, Babülmendep kıyısındaki
55	81	5.280	15.34	yani cepheyi genişletmek yerine küresel akışın en kırılgan n
56	196	13.120	14.94	Brent'in yüz doları aşması ve Avrupa Merkez Bankası'nın faiz
57	86	6.080	14.14	denizde atılan bir adım, birkaç gün içinde Avrupalı haneleri
58	203	13.760	14.75	Uluslararası Atom Enerjisi Ajansı'nın yirmi yıl sonra Güvenl
59	79	5.120	15.43	dosyanın Konsey'de nasıl bir tıkanmayla karşılaşacağını şimd
60	170	11.040	15.40	Ara seçim takvimiyle konuşulan çözüm beklentilerine ise temk
61	212	16.960	12.50	Türkiye açısından bakıldığında ise mesele soyut değil: enerj
62	59	4.000	14.75	boğazlardaki seyir güvenliği ve sigorta maliyetleri olacak.
63	119	7.680	15.49	Şimdi teknoloji ve yapay zekâ başlıklarına geçiyoruz; bugün 
64	41	3.040	13.49	İlk haberimiz İstanbul Fuar Merkezi'nden.
65	74	6.240	11.86	Gitex AI Türkiye fuarı dün kapılarını açtı, bugün ikinci gün
66	215	15.840	13.57	Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır açılışta bir v
67	78	5.280	14.77	finanstan kamu hizmetlerine kadar dijital dönüşümü hızlandır
68	168	11.520	14.58	Bakan Kacır ayrıca iki bin otuza kadar yapay zekâ, bulut ve 
69	71	4.320	16.44	kuantum teknolojileri için de ayrı bir HIT-Kuantum Çağrısı y
70	59	4.320	13.66	Teknoloji dünyasının en çok beklenen gecesi de dün yaşandı.
71	206	14.080	14.63	Apple, Apple Park'taki Steve Jobs Tiyatrosu'nda düzenlediği 
72	133	8.640	15.39	Türkiye'de ön siparişler etkinliğin hemen ardından açıldı, c
73	73	5.120	14.26	Yapay zekâ tarafında haftanın en çok tartışılan iddiası Open
74	186	13.600	13.68	Şirket, doksan yıldır çözülemeyen Navye-Stoks probleminin be
75	108	8.000	13.50	ajanlar arasında iki virgül yedi milyon mesaj gidip gelmiş, 
76	165	10.400	15.87	Sıvı ve gazların hareketini tanımlayan bu denklemler uçak ta
77	174	12.160	14.31	Ancak çözüm henüz bağımsız biçimde doğrulanmış değil; Mileny
78	38	2.400	15.83	Avrupa'dan dev bir yatırım haberi var.
79	198	11.840	16.72	Google, önümüzdeki iki yılda Finlandiya'daki yapay zekâ alty
80	122	8.800	13.86	Paket yeni veri merkezlerinin yanı sıra elektrik şebekesi iy
81	153	9.760	15.68	Finlandiyalı enerji şirketi Fortum ile yapılan yirmi iki yıl
82	83	5.600	14.82	inşaat döneminde ise otuz yedi binden fazla istihdamın deste
83	44	2.560	17.19	Son olarak Washington cephesinden bir uyarı.
84	104	8.480	12.26	ABD'nin Ulusal Güvenlik Ajansı, Siber Güvenlik ve Altyapı Gü
85	171	11.680	14.64	sekiz Eylül'de yayımladıkları ortak bildiride bazı Çinli yap
86	144	9.120	15.79	Bildiride DeepSeek, Alibaba ve MiniMax gibi isimler sayılıyo
87	97	5.760	16.84	Bu arada Amerikan Kongresi'nde yapay zekâ düzenlemesine yöne
88	75	4.800	15.62	Barış, gün boyu bu başlıkları takip ettim; sende nasıl bir i
89	157	12.320	12.74	Bence bugünün haberleri tek bir hikâyenin farklı yüzleri: ya
90	190	12.960	14.66	Google'ın Finlandiya'da veri merkezinin yanına doğrudan bir 
91	155	10.560	14.68	OpenAI'ın matematik iddiasına gelince, doğrulanırsa gerçekte
92	85	5.440	15.62	o yüzden Clay Matematik Enstitüsü'nün değerlendirmesini sabı
93	125	8.320	15.02	Washington'dan gelen uyarı ise modellerin artık birer ürün o
94	184	13.120	14.02	Türkiye açısından kritik soru şu: bir virgül altı milyar dol
95	47	3.520	13.35	insansız bir kapasite olarak pek işe yaramıyor.
96	70	4.640	15.09	Ekonomi ve piyasalar tarafında bugün gündemi belirleyen başl
97	135	8.800	15.34	Türkiye Cumhuriyet Merkez Bankası Para Politikası Kurulu, ey
98	164	11.520	14.24	Böylece faizde üst üste beşinci kez değişikliğe gidilmemiş o
99	108	7.520	14.36	Kurul, karar metninde enflasyonun ana eğilimindeki gerilemey
100	172	10.560	16.29	buna karşılık yüksek enerji fiyatlarının enflasyon görünümü 
101	44	3.040	14.47	Günün ikinci önemli başlığı sanayiden geldi.
102	187	12.320	15.18	Türkiye İstatistik Kurumu'nun temmuz ayı sanayi üretim endek
103	172	13.120	13.11	Alt sektörlere bakıldığında imalat sanayi yıllık bazda yüzde
104	71	5.920	11.99	gaz ve buhar üretimi ile dağıtımı yüzde beş virgül altı düşü
105	105	8.000	13.12	Aylık bazda ise imalat sanayi yüzde sıfır virgül sekiz küçül
106	65	4.640	14.01	Borsa İstanbul'da günün başındaki iyimserlik kapanışa taşına
107	220	15.200	14.47	BIST yüz endeksi güne on dört bin beş yüz elli puanın üzerin
108	202	13.760	14.68	Dün endeks yüzde sıfır virgül yetmişlik yükselişle on dört b
109	175	12.000	14.58	Bugün sektör endekslerinde tekstil yüzde bir virgül elli üçl
110	56	4.320	12.96	Bankacılık endeksi ise günü sınırlı bir artışla kapattı.
111	47	3.360	13.99	Döviz ve altın cephesinde tablo görece sakindi.
112	119	8.320	14.30	Serbest piyasada dolar kırk sekiz virgül kırk dokuz lira, eu
113	113	7.200	15.69	Gram altın altı bin dokuz yüz lira bandında dalgalandı, çeyr
114	146	10.240	14.26	Uluslararası piyasada ons altın gün içinde dört bin dört yüz
115	127	8.640	14.70	Yatırımcıların gözü, Federal Reserve, yani ABD Merkez Bankas
116	99	6.720	14.73	Bu veriler, ABD Merkez Bankası'nın yıl sonuna kadar atacağı 
117	141	8.800	16.02	Uluslararası piyasalarda euro-dolar paritesi bir virgül bin 
118	31	2.560	12.11	Bir de orta vadeli çerçeve var.
119	202	13.920	14.51	Geçenlerde açıklanan iki bin yirmi yedi-iki bin yirmi dokuz 
120	118	8.640	13.66	Program dönemi sonunda enflasyonun yüzde dokuza, yani tek ha
121	182	12.480	14.58	Bugün öne çıkan başlıklardan biri de programda Türkiye'nin A
122	42	3.520	11.93	Rakamlar ortada, sen ne dersin bu tabloya?
123	66	4.800	13.75	Bence bugünün asıl mesajı, Merkez Bankası'nın acele etmiyor 
124	195	12.320	15.83	Üst üste beşinci kez sabit kalan bir faiz, enflasyonla mücad
125	43	3.360	12.80	kurul elini erken açmak istemiyor demektir.
126	183	12.160	15.05	Sanayi üretimindeki gerileme de aynı resmin diğer yüzü aslın
127	214	14.240	15.03	Borsadaki geri çekilmeyi tek başına faiz kararına bağlamak i
128	201	14.560	13.80	Orta Vadeli Program'ın tek haneli enflasyon hedefi de ancak 
129	135	8.960	15.07	Türkiye gündeminde bugün siyasetin trafiği parti merkezlerin
130	148	10.560	14.02	Cumhurbaşkanı ve AK Parti Genel Başkanı Recep Tayyip Erdoğan
131	184	12.000	15.33	Toplantıda ağırlıklı olarak bir Ekim'de başlayacak yeni yasa
132	115	8.000	14.38	Meclis hâlâ yaz tatilinde olduğu için siyasetin nabzı bu haf
133	52	4.000	13.00	Ana muhalefet cephesinde de hareketli bir tablo var.
134	97	6.880	14.10	CHP Genel Başkanı Kemal Kılıçdaroğlu bugün partisinin Merkez
135	134	9.600	13.96	Dün ise CHP'nin yüz üçüncü kuruluş yıl dönümü, Anıtkabir ziy
136	192	12.640	15.19	Kuruluş yıl dönümü resepsiyonunda Kılıçdaroğlu'nun mesajları
137	34	2.560	13.28	Bunun bir nedeni de dünkü randevu.
138	80	5.920	13.51	Cumhurbaşkanı Erdoğan, Mansur Yavaş'ı Cumhurbaşkanlığı Külli
139	177	12.160	14.56	Basına kapalı gerçekleşen görüşmede başkentin ulaşım altyapı
140	214	13.920	15.37	Görüşmenin ardından açıklama yapan Yeni Parti Genel Başkanı 
141	146	9.600	15.21	Özel aynı gün iktidara dönük bir çağrı da yaptı ve yerel seç
142	108	6.720	16.07	Yargı gündeminde ise CHP'nin iki bin yirmi üç sonundaki otuz
143	113	8.000	14.12	Ankara kırk ikinci Asliye Hukuk Mahkemesi'ndeki dosyanın bir
144	218	14.880	14.65	Mahkeme, Bölge Adliye Mahkemesi'nin verdiği mutlak butlan ka
145	155	9.760	15.88	Dosyada aralarında Ekrem İmamoğlu'nun da bulunduğu on iki sa
146	20	1.600	12.50	Ekonomiye geçiyorum.
147	141	10.560	13.35	Merkez Bankası Para Politikası Kurulu bugün faiz kararını aç
148	76	5.120	14.84	Böylece politika faizinde üst üste beşinci toplantıda değişi
149	121	8.480	14.27	Kurul, gecelik borç verme faizini yüzde kırk, gecelik borçla
150	118	8.000	14.75	Karar, piyasadaki genel beklentiyle örtüştü; gözler artık yı
151	68	4.800	14.17	Aynı gün açıklanan üretim verileri ise daha karışık bir tabl
152	131	9.440	13.88	Türkiye İstatistik Kurumu'nun temmuz ayı sanayi üretim endek
153	191	13.440	14.21	Alt kırılımlara bakıldığında madencilik ve taş ocakçılığı en
154	160	11.040	14.49	İmalat sanayi endeksi ise yıllık yüzde sıfır virgül üçlük sı
155	37	2.880	12.85	Piyasalarda günün fotoğrafı da şöyle.
156	69	4.960	13.91	Dolar kuru kırk sekiz virgül kırk dokuz lira seviyesinde işl
157	220	14.720	14.95	Kapalıçarşı'da gram altının satış fiyatı altı bin sekiz yüz 
158	83	5.440	15.26	Uluslararası piyasada ons altın dört bin dört yüz yirmi beş 
159	122	7.520	16.22	Yatırımcının önümüzdeki günlerde takip edeceği başlıklar ara
160	72	5.120	14.06	Konut tarafında ise vatandaşı doğrudan ilgilendiren bir takv
161	128	7.680	16.67	Çevre, Şehircilik ve İklim Değişikliği Bakanı Murat Kurum, İ
162	69	5.440	12.68	Başvurular on dört Eylül'de başlayıp yirmi beş Eylül'de tama
163	70	5.120	13.67	İlk etapta on iki ilçede toplam bin yetmiş bir daire kiraya 
164	163	13.920	11.71	Kiralar bir+bir dairelerde on bin liradan başlıyor; iki+bird
165	82	5.920	13.85	Bakanlık, bu bedellerin piyasa rayicinin yarısı ya da altınd
