sira	karakter	saniye	kar_sn	metin
1	13	1.280	10.16	İyi akşamlar.
2	99	6.720	14.73	Nöron Haber akşam bülteninde bugünün öne çıkan gelişmelerini
3	47	4.000	11.75	Bugün yedi Eylül iki bin yirmi altı, Pazartesi.
4	10	0.960	10.42	Ben Pınar.
5	10	0.960	10.42	Ben Barış.
6	125	8.160	15.32	Bu akşam dünyadan ekonomiye, teknolojiden Türkiye gündemine 
7	17	2.240	7.59	Pınar, söz sende.
8	99	7.520	13.16	Dünya ve ABD masasında bugün hem Avrupa'dan hem Ortadoğu'dan
9	143	10.400	13.75	Almanya'nın doğusundaki Zaksen-Anhalt, yani Saksonya-Anhalt 
10	170	12.160	13.98	Uluslararası basının aşırı sağ olarak tanımladığı Alternatif
11	179	12.480	14.34	Şansölye Fridrih Merts'in partisi Kristlih Demokratişe Unyon
12	124	9.600	12.92	seksen üç sandalyeli eyalet meclisinde AfD otuz dokuz millet
13	146	9.600	15.21	Sosyal Demokratlar yüzde dokuz virgül üç, Yeşiller yüzde sek
14	129	8.160	15.81	Merts seçimin ardından yaptığı açıklamada sonucun partisi iç
15	173	11.360	15.23	Almanya'da eyalet seçimleri çoğu zaman ulusal siyasetin habe
16	22	1.440	15.28	Ortadoğu'ya geçiyoruz.
17	105	6.880	15.26	Lübnan'ın güneyinde, Kfar Reman kasabasında bu sabahın erken
18	125	8.000	15.62	İsrail savaş uçaklarının bir konut binasını hedef aldığı sal
19	129	9.280	13.90	kısa süre sonra aynı kasabada bir sivil araca düzenlenen ins
20	102	6.720	15.18	Lübnan Sağlık Bakanlığı toplam can kaybını on iki olarak açı
21	135	8.640	15.62	Bu saldırılar, dün Nabatiye ve çevresindeki yerleşimlere düz
22	181	12.480	14.50	İsrail tarafı, dünkü saldırıları güneydeki kuvvetlerine yöne
23	114	7.520	15.16	İki taraf arasında iki aydan uzun süre önce varılan ateşkes,
24	47	3.520	13.35	Körfez'de de gerginlik yükselmeye devam ediyor.
25	130	10.240	12.70	United States Central Command, yani ABD Merkez Kuvvetler Kom
26	202	13.120	15.40	Amerikan açıklamasına göre bu operasyon, Devrim Muhafızları'
27	42	2.720	15.44	her iki gemi de saldırıları savuşturmuştu.
28	197	13.280	14.83	Merkez Kuvvetler Komutanlığı, Harg Adası açıklarında ve Jask
29	168	10.720	15.67	Amerikan tarafı, hedef alınan gemilerin Devrim Muhafızları'n
30	118	7.520	15.69	Komutanlığın başındaki Amiral Brad Cooper ise verilmek isten
31	155	10.880	14.25	Tahran cephesinde ise ABD bağlantılı gemilere saldırı düzenl
32	59	3.360	17.56	Avrupa Birliği'nden dikkat çekici bir Arktik hamlesi geldi.
33	164	11.520	14.24	Avrupa Komisyonu Başkanı Ursula fon der Layen, Grönland'ın b
34	164	11.040	14.86	Paket, temiz enerji, kritik hammaddeler ve bağlantı altyapıs
35	121	7.360	16.44	fon der Layen açıklamasında Grönland'ın geleceğine yalnızca 
36	155	10.560	14.68	Bu çıkış, ABD Başkanı Donald Trump'ın güvenlik gerekçesiyle 
37	116	7.840	14.80	Danimarka da geçtiğimiz dönemde Grönland'ın altyapısı ve sağ
38	43	3.680	11.68	ABD'ye geçelim; Miami'de ağır bir kaza var.
39	184	12.960	14.20	Dün öğleden sonra, San Juan'dan kalkan bir Boeing yedi yüz a
40	146	9.440	15.47	Amazon Air için uçuş yapan ve North Carolina merkezli yirmi 
41	108	7.680	14.06	Olayda beş kişi hayatını kaybetti, beş kişi yaralandı; yaral
42	137	9.760	14.04	Olay yerine altmıştan fazla ekip ve yaklaşık iki yüz persone
43	147	10.400	14.13	Kazanın nedeni Federal Havacılık İdaresi ve National Transpo
44	60	5.600	10.71	ABD iç siyasetinde ise seçim güvenliği tartışması alevlendi.
45	196	13.120	14.94	Ohio'da valilik yarışının Demokrat adayı Amy Acton, dün Youn
46	193	14.080	13.71	Ohio Eyalet Karayolu Polisi'nin açıklamasına göre otuz sekiz
47	129	8.640	14.93	Şüpheli gözaltına alınarak Mahoning County cezaevine gönderi
48	64	4.320	14.81	Acton'ın yara almadan olay yerinden uzaklaştırıldığı bildiri
49	163	11.520	14.15	Saldırı girişimi, rakip Cumhuriyetçi aday Vivek Ramaswamy'ni
50	217	13.920	15.59	Bugün ABD'de piyasalar İşçi Bayramı nedeniyle kapalıydı; ağu
51	78	5.120	15.23	Barış, önümüzde bir hayli kalabalık bir tablo var; sen ne de
52	140	9.920	14.11	Bugünkü başlıkların ortak paydası şu Pınar: Batı ittifakının
