sira	karakter	saniye	kar_sn	metin
1	160	9.920	16.13	Donald Trump ile Şi Cinping, on bir yıl aradan sonra ilk kez
2	70	4.320	16.20	iki ülke arasındaki gümrük vergisi ateşkesinin iki ay daha u
3	47	3.200	14.69	Bugün yirmi beş Eylül iki bin yirmi altı, Cuma.
4	10	0.960	10.42	Ben Alper.
5	92	5.760	15.97	Bugünün öne çıkan gelişmelerini sizin için derledim; gelin, 
6	128	7.520	17.02	Dün gerçekleşen zirve, Washington ile Pekin arasındaki derin
7	128	7.360	17.39	Çin'in nadir toprak elementleri üzerindeki denetimi ve yapay
8	195	11.360	17.17	Zirve öncesinde Pekin'in diplomatik kanallardan, Tayvan için
9	157	8.960	17.52	Xi'nin görüşmede iki ülkenin karşı karşıya gelmek yerine iş 
10	177	11.040	16.03	New York'ta Birleşmiş Milletler seksen birinci Genel Kurulu 
11	211	13.120	16.08	Trump, Genel Kurul'daki konuşmasında İran ve Venezuela başta
12	160	8.960	17.86	aralarında uyuşturucu sevkiyatına yönelik operasyonların etk
13	200	12.480	16.03	Cumhurbaşkanı Recep Tayyip Erdoğan da aynı kürsüden Birleşmi
14	123	7.680	16.02	İran dosyasında dikkat çeken gelişme, ABD ve İran heyetlerin
15	151	8.960	16.85	Trump görüşmeyi olumlu olarak nitelendirdi, ABD Özel Temsilc
16	131	7.840	16.71	Buna karşın Hürmüz Boğazı çevresindeki gerilim ve karşılıklı
17	114	6.720	16.96	Gazze'de on Ekim iki bin yirmi beşte yürürlüğe giren ateşkes
18	144	8.960	16.07	Gazze'deki hükümetin medya ofisinin verilerine göre ateşkesi
19	104	6.080	17.11	bu süreçte bin üç yüz yetmiş beş kişi hayatını kaybetti ve d
20	178	10.240	17.38	Birleşmiş Milletler çatısı altında düzenlenen yeniden imar t
21	72	4.160	17.31	Benjamin Netanyahu da Genel Kurul'da konuşan liderler arasın
22	109	6.560	16.62	Rusya-Ukrayna savaşında cephede belirleyici bir kırılma görü
23	150	8.640	17.36	Kremlin Sözcüsü Dmitriy Peskov, Moskova'nın barışçıl çözümü 
24	185	10.720	17.26	Litvanya'da Belarus üzerinden ülke hava sahasına giren bir i
25	57	3.360	16.96	Polonya da benzer ihlaller nedeniyle uçaklarını kaldırdı.
26	139	8.320	16.71	NATO yetkilileri, tarafların yıl sonuna kadar kesin bir sonu
27	156	11.040	14.13	ABD'de ise federal mahkemeler, yönetimin iptal ettiği CNN, M
28	97	5.760	16.84	üç Kasım'da yapılacak ara seçimler öncesinde Kongre'deki güç
29	93	5.760	16.15	Teknoloji tarafında yılın en dikkat çekici hamlesi, yapay ze
30	186	11.840	15.71	Google, OpenAI ve Anthropic'in, bağımsız çalışacak ortak bir
31	63	3.680	17.12	yani Öncü Yapay Zekâ Standartları Kurumu adı değerlendiriliy
32	124	6.880	18.02	Bu adım, kural koyucuların yetişmekte zorlandığı bir alanda 
33	169	12.480	13.54	Aynı sektörde model yarışı da hız kesmiyor: Anthropic Claude
34	152	8.800	17.27	İki şirketin de daha düşük maliyetle çalışan modellere ağırl
35	72	4.320	16.67	OpenAI'ın açıkladığı bir başka sonuç bilim dünyasında tartış
36	7	0.800	8.75	Şirket,
37	232	13.600	17.06	yaklaşık on bin yapay zekâ ajanını eşgüdümlü çalıştırarak ma
38	41	2.400	17.08	iddianın bağımsız doğrulaması bekleniyor.
39	168	10.080	16.67	Öte yandan ABD'de açılan bir davada, büyük yapay zekâ şirket
40	182	11.040	16.49	üç Eylül'de OpenAI, Anthropic ve Google'ın amiral gemisi ürü
41	189	11.520	16.41	Donanım cephesinde Nvidia, MediaTek'e üç virgül beş milyar d
42	173	10.080	17.16	Apple'ın da kendi tasarımı çiplerle çalışacak bir yapay zekâ
43	136	7.680	17.71	şirkette Tim Cook'un görevi donanım tarafının deneyimli yöne
44	155	9.280	16.70	Türkiye ayağında ise on üç Haziran iki bin yirmi altıda açık
45	181	10.400	17.40	bulut bilişim ve veri merkezlerinde en az on milyar dolarlık
46	163	9.760	16.70	Kamu yatırım programlarında yapay zekâ projelerine en az yüz
47	72	4.160	17.31	TÜBİTAK'ın geliştirdiği Bilge modeli bu yerli hattın merkezi
48	23	1.760	13.07	Piyasalarda tablo sert.
49	144	9.120	15.79	Borsa İstanbul'da BIST yüz endeksi dünü yüzde iki virgül yet
50	92	5.760	15.97	işlem hacmi yüz on virgül altı milyar liraya ulaştı ve sektö
51	107	6.080	17.60	Dolar kuru kırk sekiz virgül seksen beş lira, avro elli beş 
52	176	10.400	16.92	Serbest piyasada gram altın bu sabah altı bin altı yüz sekse
53	60	3.360	17.86	tam altın kırk dört bin otuz bir lira satış fiyatına ulaştı.
54	140	8.480	16.51	Satış baskısının arkasında tek bir neden yok: yurt içinde fo
